param1,param2,n,generation,gamma_ta,label
div_then_fold,div_then_fold,53,NA,0.0033890036089835045,Trace
div_then_fold,div_and_fold,53,NA,0.0011495228172082124,Trace
div_then_fold,fold_then_div,53,NA,0.0043506689601028724,Trace
div_then_fold,fold_growth,53,NA,0.0034374064790885913,Trace
div_then_fold,division_ratio,53,NA,-0.0020133484160098484,Trace
div_then_fold,added_length,53,NA,0.009545244919000348,Trace
div_then_fold,generationtime,53,NA,0.0030690228591223018,Trace
div_then_fold,length_birth,53,NA,0.009405068117494987,Trace
div_then_fold,length_final,53,NA,0.012936924021666227,Trace
div_then_fold,growth_rate,53,NA,-0.002248075114920123,Trace
div_then_fold,div_then_fold,53,NA,0.0033890036089835045,Trace
div_then_fold,div_and_fold,53,NA,0.0011495228172082124,Trace
div_then_fold,fold_then_div,53,NA,0.0043506689601028724,Trace
div_then_fold,fold_growth,53,NA,0.0034374064790885913,Trace
div_then_fold,division_ratio,53,NA,-0.0020133484160098484,Trace
div_then_fold,added_length,53,NA,0.009545244919000348,Trace
div_then_fold,generationtime,53,NA,0.0030690228591223018,Trace
div_then_fold,length_birth,53,NA,0.009405068117494987,Trace
div_then_fold,length_final,53,NA,0.012936924021666227,Trace
div_then_fold,growth_rate,53,NA,-0.002248075114920123,Trace
div_and_fold,div_and_fold,53,NA,0.010610467854296805,Trace
div_and_fold,fold_then_div,53,NA,-0.0016819809171364018,Trace
div_and_fold,fold_growth,53,NA,0.021559988684492302,Trace
div_and_fold,division_ratio,53,NA,-0.03713689905442727,Trace
div_and_fold,added_length,53,NA,0.007154495333261218,Trace
div_and_fold,generationtime,53,NA,0.02085122465917887,Trace
div_and_fold,length_birth,53,NA,-0.01951990116263178,Trace
div_and_fold,length_final,53,NA,-0.005751614320195049,Trace
div_and_fold,growth_rate,53,NA,-0.040921602122737204,Trace
div_then_fold,div_then_fold,53,NA,0.0033890036089835045,Trace
div_then_fold,div_and_fold,53,NA,0.0011495228172082124,Trace
div_then_fold,fold_then_div,53,NA,0.0043506689601028724,Trace
div_then_fold,fold_growth,53,NA,0.0034374064790885913,Trace
div_then_fold,division_ratio,53,NA,-0.0020133484160098484,Trace
div_then_fold,added_length,53,NA,0.009545244919000348,Trace
div_then_fold,generationtime,53,NA,0.0030690228591223018,Trace
div_then_fold,length_birth,53,NA,0.009405068117494987,Trace
div_then_fold,length_final,53,NA,0.012936924021666227,Trace
div_then_fold,growth_rate,53,NA,-0.002248075114920123,Trace
div_and_fold,div_and_fold,53,NA,0.010610467854296805,Trace
div_and_fold,fold_then_div,53,NA,-0.0016819809171364018,Trace
div_and_fold,fold_growth,53,NA,0.021559988684492302,Trace
div_and_fold,division_ratio,53,NA,-0.03713689905442727,Trace
div_and_fold,added_length,53,NA,0.007154495333261218,Trace
div_and_fold,generationtime,53,NA,0.02085122465917887,Trace
div_and_fold,length_birth,53,NA,-0.01951990116263178,Trace
div_and_fold,length_final,53,NA,-0.005751614320195049,Trace
div_and_fold,growth_rate,53,NA,-0.040921602122737204,Trace
fold_then_div,fold_then_div,53,NA,0.010056473974832445,Trace
fold_then_div,fold_growth,53,NA,-0.001065795459258416,Trace
fold_then_div,division_ratio,53,NA,0.008166380622507748,Trace
fold_then_div,added_length,53,NA,0.013489621871859632,Trace
fold_then_div,generationtime,53,NA,-0.00011740565409606444,Trace
fold_then_div,length_birth,53,NA,0.023000490940389688,Trace
fold_then_div,length_final,53,NA,0.023927961697506696,Trace
fold_then_div,growth_rate,53,NA,0.0038290788199852564,Trace
div_then_fold,div_then_fold,53,NA,0.0033890036089835045,Trace
div_then_fold,div_and_fold,53,NA,0.0011495228172082124,Trace
div_then_fold,fold_then_div,53,NA,0.0043506689601028724,Trace
div_then_fold,fold_growth,53,NA,0.0034374064790885913,Trace
div_then_fold,division_ratio,53,NA,-0.0020133484160098484,Trace
div_then_fold,added_length,53,NA,0.009545244919000348,Trace
div_then_fold,generationtime,53,NA,0.0030690228591223018,Trace
div_then_fold,length_birth,53,NA,0.009405068117494987,Trace
div_then_fold,length_final,53,NA,0.012936924021666227,Trace
div_then_fold,growth_rate,53,NA,-0.002248075114920123,Trace
div_and_fold,div_and_fold,53,NA,0.010610467854296805,Trace
div_and_fold,fold_then_div,53,NA,-0.0016819809171364018,Trace
div_and_fold,fold_growth,53,NA,0.021559988684492302,Trace
div_and_fold,division_ratio,53,NA,-0.03713689905442727,Trace
div_and_fold,added_length,53,NA,0.007154495333261218,Trace
div_and_fold,generationtime,53,NA,0.02085122465917887,Trace
div_and_fold,length_birth,53,NA,-0.01951990116263178,Trace
div_and_fold,length_final,53,NA,-0.005751614320195049,Trace
div_and_fold,growth_rate,53,NA,-0.040921602122737204,Trace
fold_then_div,fold_then_div,53,NA,0.010056473974832445,Trace
fold_then_div,fold_growth,53,NA,-0.001065795459258416,Trace
fold_then_div,division_ratio,53,NA,0.008166380622507748,Trace
fold_then_div,added_length,53,NA,0.013489621871859632,Trace
fold_then_div,generationtime,53,NA,-0.00011740565409606444,Trace
fold_then_div,length_birth,53,NA,0.023000490940389688,Trace
fold_then_div,length_final,53,NA,0.023927961697506696,Trace
fold_then_div,growth_rate,53,NA,0.0038290788199852564,Trace
fold_growth,fold_growth,53,NA,0.052175284598620204,Trace
fold_growth,division_ratio,53,NA,-0.09198368287879119,Trace
fold_growth,added_length,53,NA,0.017712904085218837,Trace
fold_growth,generationtime,53,NA,0.05226098832237183,Trace
fold_growth,length_birth,53,NA,-0.04413924457107411,Trace
fold_growth,length_final,53,NA,-0.01180488344588006,Trace
fold_growth,growth_rate,53,NA,-0.10111080548243347,Trace
div_then_fold,div_then_fold,53,NA,0.0033890036089835045,Trace
div_then_fold,div_and_fold,53,NA,0.0011495228172082124,Trace
div_then_fold,fold_then_div,53,NA,0.0043506689601028724,Trace
div_then_fold,fold_growth,53,NA,0.0034374064790885913,Trace
div_then_fold,division_ratio,53,NA,-0.0020133484160098484,Trace
div_then_fold,added_length,53,NA,0.009545244919000348,Trace
div_then_fold,generationtime,53,NA,0.0030690228591223018,Trace
div_then_fold,length_birth,53,NA,0.009405068117494987,Trace
div_then_fold,length_final,53,NA,0.012936924021666227,Trace
div_then_fold,growth_rate,53,NA,-0.002248075114920123,Trace
div_and_fold,div_and_fold,53,NA,0.010610467854296805,Trace
div_and_fold,fold_then_div,53,NA,-0.0016819809171364018,Trace
div_and_fold,fold_growth,53,NA,0.021559988684492302,Trace
div_and_fold,division_ratio,53,NA,-0.03713689905442727,Trace
div_and_fold,added_length,53,NA,0.007154495333261218,Trace
