param1,param2,n,generation,gamma_ta,label
div_then_fold,div_then_fold,13,NA,0.008755320213018046,Trace
div_then_fold,div_and_fold,13,NA,-0.001714468570188041,Trace
div_then_fold,fold_then_div,13,NA,0.012679752786272307,Trace
div_then_fold,fold_growth,13,NA,-0.00021161723549231252,Trace
div_then_fold,division_ratio,13,NA,0.006285253739772064,Trace
div_then_fold,added_length,13,NA,0.011857530246058009,Trace
div_then_fold,generationtime,13,NA,0.012371579224976382,Trace
div_then_fold,length_birth,13,NA,0.017882631772776554,Trace
div_then_fold,length_final,13,NA,0.01987567957011355,Trace
div_then_fold,growth_rate,13,NA,-0.010471897851346647,Trace
div_then_fold,div_then_fold,13,NA,0.008755320213018046,Trace
div_then_fold,div_and_fold,13,NA,-0.001714468570188041,Trace
div_then_fold,fold_then_div,13,NA,0.012679752786272307,Trace
div_then_fold,fold_growth,13,NA,-0.00021161723549231252,Trace
div_then_fold,division_ratio,13,NA,0.006285253739772064,Trace
div_then_fold,added_length,13,NA,0.011857530246058009,Trace
div_then_fold,generationtime,13,NA,0.012371579224976382,Trace
div_then_fold,length_birth,13,NA,0.017882631772776554,Trace
div_then_fold,length_final,13,NA,0.01987567957011355,Trace
div_then_fold,growth_rate,13,NA,-0.010471897851346647,Trace
div_and_fold,div_and_fold,13,NA,0.004505046447919981,Trace
div_and_fold,fold_then_div,13,NA,-0.003980584814901816,Trace
div_and_fold,fold_growth,13,NA,0.006912028826754968,Trace
div_and_fold,division_ratio,13,NA,-0.01100655827882115,Trace
div_and_fold,added_length,13,NA,-0.0006123611601639905,Trace
div_and_fold,generationtime,13,NA,-0.004048607664795577,Trace
div_and_fold,length_birth,13,NA,-0.007279358852074899,Trace
div_and_fold,length_final,13,NA,-0.00498360176591632,Trace
div_and_fold,growth_rate,13,NA,0.011420704789292734,Trace
div_then_fold,div_then_fold,13,NA,0.008755320213018046,Trace
div_then_fold,div_and_fold,13,NA,-0.001714468570188041,Trace
div_then_fold,fold_then_div,13,NA,0.012679752786272307,Trace
div_then_fold,fold_growth,13,NA,-0.00021161723549231252,Trace
div_then_fold,division_ratio,13,NA,0.006285253739772064,Trace
div_then_fold,added_length,13,NA,0.011857530246058009,Trace
div_then_fold,generationtime,13,NA,0.012371579224976382,Trace
div_then_fold,length_birth,13,NA,0.017882631772776554,Trace
div_then_fold,length_final,13,NA,0.01987567957011355,Trace
div_then_fold,growth_rate,13,NA,-0.010471897851346647,Trace
div_and_fold,div_and_fold,13,NA,0.004505046447919981,Trace
div_and_fold,fold_then_div,13,NA,-0.003980584814901816,Trace
div_and_fold,fold_growth,13,NA,0.006912028826754968,Trace
div_and_fold,division_ratio,13,NA,-0.01100655827882115,Trace
div_and_fold,added_length,13,NA,-0.0006123611601639905,Trace
div_and_fold,generationtime,13,NA,-0.004048607664795577,Trace
div_and_fold,length_birth,13,NA,-0.007279358852074899,Trace
div_and_fold,length_final,13,NA,-0.00498360176591632,Trace
div_and_fold,growth_rate,13,NA,0.011420704789292734,Trace
fold_then_div,fold_then_div,13,NA,0.019586660851958967,Trace
fold_then_div,fold_growth,13,NA,-0.002769141089264116,Trace
fold_then_div,division_ratio,13,NA,0.012884108995221912,Trace
fold_then_div,added_length,13,NA,0.01816671321581629,Trace
fold_then_div,generationtime,13,NA,0.01658546257399292,Trace
fold_then_div,length_birth,13,NA,0.03016327801381909,Trace
fold_then_div,length_final,13,NA,0.03217305359610057,Trace
fold_then_div,growth_rate,13,NA,-0.017414054136350384,Trace
div_then_fold,div_then_fold,13,NA,0.008755320213018046,Trace
div_then_fold,div_and_fold,13,NA,-0.001714468570188041,Trace
div_then_fold,fold_then_div,13,NA,0.012679752786272307,Trace
div_then_fold,fold_growth,13,NA,-0.00021161723549231252,Trace
div_then_fold,division_ratio,13,NA,0.006285253739772064,Trace
div_then_fold,added_length,13,NA,0.011857530246058009,Trace
div_then_fold,generationtime,13,NA,0.012371579224976382,Trace
div_then_fold,length_birth,13,NA,0.017882631772776554,Trace
div_then_fold,length_final,13,NA,0.01987567957011355,Trace
div_then_fold,growth_rate,13,NA,-0.010471897851346647,Trace
div_and_fold,div_and_fold,13,NA,0.004505046447919981,Trace
div_and_fold,fold_then_div,13,NA,-0.003980584814901816,Trace
div_and_fold,fold_growth,13,NA,0.006912028826754968,Trace
div_and_fold,division_ratio,13,NA,-0.01100655827882115,Trace
div_and_fold,added_length,13,NA,-0.0006123611601639905,Trace
div_and_fold,generationtime,13,NA,-0.004048607664795577,Trace
div_and_fold,length_birth,13,NA,-0.007279358852074899,Trace
div_and_fold,length_final,13,NA,-0.00498360176591632,Trace
div_and_fold,growth_rate,13,NA,0.011420704789292734,Trace
fold_then_div,fold_then_div,13,NA,0.019586660851958967,Trace
fold_then_div,fold_growth,13,NA,-0.002769141089264116,Trace
fold_then_div,division_ratio,13,NA,0.012884108995221912,Trace
fold_then_div,added_length,13,NA,0.01816671321581629,Trace
fold_then_div,generationtime,13,NA,0.01658546257399292,Trace
fold_then_div,length_birth,13,NA,0.03016327801381909,Trace
fold_then_div,length_final,13,NA,0.03217305359610057,Trace
fold_then_div,growth_rate,13,NA,-0.017414054136350384,Trace
fold_growth,fold_growth,13,NA,0.014090294317661615,Trace
fold_growth,division_ratio,13,NA,-0.02147021217613523,Trace
fold_growth,added_length,13,NA,-0.003878580369087113,Trace
fold_growth,generationtime,13,NA,0.002017947908642445,Trace
fold_growth,length_birth,13,NA,-0.01860097064160584,Trace
fold_growth,length_final,13,NA,-0.014440464627022441,Trace
fold_growth,growth_rate,13,NA,0.015130591020148361,Trace
div_then_fold,div_then_fold,13,NA,0.008755320213018046,Trace
div_then_fold,div_and_fold,13,NA,-0.001714468570188041,Trace
div_then_fold,fold_then_div,13,NA,0.012679752786272307,Trace
div_then_fold,fold_growth,13,NA,-0.00021161723549231252,Trace
div_then_fold,division_ratio,13,NA,0.006285253739772064,Trace
div_then_fold,added_length,13,NA,0.011857530246058009,Trace
div_then_fold,generationtime,13,NA,0.012371579224976382,Trace
div_then_fold,length_birth,13,NA,0.017882631772776554,Trace
div_then_fold,length_final,13,NA,0.01987567957011355,Trace
div_then_fold,growth_rate,13,NA,-0.010471897851346647,Trace
div_and_fold,div_and_fold,13,NA,0.004505046447919981,Trace
div_and_fold,fold_then_div,13,NA,-0.003980584814901816,Trace
div_and_fold,fold_growth,13,NA,0.006912028826754968,Trace
div_and_fold,division_ratio,13,NA,-0.01100655827882115,Trace
