dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,26.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.38381025105839717, 0.6077791897139433, 0.7440774276920026, 0.8414731475605582, 0.9554408407807675, 1.0314530944444684, 1.0838816641908808, 1.1636272562818832, 1.2265739276002285, 1.2765315944661717, 1.3492915126915492, 1.4103576049364281, 1.4625368503446412, 1.5301370940616406, 1.5838607245821625, 1.6100214607337173]","[0.42722744 0.58271698 0.70760172 0.81528697 0.91152907 0.99943696
 1.08091843 1.15724512 1.22931551 1.29779257 1.36318229 1.42588132
 1.48620755 1.54442044 1.60073507 1.65533212]",$r$,dfa (short)
Shuffled,26.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65],"[0.37000325991051086, 0.5614422604158289, 0.7662652847083434, 0.9300327744410366, 1.0338953639472852, 1.1314427329724412, 1.2367125931852099, 1.3078683463787857, 1.3781057551483213, 1.454866336021618, 1.5150299834459464, 1.5810634745896295, 1.6533080822629254, 1.7172730825114833, 1.7822966133500096, 1.847664380540302]","[0.40960143 0.58368578 0.72846528 0.85627003 0.97254148 1.08027568
 1.18133907 1.27699127 1.36813176 1.45543042 1.53940269 1.62045566
 1.69891776 1.77505871 1.84910336 1.92124161]",$r$,dfa (short)
Trace,27.0,[ 5  9 13 17 21],"[0.3002200132051688, 0.5038036890656565, 0.6114200565164526, 0.6209611568813853, 0.6501057893142498]",[0.33000857 0.45240761 0.55111381 0.63645806 0.71289066],$r$,dfa (short)
Shuffled,27.0,[ 5  9 13 17 21],"[0.2670036149160071, 0.560132212153938, 0.7299054297749876, 0.7441727614910759, 0.7372090892564327]",[0.31074171 0.47466361 0.61871341 0.75068949 0.87418505],$r$,dfa (short)
Trace,28.0,[ 5  9 13 17 21 25 29 33 37],"[0.38722106509444104, 0.47452370809735595, 0.569110362259816, 0.700303189631477, 0.7880078078402156, 0.8589386773367722, 0.9049448532859435, 0.9003106524451093, 0.9014421741975696]","[0.37991346 0.50110549 0.59587506 0.67613655 0.74689965 0.81083038
 0.86954594 0.92411408 0.9752831 ]",$r$,dfa (short)
Shuffled,28.0,[ 5  9 13 17 21 25 29 33 37],"[0.3973629626512943, 0.5810351465382085, 0.7406676512936636, 0.8661376025696997, 0.9504815774719001, 1.0277266554219648, 1.1161931910082463, 1.1350515240455545, 1.1560497080573446]","[0.42161532 0.5801256  0.70832896 0.81939664 0.91901555 1.01026902
 1.09505485 1.17464117 1.24992588]",$r$,dfa (short)
Trace,29.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85],"[0.4442267365326095, 0.5667723549290807, 0.6386254647159463, 0.7199261024290179, 0.7583956316963187, 0.7900165448808409, 0.8329108920643933, 0.8575137795976081, 0.8797563059301006, 0.9124158521777701, 0.9342062493437175, 0.9557236488764452, 0.9886017599195054, 1.0148790674529744, 1.0403372200811338, 1.0762811907908951, 1.1057408879548902, 1.1335003017152114, 1.158679863648664, 1.1790562242499598, 1.1956476819538286]","[0.45988889 0.55905766 0.63169956 0.69058114 0.74080108 0.78497652
 0.82465094 0.86082    0.89416785 0.92518719 0.95424601 0.98162725
 1.0075537  1.03220427 1.05572509 1.07823723 1.09984224 1.12062624
 1.14066298 1.16001616 1.17874119]",$r$,dfa (short)
Shuffled,29.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85],"[0.3842872291877635, 0.5783776698319404, 0.7352079249800937, 0.8815263491792898, 1.0080189246896714, 1.107160623568295, 1.196923144062216, 1.2661741153775172, 1.322588207738085, 1.3669055597519297, 1.3994516157553445, 1.4396634952370635, 1.480402353458429, 1.5164992016940397, 1.5594181726374685, 1.6037106184610028, 1.6334609493710706, 1.6578751328576629, 1.683958419258311, 1.70787124496083, 1.731491810685733]","[0.45182927 0.60714127 0.73040721 0.83584893 0.92951655 1.01465625
 1.09324983 1.16661265 1.23567075 1.30110528 1.36343465 1.42306423
 1.48031815 1.53546042 1.58870945 1.6402484  1.69023267 1.73879542
 1.78605182 1.83210229 1.87703497]",$r$,dfa (short)
Trace,30.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85],"[0.34176212721607874, 0.5022136329937137, 0.5947016729370912, 0.648357412597212, 0.6962301909990697, 0.7588160411886876, 0.8059486759919753, 0.8472247651117981, 0.9064473697455225, 0.954292407365815, 0.9955701762968846, 1.0516120246139562, 1.0976739619391975, 1.1379556284319536, 1.188947406885489, 1.2285691469073179, 1.2464332871594332, 1.2557091213457885, 1.2592021559170221, 1.2613693801147268, 1.2600447768931735]","[0.36530314 0.47830163 0.56614601 0.64024913 0.70538769 0.76409543
 0.81790546 0.86782786 0.91456927 0.95864666 1.00045153 1.04028871
 1.07840098 1.11498532 1.15020421 1.18419343 1.21706785 1.24892566
 1.27985155 1.30991918 1.33919306]",$r$,dfa (short)
Shuffled,30.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81 85],"[0.3623932975406387, 0.596993669852494, 0.7595851151428659, 0.8695459976168504, 0.9720883491950565, 1.0684442297228727, 1.1505438092632054, 1.2269063004701504, 1.2937336705570277, 1.3515940291152133, 1.4119670226548935, 1.4753322457633329, 1.5281594947861004, 1.5790418523976233, 1.630726137818715, 1.6748503170006377, 1.7157459715013836, 1.7562828136380786, 1.7931829258220036, 1.820370441088642, 1.8462470631978054]","[0.42864372 0.58761403 0.71581027 0.82665125 0.92591736 1.0167375
 1.10103508 1.18009396 1.25482238 1.32589125 1.39381305 1.45898993
 1.52174438 1.58233983 1.64099478 1.69789292 1.7531904  1.80702136
 1.85950203 1.91073392 1.96080631]",$r$,dfa (short)
Trace,31.0,[ 5  9 13 17 21 25],"[0.3933232880158506, 0.6584397850400694, 0.7510784535216242, 0.7971117123487845, 0.8478975286498303, 0.8790038681450398]",[0.43928195 0.58177278 0.69355995 0.78844064 0.8722311  0.94803209],$r$,dfa (short)
Shuffled,31.0,[ 5  9 13 17 21 25],"[0.3236554130054271, 0.6698824736214597, 0.8975662942890528, 1.0555998931130133, 1.2308261001340313, 1.3806165766314704]",[0.35771048 0.60011966 0.8294995  1.05044018 1.26518234 1.47505101],$r$,dfa (short)
Trace,32.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.352220438051713, 0.5185650476107857, 0.5818457881071726, 0.6262403281734062, 0.695156874557463, 0.7393131148377046, 0.7708250662087459, 0.8258673153302449, 0.8677934236276809, 0.899200485877267, 0.9520115432192103, 0.9930122793845739, 1.0241106475752908]","[0.37572784 0.48161655 0.56254803 0.6300456  0.68886817 0.7415165
 0.78949268 0.8337804  0.87506433 0.9138431  0.95049283 0.98530534
 1.01851227]",$r$,dfa (short)
Shuffled,32.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53],"[0.3710218796999598, 0.5788498950302089, 0.7698119811172974, 0.9256039333888448, 1.0288180147151675, 1.1315127082905538, 1.1807136517322738, 1.2194511009942899, 1.2631536301991213, 1.2971307064831386, 1.3282077988365428, 1.369675290895859, 1.4009477996496817]","[0.43060366 0.59153857 0.72153588 0.83406039 0.93491994 1.02726116
 1.11301977 1.19348861 1.26958274 1.3419784  1.41119236 1.47763025
 1.54161749]",$r$,dfa (short)
