time division length width area intensity CMx CMy
0 0 48.069 17.2668 830 129.077 363.343 486.458
1 0 49.0795 16.728 821 131.559 365.914 487.737
2 0 48.061 16.2502 781 138.339 367.032 486.254
3 0 51.0227 16.8356 859 133.596 366.799 486.393
4 0 51.0753 16.9945 868 135.296 367.115 488.757
5 0 52.0944 15.971 832 138.368 366.798 487.587
6 0 55.05 17.5477 966 130.613 366.371 489.535
7 0 55.1395 17.2109 949 135.56 364.703 489.495
8 0 56.0392 16.8811 946 135.218 363.834 489.215
9 0 58.0532 17.0533 990 135.755 362.615 490.724
10 0 60.0576 16.8005 1009 136.628 360.574 491.549
11 0 62.1017 16.4247 1020 138.377 359.134 492.407
12 0 65.1357 17.1181 1115 133.487 356.343 495.17
13 0 66.088 17.3102 1144 134.604 354.834 496.115
14 0 68.1796 18.4659 1259 131.099 352.834 495.234
15 0 70.2304 17.3999 1222 134.805 350.26 496.406
16 0 70.185 16.1003 1130 140.709 348.165 496.143
17 0 72.1679 17.3484 1252 137.141 346.188 493.461
18 0 78.1684 18.5113 1447 129.135 343.882 491.424
19 0 79.1802 17.959 1422 133.089 342.963 489.501
20 0 85.2548 18.5561 1582 130.197 338.899 486.114
21 0 88.1643 17.1611 1513 133.501 338.919 483.993
22 1 44.1602 11.9112 526 144.011 338.958 506.131
23 0 47.1808 13.4377 634 135.595 339.557 503.845
24 0 48.1466 14.2274 685 136.149 340.182 502.028
25 0 50.162 14.2937 717 136.586 341.081 499.749
26 0 51.0488 13.8103 705 138.085 344.122 499.817
27 0 57.1281 15.1414 865 128.761 345.339 500.246
28 0 58.0752 14.9117 866 133.885 347.614 496.973
29 0 61.0857 14.5697 890 133.147 350.202 496.794
30 0 60.0814 14.3805 864 135.9 352.631 496.15
31 0 62.1621 14.9448 929 134.544 354.721 495.419
32 0 67.0623 16.2834 1092 128.386 355.67 496.636
33 0 68.1723 15.4315 1052 131.961 358.01 495.654
34 0 71.1341 15.2529 1085 131.138 357.252 495.035
35 0 74.1128 16.178 1199 127.525 358.269 496.288
36 0 78.0758 15.6771 1224 127.735 357.529 495.074
37 0 82.1244 16.3167 1340 125.237 358.19 496.219
38 0 85.155 15.9004 1354 126.143 356.273 493.666
39 0 88.1775 15.9111 1403 126.736 354.084 493.014
40 1 46.2394 12.2839 568 128.139 351.849 514.871
41 0 48.1472 11.7349 565 128.878 349.389 516.536
42 0 51.1853 12.5817 644 128.366 348.57 513.436
43 0 52.08 13.9401 726 125.917 346.38 513.994
44 0 55.0569 13.8584 763 124.847 345.557 513.018
45 0 55.1278 13.9313 768 121.783 343.395 512.698
46 0 57.0898 14.1882 810 120.738 342.117 513.551
47 0 58.0646 14.9661 869 119.273 339.505 512.035
48 0 62.0862 14.5282 902 120.715 337.612 510.567
49 0 64.0615 14.6734 940 120.547 336.273 508.652
50 0 65.1653 14.1793 924 121.634 334.751 506.175
51 0 68.083 14.2033 967 120.408 333.789 502.628
52 0 73.0725 15.1493 1107 116.952 333.042 500.813
53 0 72.1087 13.9512 1006 122.798 332.053 497.54
54 0 76.1897 15.3695 1171 118.54 331.886 495.621
55 0 79.0592 14.3184 1132 120.981 331.823 492.37
56 0 82.162 13.8263 1136 122.312 332.121 490.517
57 0 85.2202 14.4684 1233 119.901 333.038 487.816
58 0 86.2307 14.3105 1234 121.873 334.729 485.261
59 0 90.1604 14.574 1314 122.893 335.769 482.4
60 0 94.1383 14.3937 1355 120.424 338.016 479.618
61 1 53.0525 10.9703 582 118.471 340.442 503.753
62 0 55.0827 11.0924 611 115.831 343.766 504.681
63 0 58.0863 11.8961 691 111.559 346.368 505.64
64 0 57.1986 12.0807 691 117.31 347.178 500.596
65 0 60.1783 13.3271 802 114.115 348.403 500.554
66 0 63.0875 13.1405 829 106.552 351.391 502.008
67 0 65.0991 13.2874 865 106.635 352.001 503.853
68 0 66.1057 12.4044 820 108.915 352.512 500.776
69 0 71.1059 13.2619 943 106.842 352.544 501.236
70 0 73.279 13.7693 1009 111.702 351.529 499.295
71 0 77.1928 13.2396 1022 111.959 350.977 501.855
72 0 80.215 13.8627 1112 110.1 350.034 500.032
73 0 83.206 13.6529 1136 110.513 347.526 497.716
74 0 86.1559 13.7657 1186 108.934 345.415 497.473
75 1 46.0657 9.48644 437 105.822 342.645 522.584
76 0 49.0347 10.4008 510 107.594 341.847 518.38
77 0 51.0566 10.459 534 105.949 339.627 519.026
78 0 52.0395 10.0501 523 106.375 337.507 519.748
79 0 53.0789 12.1329 644 103.8 335.323 517.191
80 0 56.0577 12.7012 712 106.035 333.145 516.284
81 0 57.1464 12.4767 713 104.635 331.749 514.143
82 0 60.1546 13.3489 803 102.168 330.186 513.537
83 0 63.1616 12.5551 793 109.975 327.823 510.595
84 0 61.1172 11.7316 717 114.121 327.363 507.934
85 0 68.2147 12.2261 834 111.51 326.962 504.331
86 0 68.1428 11.0503 753 113.599 324.963 503.904
87 0 71.2551 13.0798 932 110.288 325.428 501.053
88 0 73.3399 12.8988 946 112.1 325.609 498.901
89 0 74.1713 12.3768 918 115.039 326.174 496.356
90 0 78.1595 12.0011 938 115.24 326.775 495.437
91 0 82.2148 13.7931 1134 110.68 327.275 492.672
92 1 41.086 10.5389 433 112.945 329.859 511.903
93 0 44.0386 9.44626 416 112.817 332.565 512.365
