time division length width area intensity CMx CMy
0 0 42.1207 12.8915 543 111.744 434 515.652
1 0 43.0687 13.7455 592 106.481 435.492 516.228
2 0 43.0687 13.6758 589 158.022 435.509 516.211
3 0 45.0151 13.7732 620 104.015 436.455 514.445
4 0 44.0541 14.2325 627 111.249 437.774 517.702
5 0 47.0219 15.6948 738 105.52 436.085 515.743
6 0 47.0524 13.6869 644 112.053 435.717 518.391
7 0 50.1013 13.5126 677 111.814 435.199 518.879
8 0 50.1244 14.5638 730 110.478 433.722 518.622
9 0 52.0806 15.3416 799 109.244 432.705 518.128
10 0 53.0387 16.2711 863 108.488 431.387 517.258
11 0 54.0439 15.1914 821 110.756 429.364 519.78
12 0 55.0974 15.2276 839 111.482 427.409 519.509
13 0 56.0361 15.1153 847 113.146 424.736 520.56
14 0 58.0658 16.8946 981 108.256 423.172 520.593
15 0 60.0433 15.3056 919 113.813 421.01 519.015
16 0 62.0646 17.0951 1061 108.668 419.326 519.123
17 0 61.1549 15.8287 968 114.455 416.827 517.588
18 0 66.0752 16.6326 1099 109.701 414.207 516.312
19 0 65.0147 15.4119 1002 115.029 413.201 515.849
20 0 68.0587 16.045 1092 115.919 410.177 512.206
21 0 72.0294 16.049 1156 113.312 410.01 510.576
22 0 71.0419 15.9624 1134 115.763 410.421 508.523
23 0 76.0863 16.6521 1267 110.341 410.473 506.169
24 0 77.0538 15.5476 1198 113.875 411.275 504.724
25 0 80.2153 15.9321 1278 110.446 412.846 503.622
26 0 83.1686 16.16 1344 109.98 414.926 502.601
27 0 84.1476 15.6035 1313 110.571 416.656 501.538
28 0 84.1646 15.7311 1324 112.026 418.451 501.211
29 1 44.0728 12.0029 529 115.641 421.851 520.93
30 0 46.052 11.9647 551 114.931 424.236 522.557
31 0 47.0486 12.3702 582 117.428 425.985 521.134
32 0 50.0585 12.7651 639 112.579 427.725 523.034
33 0 51.088 13.7214 701 110.561 428.715 523.168
34 0 53.0371 13.8771 736 108.196 429.67 521.413
35 0 54.0735 14.3323 775 107.671 429.222 522.495
36 0 57.078 14.8744 849 104.578 428.486 523.872
37 0 59.0735 14.1857 838 105.743 428.062 524.673
38 0 60.1096 15.5383 934 104.306 426.102 522.512
39 0 62.064 14.2595 885 108.059 423.602 522.559
40 0 62.1411 14.3544 892 109.682 422.677 522.472
41 0 68.0269 15.4057 1048 106.031 421.845 522.925
42 0 67.0862 14.5335 975 108.427 418.82 521.386
43 0 72.0922 16.4095 1183 104.123 417.077 520.718
44 0 72.0995 14.5216 1047 109.703 415.415 520.311
45 0 76.062 14.8694 1131 107.606 413.894 519.973
46 0 78.058 14.3739 1122 108.651 412.268 517.726
47 0 81.0738 13.7406 1114 110.533 409.803 517.878
48 0 85.1799 14.4518 1231 109.284 408.128 516.74
49 0 87.0816 14.7333 1283 108.846 406.162 515.319
50 1 42.1341 10.4191 439 113.068 405.203 535.932
51 0 47.0585 11.3901 536 112.175 404.246 530.099
52 0 48.1248 11.9689 576 111.625 403.812 528.259
53 0 50.1868 11.0985 557 110.063 402.869 526.682
54 0 52.081 12.0197 626 106.76 402.808 522.308
55 0 53.0723 12.4735 662 104.186 402.545 517.545
56 0 57.1194 14.3734 821 103.828 403.353 520.529
57 0 59.1032 13.7894 815 102.091 403.779 518.137
58 0 59.095 13.6052 804 104.269 404.507 516.496
59 0 62.1601 14.0605 874 104.125 406.691 513.646
60 0 64.0942 13.5738 870 103.94 408.978 514.217
61 0 67.0654 13.6285 914 103.791 410.835 513.917
62 0 70.1423 13.8148 969 102.088 414.037 512.635
63 0 73.0709 14.0959 1030 101.72 415.564 511.79
64 0 77.2538 14.4071 1113 98.6487 417.835 511.29
65 0 79.0556 15.584 1232 97.6826 418.885 509.861
66 0 81.1392 13.483 1094 100.716 421.506 511.288
67 0 86.1166 14.6313 1260 98.8421 421.774 510.706
68 0 88.1772 13.6884 1207 102.204 421.107 509.445
69 1 46.1118 11.5589 533 101.623 421.37 531.538
70 0 50.0852 11.3806 570 101.04 420.474 532.981
71 0 49.0174 12.0773 592 102.895 419.162 531.022
72 0 52.2234 13.0593 682 100.155 418.578 531.308
73 0 54.1368 13.0226 705 101.072 416.529 531.41
74 0 55.1522 13.5081 745 100.118 414.446 530.102
75 0 57.1429 12.9675 741 100.731 412.825 531.795
76 0 60.1892 13.7068 825 99.2194 411.808 529.893
77 0 62.1398 13.5662 843 99.3974 408.855 528.506
78 0 62.1664 13.1261 816 100.246 407.109 527.321
79 0 65.2342 13.5665 885 99.2407 405.627 527.278
80 0 68.335 13.668 934 97.7612 403.111 526.452
81 0 70.157 13.2275 928 98.3556 401.786 524.179
82 0 73.2243 13.6294 998 97.2014 400.344 523.45
83 0 74.1191 13.4648 998 97.2766 399.525 523.364
84 1 40.0286 10.8672 435 95.8437 397.423 538.246
85 0 40.0198 8.87061 355 96.3775 396.763 538.346
86 0 41.0684 9.81289 403 97.0273 395.896 536.407
87 0 43.0461 11.6387 501 94.7445 396.212 533.836
88 0 44.1279 10.7642 475 96.7705 396.598 530.992
89 0 46.1573 12.1758 562 94.774 398.011 528.612
90 0 47.147 12.5989 594 92.7323 396.833 528.742
91 0 46.0525 10.5097 484 91.6012 396.581 529.992
92 0 49.0739 11.7985 579 90.6062 398.611 528.157
93 0 49.0385 10.9914 539 93.1614 401.464 526.839
94 0 52.0407 14.0659 732 88.515 403.698 525.135
95 0 54.1771 11.6839 633 91.9779 405.648 526.09
96 0 55.0708 11.6396 641 92.4431 407.917 526.424
97 0 57.0772 11.7385 670 92.4045 409.936 526.897
98 0 58.0593 12.9523 752 91.1051 412.439 525.081
99 0 60.1244 12.6571 761 91.3246 414.321 525.56
100 0 60.0622 10.306 619 95.496 414.819 527.326
101 0 64.0361 12.4461 797 92.3112 416.038 527.37
102 0 67.074 12.0166 806 92.1427 416.364 528.969
103 0 68.1694 10.8406 739 95.7632 416.283 528.173
104 0 72.2162 14.872 1074 88.7616 414.73 526.499
105 0 72.0632 11.6981 843 96.102 413.668 526.021
106 1 39.1213 8.25637 323 98.1579 412.254 543.591
107 0 42.1342 10.8463 457 91.8381 410.532 543.013
108 0 40.0699 10.7562 431 94.536 408.645 541.896
109 0 43.1656 11.4211 493 91.86 406.312 543.053
110 0 45.0961 11.4644 517 91.178 405.155 539.569
111 0 46.2076 9.73866 450 94.2311 402.762 539.478
112 0 48.1717 11.8119 569 91.6907 402.525 539.45
113 0 49.0829 12.2853 603 92.2239 400.355 539.383
114 0 51.1091 14.0875 720 90.0597 399.228 536.383
115 0 50.2083 12.4083 623 96.923 397.305 538
116 0 51.2373 12.8032 656 99.6067 396.352 535.216
117 0 53.1836 12.9927 691 100.822 394.2 534.559
118 0 57.1782 13.0819 748 99.631 392.972 532.976
119 0 60.0961 14.2771 858 95.7168 392.073 531.005
120 0 60.1185 14.538 874 97.5984 392.035 525.298
121 0 62.1422 12.23 760 101.026 391.27 526.378
122 0 63.0641 13.4149 846 100.493 390.956 524.284
123 0 66.1524 12.5921 833 102.851 391.312 519.717
124 0 69.1348 14.7682 1021 98.0666 392.561 519.464
125 0 71.3319 14.9302 1065 99.3164 393.953 516.384
126 0 75.3783 25.1133 1893 59.6059 396.598 518.999
127 0 77.2064 16.281 1257 96.1257 398.746 514.387
128 0 79.1467 14.4668 1145 100.159 399.514 512.805
129 0 83.391 15.6012 1301 97.6034 404.012 514.462
130 1 43.1155 11.2257 484 101.225 405.655 534.124
131 0 42.0769 9.53017 401 107.259 408.16 533.751
132 0 45.2395 9.57129 433 104.64 409.859 535.404
133 0 46.066 10.4415 481 102.96 412.882 533.551
134 0 48.025 11.6398 559 100.025 413.304 536.002
135 0 49.069 11.0253 541 100.787 414.155 536.536
136 0 52.0258 11.9364 621 99.3543 415.419 536.591
137 0 53.0711 12.3608 656 98.189 411.541 537.672
138 0 53.1327 12.1394 645 98.5256 412.04 539.454
139 0 54.1627 12.1117 656 100.662 410.822 535.267
140 0 57.2959 12.514 717 97.9512 408.741 536.99
141 0 57.1291 12.5505 717 99.6011 406.172 536.739
142 0 59.1412 13.2057 781 97.1472 405.282 535.59
143 0 64.119 13.5061 866 95.2864 403.538 536.262
144 0 65.1116 12.133 790 99.2797 400.387 534.516
145 0 67.1677 13.2802 892 96.926 399.587 532.334
146 0 69.1628 13.2875 919 98.9597 397.373 530.452
147 0 70.1014 11.8115 828 102.409 396.709 531.688
148 0 72.0874 13.012 938 100.424 395.487 528.737
149 0 78.2076 13.5665 1061 99.4854 393.763 527.627
150 1 42.0694 9.93597 418 102.411 392.184 545.012
151 0 43.0457 9.26921 399 103.351 390.531 543.221
152 0 43.0457 9.24598 398 151.151 389.525 543.171
153 0 45.0142 10.9743 494 100.84 389.682 539.168
154 0 48.0735 10.8168 520 100.392 388.4 538.144
155 0 49.0427 11.3778 558 99.5036 388.543 537.03
156 0 50.2338 13.0589 656 98.1707 389.459 531.643
157 0 51.2771 12.5007 641 98.7223 390.225 530.725
158 0 50.0899 12.6173 632 97.8307 391.233 533.085
159 0 52.1602 11.5989 605 97.9438 391.46 532.625
160 0 54.0568 12.4314 672 97.5461 393.387 530.97
161 0 56.086 12.7483 715 98.4783 396.129 528.958
162 0 57.1568 13.0168 744 97.4933 398.442 530.874
163 0 59.1156 12.7716 755 98.6596 401.348 529.008
164 0 61.2376 13.3741 819 97.2735 403.178 529.999
165 0 62.1262 13.5048 839 98.1824 405.321 530.505
166 0 64.0841 14.1377 906 98.936 406.815 527.331
167 0 67.1589 14.5178 975 98.6164 407.614 528.199
168 0 68.1356 13.7373 936 102.051 408.815 527.684
169 0 69.1356 13.3506 923 104.31 409.154 528.528
170 0 74.1982 15.3373 1138 99.6063 409.032 529.416
171 0 74.1406 13.7576 1020 105.591 409.074 527.017
172 0 77.1111 15.0692 1162 102.972 408.262 526.605
173 0 80.2271 14.434 1158 104.107 407.311 527.564
174 0 81.239 14.9189 1212 104.818 405.352 524.752
175 0 84.1218 14.0867 1185 107.029 403.335 525.871
176 0 87.092 14.0541 1224 109.011 401.803 522.276
177 1 46.111 12.9253 596 107.757 399.272 543.946
178 0 48.0384 11.928 573 108.546 399.298 543.661
179 0 48.0701 11.7953 567 107.541 398.053 545.411
180 0 50.031 12.7521 638 109.846 393.829 538.944
181 0 52.0307 13.6842 712 108.221 391.888 539.06
182 0 53.1955 13.159 700 108.557 391.707 536
183 0 52.0231 12.283 639 109.922 390.667 537.657
184 0 54.0365 12.6581 684 109.98 390.415 535.25
185 0 58.0336 13.3543 775 106.796 389.387 533.725
186 0 58.0472 11.9558 694 112.954 388.902 529.669
187 0 61.1334 13.7241 839 108.831 387.563 526.936
188 0 63.0809 14.0137 884 108.062 388.068 526.411
189 0 64.0592 13.7061 878 109.707 387.345 524.26
190 0 65.1217 12.3615 805 112.043 388.012 522.868
191 0 69.0755 15.968 1103 103.525 389.152 520.646
192 0 71.1177 13.7659 979 108.477 390.852 519.735
193 0 72.1227 13.7959 995 108.21 392.838 518.957
194 0 74.1428 13.7437 1019 108.519 395.001 518.631
195 0 77.1402 13.1579 1015 109.04 396.285 517.172
196 0 79.1344 16.0234 1268 104.554 400.419 515.83
197 0 82.1525 15.0939 1240 106.768 402.715 518.048
198 0 85.2828 14.7861 1261 109.055 405.863 516.065
199 0 87.2082 13.4506 1173 113.506 408.061 514.95
200 1 48.0511 9.84368 473 117.127 408.486 534.372
201 0 48.0331 11.1173 534 113.052 408.886 535.421
202 0 52.0876 9.61841 501 117.102 411.006 535.798
203 0 51.0413 11.0695 565 116.696 410.122 534.683
204 0 53.0112 11.7145 621 114.612 409.559 535.53
205 0 53.0269 11.5602 613 113.651 408.537 537.258
206 0 57.0924 14.135 807 108.416 407.967 535.939
207 0 57.1467 13.1941 754 107.944 406.412 535.135
208 0 60.0886 13.6132 818 107.85 405.645 535.801
209 0 61.1104 12.8783 787 108.875 402.789 535.789
210 0 65.1599 13.8429 902 105.288 402.088 536.262
211 0 66.1327 13.7149 907 106.507 399.843 534.787
212 0 71.0922 13.7427 977 108.21 398.87 527.539
213 1 36.0358 8.6858 313 108.684 394.121 549.109
214 0 38.1287 10.5695 403 103.104 391.002 548.02
215 0 38.0762 10.1901 388 105.985 391.441 548.028
216 0 41.0749 11.0773 455 105.446 390.699 545.253
217 0 42.0155 10.7579 452 105.655 389.619 544.044
218 0 43.0651 11.1459 480 104.396 389.554 544.562
219 0 44.0662 11.9366 526 104.519 389.278 540.844
220 0 46.0977 12.6904 585 103.733 388.976 538.735
221 0 46.0206 13.2115 608 104.013 389.618 537.806
222 0 49.0941 11.9362 586 106.302 390.323 534.613
223 0 49.0346 13.1132 643 108.221 391.019 531.081
224 0 51.1525 13.1763 674 107.912 391.884 530.226
225 0 52.1866 12.0337 628 111.191 393.451 528.283
226 0 54.0731 13.5742 734 107.184 395.583 530.706
227 0 56.1945 14.1473 795 106.853 397.365 528.999
228 0 57.0935 13.0663 746 109.634 400.062 527.05
229 0 60.1292 13.8701 834 106.707 402.707 527.331
230 0 62.1426 13.8552 861 106.633 404.719 527.969
231 0 65.0729 15.3981 1002 102.754 406.369 526.819
232 0 66.081 14.452 955 105.887 408.609 527.572
233 0 67.1235 14.7489 990 108.277 409.55 526.688
234 0 72.1388 13.4047 967 109.479 410.709 525.579
235 0 71.1218 13.1043 932 111.688 410.715 526.309
236 0 72.1064 13.3275 961 111.567 409.55 527.009
237 0 74.1281 13.0855 970 111.897 409.263 525.552
238 0 78.1181 14.5933 1140 108.1 407.871 527.704
239 0 81.1531 14.257 1157 108.358 405.793 523.157
240 1 42.0128 8.71163 366 107.959 406.087 548.118
241 0 44.1094 9.99786 441 106.02 403.932 546.224
242 0 46.129 9.99371 461 106.95 401.881 546.1
243 0 48.0389 12.0111 577 103.402 400.3 544.048
244 0 48.0633 11.8385 569 105.418 398.93 544.436
245 0 50.0587 12.6851 635 99.685 396.997 544.609
246 0 49.059 12.9844 637 100.721 394.702 543.763
247 0 53.0443 12.2916 652 101.939 392.176 542.236
248 0 52.0995 13.3975 698 100.678 390.489 540.632
249 0 56.0858 13.4793 756 99.6336 389.186 539.033
250 0 57.0966 13.2933 759 101.825 387.192 535.175
251 0 59.1105 12.6881 750 103.823 386.219 534.293
252 0 60.0668 12.1365 729 104.933 386.753 533.863
253 0 63.0965 13.2179 834 102.406 385.59 530.174
254 0 65.1471 13.0935 853 102.755 385.727 526.423
255 0 65.2302 12.8008 835 104.413 386.103 522.475
256 0 71.1135 14.1605 1007 99.1509 386.342 523.674
257 1 41.0614 12.0064 493 99.2028 386.523 537.446
258 0 38.1184 9.94272 379 104.169 391.792 537.385
259 0 41.0298 11.5038 472 100.676 392.284 534.108
260 0 43.0917 10.8838 469 99.9723 394.716 535.91
261 0 41.0255 10.2132 419 103.547 397.298 534.895
262 0 43.0482 12.2421 527 99.2979 399.243 532.932
263 0 48.294 12.2375 591 98.1726 401.706 533.844
264 0 47.2555 12.8662 608 94.5806 403.709 533.538
265 0 48.037 13.5937 653 93.7642 404.761 533.512
266 0 49.0638 13.5538 665 93.8977 406.531 533.944
267 0 51.1297 12.1065 619 95.9709 407.006 534.675
268 0 52.0286 12.5316 652 96.8405 407.207 534.604
269 0 53.0622 12.5136 664 97.4111 407.453 535.931
270 0 56.0486 13.2207 741 95.8529 408.25 536.169
271 0 57.0917 13.7323 784 95.1301 407.816 535.353
272 0 59.0614 12.5124 739 97.0433 405.142 537.104
273 0 60.0309 12.4602 748 97.8636 405.545 535.995
274 0 65.1257 13.758 896 94.2924 403.473 535.65
275 0 65.0866 13.459 876 95.6427 402.661 534.248
276 0 68.141 14.0004 954 94.1939 400.291 535.186
277 0 66.1009 12.1935 806 99.5372 398.318 532.697
278 0 70.0565 11.5193 807 100.255 397.524 532.219
279 0 73.1516 12.2075 893 99.215 396.678 530.577
280 0 77.0682 13.4816 1039 96.5505 394.735 529.277
281 0 79.1252 13.4091 1061 97.3619 393.244 527.775
282 1 40.0161 10.6957 428 100.544 392.348 544.6
283 0 42.0257 10.4698 440 101.745 390.436 543.557
284 0 42.0112 11.1161 467 101.919 388.585 542.944
285 0 47.0419 11.6492 548 99.261 388.464 540.491
286 0 47.0453 12.5198 589 98.6418 387.684 538.353
287 0 50.0688 13.4815 675 93.0444 387.215 535.807
288 0 48.0591 11.9644 575 98.3583 387.73 533.831
289 0 52.2294 12.9812 678 94.9558 388.714 531.754
290 0 54.0848 12.7393 689 94.2903 388.003 532.293
291 0 53.1288 11.6886 621 98.7134 389.689 530.029
292 0 55.0751 13.763 758 94.6689 391.007 526.318
293 0 56.2385 12.2336 688 96.7064 392.581 526.863
