value,type,lineage_ID
0,outsider,1
1092,end,1
1072,end,1
1048,end,1
1030,end,1
1000,end,1
976,end,1
963,end,1
1112,end,1
935,end,1
902,end,1
875,end,1
845,end,1
822,end,1
802,end,1
788,end,1
763,end,1
919,end,1
744,end,1
1133,end,1
1171,end,1
1506,end,1
1488,end,1
1472,end,1
1454,end,1
1434,end,1
1412,end,1
1388,end,1
1152,end,1
1366,end,1
1320,end,1
1301,end,1
1278,end,1
1257,end,1
1241,end,1
1215,end,1
1195,end,1
1342,end,1
722,end,1
698,end,1
680,end,1
201,end,1
171,end,1
149,end,1
133,end,1
112,end,1
87,end,1
64,end,1
219,end,1
54,end,1
3204,start,1
3181,start,1
3168,start,1
3131,start,1
3109,start,1
3090,start,1
3070,start,1
50,end,1
237,end,1
257,end,1
281,end,1
662,end,1
637,end,1
611,end,1
587,end,1
569,end,1
553,end,1
523,end,1
509,end,1
487,end,1
469,end,1
438,end,1
412,end,1
392,end,1
371,end,1
352,end,1
326,end,1
303,end,1
1523,end,1
3045,start,1
1545,end,1
1593,end,1
2809,end,1
2783,end,1
2760,end,1
2743,end,1
2728,end,1
2698,end,1
2678,end,1
2819,end,1
2661,end,1
2622,end,1
2598,end,1
2576,end,1
2554,end,1
2533,end,1
2514,end,1
2494,end,1
2645,end,1
2473,end,1
2835,end,1
2881,end,1
3221,end,1
3203,end,1
3180,end,1
3167,end,1
3130,end,1
3108,end,1
3089,end,1
2862,end,1
3069,end,1
3025,end,1
3005,end,1
2982,end,1
2959,end,1
2937,end,1
2920,end,1
2902,end,1
3044,end,1
2447,end,1
2423,end,1
2403,end,1
1943,end,1
1919,end,1
1903,end,1
1885,end,1
1866,end,1
1839,end,1
1821,end,1
1958,end,1
1794,end,1
1753,end,1
1733,end,1
1714,end,1
1679,end,1
1656,end,1
1629,end,1
1611,end,1
1773,end,1
1986,end,1
2003,end,1
2027,end,1
2381,end,1
2364,end,1
2351,end,1
2328,end,1
2305,end,1
2284,end,1
2268,end,1
2251,end,1
2219,end,1
2196,end,1
2179,end,1
2160,end,1
2135,end,1
2116,end,1
2092,end,1
2071,end,1
2049,end,1
1567,end,1
3026,start,1
1698,end,1
2983,start,1
846,start,1
823,start,1
803,start,1
789,start,1
764,start,1
745,start,1
723,start,1
876,start,1
699,start,1
663,start,1
638,start,1
612,start,1
588,start,1
570,start,1
554,start,1
524,start,1
681,start,1
510,start,1
903,start,1
936,start,1
1279,start,1
1258,start,1
1242,start,1
1216,start,1
1196,start,1
1172,start,1
1153,start,1
920,start,1
1134,start,1
1093,start,1
1073,start,1
1049,start,1
1031,start,1
1001,start,1
977,start,1
964,start,1
1113,start,1
488,start,1
470,start,1
439,start,1
3167,outsider,1
2743,outsider,1
1523,outsider,1
149,outsider,1
64,outsider,1
54,outsider,1
50,outsider,1
3180,outsider,1
3181,outsider,1
3131,outsider,1
2729,outsider,1
1507,outsider,1
134,outsider,1
55,outsider,1
51,outsider,1
3006,start,1
3168,outsider,1
3203,outsider,1
0,start,1
51,start,1
393,start,1
372,start,1
353,start,1
327,start,1
304,start,1
282,start,1
258,start,1
238,start,1
220,start,1
202,start,1
172,start,1
150,start,1
134,start,1
113,start,1
88,start,1
65,start,1
55,start,1
1302,start,1
