Ensemble,CV,variable
Lin,0.6724812341545482,div_and_fold
Lin,0.7373980194592575,fold_growth
Lin,0.7235939558283963,division_ratio
Lin,0.5223479874387296,added_length
Lin,0.47606722127459417,generationtime
Lin,0.5515843765390743,length_birth
Lin,0.3702784659408337,length_final
Lin,0.6853818408684201,growth_rate
Env,0.7635283217486054,div_and_fold
Env,0.8312764163563777,fold_growth
Env,0.7322272796804223,division_ratio
Env,0.6340760933438706,added_length
Env,0.6098821157518468,generationtime
Env,0.6110538390218215,length_birth
Env,0.5459487176007618,length_final
Env,0.7812724187082036,growth_rate
Lin,0.6788154863752465,div_and_fold
Lin,0.8061363583718558,fold_growth
Lin,0.7387969194946654,division_ratio
Lin,0.6158372363897517,added_length
Lin,0.55438667842823,generationtime
Lin,0.581166651082498,length_birth
Lin,0.48729084385690286,length_final
Lin,0.7620369456500632,growth_rate
Lin,0.8423925376049697,div_and_fold
Lin,0.8551530997759337,fold_growth
Lin,0.7111030806650952,division_ratio
Lin,0.6188654017607903,added_length
Lin,0.6591569354880257,generationtime
Lin,0.6025268983338524,length_birth
Lin,0.5193514177773128,length_final
Lin,0.8051096084666053,growth_rate
Env,0.9114044618292344,div_and_fold
Env,0.9101656582440146,fold_growth
Env,0.7483640001440027,division_ratio
Env,0.7197409278427053,added_length
Env,0.6432511532360624,generationtime
Env,0.7913335678765813,length_birth
Env,0.6418810765300847,length_final
Env,0.9542156005529202,growth_rate
Lin,0.9822144842534287,div_and_fold
Lin,0.9785736851091474,fold_growth
Lin,0.6572080914291131,division_ratio
Lin,0.8130152013654484,added_length
Lin,0.6085078798346889,generationtime
Lin,0.7685103997378139,length_birth
Lin,0.6816882119603012,length_final
Lin,0.7077920665422536,growth_rate
Lin,0.8593328011941289,div_and_fold
Lin,0.8411040479278585,fold_growth
Lin,0.815561251374798,division_ratio
Lin,0.6227839546178726,added_length
Lin,0.6651425905473523,generationtime
Lin,0.8169017408057467,length_birth
Lin,0.6170292463240995,length_final
Lin,1.1488611281009007,growth_rate
Env,1.724779360349268,div_and_fold
Env,1.531174156788314,fold_growth
Env,2.722016117475454,division_ratio
Env,1.552527019031062,added_length
Env,1.8414995800789105,generationtime
Env,1.341534935675597,length_birth
Env,1.3233510381567188,length_final
Env,2.793064786790701,growth_rate
Lin,2.268791749813427,div_and_fold
Lin,1.9669795496273899,fold_growth
Lin,3.6665760679675654,division_ratio
Lin,2.0759970961475336,added_length
Lin,2.477115067954915,generationtime
Lin,1.773025806766017,length_birth
Lin,1.7945336330238666,length_final
Lin,3.8908422239230798,growth_rate
Lin,0.9132269204527332,div_and_fold
Lin,0.8538653557106999,fold_growth
Lin,0.6448511349497946,division_ratio
Lin,0.725563259372005,added_length
Lin,0.8145498397820996,generationtime
Lin,0.48147410410260627,length_birth
Lin,0.5276073198940093,length_final
Lin,0.6210300562255292,growth_rate
Env,1.3907995464039342,div_and_fold
Env,1.2436674652807258,fold_growth
Env,2.5676384069452385,division_ratio
Env,1.0077164790956996,added_length
Env,1.0362999335252387,generationtime
Env,0.734147508297151,length_birth
Env,0.8516751805426126,length_final
Env,1.720166155107862,growth_rate
Lin,1.522184652985682,div_and_fold
Lin,1.2222058860210472,fold_growth
Lin,3.199524976073429,division_ratio
Lin,0.9234366175648541,added_length
Lin,0.9695336444398353,generationtime
Lin,0.5752415994383139,length_birth
Lin,0.7962597124807885,length_final
Lin,1.5806996581669701,growth_rate
Lin,1.252925761776753,div_and_fold
Lin,1.2647796402727594,fold_growth
Lin,1.6636617727193508,division_ratio
Lin,1.0457666190873252,added_length
Lin,1.1092992345458468,generationtime
Lin,0.7439292350816078,length_birth
Lin,0.7438479384010095,length_final
Lin,1.838404750902871,growth_rate
Env,1.0651830825355635,div_and_fold
Env,0.9989883480458973,fold_growth
Env,0.5857374100744219,division_ratio
Env,0.8030937579433629,added_length
Env,0.7325602654575444,generationtime
Env,0.5273434711765679,length_birth
Env,0.5830877779710018,length_final
Env,0.6409416236403112,growth_rate
Lin,1.0891548467843057,div_and_fold
Lin,1.0424055246232322,fold_growth
Lin,0.5813280628286295,division_ratio
Lin,0.8127228451580417,added_length
Lin,0.7840183840525254,generationtime
Lin,0.5882786320403418,length_birth
Lin,0.5551367727322066,length_final
Lin,0.6582281558681311,growth_rate
Lin,1.0665305371105338,div_and_fold
Lin,0.9510943595838511,fold_growth
Lin,0.5170281875368201,division_ratio
Lin,0.7885977151773291,added_length
Lin,0.6790735697415239,generationtime
Lin,0.4678704576376563,length_birth
Lin,0.6095061985109148,length_final
Lin,0.6355578474377696,growth_rate
Env,0.9104501699333424,div_and_fold
Env,0.9646861596928652,fold_growth
Env,0.663124951715076,division_ratio
Env,0.7240293387940674,added_length
Env,0.8469558260204704,generationtime
Env,0.6664765894357914,length_birth
Env,0.62821609151127,length_final
Env,0.8943188602364981,growth_rate
Lin,0.9525364189049713,div_and_fold
Lin,1.0990637600935609,fold_growth
Lin,0.7828483305148151,division_ratio
Lin,0.8268127912759159,added_length
Lin,0.9591556074312069,generationtime
Lin,0.8176817899884697,length_birth
Lin,0.7662797167935409,length_final
Lin,0.7033444546428461,growth_rate
Lin,0.8903224707651034,div_and_fold
Lin,0.8452859857918765,fold_growth
Lin,0.5388386589525881,division_ratio
Lin,0.6241578314510582,added_length
Lin,0.7160526808332448,generationtime
Lin,0.46943985120767756,length_birth
Lin,0.44552100576112963,length_final
Lin,0.9789190461777384,growth_rate
Env,1.1114596357626527,div_and_fold
Env,1.0628859156668773,fold_growth
Env,0.9707464787333469,division_ratio
Env,0.8946546774225744,added_length
Env,0.7936681078992419,generationtime
Env,1.0056434523079758,length_birth
Env,0.9001011705480628,length_final
Env,1.231409555988571,growth_rate
Lin,1.116939905127432,div_and_fold
Lin,1.0622722024881375,fold_growth
Lin,1.0043550589776966,division_ratio
Lin,0.8317506093257286,added_length
Lin,0.7494960570175773,generationtime
Lin,0.8617798017960275,length_birth
Lin,0.7731171008757236,length_final
Lin,1.4955754163625394,growth_rate
Lin,1.1096405082054037,div_and_fold
Lin,1.0657388420327825,fold_growth
Lin,0.9289073911329541,division_ratio
Lin,0.9438277799681787,added_length
Lin,0.8177738508052198,generationtime
Lin,1.1246972327531282,length_birth
Lin,0.987923826260123,length_final
Lin,0.8054153899683066,growth_rate
Env,0.9041506102250186,div_and_fold
Env,0.9841185377774888,fold_growth
Env,0.7799957451418997,division_ratio
Env,0.760109276371407,added_length
Env,0.8527366604860962,generationtime
Env,0.6982152141784946,length_birth
Env,0.6623520029694842,length_final
Env,0.8736349064258302,growth_rate
Lin,0.5773871244711705,div_and_fold
Lin,0.6254605417353356,fold_growth
Lin,0.6546981334929218,division_ratio
Lin,0.38108369273756065,added_length
Lin,0.6760361312833967,generationtime
Lin,0.32295706871084534,length_birth
Lin,0.26656679853711707,length_final
Lin,0.7229851932691286,growth_rate
Lin,1.1489058820899474,div_and_fold
Lin,1.2485462351183416,fold_growth
Lin,0.8884568975747048,division_ratio
Lin,0.973212750713778,added_length
Lin,0.9943619496080217,generationtime
Lin,0.8469651058877264,length_birth
Lin,0.7852790035346451,length_final
Lin,0.9561786615446847,growth_rate
Env,1.16635294264135,div_and_fold
Env,1.0991104282583797,fold_growth
Env,1.7526380048759065,division_ratio
Env,0.7970490765815986,added_length
Env,0.9445475357930837,generationtime
Env,0.5852630456544444,length_birth
Env,0.6758741916584426,length_final
Env,1.115178767911186,growth_rate
Lin,1.173407134126924,div_and_fold
Lin,0.9728979560900379,fold_growth
Lin,1.7885802828073374,division_ratio
Lin,0.6470423236740792,added_length
Lin,0.980120276085004,generationtime
Lin,0.41766019018774936,length_birth
Lin,0.5269704151846599,length_final
Lin,1.0516324139751922,growth_rate
Lin,1.1711039613198908,div_and_fold
Lin,1.207657759746837,fold_growth
Lin,1.7320815881612888,division_ratio
Lin,0.8952716565539236,added_length
Lin,0.880837830376405,generationtime
Lin,0.6472784692685947,length_birth
Lin,0.7215589323373581,length_final
Lin,1.0861078893298783,growth_rate
Env,1.1826787438376294,div_and_fold
Env,1.138869771169799,fold_growth
Env,1.5239327663276478,division_ratio
Env,0.9013259449244875,added_length
Env,0.8422354305939505,generationtime
Env,1.0513940945168494,length_birth
Env,0.8875400432292347,length_final
Env,1.386161661949724,growth_rate
Lin,1.1632336574344242,div_and_fold
Lin,1.1835912484404725,fold_growth
Lin,1.0882870486709497,division_ratio
Lin,0.969540306228572,added_length
Lin,0.8095981231365006,generationtime
Lin,1.2618832947976895,length_birth
Lin,1.0063786385300517,length_final
Lin,1.2619801193965328,growth_rate
Lin,1.2188711865495063,div_and_fold
Lin,1.1043354965853698,fold_growth
Lin,1.885354090677013,division_ratio
Lin,0.8295608961996079,added_length
Lin,0.8852990732002705,generationtime
Lin,0.7612652043496796,length_birth
Lin,0.7282911040833251,length_final
Lin,1.5223785610598004,growth_rate
Env,0.9876892726761025,div_and_fold
Env,0.9654140460001913,fold_growth
Env,0.7161118589572382,division_ratio
Env,0.8339281348120102,added_length
Env,0.6629875268247967,generationtime
Env,0.7833296029559383,length_birth
Env,0.7632222431128126,length_final
Env,0.7178542082976295,growth_rate
Lin,1.0668331578999661,div_and_fold
Lin,0.99876433493139,fold_growth
Lin,0.692519744734917,division_ratio
Lin,0.7127322088812771,added_length
Lin,0.719275588155299,generationtime
Lin,0.5801953294664575,length_birth
Lin,0.5413257024484207,length_final
Lin,0.685161790699144,growth_rate
Lin,0.9034005607793353,div_and_fold
Lin,0.8888434670915218,fold_growth
Lin,0.6147837638725301,division_ratio
Lin,0.8816117113131013,added_length
Lin,0.6060061403351494,generationtime
Lin,0.9415698196599543,length_birth
Lin,0.8622615814180845,length_final
Lin,0.701299682187712,growth_rate
Env,0.8913087310008271,div_and_fold
Env,0.7707788795786488,fold_growth
Env,0.7563313155332536,division_ratio
Env,0.7611648844339944,added_length
Env,0.5782665674179552,generationtime
Env,0.7882790834036385,length_birth
Env,0.7225956548969138,length_final
Env,0.5611785583445755,growth_rate
Lin,0.8580030694111588,div_and_fold
Lin,0.7031013042329658,fold_growth
Lin,0.7161722387169328,division_ratio
Lin,0.7015582083757065,added_length
Lin,0.5233542347626444,generationtime
Lin,0.7070174190685171,length_birth
Lin,0.6885145912886544,length_final
Lin,0.4510250867091736,growth_rate
Lin,0.9429638268755143,div_and_fold
Lin,0.8512854138579243,fold_growth
Lin,0.8034265979227315,division_ratio
Lin,0.834513688992507,added_length
Lin,0.6246128772727143,generationtime
Lin,0.8796321580776618,length_birth
Lin,0.7736955468724186,length_final
Lin,0.6208563664401262,growth_rate
Env,1.1928878357620147,div_and_fold
Env,1.2556423340274672,fold_growth
Env,1.0357195477120733,division_ratio
Env,1.815343068334117,added_length
Env,1.0186402377142436,generationtime
Env,1.0057261197420893,length_birth
Env,1.634539461634855,length_final
Env,0.763454808551148,growth_rate
Lin,0.7808129227566499,div_and_fold
Lin,0.8543796634435757,fold_growth
Lin,0.7684707796082444,division_ratio
Lin,0.5363658241749568,added_length
Lin,0.6004432711835931,generationtime
Lin,0.5760588146901352,length_birth
Lin,0.4589336301506599,length_final
Lin,0.7497193894196856,growth_rate
Lin,1.5258065496114965,div_and_fold
Lin,1.5789599051439258,fold_growth
Lin,1.2557639634619997,division_ratio
Lin,2.5140433393055157,added_length
Lin,1.324135634761913,generationtime
Lin,1.267325361761692,length_birth
Lin,2.225390690637646,length_final
Lin,0.7871490082594319,growth_rate
Env,1.3735273687899885,div_and_fold
Env,1.273311823009459,fold_growth
Env,0.6245193382338907,division_ratio
Env,1.430228771191193,added_length
Env,1.0459650157277272,generationtime
Env,1.6533176629866546,length_birth
Env,1.3591260863039447,length_final
Env,0.7037889978818114,growth_rate
Lin,1.2023520982106282,div_and_fold
Lin,1.0769355003132755,fold_growth
Lin,0.4204025283760967,division_ratio
Lin,0.9732326425320981,added_length
Lin,0.9544475894892716,generationtime
Lin,0.8622658700243331,length_birth
Lin,0.8062119637330333,length_final
Lin,0.6405991235352153,growth_rate
Lin,1.563729157210429,div_and_fold
Lin,1.475743458355267,fold_growth
Lin,0.7904190345344213,division_ratio
Lin,1.7889384884209731,added_length
Lin,1.158218842371862,generationtime
Lin,2.125726939755344,length_birth
Lin,1.6901678221617549,length_final
Lin,0.7799818936785522,growth_rate
Env,0.7996293991957647,div_and_fold
Env,0.7658891013302302,fold_growth
Env,0.506291367470729,division_ratio
Env,0.5816118674959561,added_length
Env,0.814150895619882,generationtime
Env,0.6106642636937313,length_birth
Env,0.5458196995618535,length_final
Env,0.7674852006292996,growth_rate
Lin,0.6866089875311829,div_and_fold
Lin,0.6957985858624757,fold_growth
Lin,0.607287933781533,division_ratio
Lin,0.49784598126850466,added_length
Lin,0.7375024033613834,generationtime
Lin,0.4905547635681096,length_birth
Lin,0.4554490042314484,length_final
Lin,0.7833218771767275,growth_rate
Lin,0.9230026851939283,div_and_fold
Lin,0.844516765285027,fold_growth
Lin,0.34264800821769464,division_ratio
Lin,0.6522224636742653,added_length
Lin,0.9030074839055898,generationtime
Lin,0.5808345855213677,length_birth
Lin,0.5158051795757687,length_final
Lin,0.7228349016696262,growth_rate
Env,1.3528933023789325,div_and_fold
Env,1.243006814738269,fold_growth
Env,0.8182540503735277,division_ratio
Env,1.1593206561121903,added_length
Env,1.0143502357898302,generationtime
Env,1.209149908243398,length_birth
Env,1.0545614454059384,length_final
Env,0.8827516441653325,growth_rate
Lin,1.7845665025192814,div_and_fold
Lin,1.5965405599646334,fold_growth
Lin,0.8847092973866426,division_ratio
Lin,1.5417279304591245,added_length
Lin,1.3692613982759267,generationtime
Lin,1.4641955630815395,length_birth
Lin,1.2453702102904634,length_final
Lin,0.8522442440321739,growth_rate
Lin,0.7888435803675353,div_and_fold
Lin,0.8067008846356619,fold_growth
Lin,0.7650083639967583,division_ratio
Lin,0.5595063848139974,added_length
Lin,0.49725957427882117,generationtime
Lin,0.7624780920465875,length_birth
Lin,0.6465153548474589,length_final
Lin,0.9151928012041618,growth_rate
Env,1.072665526791012,div_and_fold
Env,0.9645921859152334,fold_growth
Env,0.8349659043298536,division_ratio
Env,0.8852880636279401,added_length
Env,0.7871219312908379,generationtime
Env,0.8423423686610149,length_birth
Env,0.841921214824944,length_final
Env,1.0674264668618563,growth_rate
Lin,1.304010715301019,div_and_fold
Lin,1.1706804690954735,fold_growth
Lin,1.0080549584297476,division_ratio
Lin,1.0900003143111832,added_length
Lin,0.9455526831130844,generationtime
Lin,1.0462441116187708,length_birth
Lin,1.0646805072512582,length_final
Lin,1.2671407617850312,growth_rate
Lin,0.822698349474361,div_and_fold
Lin,0.7430565981031366,fold_growth
Lin,0.6507303802033294,division_ratio
Lin,0.6589309285645888,added_length
Lin,0.5955328715888515,generationtime
Lin,0.6024562353294114,length_birth
Lin,0.5769579377530908,length_final
Lin,0.853455616934095,growth_rate
Env,0.9787325443073792,div_and_fold
Env,1.0819984470407364,fold_growth
Env,0.8838131082652553,division_ratio
Env,0.8537702257241577,added_length
Env,0.6561309728910244,generationtime
Env,0.7647556962967437,length_birth
Env,0.8146112193971826,length_final
Env,1.3594332998710716,growth_rate
Lin,1.0863092189536157,div_and_fold
Lin,1.220444015661165,fold_growth
Lin,0.8897688933239357,division_ratio
Lin,0.9253543020889794,added_length
Lin,0.7237396837349136,generationtime
Lin,0.9565949020589779,length_birth
Lin,0.8565852092610415,length_final
Lin,1.2713911758759622,growth_rate
Lin,0.8183519067889731,div_and_fold
Lin,0.7093491313270374,fold_growth
Lin,0.42721182713186506,division_ratio
Lin,0.5223883397752571,added_length
Lin,0.5677779462670486,generationtime
Lin,0.39884762402811436,length_birth
Lin,0.4360943593368065,length_final
Lin,0.8641884117683678,growth_rate
Env,0.8944094028670029,div_and_fold
Env,0.9119717518845594,fold_growth
Env,0.6968235917582863,division_ratio
Env,0.7350920905760435,added_length
Env,0.7832091774974839,generationtime
Env,0.748994092687055,length_birth
Env,0.6660919885477782,length_final
Env,0.9100148533007157,growth_rate
Lin,0.6898191623221948,div_and_fold
Lin,0.7558179664248472,fold_growth
Lin,0.6323170829408185,division_ratio
Lin,0.6273864997037718,added_length
Lin,0.6474899143452525,generationtime
Lin,0.7639232580690524,length_birth
Lin,0.6771099812751995,length_final
Lin,0.7558980689704883,growth_rate
Lin,1.081921021430648,div_and_fold
Lin,1.0643430050197664,fold_growth
Lin,0.7681332168056241,division_ratio
Lin,0.8448238039843405,added_length
Lin,0.9164165638589643,generationtime
Lin,0.7354493531316626,length_birth
Lin,0.660137374602357,length_final
Lin,1.0545157398368517,growth_rate
Env,1.3030582515408808,div_and_fold
Env,1.2347772162872044,fold_growth
Env,1.5140940848061697,division_ratio
Env,1.8097963817328018,added_length
Env,0.9172041994635088,generationtime
Env,0.7286087344738508,length_birth
Env,1.5516805030373086,length_final
Env,1.7573717360716825,growth_rate
Lin,0.9307211744041997,div_and_fold
Lin,0.927868135955068,fold_growth
Lin,1.4726430109811692,division_ratio
Lin,0.6940014508906621,added_length
Lin,0.7690856844417893,generationtime
Lin,0.6200977086367361,length_birth
Lin,0.6361682844693838,length_final
Lin,2.1276937182637115,growth_rate
Lin,1.6005612747938214,div_and_fold
Lin,1.4837915815810874,fold_growth
Lin,1.5546093864415076,division_ratio
Lin,2.458782268093142,added_length
Lin,1.0522914499125402,generationtime
Lin,0.7991225427644534,length_birth
Lin,2.0779204668981004,length_final
Lin,1.2934466544046344,growth_rate
Env,0.6876377653469752,div_and_fold
Env,0.7112430004856493,fold_growth
Env,0.5042310404639597,division_ratio
Env,0.49840400106241844,added_length
Env,0.5673662486693524,generationtime
Env,0.849774495354332,length_birth
Env,0.5957979367884769,length_final
Env,0.5724580333215222,growth_rate
Lin,0.7669350483897994,div_and_fold
Lin,0.8506783892053859,fold_growth
Lin,0.600042328748997,division_ratio
Lin,0.551683079302523,added_length
Lin,0.6644050244334194,generationtime
Lin,0.9111760088571407,length_birth
Lin,0.5572238214441017,length_final
Lin,0.6374040820876132,growth_rate
Lin,0.6188525164974731,div_and_fold
Lin,0.5694421670139015,fold_growth
Lin,0.40782396137344185,division_ratio
Lin,0.4410251150660692,added_length
Lin,0.47594680462380734,generationtime
Lin,0.832075037200898,length_birth
Lin,0.6442564999437745,length_final
Lin,0.4240061729184633,growth_rate
Env,0.8569135593183861,div_and_fold
Env,1.008523199747013,fold_growth
Env,1.329646735135131,division_ratio
Env,0.7198161611787758,added_length
Env,0.8608539283541351,generationtime
Env,0.5547250898792957,length_birth
Env,0.5589576985940525,length_final
Env,1.1737750999218879,growth_rate
Lin,0.9175745229912488,div_and_fold
Lin,1.0539426335652176,fold_growth
Lin,0.5858075435568983,division_ratio
Lin,0.6940774633659149,added_length
Lin,0.7018490797902845,generationtime
Lin,0.5283878174349218,length_birth
Lin,0.4541679504485204,length_final
Lin,0.8450657364136493,growth_rate
Lin,0.803271704324631,div_and_fold
Lin,0.9498747425254648,fold_growth
Lin,1.771162939698256,division_ratio
Lin,0.725179343331884,added_length
Lin,1.0135114139626558,generationtime
Lin,0.5872089401053786,length_birth
Lin,0.621126885456326,length_final
Lin,1.4441752534749954,growth_rate
Env,0.82772425950247,div_and_fold
Env,0.8490872674276382,fold_growth
Env,0.8400628089358788,division_ratio
Env,0.6618702501038223,added_length
Env,0.6135823037359128,generationtime
Env,0.6998488221118468,length_birth
Env,0.5649468081170933,length_final
Env,0.7156531209690122,growth_rate
Lin,0.7334748665951796,div_and_fold
Lin,0.7950962960805229,fold_growth
Lin,0.7924435610677965,division_ratio
Lin,0.592731245641904,added_length
Lin,0.5923156778875642,generationtime
Lin,0.7608888791172522,length_birth
Lin,0.5595791238991406,length_final
Lin,0.7154834053176607,growth_rate
Lin,0.9222374139574552,div_and_fold
Lin,0.9097764040050538,fold_growth
Lin,0.893593365439602,division_ratio
Lin,0.7310993322204536,added_length
Lin,0.640996960804301,generationtime
Lin,0.6379771183868006,length_birth
Lin,0.5729794758010999,length_final
Lin,0.7235746922348879,growth_rate
Env,0.6739923747563713,div_and_fold
Env,0.612142198609687,fold_growth
Env,0.5466315904921728,division_ratio
Env,0.6249270493820855,added_length
Env,0.4642891946569984,generationtime
Env,0.7715448877346542,length_birth
Env,0.7574159170453191,length_final
Env,0.6604438399223207,growth_rate
Lin,0.6259182935981744,div_and_fold
Lin,0.6809207683664681,fold_growth
Lin,0.5932155720593675,division_ratio
Lin,0.6159344058856073,added_length
Lin,0.4321741735256796,generationtime
Lin,0.7218924825883778,length_birth
Lin,0.6548204723868574,length_final
Lin,0.677414762451776,growth_rate
Lin,0.7363041801858671,div_and_fold
Lin,0.5494153153638157,fold_growth
Lin,0.514399942325362,division_ratio
Lin,0.6489712926199361,added_length
Lin,0.5014162518569723,generationtime
Lin,0.7723161153823496,length_birth
Lin,0.8339368259016915,length_final
Lin,0.6613078039340826,growth_rate
Env,1.120417975228332,div_and_fold
Env,1.067328726569368,fold_growth
Env,1.0909213316144777,division_ratio
Env,0.8383480298483422,added_length
Env,0.7723440208402831,generationtime
Env,0.7658247878421226,length_birth
Env,0.7954886987142114,length_final
Env,0.8429350278886624,growth_rate
Lin,1.0876313674145528,div_and_fold
Lin,1.0012492703233924,fold_growth
Lin,1.3263754111994803,division_ratio
Lin,0.6638447463594452,added_length
Lin,0.6933439014996289,generationtime
Lin,0.6716504687627554,length_birth
Lin,0.6548358802649786,length_final
Lin,0.8930745868866062,growth_rate
Lin,1.1679352036933657,div_and_fold
Lin,1.133460863348204,fold_growth
Lin,0.6591764520119493,division_ratio
Lin,0.9604247360700167,added_length
Lin,0.8099939354828415,generationtime
Lin,0.8308613174576346,length_birth
Lin,0.8551298395661595,length_final
Lin,0.7650636854250393,growth_rate
Env,0.7746213448146245,div_and_fold
Env,0.7441735977689905,fold_growth
Env,0.811540454962266,division_ratio
Env,0.5703824622375563,added_length
Env,0.7186096775194005,generationtime
Env,0.6062221997906657,length_birth
Env,0.5553824431601192,length_final
Env,0.780740880161895,growth_rate
Lin,0.7021174724258299,div_and_fold
Lin,0.7445707023945971,fold_growth
Lin,0.8801767088173528,division_ratio
Lin,0.5032510980383553,added_length
Lin,0.7801913898072949,generationtime
Lin,0.6636226241309338,length_birth
Lin,0.4474815803005226,length_final
Lin,0.7366514306892498,growth_rate
Lin,0.8462513642895257,div_and_fold
Lin,0.7486404776583432,fold_growth
Lin,0.75087927762821,division_ratio
Lin,0.6249924372155643,added_length
Lin,0.656267801230172,generationtime
Lin,0.5451634082783908,length_birth
Lin,0.6306759365310853,length_final
Lin,0.82873268083435,growth_rate
Env,0.562156121071628,div_and_fold
Env,0.5045738111816896,fold_growth
Env,0.4643531420886538,division_ratio
Env,0.4323513718518108,added_length
Env,0.42813810859764956,generationtime
Env,0.4925139657373463,length_birth
Env,0.44769105343120147,length_final
Env,0.5569962205955025,growth_rate
Lin,0.5980672666473931,div_and_fold
Lin,0.5427448745451344,fold_growth
Lin,0.3918251466256732,division_ratio
Lin,0.4851048840729606,added_length
Lin,0.4078355188073188,generationtime
Lin,0.49914946517645487,length_birth
Lin,0.5150331280517126,length_final
Lin,0.5082360822155888,growth_rate
Lin,0.5281696809287769,div_and_fold
Lin,0.4840066448254071,fold_growth
Lin,0.5382073917633698,division_ratio
Lin,0.39017175867579823,added_length
Lin,0.4675520224206798,generationtime
Lin,0.4179052429773349,length_birth
Lin,0.326538687760061,length_final
Lin,0.6227892478542805,growth_rate
Env,1.4292659986393121,div_and_fold
Env,1.5075067491819236,fold_growth
Env,1.9296586432868061,division_ratio
Env,1.091980953399708,added_length
Env,1.1462867210564978,generationtime
Env,0.81108025491238,length_birth
Env,0.8507787508400199,length_final
Env,1.3344080698591045,growth_rate
Lin,1.3688819504406464,div_and_fold
Lin,1.3365075165916094,fold_growth
Lin,2.3800962584553225,division_ratio
Lin,0.9066621896081032,added_length
Lin,0.8894945263675491,generationtime
Lin,0.7094916781795089,length_birth
Lin,0.7444776675962275,length_final
Lin,1.1682167472976799,growth_rate
Lin,1.517503009380006,div_and_fold
Lin,1.6555996526634338,fold_growth
Lin,1.1517827353438606,division_ratio
Lin,1.2560850391359037,added_length
Lin,1.3810030006935599,generationtime
Lin,0.9209782220159497,length_birth
Lin,0.9530853774221166,length_final
Lin,1.4609777727925808,growth_rate
Env,1.9537175914835339,div_and_fold
Env,1.2880664390790857,fold_growth
Env,2.1200632751611246,division_ratio
Env,1.3076826349681905,added_length
Env,0.830267823452912,generationtime
Env,1.0951155156033705,length_birth
Env,1.2309132306233581,length_final
Env,1.9826694465025814,growth_rate
Lin,2.4990003403591636,div_and_fold
Lin,1.4630438494938016,fold_growth
Lin,2.053248351334487,division_ratio
Lin,1.6783004128549117,added_length
Lin,0.8907493981784675,generationtime
Lin,1.3775836292645054,length_birth
Lin,1.5803352641729946,length_final
Lin,1.4912562519875283,growth_rate
Lin,1.2742161584656735,div_and_fold
Lin,1.1193251358141483,fold_growth
Lin,2.2127033771328963,division_ratio
Lin,0.8358118407869969,added_length
Lin,0.7760604413061143,generationtime
Lin,0.7555356869502445,length_birth
Lin,0.7859883745524804,length_final
Lin,2.373594561353017,growth_rate
Env,0.7201767729820844,div_and_fold
Env,0.7317683021395808,fold_growth
Env,0.5416653298694346,division_ratio
Env,0.596421755859238,added_length
Env,0.6185466904178177,generationtime
Env,0.683664697796869,length_birth
Env,0.5664693721049022,length_final
Env,0.5550295502258973,growth_rate
Lin,0.7908463617742363,div_and_fold
Lin,0.7953783377897136,fold_growth
Lin,0.5002560452660471,division_ratio
Lin,0.6282071157251334,added_length
Lin,0.6703733432990765,generationtime
Lin,0.7268461283198875,length_birth
Lin,0.5407603335426207,length_final
Lin,0.5511865082166344,growth_rate
Lin,0.6512921556503898,div_and_fold
Lin,0.6746450030437625,fold_growth
Lin,0.5909300033588148,division_ratio
Lin,0.555445615000697,added_length
Lin,0.551648133609636,generationtime
Lin,0.5794504776107591,length_birth
Lin,0.5344833025259677,length_final
Lin,0.5040684388036348,growth_rate
Env,1.0440091323600442,div_and_fold
Env,1.0335587993995934,fold_growth
Env,0.8158307348721712,division_ratio
Env,0.9651708096155952,added_length
Env,0.7305829737438252,generationtime
Env,1.07903291929444,length_birth
Env,0.9678895343345878,length_final
Env,0.8544028124129698,growth_rate
Lin,0.8595948978710553,div_and_fold
Lin,0.9441661883598899,fold_growth
Lin,0.7149957050852731,division_ratio
Lin,0.7453190424672502,added_length
Lin,0.7395118621070448,generationtime
Lin,0.8514535964183347,length_birth
Lin,0.6295174240028302,length_final
Lin,0.7459879455396163,growth_rate
Lin,1.1980046084461327,div_and_fold
Lin,1.12438686073377,fold_growth
Lin,0.9018039317477352,division_ratio
Lin,1.1404292141791954,added_length
Lin,0.7192208890683476,generationtime
Lin,1.2640112619716206,length_birth
Lin,1.205315524940326,length_final
Lin,0.920534381283213,growth_rate
Env,1.0663536130715692,div_and_fold
Env,1.1422334867515187,fold_growth
Env,1.3547586774477138,division_ratio
Env,0.9830076615041388,added_length
Env,1.0833712918752014,generationtime
Env,0.9360717701948771,length_birth
Env,0.7615788447032136,length_final
Env,0.7636117636932306,growth_rate
Lin,0.9678443295503156,div_and_fold
Lin,1.0513379904349043,fold_growth
Lin,1.663790196422174,division_ratio
Lin,0.9226887880067326,added_length
Lin,0.8501569127479777,generationtime
Lin,0.8632234364428594,length_birth
Lin,0.740648980234535,length_final
Lin,0.8088743470202834,growth_rate
Lin,1.189907483777122,div_and_fold
Lin,1.245353475594276,fold_growth
Lin,0.7869047995923081,division_ratio
Lin,1.0637262546276893,added_length
Lin,1.2180202731921823,generationtime
Lin,0.9835839711982832,length_birth
Lin,0.7875216067747146,length_final
Lin,0.49566584054076346,growth_rate
Env,0.9998941097349131,div_and_fold
Env,1.1743660437949073,fold_growth
Env,0.5821118934068966,division_ratio
Env,0.9740900718694564,added_length
Env,0.8778991298226807,generationtime
