kind,slope,intercept,std_err,r_value
physical_units,0.7724805511687082,0.7960071024691997,0.04399348680382525,0.12140768390326794
physical_units,1.02302628876964,-0.014731918129304633,0.01024540240375859,0.5739822018383367
physical_units,1.807907964365535,-0.13169691549434948,0.020517697989275416,0.5227424806875931
physical_units,-2.2167434566741604,2.2472046679654967,0.07507145617897594,-0.20184320532033118
physical_units,0.25205410812485535,0.40864630188562767,0.005367422608428656,0.3113948059022502
physical_units,0.811098979600318,0.7748851498026128,0.06787179557639912,0.08301969167622754
physical_units,-0.08756553034707648,1.3292743522002584,0.005768567877196038,-0.10570238220991826
physical_units,0.06710935985546583,0.6846390685464933,0.003521162643906894,0.1320344715988825
physical_units,0.29576857529644274,0.5036693453551311,0.004414461697792481,0.4229419570164382
physical_units,0.05131553664286681,0.29059406760811635,0.0019396859352406948,0.18122011059504764
physical_units,0.34478026149957347,0.11676370256889712,0.0033131947199560507,0.5836279484893312
physical_units,-0.145649047121533,0.4228883287726968,0.009891471982160907,-0.10124004987365783
physical_units,0.0601197578329993,0.18813149496498754,0.0007651943596791613,0.4776902572248129
physical_units,0.5271299004879916,0.15770419530501104,0.009800577316525125,0.34837035592150817
physical_units,-0.01924799817619063,0.40433075057900153,0.0007618551285582594,-0.17267608891197309
physical_units,0.010973089276932258,0.2822931020805146,0.0005490363701368873,0.13716010446782356
physical_units,0.06274581740434242,0.22655062425116962,0.0008621786459219489,0.44944517675913814
physical_units,1.2148659679486424,0.24875787424597606,0.011185685435333392,0.6003987665118821
physical_units,-1.752744120349104,1.9892032210301487,0.04170213752587186,-0.28132477203240097
physical_units,0.1520705938520332,0.6557417517766286,0.0026704605748054276,0.3669718655142249
physical_units,0.8576745022479915,0.7462948241565807,0.0359075983542891,0.16297986190031172
physical_units,-0.08105263625881236,1.298210163293772,0.0031436824805680945,-0.1763675208064635
physical_units,0.03276273540647725,0.8664038806299357,0.0018330477126986741,0.1230498347367221
physical_units,0.2528711325772124,0.5746286628459716,0.0028790332769181503,0.519475221793079
physical_units,-1.241716251006934,1.3256413994097964,0.018064535478381494,-0.42966251835961317
physical_units,0.1482131619521969,0.275608717386268,0.001028299828599404,0.7037414254757823
physical_units,1.0785958106296856,0.2764237861530406,0.015815552233814232,0.42409181677545804
physical_units,-0.0739855973761414,0.8861051897985145,0.001410096238964425,-0.3403891858018288
physical_units,0.02586824946473662,0.5141198166498097,0.0009067652826430213,0.1926962141942305
physical_units,0.15349039281598842,0.37059618928699056,0.0011714876684886563,0.6686376700575616
physical_units,-0.013436115011792323,0.5665500117068345,0.00051185509910679,-0.1791597520164119
physical_units,-0.14058080672152823,0.5814740749922498,0.006267752711916088,-0.15332632583013095
physical_units,0.03219743729946436,0.4340518242287381,0.0004838676716757979,0.4182637433133253
physical_units,0.006203267747242977,0.4959374391986554,0.000326745639672003,0.13046209492882183
physical_units,-0.02546730285599319,0.5801155663568707,0.0005558715719393846,-0.30202336054014317
physical_units,3.9614159669139033,1.1733906471491153,0.0784408937247868,0.32831934106330896
physical_units,0.12082651366041153,2.2238133065881227,0.007025960966164092,0.1180305367810377
physical_units,0.4534920464815115,0.03992973012620871,0.003218672670441769,0.6960373954146726
physical_units,0.4668528186932297,1.6969733536802165,0.0069296527016836544,0.4205820177308466
physical_units,-0.023615297504437156,0.42657893811180614,0.0005623899810859173,-0.2781209801969322
physical_units,-9.199474569566082e-05,0.35488971472162967,0.0003643985918595666,-0.0017392568188209381
physical_units,-0.00887366473121281,0.37190871621272775,0.0006243571978609328,-0.09726595106717466
physical_units,0.4531301469701318,0.44012734207894066,0.003127660071504582,0.706801498844101
physical_units,-0.16003068732779702,3.276666500838071,0.007438098143637273,-0.14665643013877136
physical_units,0.269006213328944,5.088272308484335,0.011991724610887693,0.15264468907239345
trace_centered,0.9366118746203369,-0.0018140695704765989,0.042842859091971254,0.15054784978149577
trace_centered,0.9988010531047186,-0.0028424918351417656,0.010377533798958916,0.5598338889520634
trace_centered,1.7790264811301684,-0.0025482764932560197,0.02028269753052432,0.5210015966257392
trace_centered,-2.370609615225504,0.007423513461582005,0.0754816035709397,-0.21410877547298943
trace_centered,0.2633880030287027,-0.005276338301362135,0.0054704630008885055,0.3184782301803619
trace_centered,1.120782258883757,-0.0021206103832323046,0.06815130860369978,0.11389643117086157
trace_centered,-0.1403303480507402,0.006318811867819887,0.006947763434824726,-0.14004413763976165
trace_centered,0.082908258993641,-0.003859999079667424,0.004064891604618953,0.14112045184825545
trace_centered,0.2827510600434741,-0.006720273867313847,0.0045045548648398525,0.40064646363316014
trace_centered,0.06472487385393548,-0.00019128355383547902,0.001977151297467519,0.2223130084737712
trace_centered,0.3641768399389361,-0.00035059667502243015,0.0032834780809262976,0.6081182121566303
trace_centered,-0.1424639083092902,0.0008986053634853032,0.010202746344145436,-0.09605450459945669
trace_centered,0.06791350704802673,-0.0014005982833655332,0.0007825584455427257,0.5148732140735889
trace_centered,0.537031412155939,-0.0003086497486682931,0.010114044889088713,0.3444458389859017
trace_centered,-0.026177874428462054,0.0025816905378995866,0.0009380297175373604,-0.19011489362405687
trace_centered,0.01745518098973449,-0.0008656858846124673,0.0006461641680002174,0.18396262568732083
trace_centered,0.07200000628779564,-0.0006267427020358358,0.0008577150415790017,0.5019338167358504
trace_centered,1.1937937706345618,-0.0014074697347930174,0.011054311854791709,0.5982161241801669
trace_centered,-1.8195865813079017,0.007720851196481637,0.04104322487557782,-0.29542846431519004
trace_centered,0.15868271136804873,-0.0038518285427524075,0.00272148254242395,0.37453015336514983
trace_centered,1.0584028462679782,-0.001872430025297556,0.035701023315321906,0.20085034872125604
trace_centered,-0.129487076385392,0.0064347380683157,0.0037115242890433903,-0.2356256284420142
