kind,slope,intercept,std_err,r_value
physical_units,2.1111905004643265,0.3095544683613708,0.11748713721241039,0.8245821385062642
physical_units,0.9160218728023811,0.0853283399004483,0.0628800790887724,0.7740276219677459
physical_units,1.0344574824078274,0.3616253545086485,0.05601281272853769,0.8317035414917836
physical_units,-0.6043691940108106,1.3467555121353092,0.3187018179768021,-0.15202617928787068
physical_units,0.21525591582499237,0.5278353379085463,0.012542922113657333,0.8121506360642126
physical_units,0.4859971545395572,0.7656992718733753,0.08054141593099197,0.43960405919488676
physical_units,-0.1393398895662884,1.3832428975957345,0.033570856817047086,-0.31906368211281255
physical_units,0.12827974079272103,0.39759222815984163,0.015918145985794902,0.5471330432991419
physical_units,0.14426172464386627,0.8403086257842247,0.054297021483688916,0.210666671284851
physical_units,0.37392301773699776,-0.04553674695720239,0.02169734894620667,0.8133063080678655
physical_units,0.4444976043245679,0.05228948633198732,0.014658011508070102,0.9220731499237825
physical_units,0.008698754895941498,0.3341051860945116,0.11704373980965169,0.005839074184543192
physical_units,0.08821943789520281,0.13584279296939927,0.004250493971821694,0.8524721635086896
physical_units,0.18646542596736237,0.23998088059319217,0.030652500268080148,0.4312211048483388
physical_units,-0.06773888293107379,0.5117527414459302,0.011782976480083631,-0.41163330114774976
physical_units,0.04626560657614486,0.1141515242697588,0.006047733982915718,0.5151551273958167
physical_units,0.08016024065786045,0.2357952888611255,0.01959498265762075,0.3059913908293929
physical_units,0.8684898863149066,0.463308910645967,0.048077199796777825,0.8174681404969523
physical_units,-0.6074831665219477,1.3507420120820706,0.25692415912546035,-0.18834935893363408
physical_units,0.16540141051864737,0.644738578975579,0.012466245574749209,0.7216400094961779
physical_units,0.6752422289749674,0.6749133364858556,0.07413533000493508,0.5819514889597669
physical_units,-0.15296708270054427,1.411154564522611,0.025931984946782546,-0.4204888855364586
physical_units,0.07856006572022783,0.6438132990366017,0.014327299279944309,0.3956510381715422
physical_units,0.08812484299579683,0.907862473255557,0.04574397820402649,0.14965400085293837
physical_units,-1.1029923107404385,1.2305729679686,0.22681003010447165,-0.35691387595312796
physical_units,0.18214624080769184,0.2269501439160233,0.008584036351745074,0.8506382485722824
physical_units,0.4000520396096974,0.43445182608074817,0.061932713983494744,0.4418441046566752
physical_units,-0.17905234757615515,1.0991086163014496,0.02268619453413716,-0.5156310301270954
physical_units,0.08596582309444761,0.22891548285850655,0.01256770737502664,0.4624422190851376
physical_units,0.2105999613816882,0.3714476899942362,0.03818470301240707,0.38765355674556484
physical_units,-0.010165813878752953,0.5548093562795019,0.005398989503601667,-0.14634273772376508
physical_units,-0.018769791486596812,0.5413702131636793,0.022757144235835636,-0.06466573816100991
physical_units,0.039067378369995256,0.4316408081781785,0.008117835531978606,0.3536713182464184
physical_units,0.003979670912545308,0.5121126382632114,0.004726081921388791,0.06601460486610315
physical_units,-0.04954224442991559,0.5950467597839942,0.013256254343745557,-0.28173381357950233
physical_units,1.428309544168336,1.5419696132281695,0.3034584902936534,0.33779266894681925
physical_units,-0.07024820695394135,2.469467761413521,0.12353601690638398,-0.04331811748774078
physical_units,0.7335462886417551,-1.2530312386424036,0.035403674870342766,0.8449567521304023
physical_units,0.8875832216113979,1.1412766132691388,0.18122837554552906,0.3498403313270112
physical_units,-0.13309094010681538,0.8625256468573026,0.027426237275491303,-0.34702034908911383
physical_units,0.022067403906544738,0.4178092245253847,0.015564443414006864,0.10748065862733382
physical_units,-0.32240571579278493,0.9420548814638873,0.03858551476222504,-0.5373232619789099
physical_units,0.26645371135824464,1.2530312386424043,0.03540367487034276,0.49773066602240307
physical_units,-0.18601825507350342,2.781330487319786,0.11844522334847454,-0.11890004708839932
physical_units,0.7015649665378946,3.9226071005889254,0.216318082903787,0.24006106525320547
trace_centered,2.1081214418151375,0.0006202467496724715,0.1161246435082877,0.8272624310647614
trace_centered,0.9088751593785616,-0.0019053192002288504,0.06263409122914941,0.7728116126752593
trace_centered,1.0551302104676696,0.003851811737556135,0.05408788126661203,0.8453289312877689
trace_centered,-0.6838716567445801,0.0017692043388462038,0.32883043102697285,-0.1663367149178487
trace_centered,0.2288882978264598,-0.004433030363984566,0.01192379160962509,0.8414059812868109
trace_centered,0.6109887501910665,-0.003783786906808199,0.09118427155095213,0.477521222768702
trace_centered,-0.19002962115656102,0.007931985453633212,0.038081512199825855,-0.37518213692104796
trace_centered,0.1666845522229735,-0.010185833431529916,0.0168343160206838,0.6261751487289187
trace_centered,0.2552733196306929,0.005025571879718802,0.06461309714016528,0.30516621327329474
trace_centered,0.3753709564077922,-0.0018338307343657371,0.021577290173060076,0.8158861173077631
trace_centered,0.4496392810653613,-0.00013203253971508062,0.014359385140035643,0.9263953087171837
trace_centered,0.021245668155929088,1.329263449588343e-17,0.12164982386148138,0.013720202508936179
trace_centered,0.09409849284472212,-0.0010619417344864513,0.003976845402593793,0.8806719878819566
trace_centered,0.23973349600225613,-0.0011355951014093994,0.034634459288329845,0.4777515385091345
trace_centered,-0.0904953042503823,0.0014279191250886104,0.013199950364272323,-0.4742196219435583
trace_centered,0.06070063496816252,-0.0016428237315530617,0.00650680719492777,0.5911567805394419
trace_centered,0.12973210970275542,0.001320356494452591,0.023181434614271856,0.4025032379022323
trace_centered,0.8910739453973882,-0.00011363363496879642,0.04676878897088019,0.831524385982586
trace_centered,-0.6836520658425563,0.005204758212263208,0.2653194894356841,-0.2045786851180638
trace_centered,0.17622409416096319,0.0004589866959723559,0.012543382431957245,0.7410955275510047
trace_centered,0.8649422770985521,0.008296839446802326,0.07704277841712046,0.6614977232977163
trace_centered,-0.20708395170123167,2.4507386853640943e-05,0.028001163022193597,-0.5023967215306435
trace_centered,0.09665127448539426,0.00024029608869966318,0.01602222770794161,0.4282781915639394
trace_centered,0.13043453658532034,-0.001344668694166069,0.05476593036147898,0.18392949698806654
trace_centered,-1.067737332911548,0.0002936410257623844,0.23620509149526805,-0.3346743690415371
trace_centered,0.19443309815514165,1.8555759299598273e-17,0.007926689873346516,0.8818629798059254
trace_centered,0.5037397988801435,-3.15450285101307e-19,0.06715584305623176,0.4964802571647451
trace_centered,-0.22815108732986672,-1.3798696217063088e-18,0.024367588191139336,-0.5810377410555434
trace_centered,0.11120509145084695,-7.975740119433596e-19,0.013589161394244383,0.5293739945010768
trace_centered,0.2962645808062721,4.117318938512464e-18,0.04353961230497251,0.46053995629970657
trace_centered,-0.010381372862932848,0.00011715823251925695,0.005359562741711007,-0.15045138050873938
trace_centered,-0.019337955567806122,9.160208306421544e-05,0.025414675889700866,-0.05967518937103526
trace_centered,0.045054455328585936,-0.0007109111236991722,0.009012043356292463,0.36559571043544814
trace_centered,0.0034570933515298843,-9.356401301348024e-05,0.005202740370252676,0.05213512513987259
trace_centered,-0.07481743808645033,-0.0007614590597662211,0.015260523658776634,-0.35944678446882544
trace_centered,2.2023356965910716,-9.742940582991982e-17,0.3080981411789903,0.47857314183090616
trace_centered,-0.3389151699477225,-1.0040222847230302e-16,0.1333137858132774,-0.19030136050206795
trace_centered,0.8107896326990951,-9.953723669053128e-17,0.03815599637645547,0.8509718676847519
trace_centered,0.9327838545169382,-8.406278213917152e-17,0.21079850041141512,0.3196963567317093
trace_centered,-0.10310141489465974,-1.2202280434986574e-18,0.028442223730324543,-0.2664101127653412
trace_centered,0.0648970352358363,-9.570888143320315e-19,0.01499120536288093,0.31344913040569145
trace_centered,-0.2533730228996574,-5.160430572891799e-18,0.044316059564237634,-0.3996246196811076
trace_centered,0.18921036730090487,-2.5522368382187506e-18,0.038155996376455496,0.35367231091965295
trace_centered,-0.6404252246424202,-1.3176596366188625e-17,0.11497957719994394,-0.39090768755869826
trace_centered,0.2923586298745183,4.850095023389893e-18,0.23243304427106443,0.0954697023583241
time_averages,2.3605132279553156,0.22415611911109856,1.0776926650664167,0.6122762807735603
time_averages,0.948803777015947,0.05239518482322181,0.639448067579293,0.46455438767925317
time_averages,-0.103355139069271,1.0913839046615739,0.352627184973334,-0.10307465578526005
time_averages,0.5175981201228071,0.7496137805728016,0.6202729563656442,0.28297082084284036
time_averages,-0.006218752324220789,1.0390754194016751,0.04203549011740486,-0.052233471581046895
time_averages,0.1602872963125801,0.9415930024750577,0.09610035271680796,0.5079554260490652
time_averages,-0.00820778806931333,1.0456725108073561,0.04070824141959629,-0.07110467328715858
time_averages,-0.0039510258764500405,1.0439439476567631,0.02159415305968274,-0.06455381593315772
time_averages,-0.08031210630239352,1.1300398928393416,0.04870476736710118,-0.5036526860474572
time_averages,0.007965440034285582,0.3309236082941136,0.1872779920464468,0.01503588297730542
time_averages,0.13744467657251855,0.2502360141717419,0.07806647640115755,0.5284534581072411
time_averages,-0.10944446493419777,0.3972241679658763,0.16322007814043152,-0.23067565883541746
time_averages,0.005926407319163441,0.3252630582468933,0.010715243064100776,0.19190934840837176
time_averages,0.03713929707734693,0.31985879867676087,0.025787511337499215,0.45375265926032654
time_averages,-0.003403354407055474,0.3478348393505215,0.01051719866886391,-0.11366799270171436
time_averages,0.0006094281962976974,0.3360971319278537,0.00560871959395394,0.038387832607536664
time_averages,-0.011887449945799938,0.35469625862175597,0.01400633562805655,-0.2874073317028604
time_averages,-0.15155697540384913,1.122605512724939,0.1651006526542963,-0.30869925799784304
time_averages,0.3471414425389232,0.8402256701533029,0.29188643172784423,0.3876102621471796
time_averages,0.025234726952353917,0.9657784012888597,0.018578391513991648,0.43289650472006846
time_averages,-0.016692864149792118,1.0332752066017725,0.054304888596476024,-0.10804314017299649
time_averages,0.0308381344720462,0.9453527931241836,0.01674557355338803,0.545632144296526
time_averages,0.015338856786311044,0.9494244470415742,0.009101927069116363,0.5118525564542076
time_averages,-0.001379831420338391,1.0264455971793522,0.027599244540113713,-0.01767323315918748
time_averages,-1.6150055909244343,1.5043569912415502,0.29988291255005717,-0.8853259149463565
time_averages,0.045710246919250366,0.5398260934863133,0.03874318788464035,0.3849810747633296
time_averages,0.025044177847277076,0.6334714662617269,0.11090948825619672,0.07958174581594835
time_averages,-0.018374144947863782,0.6936739637383772,0.04017901140339697,-0.15960971852543707
time_averages,0.006914709069265752,0.6125324346035738,0.021441643272854204,0.11328336483624524
time_averages,0.02785446323017699,0.6098570639502547,0.05535519099099777,0.1751560386987285
time_averages,-0.007021992055483894,0.5475957474324664,0.022877899604920524,-0.10788399005421487
time_averages,-0.01960777382254034,0.5413689547322607,0.06059739842082587,-0.11365952189539061
time_averages,0.024055505564189842,0.46937477702592645,0.020627092102793728,0.38118652123706837
time_averages,0.004907138309446876,0.5071577378917876,0.011702287258781053,0.14665314474742056
time_averages,-0.0035654626785939694,0.5359005829213912,0.030795715058502524,-0.040899412436795415
time_averages,-1.4265399707003417,3.070806719698138,0.7897668333818421,-0.5382261749396136
time_averages,0.8084634734673107,0.2538553727897015,0.18921838312932146,0.8338477927737125
time_averages,0.49157175090300226,-0.0779546617858835,0.053196524366044794,0.9562101120933459
time_averages,0.8813137285691516,1.1749376081966871,0.3565733069356451,0.6580138622776334
time_averages,-0.23509460067848992,1.1220823772325317,0.09908759809664694,-0.6426702045225817
time_averages,-0.11976176779717311,1.1048982520364539,0.053942093368399155,-0.6174527696512574
time_averages,-0.46933684176682056,1.1340339555410206,0.06622201619786017,-0.9287702257642212
time_averages,0.5084282490969977,0.07795466178588484,0.053196524366044794,0.9588920259189038
time_averages,0.8833500153659133,1.4108231847313408,0.3754963359726449,0.6394564144608067
time_averages,1.764663743935066,2.5857607929280255,0.6776503740743666,0.6773296009953848
