value,type,lineage_ID
0,outsider,1
840,end,1
897,end,1
949,end,1
988,end,1
1036,end,1
1094,end,1
1143,end,1
760,end,1
1198,end,1
1221,end,1
1249,end,1
1304,end,1
1367,end,1
1429,end,1
1431,end,1
1481,end,1
1213,end,1
707,end,1
669,end,1
622,end,1
3335,start,1
3387,start,1
3434,start,1
3481,start,1
3613,start,1
3662,start,1
3690,start,1
65,end,1
108,end,1
177,end,1
223,end,1
272,end,1
336,end,1
395,end,1
436,end,1
484,end,1
548,end,1
1604,end,1
1640,end,1
1693,end,1
1720,end,1
2863,end,1
2908,end,1
2960,end,1
3014,end,1
3063,end,1
3122,end,1
3174,end,1
3244,end,1
3288,end,1
3334,end,1
3386,end,1
3433,end,1
3480,end,1
3612,end,1
3661,end,1
3689,end,1
3732,end,1
2798,end,1
3289,start,1
2745,end,1
2646,end,1
1743,end,1
1790,end,1
1842,end,1
1887,end,1
1952,end,1
2018,end,1
2066,end,1
2102,end,1
2155,end,1
2211,end,1
2271,end,1
2322,end,1
2373,end,1
2419,end,1
2467,end,1
2521,end,1
2583,end,1
2693,end,1
3245,start,1
1542,end,1
3123,start,1
224,start,1
273,start,1
337,start,1
396,start,1
437,start,1
485,start,1
549,start,1
623,start,1
670,start,1
708,start,1
761,start,1
841,start,1
898,start,1
950,start,1
989,start,1
1037,start,1
1095,start,1
178,start,1
1144,start,1
109,start,1
0,start,1
1214,outsider,1
3175,start,1
1430,outsider,1
1432,outsider,1
1721,outsider,1
3481,outsider,1
3613,outsider,1
3662,outsider,1
65,outsider,1
1221,outsider,1
1249,outsider,1
1431,outsider,1
1481,outsider,1
1743,outsider,1
3612,outsider,1
3661,outsider,1
3689,outsider,1
66,start,1
1199,start,1
1222,outsider,1
1222,start,1
2212,start,1
2272,start,1
2323,start,1
2374,start,1
2420,start,1
2468,start,1
2522,start,1
2584,start,1
2647,start,1
2694,start,1
2746,start,1
2799,start,1
2864,start,1
2909,start,1
2961,start,1
3015,start,1
1214,start,1
2156,start,1
2103,start,1
3064,start,1
2019,start,1
1250,start,1
1305,start,1
1368,start,1
1430,start,1
2067,start,1
1482,start,1
1543,start,1
1605,start,1
1432,start,1
1694,start,1
1721,start,1
1744,start,1
1791,start,1
1843,start,1
1888,start,1
1953,start,1
1641,start,1
783,end,2
825,end,2
893,end,2
961,end,2
1030,end,2
1067,end,2
1122,end,2
1611,end,2
1209,end,2
1269,end,2
1354,end,2
1408,end,2
1450,end,2
1515,end,2
1566,end,2
3431,start,2
1169,end,2
733,end,2
230,end,2
622,end,2
1667,end,2
3477,start,2
3529,start,2
3577,start,2
3642,start,2
3689,start,2
41,end,2
680,end,2
82,end,2
185,end,2
285,end,2
349,end,2
396,end,2
443,end,2
500,end,2
565,end,2
125,end,2
1722,end,2
2811,end,2
1843,end,2
3037,end,2
3095,end,2
3153,end,2
3207,end,2
3252,end,2
3304,end,2
3366,end,2
2978,end,2
3428,end,2
3476,end,2
3528,end,2
3576,end,2
3641,end,2
3688,end,2
3731,end,2
3429,start,2
3430,end,2
2944,end,2
2920,end,2
2866,end,2
1894,end,2
1944,end,2
1951,end,2
2003,end,2
2140,end,2
2209,end,2
2243,end,2
2276,end,2
2347,end,2
2394,end,2
2446,end,2
2495,end,2
2556,end,2
2607,end,2
2650,end,2
2708,end,2
2761,end,2
1771,end,2
3367,start,2
2072,end,2
3253,start,2
286,start,2
350,start,2
397,start,2
444,start,2
501,start,2
566,start,2
623,start,2
231,start,2
681,start,2
784,start,2
826,start,2
3305,start,2
894,start,2
962,start,2
1031,start,2
1068,start,2
734,start,2
186,start,2
83,start,2
42,start,2
0,outsider,2
1945,outsider,2
1952,outsider,2
2141,outsider,2
2210,outsider,2
2945,outsider,2
3429,outsider,2
3431,outsider,2
41,outsider,2
1951,outsider,2
2003,outsider,2
2209,outsider,2
2243,outsider,2
2978,outsider,2
3430,outsider,2
3476,outsider,2
0,start,2
1123,start,2
1170,start,2
126,start,2
1270,start,2
2395,start,2
2447,start,2
2496,start,2
2557,start,2
2608,start,2
2651,start,2
2762,start,2
2812,start,2
2867,start,2
