div_then_fold,div_and_fold,fold_then_div,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
,,0.3374860591844011,0.06895999460180635,,-46.83788450112333,0.016666666666666663,-86.66614068065196,-133.5040251817753,0.34078488412733066,4.0,0.0
,1.1420147834749699,1.2401914781064065,1.0959462988359148,0.26902648595143064,273.33166800086724,0.3499999999999999,-51.009447294626426,222.3222207062408,0.999093565568415,4.0,1.0
0.44784228154594174,-0.11575980530818988,-0.828120471298814,-0.060189381906734174,-0.1429917317495158,52.998202972123124,0.04999999999999988,87.77475288438293,140.77295585650606,-0.12363111395035764,4.0,2.0
0.059848078721947306,-0.1035280973853776,0.945884528360718,0.24020399677599835,-0.31673449493763806,55.1732694164474,-0.11666666666666664,-17.14766988576875,38.02559953067865,2.045265282974466,4.0,3.0
-0.6603123701649798,-0.18721050046703536,-1.1898656871686926,-0.3857764642881838,0.400501065048007,-39.966727320275396,-0.1833333333333333,140.45907861072703,100.49235129045164,-0.3494210512013527,4.0,4.0
0.2596041427033382,-0.3298194354446776,-0.6148340651052917,-0.3295240225007392,-0.4969737061780687,-78.77518727059092,0.08333333333333354,-89.57686697211426,-168.35205424270518,-0.8401029525210129,4.0,5.0
-0.7241513289425747,0.11022482103636305,-0.45689758782490686,0.237456327110787,-0.04546727927791838,-47.53652679800193,0.04999999999999988,-101.69117333884329,-149.22770013684521,0.6204831585934454,4.0,6.0
1.048989214338526,0.1524867484551754,2.0690346912280244,0.7008405987240017,-0.23245659000415408,-9.329333057431683,0.3333333333333331,-105.07822132751673,-114.4075543849484,0.478373501090424,4.0,7.0
-0.09815530406083128,0.45656454200690666,0.39607495653150027,0.2832213371482276,0.33562791547536763,55.29637960292587,0.16666666666666613,-25.99818909875151,29.298190504174357,0.26236825244026263,4.0,8.0
0.7866682745623372,0.11529100052299873,0.23823158498999408,0.0737169993478245,0.11850550915565372,80.4926119633725,0.13333333333333336,58.66832536013143,139.16093732350393,-0.059358374044091944,4.0,9.0
-0.16426865412077907,-0.23700571469088794,-0.7265841818152925,-0.4069168658258079,0.21170634228226215,-41.13041756789542,-0.19999999999999968,176.58734635812795,135.45692879023252,-0.37832320074691894,4.0,10.0
-0.1465893760996706,-0.3344018430961738,-0.6580355176139614,-0.5025354508100732,-0.09387054643235782,-80.33408395211478,-0.21666666666666629,62.21992708493755,-18.11415686717723,-0.9730372635286825,4.0,11.0
-0.49691187260111835,-0.362278570887444,-0.7525657875740832,-0.5533979232652764,0.02634661123087556,-90.79014982370842,-0.2499999999999995,3.180816817768118,-87.6093330059403,-1.3534324767407016,4.0,12.0
-0.3125630858821361,-0.306577928216627,,-0.46200544394774606,-0.03321958056394525,-82.59182166459419,-0.21666666666666717,-51.72253851780185,-134.31436018239606,-0.6690622120612255,4.0,13.0
,,0.07726579482968898,-0.2078755470911081,,15.735312693415253,-0.10444444444444445,130.1018251490107,145.83713784242593,-0.07284678677508305,5.0,0.0
,0.014745585637674363,-0.1578644372668181,-0.10806668346254805,0.2222328908854122,47.78219719431631,-0.12111111111111114,138.69447319136052,186.4766703856768,1.030028028857633,5.0,1.0
0.1745517557520031,-0.09118903008247062,-0.21773164609002849,-0.1498506084088423,-0.025084889150800094,20.169116480180733,-0.05444444444444449,94.60554144878682,114.77465792896753,-0.22859945533965265,5.0,2.0
-0.03258447644435636,-0.014500082191151842,-0.48820687287779485,-0.0019066849315498846,-0.04526918847526529,33.403623568263086,-0.004444444444444501,48.27609797160363,81.67972153986669,0.06776609745927864,5.0,3.0
-0.17746669005337778,-0.16758020950742802,-0.3212222692433986,-0.14304209316943778,-0.2967213525784076,-18.559224733022475,-0.054444444444444545,-22.75793903241663,-41.31716376543913,-0.1914620994883549,5.0,4.0
-0.40061234715970984,0.0002266301109929425,-0.09012108990332102,0.10294917137227827,-0.12605111588031065,-11.07564979950989,0.06222222222222204,-45.743097517053016,-56.818747316562934,0.0012401127054249006,5.0,5.0
0.2234926338810801,0.18866177046044957,0.19666316712000842,0.4418253058096589,-0.09562612723970698,9.98599448733109,0.21222222222222217,-50.98980726202685,-41.00381277469579,0.152405258834299,5.0,6.0
-0.07136372911628075,-0.007030010537728948,-0.062232153689071756,0.08394369566936316,-0.12259032596035774,-12.096558589992888,-0.00444444444444439,-45.29461980765782,-57.391178397650734,0.435696300034619,5.0,7.0
-0.25510403955012606,-0.07904949120262311,0.43248078039655946,-0.10314025798075455,-0.06935420159772787,-25.695943096111236,-0.08777777777777743,-49.440925330111014,-75.13686842622228,0.43298937488111244,5.0,8.0
6.511457472879734e-06,0.2925857947540704,-0.06377920301171036,0.11356424851294317,0.39411193129091127,-2.171818902904114,0.012222222222222218,-34.688112051613224,-36.85993095451737,0.4048361795072659,5.0,9.0
0.9668047882959276,0.07364727638896335,0.0674796918956505,0.2027657029918491,-0.08582123483460091,1.5215708131581493,0.07888888888888865,-39.97446328054083,-38.45289246738271,0.2214144867042851,5.0,10.0
0.12479863817588699,0.12675784585365424,0.21948652457301587,0.27117955079651884,-0.06085417520105685,9.264181172227183,0.12888888888888891,-38.577564403948756,-29.313383231721602,0.13174500364500474,5.0,11.0
-0.06978562068694016,0.008120620024517078,-0.12369840435918744,0.01950544686139488,-0.02196925019539797,-7.4630103465807665,0.012222222222222218,-29.80795146478183,-37.270961811362625,0.028600972901072774,5.0,12.0
-0.06666399212297491,-0.04993388400361459,0.5314801176264069,-0.04612279812780018,-0.07270178431585383,-17.61070424899347,0.028888888888888825,-39.00457656057756,-56.61528080957106,-0.33206992402038105,5.0,13.0
-0.41607343242860373,-0.2954628157053045,,-0.4757284488419672,0.40569882325316176,-43.18908669177692,-0.10444444444444403,-15.398881050033879,-58.58796774181083,-2.0817435499065255,5.0,14.0
,,-0.15690513648248405,0.11956681229192057,,-2.012627437720397,0.05416666666666667,-14.187364809403988,-16.199992247124385,-0.20468689659763872,8.0,0.0
,-0.01685232349403709,-0.41365249907674617,0.10760492586162285,-0.23093775487758195,-3.943409916728811,-0.12916666666666668,-15.320013919493263,-19.263423836222074,2.560243329381706,8.0,1.0
-0.25886608906387754,-0.11704148351469473,0.30667427995813545,0.05238383594285945,-0.37442012843315975,-18.072309891287773,-0.07916666666666669,-30.234523781523436,-48.30683367281121,0.8520134102296875,8.0,2.0
-0.5829744727405909,-0.020752034154598642,0.1539792445349013,-0.09240730754574128,0.09521531575320064,-19.67890989223303,-0.06250000000000008,-13.02365156071523,-32.70256145294826,-0.19970628270626523,8.0,3.0
-0.08686113947464169,-0.13784820151598984,-0.049333975190310575,-0.23020374008496755,0.12511029399302243,-26.216055192030908,-0.09583333333333319,3.2497534232975767,-22.96630176873333,-0.7117428729581121,8.0,4.0
