time,length,lineage_ID,filename,step_size
0.0,5.12325737,1,pos1-3,0.08333333333333333
102.25,5.2445799630000005,1,pos1-3,0.08333333333333333
102.16666666666667,4.800586603999999,1,pos1-3,0.08333333333333333
102.08333333333334,3.875030671,1,pos1-3,0.08333333333333333
102.00000000000001,3.6206016180000002,1,pos1-3,0.08333333333333333
101.91666666666667,6.78023087,1,pos1-3,0.08333333333333333
101.83333333333334,6.062486194,1,pos1-3,0.08333333333333333
101.75,5.2869955730000004,1,pos1-3,0.08333333333333333
101.66666666666667,4.758994067,1,pos1-3,0.08333333333333333
101.58333333333334,4.192858278,1,pos1-3,0.08333333333333333
101.5,3.7590010680000003,1,pos1-3,0.08333333333333333
101.41666666666667,3.38257519,1,pos1-3,0.08333333333333333
102.33333333333333,5.884194155,1,pos1-3,0.08333333333333333
101.33333333333333,2.8500537639999997,1,pos1-3,0.08333333333333333
101.16666666666667,6.09340492,1,pos1-3,0.08333333333333333
101.08333333333333,5.420951201,1,pos1-3,0.08333333333333333
101.0,4.874920834,1,pos1-3,0.08333333333333333
100.91666666666667,4.220942845,1,pos1-3,0.08333333333333333
100.83333333333334,3.540080547,1,pos1-3,0.08333333333333333
100.75000000000001,3.305718342,1,pos1-3,0.08333333333333333
100.66666666666667,2.9898281239999998,1,pos1-3,0.08333333333333333
100.58333333333334,2.670828218,1,pos1-3,0.08333333333333333
100.5,2.46759887,1,pos1-3,0.08333333333333333
100.41666666666667,1.9008535359999998,1,pos1-3,0.08333333333333333
100.33333333333334,1.7991792659999999,1,pos1-3,0.08333333333333333
101.25,2.714360901,1,pos1-3,0.08333333333333333
102.41666666666667,6.879682031000001,1,pos1-3,0.08333333333333333
102.5,3.20303161,1,pos1-3,0.08333333333333333
102.58333333333333,3.5621628530000002,1,pos1-3,0.08333333333333333
104.66666666666667,5.721696183,1,pos1-3,0.08333333333333333
104.58333333333334,4.839280522,1,pos1-3,0.08333333333333333
104.50000000000001,3.855979132,1,pos1-3,0.08333333333333333
104.41666666666667,3.453729417,1,pos1-3,0.08333333333333333
104.33333333333334,3.19756004,1,pos1-3,0.08333333333333333
104.25,2.8190640289999997,1,pos1-3,0.08333333333333333
104.16666666666667,3.173362537,1,pos1-3,0.08333333333333333
104.08333333333334,2.7109118239999996,1,pos1-3,0.08333333333333333
104.0,2.254564967,1,pos1-3,0.08333333333333333
103.91666666666667,5.17101269,1,pos1-3,0.08333333333333333
103.83333333333333,4.658311189,1,pos1-3,0.08333333333333333
103.75,3.6472083580000003,1,pos1-3,0.08333333333333333
103.66666666666667,3.33264021,1,pos1-3,0.08333333333333333
103.58333333333333,3.441227902,1,pos1-3,0.08333333333333333
103.5,6.402068987000001,1,pos1-3,0.08333333333333333
103.41666666666667,4.662375244,1,pos1-3,0.08333333333333333
103.33333333333334,3.9909443889999996,1,pos1-3,0.08333333333333333
103.25000000000001,3.605615365,1,pos1-3,0.08333333333333333
103.16666666666667,3.3602156880000003,1,pos1-3,0.08333333333333333
103.08333333333334,2.791175523,1,pos1-3,0.08333333333333333
103.0,2.813688855,1,pos1-3,0.08333333333333333
102.91666666666667,2.569269787,1,pos1-3,0.08333333333333333
102.83333333333334,5.530965137000001,1,pos1-3,0.08333333333333333
102.75,4.029719279,1,pos1-3,0.08333333333333333
102.66666666666667,3.932381734,1,pos1-3,0.08333333333333333
100.25,4.821909441,1,pos1-3,0.08333333333333333
104.75,6.164335508,1,pos1-3,0.08333333333333333
100.16666666666667,4.312995133,1,pos1-3,0.08333333333333333
100.0,3.208224426,1,pos1-3,0.08333333333333333
97.5,3.500565523,1,pos1-3,0.08333333333333333
97.41666666666667,3.17992145,1,pos1-3,0.08333333333333333
97.33333333333333,2.8323782889999998,1,pos1-3,0.08333333333333333
97.25,2.742832888,1,pos1-3,0.08333333333333333
97.16666666666667,2.274270249,1,pos1-3,0.08333333333333333
