param1,param2,n,generation,gamma_ta,label
fold_growth,fold_growth,430,5,0.11327909787258814,Trace
fold_growth,division_ratio,430,5,-0.11364323060359302,Trace
fold_growth,added_length,430,5,0.05975260970503964,Trace
fold_growth,generationtime,430,5,0.08024187586302502,Trace
fold_growth,length_birth,430,5,-0.09224253651545783,Trace
fold_growth,length_final,430,5,-0.012272765287086198,Trace
fold_growth,growth_rate,430,5,0.02001410319233107,Trace
division_ratio,division_ratio,430,5,0.2777635688705821,Trace
division_ratio,added_length,430,5,-0.049703555853631155,Trace
division_ratio,generationtime,430,5,-0.08809968482553984,Trace
division_ratio,length_birth,430,5,0.08033706903277206,Trace
division_ratio,length_final,430,5,0.012369378385506663,Trace
division_ratio,growth_rate,430,5,-0.013999978113428275,Trace
added_length,added_length,430,5,0.2817603720912949,Trace
added_length,generationtime,430,5,0.10140642402055995,Trace
added_length,length_birth,430,5,0.27530839466615303,Trace
added_length,length_final,430,5,0.36750850948228686,Trace
added_length,growth_rate,430,5,-0.08394377657075175,Trace
generationtime,generationtime,430,5,0.34953585592646164,Trace
generationtime,length_birth,430,5,0.007543763471789234,Trace
generationtime,length_final,430,5,0.07744412824428294,Trace
generationtime,growth_rate,430,5,-0.3948068659064787,Trace
length_birth,length_birth,430,5,0.5191645284347047,Trace
length_birth,length_final,430,5,0.5089131288004599,Trace
length_birth,growth_rate,430,5,-0.13207213485366376,Trace
length_final,length_final,430,5,0.5690791031035669,Trace
length_final,growth_rate,430,5,-0.1394654904299847,Trace
growth_rate,growth_rate,430,5,0.6032176497188368,Trace
fold_growth,fold_growth,429,6,0.0926005791715848,Trace
fold_growth,division_ratio,429,6,-0.10195226097415033,Trace
fold_growth,added_length,429,6,0.046521662041098824,Trace
fold_growth,generationtime,429,6,0.06145590530392668,Trace
fold_growth,length_birth,429,6,-0.07912325657409722,Trace
fold_growth,length_final,429,6,-0.01379996186073904,Trace
fold_growth,growth_rate,429,6,0.02354358739395138,Trace
division_ratio,division_ratio,429,6,0.2443551730809496,Trace
division_ratio,added_length,429,6,-0.048922748393227515,Trace
division_ratio,generationtime,429,6,-0.07719216627664353,Trace
division_ratio,length_birth,429,6,0.06945773319162449,Trace
division_ratio,length_final,429,6,0.00627499914101877,Trace
division_ratio,growth_rate,429,6,-0.013841531220228822,Trace
added_length,added_length,429,6,0.26322984955994294,Trace
added_length,generationtime,429,6,0.0919813484329927,Trace
added_length,length_birth,429,6,0.2705924549712601,Trace
added_length,length_final,429,6,0.3522456528965375,Trace
added_length,growth_rate,429,6,-0.08230599922026799,Trace
generationtime,generationtime,429,6,0.30970399769254275,Trace
generationtime,length_birth,429,6,0.022347594848354666,Trace
generationtime,length_final,429,6,0.07982737222765232,Trace
generationtime,growth_rate,429,6,-0.36922963641839723,Trace
length_birth,length_birth,429,6,0.48930741684448276,Trace
length_birth,length_final,429,6,0.48859638837695324,Trace
length_birth,growth_rate,429,6,-0.13480256249624537,Trace
length_final,length_final,429,6,0.5471491764096509,Trace
length_final,growth_rate,429,6,-0.14021083381583618,Trace
growth_rate,growth_rate,429,6,0.5743276739956563,Trace
fold_growth,fold_growth,427,7,0.08566215764478073,Trace
fold_growth,division_ratio,427,7,-0.09672586441176559,Trace
fold_growth,added_length,427,7,0.04373066322222646,Trace
fold_growth,generationtime,427,7,0.060551899852750585,Trace
fold_growth,length_birth,427,7,-0.07306928913159487,Trace
fold_growth,length_final,427,7,-0.01214187356481038,Trace
fold_growth,growth_rate,427,7,0.014744891225928177,Trace
division_ratio,division_ratio,427,7,0.21862678375982145,Trace
division_ratio,added_length,427,7,-0.05256520170945544,Trace
division_ratio,generationtime,427,7,-0.08147755908179302,Trace
division_ratio,length_birth,427,7,0.06170277502384986,Trace
division_ratio,length_final,427,7,-0.0011001761856638155,Trace
division_ratio,growth_rate,427,7,0.0010013839257901266,Trace
added_length,added_length,427,7,0.24977449310170843,Trace
added_length,generationtime,427,7,0.08857531621739145,Trace
added_length,length_birth,427,7,0.2588014961895242,Trace
added_length,length_final,427,7,0.33680751196236375,Trace
added_length,growth_rate,427,7,-0.08303050547867663,Trace
generationtime,generationtime,427,7,0.2933816040614522,Trace
generationtime,length_birth,427,7,0.01949490662533795,Trace
generationtime,length_final,427,7,0.07601999928936583,Trace
generationtime,growth_rate,427,7,-0.35304914270435445,Trace
length_birth,length_birth,427,7,0.4651549132806628,Trace
length_birth,length_final,427,7,0.4673166452594297,Trace
length_birth,growth_rate,427,7,-0.12388699520766432,Trace
length_final,length_final,427,7,0.5252509484481399,Trace
length_final,growth_rate,427,7,-0.13470186389179814,Trace
growth_rate,growth_rate,427,7,0.5460469172630558,Trace
fold_growth,fold_growth,422,8,0.07758690177348966,Trace
fold_growth,division_ratio,422,8,-0.08958249015543185,Trace
fold_growth,added_length,422,8,0.03839921597403085,Trace
fold_growth,generationtime,422,8,0.0610949867142636,Trace
fold_growth,length_birth,422,8,-0.06918102744464583,Trace
fold_growth,length_final,422,8,-0.013699684559649986,Trace
fold_growth,growth_rate,422,8,0.005116640099550082,Trace
division_ratio,division_ratio,422,8,0.19555599242802643,Trace
division_ratio,added_length,422,8,-0.05298962139351743,Trace
division_ratio,generationtime,422,8,-0.09051693571554972,Trace
division_ratio,length_birth,422,8,0.05465374687545792,Trace
division_ratio,length_final,422,8,-0.005633587453692425,Trace
division_ratio,growth_rate,422,8,0.022293928047865817,Trace
added_length,added_length,422,8,0.23588833149610283,Trace
added_length,generationtime,422,8,0.08627301206996459,Trace
added_length,length_birth,422,8,0.2491243700027414,Trace
added_length,length_final,422,8,0.32113954391240496,Trace
added_length,growth_rate,422,8,-0.08413116353009978,Trace
generationtime,generationtime,422,8,0.2944772804880756,Trace
generationtime,length_birth,422,8,0.015198507985423612,Trace
generationtime,length_final,422,8,0.07180942444003144,Trace
generationtime,growth_rate,422,8,-0.35107775126821583,Trace
length_birth,length_birth,422,8,0.4468236026674103,Trace
length_birth,length_final,422,8,0.449618543985794,Trace
length_birth,growth_rate,422,8,-0.11223327639348415,Trace
length_final,length_final,422,8,0.5036131375276872,Trace
length_final,growth_rate,422,8,-0.12859431842328867,Trace
growth_rate,growth_rate,422,8,0.5266358112011511,Trace
fold_growth,fold_growth,408,9,0.06810166807729465,Trace
fold_growth,division_ratio,408,9,-0.08520584581713207,Trace
fold_growth,added_length,408,9,0.03648575771532845,Trace
fold_growth,generationtime,408,9,0.057703023308521055,Trace
fold_growth,length_birth,408,9,-0.05691123290340644,Trace
fold_growth,length_final,408,9,-0.005297962297805679,Trace
fold_growth,growth_rate,408,9,-0.0012298799337500884,Trace
division_ratio,division_ratio,408,9,0.1848455215824557,Trace
division_ratio,added_length,408,9,-0.04966126071830647,Trace
division_ratio,generationtime,408,9,-0.0911613360400481,Trace
division_ratio,length_birth,408,9,0.059949236233169875,Trace
division_ratio,length_final,408,9,-0.002851335367530822,Trace
division_ratio,growth_rate,408,9,0.02941372681025722,Trace
added_length,added_length,408,9,0.22313398959556854,Trace
added_length,generationtime,408,9,0.07862985354269704,Trace
added_length,length_birth,408,9,0.2521707881465179,Trace
added_length,length_final,408,9,0.31246027118100456,Trace
added_length,growth_rate,408,9,-0.0745480061412506,Trace
generationtime,generationtime,408,9,0.28774170140193833,Trace
generationtime,length_birth,408,9,0.012834660646098853,Trace
generationtime,length_final,408,9,0.0664252839742317,Trace
generationtime,growth_rate,408,9,-0.3432931252943766,Trace
length_birth,length_birth,408,9,0.44705036986363267,Trace
length_birth,length_final,408,9,0.44623642767194743,Trace
length_birth,growth_rate,408,9,-0.09421344767119098,Trace
length_final,length_final,408,9,0.4910461836668162,Trace
length_final,growth_rate,408,9,-0.11011660422599763,Trace
growth_rate,growth_rate,408,9,0.5031654553591521,Trace
fold_growth,fold_growth,387,10,0.06330516914017649,Trace
fold_growth,division_ratio,387,10,-0.0845055912684968,Trace
fold_growth,added_length,387,10,0.03336820500604079,Trace
fold_growth,generationtime,387,10,0.06112041828104401,Trace
fold_growth,length_birth,387,10,-0.054280021215041406,Trace
fold_growth,length_final,387,10,-0.00633274031235872,Trace
fold_growth,growth_rate,387,10,-0.012072537747557763,Trace
division_ratio,division_ratio,387,10,0.18018729141871273,Trace
division_ratio,added_length,387,10,-0.051006712800432404,Trace
division_ratio,generationtime,387,10,-0.0971680914277771,Trace
division_ratio,length_birth,387,10,0.05841333342127797,Trace
division_ratio,length_final,387,10,-0.004494499629078592,Trace
division_ratio,growth_rate,387,10,0.038803920071084,Trace
