index division length width area intensity CMx CMy
0 0 56.1166 16.1093 904 146.955 1037.11 268.742
1 0 57.0819 16.0822 918 152.476 1039.24 267.831
2 0 60.057 16.1513 970 147.395 1040.77 268.931
3 0 68.0677 20.1417 1371 119.689 1040.64 265.128
4 0 69.1381 18.5426 1282 128.111 1043.3 266.402
5 0 71.11 18.8862 1343 128.583 1040.91 267.198
6 0 71.0314 17.3585 1233 141.766 1039.84 269.584
7 0 73.085 17.6917 1293 146.896 1040.81 270.525
8 0 71.0655 17.5331 1246 144.714 1040.21 272.238
9 0 75.0979 17.6969 1329 144.73 1039.58 272.55
10 0 76.139 17.074 1300 154.783 1037.92 273.102
11 0 78.0613 17.0763 1333 151.701 1037.57 273.237
12 0 80.2216 16.8907 1355 150.782 1036.74 273.313
13 0 84.1953 16.8893 1422 151.617 1036.89 273.283
14 0 87.1701 16.898 1473 147.616 1036.87 273.45
15 1 46.0891 14.5804 672 162.655 1034.84 294.89
16 0 50.0779 14.3177 717 157.169 1033.97 295.349
17 0 49.0453 15.3328 752 159.525 1035.1 295.456
18 0 52.1417 15.0359 784 167.816 1035.13 295.769
19 0 53.0224 14.9936 795 164.282 1032.8 295.819
20 0 55.2029 14.8905 822 162.988 1033.69 296.672
21 0 57.1136 15.3028 874 160.907 1032.16 296.586
22 0 59.1242 15.3068 905 163.482 1031.1 296.101
23 0 62.1328 15.1289 940 153.14 1029.9 295.724
24 0 64.0682 15.1869 973 156.079 1029.84 295.124
25 0 66.1675 15.4154 1020 160.919 1028.28 295.159
26 0 67.1701 15.8404 1064 156.803 1029.91 295.2
27 0 72.0852 15.5649 1122 157.704 1030.3 294.553
28 0 73.129 15.2744 1117 160.033 1031.02 293.901
29 0 76.2426 15.6736 1195 160.348 1031.25 292.52
30 0 79.186 15.7351 1246 158.971 1030.37 290.371
31 0 82.1585 15.6648 1287 160.256 1030.43 289.542
32 0 84.3598 16.0266 1352 154.476 1030.79 288.382
33 0 88.17 15.7083 1385 159.692 1031.44 287.611
34 0 92.1696 15.5691 1435 160.987 1033.75 287.622
35 0 96.2512 15.8232 1523 155.045 1034.23 286.794
36 0 98.1356 15.9779 1568 158.775 1034.58 285.973
37 0 103.134 15.6883 1618 152.87 1037.49 285.85
38 0 105.203 15.5794 1639 152.091 1036.28 286.21
39 0 108.203 16.1086 1743 147.612 1038.18 285.768
40 1 55.084 14.8682 819 149.385 1037.06 311.557
41 0 58.0884 14.8567 863 151.048 1036.63 311.802
42 0 61.1811 14.6287 895 144.942 1036.52 312.059
43 0 64.0876 15.0419 964 143.444 1037.79 312.448
44 0 66.098 14.887 984 145.353 1038.43 313.44
45 0 68.1109 14.9462 1018 139.787 1039.86 313.804
46 0 71.2237 15.0933 1075 138.626 1039.65 314.014
47 0 73.1391 15.327 1121 133.357 1039.34 315.219
48 0 75.2293 15.1537 1140 140.363 1037.01 316.026
49 0 79.1829 14.8896 1179 138.794 1037.27 317.729
50 0 80.2348 15.2428 1223 132.099 1037.22 319.41
51 0 84.2412 15.2657 1286 135.843 1037.89 319.971
52 0 86.2028 15.3707 1325 138.306 1038.52 321.517
53 0 90.264 15.3217 1383 136.616 1036.99 322.964
54 0 92.1866 15.5554 1434 136.999 1037.15 324.306
55 0 98.2225 15.2816 1501 134.862 1034.99 325.536
56 0 100.16 15.3255 1535 131.253 1035.19 327.287
57 0 105.279 14.9983 1579 139.776 1035.33 328.452
58 0 107.21 15.1572 1625 137.064 1035.52 329.199
59 0 112.416 15.5049 1743 135.008 1036.94 329.702
60 0 115.166 15.9683 1839 132.127 1035.95 330.826
61 1 62.1528 14.3356 891 136.021 1034.91 359.649
62 0 65.1839 14.2366 928 137.075 1035.11 361.606
63 0 67.1212 14.1833 952 132.737 1035.91 363.035
64 0 68.1009 14.038 956 141.271 1036.29 364.545
65 0 70.0953 14.6087 1024 140.922 1034.78 366.808
66 0 73.1635 14.2421 1042 132.131 1035.62 368.204
67 0 75.0502 14.2705 1071 142.663 1033.97 369.762
68 0 80.0746 14.3116 1146 137.779 1035.48 371.318
69 0 80.1444 14.5737 1168 140.642 1034.61 372.765
70 0 85.1221 14.0504 1196 138.283 1034.16 374.063
71 0 87.0647 14.1849 1235 143.848 1035.53 374.829
72 1 46.0746 12.7185 586 142.333 1035.24 398.551
73 0 48.0388 13.3642 642 132.475 1035.75 400.534
74 0 48.0547 13.6303 655 132.394 1036.4 403.34
75 0 49.1189 13.7829 677 129.979 1036.56 405.92
76 0 52.0577 13.4466 700 127.933 1036.57 407.959
77 0 53.1347 13.6257 724 126.269 1037.55 409.913
78 0 53.0619 13.6821 726 122.521 1038.17 411.938
79 0 56.0705 13.8576 777 119.521 1037.95 414.444
80 0 60.0853 13.7471 826 122.384 1037.5 416.321
81 0 62.015 13.5451 840 119.965 1037.52 419.742
82 0 63.0612 14.2401 898 117.85 1037.48 422.267
83 0 66.0636 14.2287 940 112.54 1036.59 424.766
84 0 67.2421 14.1727 953 111.396 1036.94 428.359
85 0 70.1199 13.8049 968 110.052 1036.98 431.152
86 0 72.0483 13.7963 994 114.213 1037.95 435.115
87 0 76.1136 14.163 1078 110.979 1039.71 437.911
88 0 78.1088 13.7757 1076 105.23 1038.49 442.121
89 0 81.1529 13.9983 1136 102.051 1038.81 445.639
90 0 84.0982 14.3047 1203 102.61 1037.68 449.597
91 0 87.0896 13.6756 1191 105.937 1038.93 453.933
92 1 45.0939 11.1323 502 111.076 1039.17 480.442
93 0 48.026 10.9108 524 106.616 1039.45 485.097
94 0 50.0786 11.6816 585 105.029 1040.56 489.441
95 0 52.1147 12.4533 649 102.236 1039.1 494.39
96 0 53.1091 12.2578 651 101.851 1038.25 496.86
97 0 53.1399 11.9496 635 105.587 1036.06 496.424
98 0 55.1193 11.8289 652 99.9525 1038.53 496.345
99 0 59.1657 11.8143 699 99.166 1038.33 493.97
100 0 61.1821 11.997 734 98.4482 1036.41 492.926
101 0 62.1492 11.9229 741 96.5654 1037.82 492.699
102 0 65.1693 11.9535 779 101.13 1037.84 491.067
103 0 68.1119 12.1418 827 101.063 1040.05 489.446
104 0 71.2297 11.8771 846 99.0863 1039.23 487.805
105 0 74.1334 12.7743 947 99.3791 1038.37 486.642
106 0 76.2016 12.585 959 104.498 1035.22 485.882
107 0 80.2234 12.2782 985 106.968 1036.09 484.149
108 0 83.1669 13.034 1084 105.15 1036.84 482.042
109 1 42.0876 11.0959 467 101.696 1035.9 501.874
110 0 42.0452 11.8682 499 105.553 1038.02 501.046
111 0 43.0224 12.2494 527 106.66 1038.63 500.051
112 0 46.0122 11.9968 552 112.236 1039.89 498.679
113 0 47.1198 12.2666 578 110.273 1039.12 497.836
114 0 47.0592 12.7712 601 115.165 1037.53 496.96
115 0 50.1206 12.4101 622 111.682 1040.56 496.672
116 0 53.1128 12.577 668 109.639 1039.97 494.781
117 0 53.0625 12.7208 675 114.879 1039.86 494.274
118 0 54.192 12.917 700 112.547 1037.16 493.419
119 0 57.131 12.6901 725 110.724 1037.85 492.124
120 0 58.1027 12.9598 753 110.007 1036.94 491.126
121 0 60.1202 13.5894 817 113.627 1037.85 490.131
122 0 62.0585 12.9555 804 111.582 1038.41 489.175
123 0 66.0691 12.8502 849 113.491 1036.97 487.895
124 0 66.0954 12.9207 854 113.286 1036.93 487.17
125 0 70.0968 12.8394 900 116.333 1036.68 485.487
126 0 72.0535 13.6149 981 112.529 1038.97 484.207
127 0 75.1071 12.7551 958 113.791 1038.57 483.353
128 0 77.1286 12.9913 1002 112.67 1038.51 482.005
129 0 82.1146 12.2755 1008 109.351 1039.75 481.234
130 1 41.1242 11.3315 466 115.23 1039.01 499.296
131 0 41.0721 11.8328 486 111.603 1039.27 498.516
132 0 43.0249 12.3417 531 110.49 1040.61 497.443
133 0 44.0676 12.7985 564 111.544 1037.27 497.156
134 0 47.0928 12.1887 574 115.873 1036.63 495.592
135 0 47.1227 12.5842 593 116.084 1036.74 495.3
136 0 47.0884 13.0181 613 111.755 1035.77 494.747
137 0 49.1448 13.0228 640 113.706 1036.82 494.577
138 0 52.1041 12.8973 672 110.463 1037.76 493.537
139 0 51.1976 13.4186 687 113.202 1038.8 492.802
140 0 54.1716 12.8111 694 117.611 1038.1 492.903
141 0 56.0177 13.1209 735 118.162 1035.98 491.193
142 0 57.1063 13.9914 799 112.035 1036.9 489.951
143 0 59.0503 13.3615 789 117.833 1036.34 490.218
144 0 62.02 13.6569 847 117.656 1034.86 488.991
145 1 75.1331 13.8687 1042 118.556 1038.12 480.23
146 0 77.1528 13.713 1058 126.356 1037.05 479.92
147 0 81.1217 13.942 1131 126.294 1036.72 479.021
148 0 83.2787 13.9171 1159 126.292 1036.57 477.651
149 0 85.1701 13.9251 1186 129.518 1035.02 476.946
150 0 87.1882 14.1992 1238 134.863 1034.82 475.559
151 0 91.2421 14.204 1296 134.948 1036.07 474.246
152 0 94.3372 14.2998 1349 135.491 1037.27 473.534
153 1 50.1627 12.7186 638 23.0392 1036.38 494.749
154 0 49.298 13.8748 684 141.205 1037.92 493.399
155 0 51.2778 14.0021 718 135.737 1036.17 493.153
156 0 53.239 14.0311 747 139.339 1034.5 491.987
157 0 55.3018 14.1948 785 137.987 1035.64 492.073
158 0 57.1629 14.1176 807 139.031 1034.84 490.487
159 0 59.2504 13.8564 821 136.932 1034.48 489.236
160 0 61.237 14.6317 896 138.676 1035.88 488.837
161 0 63.3213 14.3554 909 139.259 1035.79 488.119
162 0 65.3576 14.0611 919 142.684 1036.01 487.338
163 0 65.2635 14.3878 939 141.342 1037.32 486.873
164 0 69.1679 13.9516 965 135.368 1036.56 486.339
165 0 71.2134 14.1406 1007 131.153 1034.62 484.852
166 0 74.2596 14.1127 1048 144.668 1035.39 484.132
