index division length width area intensity CMx CMy
0 0 69.0761 15.9245 1100 142.355 598.39 439.286
1 0 70.1098 15.9892 1121 154.044 599.921 439.214
2 0 72.0712 16.0397 1156 144.99 601.529 440.942
3 0 75.0938 15.9401 1197 153.85 602.479 441.57
4 0 77.0734 16.1015 1241 151.625 603.282 442.45
5 0 80.083 15.946 1277 151.216 603.516 442.767
6 0 83.0923 16.0304 1332 155.256 603.972 444.438
7 0 85.0971 16.0405 1365 159.127 601.127 445.989
8 0 87.0784 16.0775 1400 160.142 599.998 447.593
9 0 92.0691 15.8251 1457 165.724 601.649 449.071
10 0 94.1589 16.1748 1523 165.336 598.864 450.37
11 0 98.1067 15.738 1544 166.316 597.832 451.751
12 0 101.167 15.7364 1592 168.687 600.508 453.183
13 1 54.0636 13.6876 740 170.753 599.526 480.581
14 0 56.0336 13.7596 771 180.48 598.275 482.769
15 0 56.121 14.0945 791 166.439 595.607 484.576
16 0 59.0644 14.5096 857 175.548 594.369 485.959
17 0 60.1416 14.6321 880 176.026 596.612 486.42
18 0 61.2077 14.508 888 177.83 598.735 485.436
19 0 63.1502 14.6001 922 180.134 596.487 485.211
20 0 67.0932 14.4128 967 174.705 595.942 484.2
21 0 69.0953 14.5596 1006 175.005 594.744 482.478
22 0 71.1875 14.3986 1025 175.302 595.165 481.857
23 0 72.1018 14.9511 1078 175.362 595.765 480.306
24 0 76.1468 14.6822 1118 173.794 595.546 478.679
25 0 78.1255 14.5407 1136 175.157 595.18 477.496
26 0 79.1163 14.8516 1175 170.503 595.198 475.844
27 0 83.1302 14.7359 1225 178.282 594.282 474.393
28 0 85.1463 15.2091 1295 171.646 595.14 472.457
29 0 87.3744 15.3477 1341 176.789 595.081 469.745
30 0 91.2083 14.9986 1368 172.631 597.124 467.51
31 0 93.3733 15.1007 1410 173.13 598.867 464.874
32 0 96.1362 14.8019 1423 165.93 599.309 462.103
33 0 100.293 14.8664 1491 177.623 599.355 460.111
34 0 103.143 14.8435 1531 168.766 600.747 456.877
35 0 107.199 14.7016 1576 166.956 599.869 454.49
36 0 111.393 14.9291 1663 167.767 600.673 451.089
37 0 115.312 14.7513 1701 174.055 600.641 449.752
38 0 119.342 14.714 1756 173.893 600.923 447.428
39 1 59.0536 14.4445 853 174.14 604.15 474.544
40 0 64.0729 14.1401 906 172.337 603.468 472.296
41 0 67.1184 14.1392 949 181.739 603.566 471.725
