index division length width area intensity CMx CMy
0 0 67.1213 14.6451 983 171.449 329.667 271.453
1 0 69.1074 14.6005 1009 172.184 333.709 271.591
2 0 71.1227 14.6648 1043 167.949 333.297 271.556
3 0 73.1053 14.91 1090 171.064 334.395 271.659
4 0 76.0847 15.0227 1143 165.694 334.01 271.405
5 0 80.0903 14.6709 1175 166.239 334.817 273.378
6 0 83.0708 14.7224 1223 164.211 335.849 275.129
7 0 83.1954 16.2028 1348 166.306 336.729 277.137
8 1 46.0645 12.1134 558 166.539 335.364 299.435
9 0 49.1676 12.2845 604 169.707 336.672 301.601
10 0 50.101 13.1335 658 165.523 334.354 303.793
11 0 52.0847 13.2284 689 175.36 334.672 305.097
12 0 52.098 13.3978 698 169.599 330.736 306.799
13 0 54.0776 13.6101 736 175.889 329.527 309.284
14 0 56.0544 13.4155 752 168.441 330.616 310.045
15 0 58.0383 13.8701 805 170.681 329.232 311.834
16 0 60.0717 14.0332 843 169.192 329.069 313.147
17 0 62.0585 14.0351 871 175.835 328.232 314.974
18 0 64.0956 14.1351 906 179.23 328.37 316.071
19 0 67.0566 14.1224 947 182.012 327.014 318.124
20 0 69.0984 14.2985 988 177.652 324.958 319.576
21 0 70.1236 14.2891 1002 174.426 325.332 321.332
22 0 74.1646 14.3465 1064 178.001 325.193 322.865
23 0 74.1646 14.3465 1064 183.176 324.193 322.865
24 0 80.1513 14.3603 1151 178.756 323.711 325.754
25 0 83.0663 14.3259 1190 170.575 325.234 327.091
26 0 86.1367 14.5118 1250 173.417 323.576 329.656
27 0 89.0586 14.6757 1307 170.963 324.559 331.177
28 0 94.1326 13.9059 1309 166.707 324.498 333.386
29 0 98.0738 13.9385 1367 167.719 324.809 334.601
30 1 50.0415 12.7094 636 170.542 325.448 360.951
31 0 51.0452 13.0473 666 170.832 325.815 362.883
32 0 53.0667 13.2663 704 172.795 327.104 364.956
33 0 55.0553 13.2594 730 172.044 329.177 365.341
34 0 57.0443 13.1477 750 173.375 328.621 367.827
35 0 58.0451 13.4206 779 172.583 330.167 369.062
36 0 60.0208 13.562 814 168.475 330.09 370.789
37 0 62.0323 13.5252 839 169.383 330.987 372.441
38 0 64.065 13.58 870 169.771 331.033 374.905
39 0 67.1225 13.7957 926 175.682 332.132 377.164
40 0 69.0554 13.6557 943 169.902 331.579 379.744
41 0 70.0478 13.7763 965 172.777 332.69 382.021
42 0 72.0642 13.8904 1001 167.158 332.192 384.319
43 0 74.0358 14.2228 1053 169.938 333.008 386.98
44 0 79.0707 13.6587 1080 176.694 333.67 389.441
45 0 80.0896 13.7346 1100 170.169 332.063 392.323
46 0 84.0927 13.8419 1164 171.436 333.025 394.918
47 0 87.0839 13.619 1186 173.957 334.637 397.715
48 0 90.0674 13.8785 1250 168.356 333.582 399.89
49 0 93.1062 13.8659 1291 166.591 335.399 402.978
50 1 46.0175 12.0389 554 157.856 334.103 430.845
51 0 49.1003 12.0773 593 169.82 334.339 435.762
52 0 49.0564 12.7201 624 169.258 335.627 439.917
53 0 53.1083 12.8605 683 167.155 332.542 443.403
54 0 54.0331 13.1031 708 170.643 333.664 447.643
55 0 55.0954 13.1046 722 167.141 333.004 451.931
