index division length width area intensity CMx CMy
0 0 54.1601 14.9372 809 168.005 334.748 492.901
1 0 58.0729 14.654 851 172.42 334.415 491.75
2 0 60.0692 14.9661 899 172.839 335.455 490.838
3 0 61.1431 14.6869 898 174.843 335.67 491.517
4 0 63.2279 14.9301 944 170.186 336.397 489.26
5 0 65.1524 15.011 978 164.919 337.975 489.091
6 0 65.1068 15.6051 1016 169.167 336.555 489.068
7 0 70.0775 14.9406 1047 168.323 336.063 488.702
8 0 73.2087 14.5338 1064 162.65 336.082 488.31
9 0 75.1252 14.9218 1121 171.757 336.345 488.422
10 0 77.237 15.0705 1164 171.604 336.61 488.159
11 0 80.2418 15.0296 1206 171.163 332.192 487.359
12 0 82.2005 14.8783 1223 171.673 332.697 487.007
13 0 86.2799 14.847 1281 172.329 330.367 486.483
14 1 44.1588 13.4741 595 180.316 333.297 506.766
15 0 45.1039 13.5465 611 172.08 333.861 506.488
16 0 47.0883 13.6764 644 175.543 333.842 506.62
17 0 48.1647 13.7445 662 176.082 333.171 505.631
18 0 49.1454 13.9993 688 175.685 332.081 505.14
19 0 51.1186 13.3807 684 175.728 331.133 504.494
20 0 54.0783 13.7208 742 180.477 329.84 504.028
21 0 53.2039 14.2847 760 174.808 329.812 503.368
22 0 58.1038 13.8201 803 176.239 329.659 502.438
23 0 59.3057 13.9447 827 175.115 329.933 501.52
24 0 61.1998 13.9053 851 171.565 330.825 499.439
25 0 63.286 13.8103 874 171.786 331.133 498.406
26 0 66.192 13.8838 919 175.916 330.45 496.464
27 0 69.2464 13.9069 963 168.803 329.448 494.793
28 0 71.1968 13.9051 990 163.355 329.006 493.067
29 0 72.3006 14.1354 1022 170.768 330.204 491.324
30 0 75.3194 13.7017 1032 170.317 330.334 488.453
31 0 79.1703 13.8309 1095 168.013 330.254 485.868
32 0 82.353 13.6364 1123 165.481 331.36 483.964
33 0 85.3794 13.4927 1152 164.252 331.484 480.204
34 1 45.2173 12.0529 545 168.062 333.631 498.727
35 0 44.2508 12.497 553 156.382 335.009 497.257
36 0 46.2881 12.7679 591 152.181 334.614 494.848
37 0 49.2033 12.1943 600 150.587 336.307 494.083
38 0 52.2663 12.5128 654 154.459 335.859 492.621
39 0 52.1358 12.9278 674 149.886 335.154 491.39
40 0 53.189 12.9162 687 146.281 335.607 490.406
41 0 56.1526 12.4126 697 141.133 337.288 489.218
42 0 59.1234 12.5331 741 153.177 336.861 487.895
43 0 61.1707 12.9964 795 148.303 337.091 487.143
44 0 62.1356 13.1648 818 156.293 337.377 486.802
45 0 64.1565 13.3268 855 153.86 336.961 486.421
46 0 67.1667 12.8486 863 157.217 334.64 485.13
47 0 68.1956 13.5053 921 157.132 335.661 484.071
48 0 71.187 13.4013 954 155.074 337.301 483.755
49 0 74.1853 13.5876 1008 172.239 337.847 483.137
50 0 76.2269 13.5385 1032 168.918 337.568 483.09
51 0 78.2768 13.8228 1082 173.327 337.092 482.492
