index division length width area intensity CMx CMy
0 0 64.0595 15.3919 986 93.9128 837.511 426.773
1 0 66.0378 15.5366 1026 98.8567 838.672 426.322
2 0 69.0644 15.3046 1057 102.233 838.884 426.453
3 0 69.0644 15.3046 1057 178.981 839.884 426.453
4 0 73.104 15.3206 1120 105.629 843.194 429.488
5 0 76.0947 15.2047 1157 106.222 844.46 429.742
6 0 79.1338 15.2653 1208 112.483 843.011 431.873
7 0 81.0692 15.1106 1225 115.553 841.305 433.549
8 0 83.1368 15.6128 1298 108.34 841.186 435.724
9 0 87.0656 14.759 1285 112.427 839.072 437.543
10 0 91.0775 15.1629 1381 109.494 840.007 439.554
11 0 94.0799 15.0404 1415 112.088 838.293 441.229
12 1 50.0657 13.8818 695 109.311 836.717 464.744
13 0 50.0612 14.1027 706 121.254 836.965 467.285
14 0 54.0623 13.8914 751 109.609 837.707 468.77
15 0 54.04 13.9526 754 113.521 838.138 470.444
16 0 55.0759 14.362 791 119.647 836.43 472.493
17 0 58.1494 14.394 837 114.679 837.521 474.342
18 0 61.0585 14.1667 865 108.729 834.992 475.908
19 0 62.0446 14.3284 889 115.017 833.738 477.796
20 0 65.0244 14.2716 928 111.819 836.728 479.794
21 0 66.0798 14.4068 952 118.522 834.832 481.644
22 0 69.0701 14.1016 974 115.95 838.164 483.338
23 0 70.0751 14.6557 1027 113.077 835.881 484.907
24 0 71.0423 14.7377 1047 118.461 835.606 485.983
25 0 75.0576 14.2824 1072 124.561 833.943 485.135
26 0 79.0768 14.4543 1143 117.957 835.202 482.979
27 0 83.1282 14.3513 1193 121.614 834.604 480.962
28 0 84.0985 14.7089 1237 119.637 836.146 478.76
29 0 89.1049 14.3651 1280 119.195 836.231 476.068
30 0 93.088 13.9438 1298 118.488 836.036 473.455
31 0 95.0676 14.0847 1339 120.774 837.164 470.564
32 0 96.1393 14.5206 1396 114.595 836.547 468.506
33 0 100.114 14.4635 1448 114.18 837.544 465.275
34 0 105.139 14.2669 1500 116.305 839.288 461.867
35 0 108.086 14.4329 1560 120.521 837.187 460.131
36 1 52.1408 13.9622 728 115.964 839.723 485.044
37 0 55.0628 14.0022 771 113.698 839.271 483.339
38 0 57.0257 13.7657 785 114.724 841.469 482.595
39 0 58.1402 14.0178 815 112.242 841.449 481.572
40 0 61.1053 13.7795 842 111.808 842.132 480.122
41 0 63.0536 13.8929 876 111.323 840.718 478.997
42 0 65.0478 13.9743 909 115.246 841.059 478.444
43 0 68.1367 13.8985 947 113.197 842.875 477.301
44 0 70.0606 14.0307 983 114.174 840.886 476.511
45 0 72.087 13.8999 1002 116.834 842.463 475.537
46 0 75.0658 14.1876 1065 111.428 841.222 473.438
47 0 78.119 14.1707 1107 114.006 841.601 472.986
48 0 80.0755 14.0492 1125 110.388 842.355 472.119
49 0 84.103 14.1731 1192 106.723 841.277 471.244
50 0 87.1142 13.8783 1209 109.488 840.034 470.449
51 0 89.1447 13.9997 1248 112.147 841.825 469.132
52 0 94.1857 13.6751 1288 108.905 840.865 468.385
53 0 96.1878 14.0351 1350 106.967 842.295 467.79
54 0 100.103 14.1654 1418 104.638 840.224 466.52
55 0 104.178 14.0433 1463 111.727 840.686 465.396
56 0 108.227 14.1 1526 109.306 840.927 464.258
57 0 111.101 14.1763 1575 111.02 839.202 462.615
58 1 56.0314 13.421 752 109.181 841.351 488.919
59 0 58.0462 13.4892 783 109.507 841.705 488.317
60 0 61.02 13.1924 805 111.535 841.872 487.651
61 0 63.0508 13.2116 833 105.936 841.25 486.467
62 0 66.0655 13.1536 869 100.101 841.467 485.287
63 0 67.0911 13.6978 919 108.647 840.801 484.094
64 0 68.0345 13.7871 938 111.783 839.397 482.645
65 0 72.0674 13.6955 987 108.785 838.499 481.46
66 0 75.0715 13.6803 1027 110.251 839.893 479.713
67 0 79.1471 13.557 1073 108.796 840.153 477.612
68 0 82.1141 13.4812 1107 110.255 838.571 476.065
69 0 85.166 13.4443 1145 114.112 839.136 474.322
70 0 88.1355 13.2637 1169 112.367 837.441 473.099
71 0 91.0882 13.2948 1211 115.431 838.48 471.107
72 0 93.287 13.5817 1267 112.693 840.27 469.457
73 0 97.1464 13.526 1314 107.748 838.318 468.516
74 0 99.1826 13.8028 1369 110.28 839.541 466.358
75 0 103.178 13.3943 1382 112.693 840.826 464.699
76 1 56.1035 12.8334 720 108.058 837.396 486.083
77 0 57.1152 12.9388 739 105.468 839.744 485.204
78 0 60.2904 12.9871 783 111.891 841.208 484.124
79 0 62.2279 13.1613 819 106.411 840.299 482.672
80 0 64.2838 12.8182 824 108.325 840.953 481.296
81 0 65.2211 13.2166 862 110.509 840.908 480.51
82 0 67.2106 13.2866 893 111.353 841.411 479.474
83 0 71.3082 13.3084 949 109.163 841.306 477.815
84 0 73.1335 13.2497 969 115.204 840.37 476.262
85 0 76.1657 13.2212 1007 109.566 842.745 475.344
86 0 79.1207 13.4984 1068 113.237 840.44 472.844
87 0 81.2997 12.7553 1037 113.265 843.343 473.271
88 1 43.2141 12.3571 534 118.507 840.91 490.966
89 0 43.2075 12.683 548 107.015 842.173 491.182
90 0 46.1518 12.2639 566 114.378 841.29 490.071
91 0 47.2748 12.7764 604 121.377 843.038 489.629
92 0 49.1053 12.4223 610 117.018 842.584 489.211
93 0 49.1053 12.4223 610 170.048 842.584 489.211
94 0 52.0941 12.3239 642 115.925 842.293 487.907
95 0 52.0499 12.8723 670 110.79 841.718 487.136
96 0 54.0554 13.1347 710 113.577 840.765 486.455
97 0 57.1628 12.5256 716 118.465 840.959 486.045
98 0 59.1675 12.9632 767 119.196 841.323 484.849
99 0 62.1125 12.9121 802 112.9 840.835 483.81
100 0 64.2583 13.1189 843 108.847 840.724 482.422
101 0 66.3026 12.8502 852 112.157 842.137 481.975
102 0 67.1299 13.6899 919 102.743 841.487 479.787
103 0 70.3297 13.4651 947 115.998 842.75 478.143
104 0 72.2337 13.304 961 113.666 841.012 477.43
105 0 76.3982 13.3904 1023 110.03 840.5 475.569
106 0 79.4271 12.9427 1028 115.33 840.978 474.794
107 0 82.5479 13.2408 1093 112.769 839.202 472.21
108 0 85.4226 13.5913 1161 108.304 841.517 470.622
109 0 88.4003 13.8235 1222 114.324 841.284 468.237
110 0 90.3287 13.6059 1229 111.881 840.771 466.587
111 0 94.2985 13.4361 1267 111.959 841.293 465.231
112 1 49.2374 12.2468 603 116.4 841.98 487.551
113 0 49.0499 13.0276 639 116.786 840.703 487.247
114 0 50.2445 12.7974 643 112.215 841.596 486.266
115 0 52.1508 12.6364 659 112.991 840.778 485.279
116 0 55.1645 13.0338 719 117.673 840.809 483.829
117 0 56.2507 13.1732 741 109.974 841.664 482.669
118 0 58.3035 13.3611 779 105.78 841.47 481.747
119 0 59.2652 13.2118 783 110.142 841.861 480.262
120 0 61.2881 13.3794 820 111.332 840.633 479.517
121 0 65.4302 13.3425 873 114.267 840.686 477.913
122 0 67.3858 13.1778 888 100.855 841.872 477.123
123 0 69.3001 13.4488 932 111.265 841.068 475.061
124 0 70.4669 13.3396 940 108.841 842.505 474.255
125 0 74.3879 13.3221 991 103.378 842.875 473.322
126 0 76.343 13.4393 1026 112.701 842.458 472.184
127 0 80.2508 13.1712 1057 107.498 843.169 470.652
128 0 83.3254 13.2733 1106 113.648 843.383 470.029
129 0 87.3236 13.261 1158 105.917 843.669 468.394
130 0 90.4218 13.5144 1222 118.393 843.638 466.459
131 1 47.2524 12.1052 572 114.561 843.874 486.441
132 0 48.2155 12.7967 617 112.759 841.008 485.449
133 0 50.1488 12.2236 613 124.026 843.173 484.801
134 0 51.1644 12.6064 645 118.602 841.087 484.273
135 0 53.0936 12.3179 654 117.561 841.054 483.417
136 0 55.155 12.619 696 123.172 841.756 482.671
137 0 56.0859 12.784 717 118.794 841.789 482.392
138 0 59.1326 12.7003 751 122.105 842.944 481.625
139 0 59.0759 13.4234 793 109.818 842.994 480.545
140 0 61.1344 13.2658 811 121.755 840.566 479.809
141 0 65.0848 13.3211 867 111.256 841.122 478.683
142 0 66.1533 13.3176 881 116.377 839.988 477.522
143 0 68.1088 13.1701 897 111.984 841.95 475.964
144 0 72.1088 13.1607 949 108.242 839.682 474.925
145 1 92.1321 12.862 1185 104.462 842.826 463.528
146 0 97.2745 13.0044 1265 105.904 842.632 462.326
147 1 50.1065 11.0964 556 98.7842 840.128 484.48
148 0 53.0969 11.3943 605 113.759 841.931 483.812
149 0 52.1821 12.1114 632 103.753 840.794 483.256
150 0 54.201 11.7157 635 105.572 840.06 483.757
151 0 55.2164 12.3876 684 103.751 838.924 483.121
152 0 57.17 12.1917 697 101.472 839.501 482.439
153 0 59.1803 12.031 712 93.736 838.381 481.699
154 0 61.1602 12.2465 749 100.471 839.721 481.001
155 0 61.1602 12.2465 749 169.765 841.721 481.001
156 0 63.1559 12.4296 785 99.1083 839.716 479.724
157 0 66.1382 12.1413 803 99.3985 839.809 478.131
158 0 69.192 12.3569 855 96.5778 839.8 477.57
159 0 70.1568 12.5861 883 94.7656 838.593 475.52
160 0 73.105 12.4889 913 97.069 840.3 474.114
161 0 75.1474 12.4023 932 106.958 839.957 473.959
162 0 78.1421 12.4389 972 99.3909 843.519 473.146
163 0 79.2159 12.6111 999 98.8819 841.591 472.039
164 0 80.3539 12.5445 1008 109.344 842.109 471.227
165 0 84.2542 12.8896 1086 100.771 841.823 469.461
166 1 45.0971 10.7102 483 106.311 840.576 490.586
167 0 46.1523 11.2021 517 95.0251 840.76 489.839
168 0 47.2396 11.4099 539 105.725 839.64 488.989
169 0 50.1956 11.4153 573 99.6108 840.318 488.866
170 0 51.1895 11.6821 598 95.0702 840.04 487.992
171 0 52.2404 11.4279 597 98.057 839.384 487.889
172 0 54.2062 11.6223 630 94.9349 839.638 487.008
173 0 55.1848 11.7967 651 103.602 840.897 486.243
174 0 57.1494 11.9161 681 97.7489 841.671 485.533
175 0 59.1241 12.0594 713 100.436 841.23 484.948
176 0 61.264 12.0789 740 88.0176 840.277 483.738
177 0 61.2287 12.2981 753 92.749 841 482.873
178 0 62.1682 12.6431 786 95.6896 840.115 482.048
179 0 65.2156 12.5277 817 101.764 837.813 480.699
180 0 68.324 12.0602 824 91.2464 840.248 480.098
181 0 70.1919 12.2236 858 113.379 841.005 478.781
182 0 72.1539 12.113 874 99.2208 841.635 477.794
183 0 74.2567 12.3356 916 103.04 842.009 476.461
184 0 77.3419 12.4124 960 100.01 839.043 474.882
185 0 79.4146 12.0255 955 97.578 840.84 474.142
186 0 81.3092 12.4586 1013 105.723 841.29 472.448
187 0 83.5396 12.4013 1036 108.037 841.387 470.615
188 1 42.1874 10.5482 445 103.818 841.097 491.796
189 0 44.2919 11.1307 493 100.396 843.059 490.46
190 0 46.2892 11.3633 526 95.8346 842.038 490.253
191 0 46.2582 11.7385 543 94.86 841.383 489.418
192 0 49.19 11.4048 561 101.988 841.282 488.351
193 0 49.1984 11.7483 578 99.8737 840.661 488.306
194 0 50.2237 12.4045 623 97.0658 841.156 487.974
195 0 51.1285 12.185 623 94.6661 840.746 487.339
196 0 53.2211 12.495 665 90.803 842.102 485.675
197 0 54.1455 12.4295 673 105.302 842.275 484.813
198 0 56.0842 12.3029 690 90.7855 842.191 483.738
199 0 57.1934 12.3616 707 99.5644 840.14 482.314
200 0 59.1522 12.6454 748 96.1618 839.126 482.016
201 0 61.2307 12.3304 755 92.2715 840.907 481.187
202 0 63.2136 12.0702 763 102.779 840.595 480.228
203 0 65.3401 12.412 811 85.2207 840.515 478.818
204 0 65.1931 13.0842 853 97.4936 843.185 476.828
205 0 69.2305 12.7978 886 90.974 842.931 475.699
206 0 69.2419 13.229 916 91.6594 841.857 474.099
207 0 73.2257 13.4516 985 92.7178 840.474 472.158
208 0 74.2945 13.2311 983 96.058 841.144 471.331
209 0 78.2013 13.2351 1035 98.9237 839.908 469.982
210 0 79.2895 13.2426 1050 94.22 841.41 469.248
211 0 83.2065 13.0759 1088 97.6425 839.422 467.758
212 0 85.3901 12.9055 1102 97.8993 840.261 466.591
213 0 87.2951 13.2653 1158 98.1649 840.78 464.773
214 0 90.221 13.7662 1242 115.046 841.821 463.577
215 0 90.221 13.7662 1242 174.887 842.821 463.577
216 1 49.0774 11.8996 584 103.092 840.469 483.717
217 0 48.0268 12.3681 594 99.8047 840.3 483.247
218 0 51.0756 12.0606 616 107.638 839.244 483.154
219 0 51.0868 12.4298 635 102.888 841.257 482.301
220 0 54.0722 12.0949 654 108.538 841.372 481.58
221 0 54.2666 12.4754 677 107.301 840.137 480.542
222 0 57.1835 12.5561 718 100.036 841.336 479.18
223 0 58.1403 12.2634 713 103.212 839.739 478.604
224 0 58.2243 13.1732 767 106.785 839.802 478.229
225 0 60.2157 13.2524 798 99.9511 841.409 476.917
226 0 61.2572 13.4351 823 109.046 841.358 475.272
227 0 66.3685 12.521 831 105.699 841.229 474.008
228 0 68.2114 12.8424 876 99.7534 842.465 473.28
229 0 70.2266 12.9865 912 102.537 840.862 471.648
230 0 74.4187 12.7656 950 107.096 840.894 469.973
231 0 77.247 12.6089 974 101.823 840.302 468.997
232 0 80.2533 12.7098 1020 103.354 841.754 467.242
233 0 82.2577 12.6675 1042 102.972 841.833 465.95
234 0 84.2024 12.9569 1091 104.082 840.955 464.181
235 1 44.1446 11.2585 497 99.4406 841.561 484.807
