index division length width area intensity CMx CMy
0 0 85.1501 14.5155 1236 122.474 1299.41 478.588
1 0 88.2672 14.3428 1266 128.517 1299.61 476.447
2 0 94.0985 14.1873 1335 124.998 1302.61 475.799
3 0 97.0921 14.1927 1378 128.938 1301.77 474.647
4 0 101.304 14.2937 1448 124.72 1302.47 473.526
5 1 50.0315 13.3516 668 123.103 1304.27 497.457
6 0 54.0713 13.1123 709 137.746 1303.36 497.107
7 0 55.0678 13.5288 745 134.466 1302.85 497.536
8 0 57.1384 13.4936 771 143.825 1305.19 498.288
9 0 60.0539 13.2881 798 145.487 1300.97 498.128
10 0 61.1606 13.44 822 145.807 1302.66 497.945
11 0 62.0586 13.6806 849 142.3 1302.94 497.835
12 0 65.068 13.8163 899 128.897 1301.09 497.818
13 0 66.1545 13.8766 918 136.455 1302.21 497.524
14 0 69.1105 13.7606 951 142.397 1301.8 497.181
15 0 71.0496 13.9621 992 141.394 1300.37 495.799
16 0 74.0962 13.7254 1017 139.311 1299.49 495.578
17 0 77.13 13.7041 1057 141.427 1301.11 494.473
18 0 79.138 14.1525 1120 143.688 1299.24 492.479
19 0 83.1315 13.8696 1153 142.226 1301.32 490.382
20 0 86.2048 13.5839 1171 141.822 1297.82 489.792
21 0 89.0487 13.9362 1241 141.013 1298.26 488.223
22 0 91.1276 13.728 1251 137.023 1298.71 486.894
23 0 94.0564 13.9703 1314 136.425 1298.05 484.426
24 0 97.0771 13.9271 1352 138.52 1297.92 482.731
25 0 101.232 13.6419 1381 138.749 1298.94 481.18
26 0 105.222 13.8564 1458 135.465 1298.15 478.673
27 0 109.121 14.2502 1555 133.092 1299.03 477.792
28 0 111.096 14.402 1600 137.358 1297.85 476.928
29 1 56.0562 13.0405 731 139.291 1300.12 502.108
30 0 59.0405 13.2282 781 136.394 1298.26 500.035
31 0 61.1022 13.2892 812 140.091 1299.88 497.961
32 0 62.0732 13.2585 823 144.659 1300.83 495.656
33 0 63.0521 13.6554 861 134.785 1298.4 493.907
34 0 67.0934 13.8166 927 139.609 1302.62 490.934
35 0 69.0315 13.6894 945 145.847 1301.19 489.446
36 0 71.0759 13.6755 972 142.827 1301.17 487.826
37 0 75.1133 13.6327 1024 147.454 1301.19 485.339
38 0 77.1989 13.3551 1031 148.048 1302.71 485.008
39 0 77.1165 13.9399 1075 146.234 1304.41 483.39
40 0 82.1687 13.6305 1120 145.973 1305.82 481.696
41 0 85.242 14.0306 1196 143.554 1305.67 480.149
42 0 88.198 13.8892 1225 141.541 1305.32 478.077
43 0 91.3461 13.6514 1247 144.954 1305.64 477.158
44 0 96.4522 13.727 1324 146.932 1304.59 475.912
45 0 99.1065 13.8235 1370 144.802 1304.58 474.074
46 1 52.0241 12.4942 650 140.975 1304.62 497.068
47 0 52.0752 13.1541 685 141.728 1305.58 496.523
48 0 55.2452 12.9785 717 138.305 1304.27 496.264
49 0 57.0904 13.1721 752 139.126 1306.53 495.65
50 0 57.1993 13.4617 770 145.451 1305.78 495.656
51 0 61.1415 12.9699 793 140.689 1305.49 495.637
52 0 62.1338 13.2617 824 137.285 1305.22 495.362
53 0 64.1424 13.813 886 136.56 1304.9 494.692
54 0 66.0745 13.4394 888 142.684 1306 494.76
55 0 68.1025 13.1566 896 143.208 1304.8 494.566
56 0 70.118 13.1778 924 146.852 1307.1 493.714
57 0 72.0343 13.3131 959 144.56 1305.77 493.141
58 0 75.1359 13.1495 988 144.449 1304.02 491.693
59 0 77.0948 13.0878 1009 147.545 1304.78 490.779
60 0 80.1723 12.7974 1026 149.902 1304.96 490.231
61 0 84.1304 12.8134 1078 148.478 1304.37 488.345
62 0 86.292 12.6315 1090 148.024 1306.39 486.117
63 1 49.0683 11.107 545 144.879 1305.69 504.8
64 0 51.0486 11.5968 592 149.53 1304.5 503.358
65 0 51.0296 11.9147 608 152.938 1304.3 502.52
66 0 51.1915 12.6193 646 151.187 1304.49 501.464
67 0 54.239 12.0762 655 142.017 1304.97 500.905
68 0 55.1553 12.4195 685 144.895 1304.84 499.642
69 0 58.2071 11.9573 696 140.474 1303.67 498.01
70 0 63.1134 12.6439 798 157.345 1302.88 496.138
71 0 63.1171 12.8174 809 156.92 1306.32 495.933
72 0 62.1725 13.8647 862 161.897 1304.54 494.759
73 0 62.103 13.6869 850 159.556 1303 494.265
74 0 61.1918 13.6946 838 158.017 1304.07 493.953
75 0 61.2531 13.5013 827 166.111 1304.69 493.675
76 1 75.1548 12.8135 963 158.838 1304.54 488.429
77 0 80.2185 12.9272 1037 153.879 1305.77 485.918
78 1 42.2029 11.7054 494 160.787 1306.07 503.794
79 0 42.0315 12.1576 511 158.603 1303.34 503.501
80 0 42.0306 12.1816 512 157.465 1305 503.004
81 0 44.0168 11.9727 527 150.182 1304.73 502.049
82 0 45.0353 12.3681 557 159.636 1305.02 501.201
83 0 48.0639 12.0465 579 162.155 1305.94 500.25
84 0 49.0824 12.0206 590 158.51 1306.15 499.668
85 0 51.1024 12.4847 638 153.759 1305.53 498.881
86 0 52.1436 12.2546 639 158.415 1307.86 498.468
87 0 53.0453 12.8381 681 153.468 1305.88 497.076
88 0 55.1088 12.1578 670 148.982 1306.12 496.657
89 0 57.1152 12.5886 719 154.775 1306.98 495.75
90 0 57.0867 12.9803 741 152.899 1307.11 495.358
91 0 60.067 12.5527 754 150.615 1306.22 494.279
92 0 64.083 12.5306 803 151.619 1307.73 493.796
93 0 64.0578 13.0039 833 155.486 1305.78 492.924
94 0 68.2045 12.6971 866 156.301 1306.92 491.696
95 0 71.1574 12.5075 890 151.918 1305.33 491.096
