index division length width area intensity CMx CMy
0 0 50.1344 14.0423 704 135.982 1201.98 480.162
1 0 51.0966 14.4628 739 143.739 1203.53 479.585
2 0 52.1119 14.3345 747 137.24 1205.04 480.44
3 0 50.1421 14.9774 751 144.807 1206.1 480.414
4 0 54.0807 14.3119 774 142.49 1206.96 480.195
5 0 55.15 14.7054 811 140.705 1207.06 479.269
6 0 59.1778 14.3128 847 145.569 1207.24 478.949
7 0 60.0418 14.6065 877 142.895 1204.57 479.697
8 0 61.2123 14.4252 883 147.353 1203.36 480.045
9 0 64.0791 13.9671 895 152.905 1205.15 480.451
10 0 65.0562 14.6181 951 153.188 1202.46 479.845
11 0 67.0885 14.3095 960 150.447 1201.45 480.561
12 0 68.29 14.6141 998 151.559 1204.13 480.527
13 0 72.036 14.2151 1024 143.774 1203.18 479.979
14 0 73.2086 14.6568 1073 151.585 1201.79 479.196
15 0 76.1105 14.7023 1119 138.484 1199.13 478.177
16 0 79.1129 14.5741 1153 147.659 1197.98 477.664
17 0 81.2113 14.6162 1187 148.868 1200.19 477.131
18 0 84.1745 14.6006 1229 147.889 1202.28 475.681
19 0 86.1986 14.7218 1269 150.229 1200.08 474.939
20 0 88.2444 15.0831 1331 145.412 1199.48 473.869
21 0 92.1579 14.6488 1350 148.089 1198.3 471.996
22 0 95.0966 14.48 1377 147.495 1198.79 471.137
23 0 98.1468 14.8349 1456 147.922 1199.29 468.507
24 0 100.243 15.0135 1505 146.951 1199.23 467.108
25 1 52.0337 13.3952 697 152.185 1199.03 490.689
26 0 53.0403 14.0082 743 147.681 1199.01 489.026
27 0 56.1341 13.8062 775 154.04 1198.12 488.128
28 0 58.0364 14.1635 822 149.917 1198.78 486.192
29 0 62.063 13.6313 846 156.706 1198.76 484.006
30 0 62.046 14.3603 891 150.855 1200.81 481.78
31 0 66.085 14.1787 937 153.03 1202.51 479.585
32 0 68.0205 14.1722 964 144.703 1203.06 477.141
33 0 71.0614 14.199 1009 156.85 1203.11 474.359
34 0 73.0563 14.304 1045 147.983 1204.48 472.295
35 0 77.1423 14.1946 1095 147.529 1203.62 469.438
36 0 79.1276 14.3566 1136 150.794 1204.26 467.334
37 0 80.1609 14.658 1175 155.862 1204.14 466.049
38 0 85.0921 14.1964 1208 156.921 1204.38 463.931
39 0 88.1372 14.4207 1271 152.146 1207.45 462.537
40 0 92.0741 14.2603 1313 151.307 1206.71 460.274
41 0 95.1246 14.3496 1365 162.208 1206.86 458.722
42 0 97.1412 14.6282 1421 153.545 1205.89 456.987
43 0 98.1143 14.9723 1469 157.401 1206.29 456.868
44 0 103.076 14.5621 1501 162.845 1204.73 455.508
45 0 107.151 15.1281 1621 149.602 1205.06 453.542
46 0 111.129 14.8835 1654 150.879 1204.09 451.894
47 0 114.146 14.8144 1691 147.057 1205.28 450.275
48 0 118.16 15.022 1775 156.226 1206.59 448.899
49 0 122.12 14.7805 1805 157.268 1206.31 447.468
50 0 126.15 14.7285 1858 155.575 1206.72 445.629
51 0 131.158 14.9362 1959 151.884 1206.19 443.471
52 0 135.264 14.5419 1967 160.674 1203.87 443.307
53 0 140.127 14.9935 2101 155.877 1205.59 440.858
54 0 145.196 14.7593 2143 155.058 1207.22 439.73
55 0 150.176 14.4497 2170 150.808 1208.2 437.479
56 0 156.429 14.9141 2333 154.557 1206.5 434.586
57 0 162.17 14.6513 2376 155.999 1207.84 432.287
58 0 168.324 14.6265 2462 159.025 1205.7 429.653
59 0 174.177 14.8642 2589 149.895 1205.26 425.614
60 0 180.419 15.0649 2718 157.944 1205.6 422.776
61 0 186.635 15.2329 2843 152.586 1205.36 420.499
62 0 193.537 15.4544 2991 153.61 1205.11 416.919
63 0 199.514 15.1769 3028 154.711 1204.89 413.782
64 0 199.514 15.1769 3028 178.642 1206.89 413.782
65 1 166.348 13.7903 2294 159.255 1204.65 430.928
66 0 167.374 14.3451 2401 161.369 1204.42 430.541
67 0 172.486 14.9636 2581 151.163 1204.34 425.734
68 0 179.293 15.009 2691 153.709 1202.72 421.866
69 0 185.456 14.7636 2738 152.335 1203.65 419.111
70 0 191.536 14.958 2865 151.569 1205.95 414.582
71 0 197.321 15.1225 2984 154.358 1203.64 411.402
72 0 205.391 15.3415 3151 152.229 1205.17 407.094
73 0 212.288 15.0079 3186 155.39 1205.26 403.139
74 0 222.468 15.2921 3402 154.047 1205.37 398.366
75 0 229.516 15.2974 3511 158.612 1203.64 394.473
76 0 239.729 15.2172 3648 159.86 1203.08 390.434
77 0 248.59 15.1857 3775 156.024 1205.86 385.101
78 0 255.424 15.2296 3890 150.302 1207.12 381.226
79 0 264.502 15.1228 4000 152.48 1205.2 376.527
80 0 274.499 15.6285 4290 148.772 1204.18 371.679
81 1 353.722 18.6446 6595 134.738 1205.28 323.588
82 1 296.506 18.4583 5473 134.738 1204.91 353.115
83 1 240.526 14.6097 3514 153.391 1204.15 389.414
84 0 245.471 14.7553 3622 153.71 1204.53 386.227
85 0 254.476 15.0073 3819 154.137 1204.5 380.875
86 0 263.556 15.2833 4028 152.989 1207.25 374.862
87 0 273.399 16.1486 4415 144.7 1206.33 368.94
88 1 295.595 17.2736 5106 136.841 1206.98 354.352
89 1 295.473 17.1217 5059 134.474 1206.8 354.658
90 0 306.307 17.169 5259 135.887 1205.65 349.042
91 0 317.454 16.9316 5375 138.943 1206.01 343.674
92 0 330.674 17.1377 5667 136.947 1205.74 337.413
93 0 344.477 17.1855 5920 137.583 1206.3 331.645
94 1 173.163 13.6634 2366 146.044 1204.75 422.899
95 0 171.167 13.9805 2393 141.303 1205.83 422.853
96 0 177.151 14.2195 2519 143.164 1204.77 419.708
97 0 186.145 14.5585 2710 143.816 1206.26 415.577
98 0 192.209 14.297 2748 140.965 1203.52 412.718
99 0 198.208 14.6816 2910 136.729 1205.39 409.613
100 0 206.295 14.7556 3044 139.107 1202.73 406.17
101 0 214.21 14.6865 3146 141.125 1203.94 401.477
102 0 223.371 14.8094 3308 135.182 1203.25 397.232
103 1 65.0463 11.6994 761 128.614 1202.73 474.976
104 0 68.2298 12.5898 859 122.062 1203.44 474.007
105 0 67.0645 13.6138 913 121.315 1203.11 473.57
106 0 71.1087 13.3739 951 120.718 1203.68 471.084
107 0 75.0948 13.1833 990 121.935 1205.87 470.027
108 0 76.1655 13.5494 1032 118.889 1205.98 468.799
109 0 78.1156 13.7104 1071 118.356 1206.03 467.292
110 0 79.0994 13.7169 1085 126.374 1205.56 465.837
111 0 85.1268 13.709 1167 123.392 1207.9 464.694
112 0 88.1388 13.6489 1203 125.425 1205.96 462.596
113 0 91.1447 13.6925 1248 127.329 1205.32 461.026
114 0 93.1025 13.9094 1295 129.317 1204.85 459.362
115 0 97.1212 13.7251 1333 128.244 1202.96 457.21
116 0 101.207 14.1196 1429 125.669 1204.36 454.59
117 0 104.182 14.2251 1482 128.25 1204.61 452.902
118 0 106.313 14.5607 1548 133.553 1205.82 450.905
119 1 56.1724 12.2836 690 131.345 1205.01 475.114
120 0 58.1138 12.682 737 135.566 1205.46 473.723
121 0 58.0992 12.8229 745 135.483 1205.92 473.983
122 0 61.1332 13.397 819 134.292 1204.53 473.048
123 0 63.0939 13.5988 858 130.967 1206.41 472.112
124 0 65.0657 13.8014 898 127.012 1205.29 470.46
125 0 68.0923 13.8488 943 120.852 1205.91 469.581
126 0 70.1147 14.0342 984 131.294 1206.79 468.623
127 0 72.06 13.8912 1001 129.829 1206.31 468.04
128 0 75.0607 13.9221 1045 127.893 1204.9 466.704
129 0 76.1197 14.4641 1101 123.637 1205.73 465.273
130 0 80.1195 14.0665 1127 130.36 1204.75 464.073
131 0 81.0864 15.3047 1241 126.355 1204.24 462.749
132 0 85.1994 15.0001 1278 119.692 1206.4 461.556
133 0 87.1329 14.9656 1304 129.16 1206.51 460.836
134 0 90.1155 14.5258 1309 130.374 1206.75 459.393
135 0 92.1275 14.6862 1353 132.426 1207.53 457.737
136 0 96.1545 14.2375 1369 136.537 1208.56 457.015
137 0 99.0839 14.7148 1458 132.373 1206.57 454.643
138 0 103.121 14.5363 1499 132.424 1205.33 453.657
139 0 106.145 14.4708 1536 134.531 1206 451.931
140 0 107.121 14.8337 1589 136.449 1203.62 449.407
141 0 111.113 14.5347 1615 138.225 1203.25 447.643
142 0 115.146 14.6597 1688 132.213 1206.29 445.903
143 0 117.21 14.6234 1714 132.003 1203.68 444.863
144 0 123.174 14.4429 1779 127.958 1205.01 443.66
145 1 77.1643 13.1797 1017 134.208 1207.32 464.261
146 0 79.0742 13.0763 1034 134.441 1208.1 463.459
147 0 79.0903 13.7564 1088 137.383 1207.86 462.105
148 0 83.1488 13.5901 1130 135.965 1206.89 461.432
149 0 85.2959 13.3652 1140 143.132 1204.44 460.91
150 0 89.1562 13.6838 1220 137.752 1204.65 459.53
151 0 90.1215 14.0033 1262 134.051 1202.94 458.532
152 0 93.0886 14.1586 1318 139.28 1204.64 457.103
153 0 96.1282 14.0125 1347 144.52 1204.99 455.486
154 0 100.19 13.9136 1394 143.867 1205.53 454.136
155 0 101.198 14.1307 1430 143.451 1204.67 452.908
156 0 104.092 14.026 1460 146.073 1204.59 451.656
157 0 106.16 14.544 1544 133.793 1203.04 449.828
158 0 110.127 14.3743 1583 131.409 1203.89 448.573
159 0 113.18 15.0733 1706 136.072 1205.4 446.38
160 0 117.089 14.6128 1711 138.046 1204.68 444.974
161 0 121.123 14.2995 1732 137.834 1204.65 443.311
162 0 126.212 13.723 1732 138.54 1204.14 441.662
163 0 128.221 14.4361 1851 137.301 1204.81 440.008
164 0 133.328 14.2731 1903 137.701 1206.22 437.769
165 0 138.299 14.2662 1973 136.114 1205.23 435.862
166 1 74.1504 11.9082 883 139.19 1205.28 469.003
167 0 76.1963 12.7959 975 131.541 1204.64 467.832
168 0 79.1819 12.6544 1002 128.284 1206.14 467.074
169 0 82.197 12.3362 1014 131.574 1205.5 466.323
170 0 86.1186 12.4015 1068 129.97 1206.78 463.631
171 0 88.2463 12.5218 1105 128.462 1206.78 463.509
172 0 90.1325 12.8921 1162 130.611 1207.13 461.88
173 0 93.1226 12.4245 1157 137.144 1205.98 460.897
174 0 97.1656 12.7514 1239 133.481 1205.06 458.734
175 0 100.136 12.7128 1273 136.157 1204.14 457.065
176 0 104.275 12.7547 1330 130.531 1203.34 455.094
177 0 107.206 13.0776 1402 136.689 1203.46 453.993
178 0 107.206 13.0776 1402 166.522 1204.46 453.993
179 0 116.399 13.1101 1526 133.409 1204.78 449.414
180 1 61.1669 12.0653 738 131.614 1205.53 476.478
181 0 64.1668 12.3584 793 128.657 1205.12 475.231
182 0 66.079 12.2127 807 127.146 1206.11 474.305
183 0 69.1661 12.376 856 129.687 1204.99 472.701
184 0 72.089 12.3458 890 114.172 1206.64 471.757
185 0 74.0655 12.5294 928 127.265 1206.15 469.932
186 0 77.1214 12.798 987 133.258 1206.9 468.666
187 0 79.069 12.6472 1000 133.072 1207.95 467.625
188 0 80.0861 13.011 1042 133.588 1205.52 466.392
189 0 84.119 12.8389 1080 133.704 1208.78 465.158
190 0 85.1332 13.1441 1119 136.211 1206.93 464.031
191 0 89.1329 13.3621 1191 133.614 1205.37 461.689
192 0 93.0935 13.1051 1220 136.788 1207.25 460.176
193 0 96.0763 13.0417 1253 136.228 1205.6 458.43
194 0 99.1441 13.1122 1300 135.402 1206.73 457.189
195 0 102.221 13.0502 1334 139.106 1205.04 455.564
196 0 104.191 13.3697 1393 139.159 1206.4 453.95
197 1 55.1659 11.6558 643 133.257 1207.4 478.477
198 0 57.1432 12.1449 694 135.425 1207.31 476.922
199 0 58.1049 12.3225 716 134.701 1207.95 476.644
200 0 59.1375 12.4963 739 131.049 1205.66 475.842
201 0 61.1295 12.2363 748 128.842 1206.4 475.306
202 0 61.0498 12.7437 778 130.843 1204.97 474.706
203 0 65.1846 12.6717 826 121.461 1205.41 473.297
204 0 66.0755 12.7884 845 127.922 1203.64 471.992
205 0 68.1171 12.8455 875 130.234 1204.59 470.791
206 0 71.2659 12.6568 902 131.612 1205.51 469.591
207 0 72.2354 12.75 921 130.103 1205.53 468.666
208 0 74.2234 13.136 975 132.354 1207.23 467.244
209 0 76.1709 13.5485 1032 129.999 1206.09 466.257
210 0 79.1619 13.0997 1037 132.508 1206.44 464.922
211 0 81.1171 13.536 1098 129.284 1207.38 463.999
212 0 85.16 12.9991 1107 134.865 1206.33 462.192
213 0 86.2109 13.3742 1153 129.807 1206.32 460.049
214 0 91.1804 13.2594 1209 132.487 1206.53 457.748
215 0 95.308 13.5875 1295 131.744 1205.64 456.371
216 0 98.1797 13.8827 1363 126.808 1205.86 454.457
217 0 100.39 14.2245 1428 125.519 1205.51 451.916
218 1 54.1461 11.9492 647 130.638 1205.95 476.175
219 0 55.3178 11.9672 662 135.693 1206.6 475.713
220 0 56.2977 12.7181 716 135.316 1205.17 474.51
221 0 56.2811 12.7574 718 129.582 1205.62 473.705
222 0 59.2849 13.2411 785 133.479 1206.26 472.659
223 0 60.2122 12.9874 782 135.778 1208.14 471.315
224 0 64.1805 12.6051 809 136.915 1208.67 470.345
225 0 65.1374 13.0647 851 133.603 1205.61 469.452
226 0 68.3073 13.1611 899 132.993 1207.08 467.546
227 0 69.1988 13.4106 928 134.039 1204.89 466.178
228 0 73.2903 12.9076 946 136.06 1207.47 465.865
229 0 74.2755 13.4365 998 135.922 1206.3 464.404
230 0 77.3043 13.3628 1033 140.57 1206.9 462.781
231 0 81.133 13.1389 1066 136.113 1207.83 461.692
232 0 83.2099 13.3999 1115 136.104 1206.33 459.43
233 0 86.1871 13.3083 1147 139.262 1207.63 458.292
234 0 87.2575 13.5461 1182 136.313 1206.43 456.976
235 0 92.1961 13.0374 1202 140.16 1204.88 455.07
236 0 95.2707 13.173 1255 138.869 1207.17 453.366
237 0 98.3067 12.9696 1275 143.703 1208.89 452.347
238 1 50.1589 11.7427 589 138.956 1208.39 474.761
239 0 51.1243 12.6163 645 133.744 1208.91 474.771
240 0 51.119 12.6959 649 132.789 1206.13 473.439
241 0 54.2193 12.4679 676 135.13 1207.73 473.311
242 0 55.1792 12.5047 690 130.739 1208.15 472.041
243 0 56.2244 12.6457 711 133.402 1208.99 471.194
244 0 56.126 12.8995 724 121.848 1209.13 470.715
245 0 60.0494 12.7229 764 129.478 1208.41 468.983
246 0 62.0757 12.9358 803 126.365 1207.19 467.989
247 0 63.115 13.2774 838 128.557 1207.11 467.721
248 0 67.3496 12.784 861 128.325 1207.67 465.924
249 0 69.1775 12.7787 884 127.824 1207.5 464.985
250 0 70.2297 13.0714 918 123.044 1208.91 464.296
251 0 73.3584 13.3591 980 127.989 1207.6 463.254
252 0 75.302 13.2666 999 124.448 1207.04 461.943
253 0 78.2618 13.0971 1025 126.055 1207.23 460.772
254 0 82.4531 12.8558 1060 126.579 1206.3 459.665
255 0 84.2158 13.1211 1105 124.623 1206.64 457.779
256 0 86.2312 13.2435 1142 125.565 1205.06 456.005
257 0 90.2002 13.1264 1184 113.818 1205.93 454.799
258 1 47.0364 11.3529 534 119.59 1203.68 476.335
259 0 48.0212 12.2654 589 125.039 1205.16 475.321
260 0 48.1576 12.6875 611 127.676 1206.84 474.651
261 0 51.0557 11.9477 610 132.866 1208.58 475.246
262 0 52.0205 12.1491 632 136.579 1208.12 474.622
263 0 52.0313 13.0306 678 129.842 1209.31 473.49
264 0 55.0141 12.3786 681 135.648 1207.66 472.959
265 0 57.0505 12.3049 702 134.493 1210.9 472.323
266 0 56.1238 12.9891 729 132.007 1206.23 471.207
267 0 58.1159 12.7848 743 135.567 1206.47 470.506
268 0 59.06 13.2746 784 135 1209.18 469.348
269 0 63.0402 12.9124 814 132.281 1207.43 468.71
270 0 64.0512 13.0052 833 130.658 1206.99 467.947
271 0 66.0977 13.2682 877 128.704 1207.84 466.233
272 0 68.0911 13.4085 913 127.859 1208.54 465.969
273 0 70.2886 13.5015 949 129.018 1208.65 464.658
274 0 72.2263 13.6931 989 136.386 1208.53 463.664
275 0 74.195 13.4915 1001 130.19 1207.05 462.653
276 0 76.3147 13.8768 1059 135.961 1208.95 461.806
277 0 78.1558 13.8825 1085 135.023 1207.84 460.837
278 0 81.2556 13.8452 1125 132.796 1209.18 459.476
279 0 84.3828 13.9957 1181 133.64 1209.27 458.592
280 0 85.314 14.347 1224 134.398 1207.97 456.905
281 0 89.4917 13.6549 1222 130.862 1207.42 456.562
282 0 91.3445 13.98 1277 140.636 1206.39 455.324
283 0 95.4281 14.0105 1337 138.353 1204.89 453.524
284 0 98.3231 13.9845 1375 139.105 1207.98 452.126
285 0 101.418 14.1198 1432 136.062 1207.98 449.872
286 1 50.3036 11.7288 590 137.231 1209.17 477.3
287 0 51.3032 12.2994 631 138.076 1206.94 476.433
288 0 52.2063 12.6613 661 130.348 1208.35 475.794
289 0 54.0745 12.6307 683 129.047 1207.77 475.565
290 0 54.1588 12.7957 693 127.495 1205.86 474.615
291 0 57.1499 12.9659 741 129.391 1207.97 473.814
292 0 60.3384 12.6122 761 127.426 1208.24 472.803
293 0 61.2199 12.8553 787 128.296 1208.45 471.546
294 0 63.2001 12.9588 819 126.095 1207.79 470.908
295 0 63.2726 12.9914 822 128.978 1208.47 470.532
296 0 66.4565 13.1665 875 125.119 1207.37 469.235
297 0 68.3324 13.7124 937 124.448 1208.95 467.616
298 0 71.2885 13.0316 929 127.119 1210.31 466.509
299 0 73.3398 13.2397 971 122.846 1208.57 465.344
300 0 75.3789 13.6112 1026 121.221 1208.19 463.808
301 0 77.2102 13.4568 1039 125.455 1206.09 462.487
302 0 82.2818 13.3808 1101 120.523 1204.78 460.1
303 0 82.2466 13.2407 1089 126.888 1206.73 460.154
304 0 85.351 13.0871 1117 127.652 1206.49 459.104
305 0 89.435 13.4958 1207 121.591 1204.75 455.264
306 0 92.3454 13.6119 1257 127.177 1205.15 453.814
307 0 94.3235 13.6339 1286 115.841 1204.64 452.586
308 0 96.2859 13.3976 1290 123.929 1205.29 451.533
309 0 100.248 13.5663 1360 122.903 1203.71 449.646
310 0 104.32 13.4777 1406 118.325 1204.51 447.746
311 1 57.1077 12.2225 698 118.086 1207.72 472.436
312 0 57.101 12.5917 719 118.954 1206.86 471.551
313 0 60.1562 12.7501 767 117.625 1206.71 470.544
314 0 61.0957 12.9305 790 117.954 1207.88 470.895
315 0 64.0629 12.7219 815 117.238 1206.83 470.293
316 0 68.3107 12.7359 870 115.982 1204.07 468.178
317 0 70.4518 12.505 881 115.535 1204.55 466.906
