MSD,RMSD,NRMSD,CV_NRMSD,distance,dataset,n,variable,lineage,kind
2.48264191426457,1.5756401601458914,0.4186992701686205,-38.94217005256727,1,062718_SL,19,div_then_fold,1.0,Trace
2.167441238305623,1.4722232297806006,0.3912179997857832,-36.38620594955356,2,062718_SL,18,div_then_fold,1.0,Trace
1.2673320466785234,1.1257584317599063,0.2991509392096226,-27.823279322638324,3,062718_SL,17,div_then_fold,1.0,Trace
2.2780785098847898,1.5093304839844683,0.4010786143132032,-37.30331700063077,4,062718_SL,16,div_then_fold,1.0,Trace
2.4399669481749466,1.5620393555141134,0.38620747250324516,12.14608422667132,1,062718_SL,19,div_and_fold,1.0,Trace
2.81351595214638,1.6773538541841373,0.41471848339238554,13.04274512606428,2,062718_SL,18,div_and_fold,1.0,Trace
1.2829402737095927,1.1326695342020958,0.28004764184807823,8.80739625082956,3,062718_SL,17,div_and_fold,1.0,Trace
2.670983311930335,1.634314324703279,0.4040771459383364,12.70807894220315,4,062718_SL,16,div_and_fold,1.0,Trace
2.5080395090936927,1.5836791054672954,0.3793134505465689,33.66142949862273,1,062718_SL,19,fold_then_div,1.0,Trace
2.722570055280034,1.6500212287361742,0.3952033234424287,35.07154515746724,2,062718_SL,18,fold_then_div,1.0,Trace
1.4925204532616205,1.2216875432211054,0.29261137304215556,25.967223387308934,3,062718_SL,17,fold_then_div,1.0,Trace
2.373880234975909,1.540740158162923,0.36902896790824247,32.74875322320725,4,062718_SL,16,fold_then_div,1.0,Trace
2.350052134123293,1.5329879758573755,0.3487292472666244,-19.50011084806344,1,062718_SL,19,fold_growth,1.0,Trace
2.615539359660087,1.6172629222424186,0.36790039477667213,-20.572115861869133,2,062718_SL,18,fold_growth,1.0,Trace
1.3617256552256247,1.1669300129937634,0.2654571539066058,-14.843733260584674,3,062718_SL,17,fold_growth,1.0,Trace
2.747418338115786,1.6575338120580787,0.3770613518835392,-21.08437481479166,4,062718_SL,16,fold_growth,1.0,Trace
1.7508263659088763,1.3231879556241721,0.360045061501157,5.213074866379907,1,062718_SL,19,division_ratio,1.0,Trace
1.3639563893126427,1.1678854350117749,0.317786586167017,4.6012164652746534,2,062718_SL,18,division_ratio,1.0,Trace
1.7461914103762308,1.3214353598932604,0.3595681727605661,5.206170017588844,3,062718_SL,17,division_ratio,1.0,Trace
1.5352509782423414,1.2390524517720554,0.3371514336305975,4.881599146216795,4,062718_SL,16,division_ratio,1.0,Trace
2.4151112550188536,1.5540628220953145,0.43217653557467856,-5.123380432300425,1,062718_SL,19,added_length,1.0,Trace
2.7061569250703013,1.645040098316847,0.4574768281332705,-5.423311162352213,2,062718_SL,18,added_length,1.0,Trace
1.4167901882798988,1.1902899597492616,0.3310132536599663,-3.9241066717758484,3,062718_SL,17,added_length,1.0,Trace
2.5286602990688776,1.5901761849143878,0.44221946807984935,-5.24243771478682,4,062718_SL,16,added_length,1.0,Trace
2.1404682274247486,1.46303391191891,0.3707918197274578,2.883936375658,1,062718_SL,19,generationtime,1.0,Trace
