,lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
0,1,20,0,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
1,1,20,1,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
2,1,20,2,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
3,1,20,3,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
4,1,20,4,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
5,1,20,5,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
6,1,20,6,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
7,1,20,7,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
8,1,20,8,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
9,1,20,9,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
10,1,20,10,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
11,1,20,11,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
12,1,20,12,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
13,1,20,13,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
14,1,20,14,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
15,1,20,15,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
16,1,20,16,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
17,1,20,17,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
18,1,20,18,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
19,1,20,19,0.3648631851981562,0.6563043296292669,0.5579968327167606,2.1590531825931754,0.495,2.69711223924921,4.856165421842386,1.3339160965623311
20,2,20,0,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
21,2,20,1,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
22,2,20,2,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
23,2,20,3,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
24,2,20,4,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
25,2,20,5,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
26,2,20,6,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
27,2,20,7,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
28,2,20,8,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
29,2,20,9,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
30,2,20,10,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
31,2,20,11,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
32,2,20,12,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
33,2,20,13,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
34,2,20,14,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
35,2,20,15,0.36007121811146825,0.649861034279212,0.5543444089152627,2.323371423494875,0.49499999999999994,2.933887479458152,5.257258902953026,1.3186365296723832
