dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,6.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.047642337718359136, 0.057361122961808834, 0.06448274033380642, 0.06881816663959556, 0.07189936316824876, 0.07458232876476661, 0.07369752510402128, 0.07345957641946438, 0.07333810913447732, 0.07188122057601004, 0.07110646450906669, 0.07102983763152577, 0.07011026173241332, 0.06999191977393117, 0.07003753815932276]","[0.05638301 0.05946706 0.06188012 0.06387703 0.06558848 0.06709095
 0.06843327 0.06964864 0.0707607  0.07178692 0.07274057 0.07363204
 0.07446955 0.07525977 0.07600819]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,6.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.06238856176039151, 0.07179987717588474, 0.0805105118912369, 0.08086943696046363, 0.08410814385265476, 0.08457012321611419, 0.08298287516797019, 0.08370084433140744, 0.08412725076170156, 0.08328642044611351, 0.08333506335975487, 0.08306269460750998, 0.08271003709053858, 0.08266326909405107, 0.08263175551837242]","[0.07077039 0.07339545 0.07541946 0.07707561 0.07848202 0.07970716
 0.0807944  0.08177301 0.08266371 0.08348174 0.08423862 0.08494331
 0.0856029  0.0862231  0.08680859]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,6.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.04292159148868016, 0.06382617105508988, 0.06872584927582191, 0.08062643085303788, 0.0898734383292648, 0.09424363699521647, 0.10091782534527968, 0.10656284520558335, 0.10956036993899873, 0.11415954102223023, 0.11727210834930771, 0.11978522956860119, 0.12322607527920848, 0.12530955666853585, 0.1269526220649335]","[0.05045411 0.06025    0.06878826 0.0764668  0.08350884 0.09005464
 0.09619922 0.10201053 0.10753915 0.11282397 0.11789567 0.12277893
 0.12749399 0.13205769 0.13648421]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,6.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.07364699076355984, 0.09477904942488839, 0.10572115531233522, 0.12203073851947871, 0.13187233460850417, 0.13990408486243527, 0.14860764058543616, 0.15422521483904386, 0.15888505566627528, 0.16565841054391925, 0.17064765418268707, 0.17549173527754067, 0.18181283290455383, 0.1861219654195329, 0.18957826379589998]","[0.08002266 0.0939409  0.10589387 0.11652118 0.12617726 0.13508264
 0.14338553 0.15119116 0.1585774  0.16560379 0.17231706 0.17875466
 0.18494717 0.1909199  0.19669414]",$f_n e^{\phi_{n}}$,mean (short)
Trace,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.037521324710693846, 0.047097194557511705, 0.05325777432132774, 0.05882733456066589, 0.06231584544253611, 0.06607282671977333, 0.06856114408356431, 0.07076810295195762, 0.07337596483840175, 0.0738610796065044, 0.07442753816202832, 0.07410003210433153, 0.07359896039591406, 0.07332385640375214, 0.07320051239225099]","[0.04278896 0.04793465 0.05217777 0.05583396 0.05907233 0.06199531
 0.06467022 0.06714397 0.06945069 0.07161609 0.07366007 0.07559839
 0.07744377 0.07920665 0.0808957 ]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.0506123952302981, 0.056771875685010006, 0.06349346632471892, 0.06664290098672597, 0.06931837417461104, 0.07269120746472864, 0.07502759023833067, 0.07635579953905089, 0.0786644409581409, 0.07801677598294347, 0.07751424629668516, 0.07725419484961502, 0.07679209430810946, 0.07662881711505712, 0.07670920906819004]","[0.05471098 0.05883673 0.06211999 0.0648727  0.06725709 0.06936915
 0.07127077 0.07300434 0.07460026 0.07608113 0.07746426 0.07876318
 0.07998873 0.08114972 0.08225339]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.03493018548341082, 0.04282329039288473, 0.04844495187534275, 0.05318952587337422, 0.05843671115469842, 0.06356144866364782, 0.06626213790912185, 0.06973176460727963, 0.07269402541336055, 0.07430034347302494, 0.07696477790860008, 0.07952753317210516, 0.08079183485199243, 0.08252910077383233, 0.08385825655671758]","[0.03682688 0.04297044 0.04821879 0.05286616 0.05707485 0.06094552
 0.06454561 0.06792288 0.07111262 0.07414173 0.07703131 0.07979823
 0.08245624 0.08501673 0.08748924]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.051347511724162805, 0.06301545395394194, 0.07262108592405042, 0.07779560239428042, 0.08412631380315876, 0.09000217634206796, 0.09410978042566827, 0.09924735504662828, 0.10471102528733468, 0.10888877081345129, 0.11395196379922563, 0.11946258854529362, 0.12327938211512778, 0.1266010288378652, 0.12967058457802777]","[0.05305944 0.06229023 0.07021786 0.07726644 0.08367098 0.0895777
 0.09508488 0.1002623  0.10516159 0.10982225 0.11427526 0.11854544
 0.12265308 0.12661497 0.13044522]",$f_n e^{\phi_{n}}$,mean (short)
Trace,8.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.04067267241073593, 0.056293979162810454, 0.06441682312797967, 0.06991708932836582, 0.07592119277661206, 0.07818758052848286, 0.07893735904621298, 0.08091564214550916, 0.08117992568474314, 0.08084723977950284, 0.08131179988482722, 0.08101461040055724, 0.08075358206839384, 0.08121319839690178, 0.08144986782409175]","[0.05087291 0.05629169 0.0607123  0.06449008 0.06781368 0.0707966
 0.07351299 0.07601423 0.07833757 0.08051095 0.0825559  0.08448946
 0.08632531 0.08807464 0.08974675]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,8.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.06245931109818765, 0.07515990974613153, 0.07859775768272058, 0.08368504915574515, 0.08688227863571052, 0.08723127412704373, 0.08741588735037352, 0.08817408743573679, 0.0878509981625956, 0.08842670929555468, 0.089842684470266, 0.09002818069176673, 0.08978053354707473, 0.0902103654629318, 0.09016670547663339]","[0.07025875 0.07402706 0.07697292 0.07940909 0.08149587 0.08332698
 0.08496226 0.08644235 0.0877962  0.08904518 0.09020556 0.09128999
 0.09230857 0.09326944 0.0941793 ]",$f_n e^{\phi_{n}}$,mean (short)
