value,variable,lineage_ID,kind
0.0433484210487739,fold_growth,0.0,Trace
0.057391672718744124,fold_growth,0.0,Trace
0.021099260976733758,fold_growth,1.0,Trace
0.021606834776497053,fold_growth,1.0,Trace
0.29895779139377876,fold_growth,2.0,Trace
0.5765651515970145,fold_growth,2.0,Trace
0.017490629970319027,fold_growth,3.0,Trace
0.021034886692914423,fold_growth,3.0,Trace
0.09186029437736598,fold_growth,4.0,Trace
0.14310237181118324,fold_growth,4.0,Trace
0.04621708617613063,fold_growth,5.0,Trace
0.06291203171642712,fold_growth,5.0,Trace
0.01999298550814832,fold_growth,6.0,Trace
0.02390937758418854,fold_growth,6.0,Trace
0.136199933111113,fold_growth,7.0,Trace
0.23540742058697806,fold_growth,7.0,Trace
0.030408048950750555,fold_growth,8.0,Trace
0.03253057090424838,fold_growth,8.0,Trace
0.05074761965530339,fold_growth,9.0,Trace
0.03982634253004447,fold_growth,9.0,Trace
0.01926309021464534,fold_growth,10.0,Trace
0.02145088743100687,fold_growth,10.0,Trace
0.02106573837388337,fold_growth,11.0,Trace
0.017879101102216577,fold_growth,11.0,Trace
0.0747869205230397,fold_growth,12.0,Trace
0.05353998596306231,fold_growth,12.0,Trace
0.053904903932304404,fold_growth,13.0,Trace
0.040434090248304355,fold_growth,13.0,Trace
0.16475138494746644,fold_growth,14.0,Trace
0.28582361986881055,fold_growth,14.0,Trace
0.07971815813505767,fold_growth,15.0,Trace
0.058435470041400706,fold_growth,15.0,Trace
0.08293460657553386,fold_growth,16.0,Trace
0.0589857920732787,fold_growth,16.0,Trace
0.017402997217454974,fold_growth,17.0,Trace
0.015812745357217217,fold_growth,17.0,Trace
0.24935473181304146,fold_growth,18.0,Trace
0.14065244097173757,fold_growth,18.0,Trace
0.18370830874038901,fold_growth,19.0,Trace
0.11158954295740653,fold_growth,19.0,Trace
0.04876269050646587,fold_growth,20.0,Trace
0.04575854063583762,fold_growth,20.0,Trace
0.22154717042944982,fold_growth,21.0,Trace
0.12911638367335931,fold_growth,21.0,Trace
0.047779725647837834,fold_growth,22.0,Trace
0.06544317019734214,fold_growth,22.0,Trace
0.061603452811132,fold_growth,23.0,Trace
0.047094745697050744,fold_growth,23.0,Trace
0.06446809785999386,fold_growth,24.0,Trace
0.04717024062110309,fold_growth,24.0,Trace
0.0023255242036506196,fold_growth,25.0,Trace
0.0021988314680089216,fold_growth,25.0,Trace
0.025664161703419675,fold_growth,26.0,Trace
0.0319734499925155,fold_growth,26.0,Trace
0.05552989317138357,fold_growth,27.0,Trace
0.07396907048905654,fold_growth,27.0,Trace
0.05649643923912839,fold_growth,28.0,Trace
0.04260903817153017,fold_growth,28.0,Trace
0.01641524584074372,fold_growth,29.0,Trace
0.015355667986550636,fold_growth,29.0,Trace
0.01551672142391014,fold_growth,30.0,Trace
0.01322906339800256,fold_growth,30.0,Trace
0.03752607760049187,fold_growth,31.0,Trace
0.047490770410203886,fold_growth,31.0,Trace
0.11299953471175339,fold_growth,32.0,Trace
0.07558716499434237,fold_growth,32.0,Trace
0.0030365847479737473,fold_growth,33.0,Trace
0.0029493717599543556,fold_growth,33.0,Trace
0.008360051920248024,fold_growth,34.0,Trace
0.008244851064152514,fold_growth,34.0,Trace
0.10870702723967274,fold_growth,35.0,Trace
0.07312238065344279,fold_growth,35.0,Trace
0.04107714057583922,fold_growth,36.0,Trace
0.05025814299095177,fold_growth,36.0,Trace
0.037966171060797915,fold_growth,37.0,Trace
0.04817098590591584,fold_growth,37.0,Trace
0.00196754149579903,fold_growth,38.0,Trace
0.0020424201057707148,fold_growth,38.0,Trace
0.08696223573622275,fold_growth,39.0,Trace
0.06077420252178012,fold_growth,39.0,Trace
0.006348333650643356,fold_growth,40.0,Trace
0.007040106290237325,fold_growth,40.0,Trace
0.00662985050961562,fold_growth,41.0,Trace
0.006132203404404568,fold_growth,41.0,Trace
0.03172974310825505,fold_growth,42.0,Trace
0.036145369226581736,fold_growth,42.0,Trace
0.06066426038613171,fold_growth,43.0,Trace
0.04477327451283197,fold_growth,43.0,Trace
0.007133720351601758,fold_growth,44.0,Trace
0.008002461731154042,fold_growth,44.0,Trace
0.005807727913131111,fold_growth,45.0,Trace
0.005695464902123248,fold_growth,45.0,Trace
0.07170630332001249,fold_growth,46.0,Trace
0.10608384142777316,fold_growth,46.0,Trace
0.006324995550874402,fold_growth,47.0,Trace
0.007024424240805183,fold_growth,47.0,Trace
0.002348463162981096,fold_growth,48.0,Trace
0.002502878906873285,fold_growth,48.0,Trace
0.1273483866715921,fold_growth,49.0,Trace
0.20738773988745274,fold_growth,49.0,Trace
0.1695335179848797,fold_growth,50.0,Trace
0.10451778805015355,fold_growth,50.0,Trace
0.18418412057746936,fold_growth,51.0,Trace
0.11532564422345426,fold_growth,51.0,Trace
0.2376354828124161,fold_growth,52.0,Trace
0.13562329488984237,fold_growth,52.0,Trace
0.08781666941544852,fold_growth,53.0,Trace
0.06128726284929109,fold_growth,53.0,Trace
0.1441619544474757,fold_growth,54.0,Trace
0.09196878850914869,fold_growth,54.0,Trace
0.2200798600693985,fold_growth,55.0,Trace
0.12842710725410966,fold_growth,55.0,Trace
0.0969554017970905,fold_growth,56.0,Trace
0.06852853677352067,fold_growth,56.0,Trace
