lineage_ID,max_gen,generation,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
0.0,54,0,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,1,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,2,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,3,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,4,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,5,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,6,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,7,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,8,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,9,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,10,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,11,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,12,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,13,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,14,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,15,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,16,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,17,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,18,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,19,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,20,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,21,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,22,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,23,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,24,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,25,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,26,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,27,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,28,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,29,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,30,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,31,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,32,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,33,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,34,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,35,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,36,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,37,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,38,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,39,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,40,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,41,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,42,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,43,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,44,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,45,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,46,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,47,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,48,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,49,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,50,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,51,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,52,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
0.0,54,53,0.6191407545245624,0.5350700809458865,2.0166704536320528,0.646296296296296,2.3716297537836533,4.388300207415705,0.9678062917975689
1.0,79,0,0.630782253051105,0.5351909331066369,2.2859437955662507,0.6670886075949368,2.6357293868768936,4.921673182443145,0.9635458594364888
1.0,79,1,0.630782253051105,0.5351909331066369,2.2859437955662507,0.6670886075949368,2.6357293868768936,4.921673182443145,0.9635458594364888
1.0,79,2,0.630782253051105,0.5351909331066369,2.2859437955662507,0.6670886075949368,2.6357293868768936,4.921673182443145,0.9635458594364888
