dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
White Noise,1.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39],"[0.47732438848686853, 0.584259303737671, 0.6900324451604859, 0.7874375879119232, 0.8194302436158944, 0.8743630246786722, 0.9120258469433097, 0.9313788647866929, 0.9679510337220905, 1.0036843982189108, 1.0313908669945433, 1.0642960881413044, 1.0952266687731913, 1.1201376235585194, 1.150426963846393, 1.1813105216256239, 1.2079914903590034, 1.2418086572349256]","[0.52201704 0.60290516 0.67139624 0.73163085 0.78587664 0.83553151
 0.8815276  0.92452238 0.96499963 1.00332728 1.03979269 1.07462527
 1.10801151 1.14010539 1.17103576 1.2009117  1.22982649 1.25786063]",$\phi$,dfa (short)
White Noise,1.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39],"[0.7630039444510318, 0.880898264077138, 0.9769641762896051, 1.0667522313019218, 1.119567593261973, 1.1857594872200687, 1.2528938672889216, 1.305936453698652, 1.3662277368884415, 1.419164112263469, 1.468066858583951, 1.5182514139660443, 1.5670904431099766, 1.613010707636398, 1.6590941573091564, 1.7030346464471666, 1.7464310364659639, 1.7881207517511302]","[0.76255545 0.87542243 0.97049233 1.05376509 1.12851241 1.1967442
 1.25979688 1.31861072 1.37387612 1.42611715 1.4757424  1.52307755
 1.56838695 1.6118886  1.65376469 1.69416927 1.73323393 1.77107211]",$\phi$,mean (short)
Trace,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.06929233203978974, 0.08278705351161585, 0.09713859041024282, 0.10371317888703252, 0.1120419674054866, 0.12185207219725841, 0.1286868089367522, 0.13737074388654358, 0.14632956414348205, 0.15319310496901023, 0.16097237540795412, 0.16805664820876542]","[0.06950092 0.08269734 0.09416379 0.10445096 0.11386694 0.12260496
 0.13079568 0.13853238 0.14588445 0.15290517 0.15963648 0.16611216]",$\phi$,dfa (short)
Trace,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.11302130643753691, 0.13365562683447196, 0.15546832697656068, 0.17008869826831177, 0.18545839985929585, 0.19788371265404503, 0.2083113712027661, 0.21680976905875482, 0.2227127945147068, 0.22751090404240873, 0.231714961809615, 0.23532422019126983]","[0.11782452 0.13665125 0.15265045 0.16676036 0.17949635 0.19117689
 0.20201477 0.21216031 0.22172431 0.23079114 0.23942677 0.24768392]",$\phi$,mean (short)
Artificial,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.08249059489594412, 0.10971412483403091, 0.12383117788224683, 0.12984896126906242, 0.141829473774049, 0.14786249513002916, 0.14666543341893368, 0.14895334545698397, 0.151385728242576, 0.15054610723631537, 0.15401194317483988, 0.15655589985371968]","[0.09565813 0.10683878 0.11603416 0.12394159 0.13093384 0.13723636
 0.14299708 0.14831892 0.15327673 0.15792681 0.16231271 0.16646892]",$\phi$,dfa (short)
Artificial,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.12100244090846396, 0.1464353027651939, 0.1578875763456734, 0.16582175658198653, 0.17565746668486712, 0.18105978953480473, 0.18458109046785381, 0.1905785986468201, 0.19419581411650758, 0.19742702520758368, 0.20121837984737292, 0.20317885264991042]","[0.12983781 0.14283612 0.15338668 0.16236799 0.17024457 0.17729491
 0.18370045 0.18958665 0.19504424 0.20014115 0.2049297  0.20945114]",$\phi$,mean (short)
White Noise,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.4199970863581981, 0.5331819949635842, 0.6084558728223111, 0.7126722196773507, 0.7724948200246173, 0.8274690696019975, 0.8880292434693077, 0.9232321273399771, 0.9692293515683195, 1.0099877714924008, 1.044333808463685, 1.083092838027551]","[0.44155861 0.5315035  0.61044375 0.68181434 0.74755329 0.80888387
 0.86663795 0.92141226 0.97365242 1.02370185 1.07183195 1.11826175]",$\phi$,dfa (short)
White Noise,2.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.688548180219882, 0.8469994539038994, 0.9694185625893036, 1.0614832148941757, 1.1425630424430258, 1.2212024429632171, 1.300090247036555, 1.3660642795447329, 1.4235134070758593, 1.4643818260377914, 1.4961395543027698, 1.5162901088579255]","[0.72114694 0.84379313 0.94882117 1.04199554 1.12650296 1.20432259
 1.27678232 1.34482375 1.40914295 1.47027152 1.52862621 1.58454081]",$\phi$,mean (short)
Trace,3.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.0639838557761036, 0.08405562978907116, 0.10061575163436354, 0.10569003036412161, 0.11302515583499924, 0.11641459834664576, 0.11908167680254123, 0.1237145060232038, 0.12624215686906498, 0.12922052333844894, 0.13250905956936324, 0.1329562098852943, 0.13564135361267235]","[0.07375695 0.08376076 0.09210816 0.09936688 0.10584404 0.11172718
 0.11714035 0.12217043 0.12688097 0.13132006 0.13552505 0.13952564
 0.14334589]",$\phi$,dfa (short)
Trace,3.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.09923859386936357, 0.12329881126415294, 0.12971301720738365, 0.13790009961033084, 0.14744942854499413, 0.15264149002468358, 0.16038246992794056, 0.16802923167196965, 0.17318727845788323, 0.1791826141230297, 0.18539885922624438, 0.1874133393851432, 0.1906530959726975]","[0.10430453 0.11745642 0.1283505  0.13777038 0.14613743 0.15370769
 0.16064983 0.16708161 0.17308889 0.17873644 0.18407449 0.18914288
 0.19397379]",$\phi$,mean (short)
Artificial,3.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.07397598819034716, 0.08752294005002348, 0.09529879065285374, 0.10150249684046342, 0.10773804546721673, 0.1118595132001345, 0.11873619474637953, 0.12514136455017408, 0.13089347376530747, 0.13910073216911395, 0.14625321623656032, 0.15375693118996306, 0.1629835793758006]","[0.07329122 0.08447416 0.09392631 0.1022276  0.10969516 0.11652427
 0.12284501 0.12874905 0.13430381 0.1395605  0.14455913 0.14933159
 0.15390382]",$\phi$,dfa (short)
Artificial,3.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.11467582796754497, 0.1314585591265191, 0.14664764033526417, 0.16646250930408873, 0.17656114542311513, 0.19059874640445623, 0.20668488257927337, 0.21549757469872627, 0.22652651462885606, 0.23873619245184044, 0.24413308118511678, 0.25240311599856446, 0.25914234514258216]","[0.11297    0.13277116 0.14979334 0.16493928 0.17870965 0.19141618
 0.20326847 0.21441541 0.22496724 0.23500827 0.2446047  0.25380958
 0.26266624]",$\phi$,mean (short)
White Noise,3.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.541016024063414, 0.6385018712375405, 0.7591744746645727, 0.8492238100995362, 0.8951887229988765, 0.9597614441230302, 1.0036114848398963, 1.0463331879693683, 1.0864396537474699, 1.1254204930414584, 1.1672676979175192, 1.2027118159426893, 1.2405379564791752]","[0.56342968 0.65794298 0.73873988 0.81032258 0.87517643 0.93484323
 0.99035646 1.04244835 1.09165982 1.13840372 1.18300351 1.22571814
 1.26675869]",$\phi$,dfa (short)
White Noise,3.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.8982525623718661, 1.102244402957963, 1.2824516183238237, 1.4424967454794397, 1.6172083799887733, 1.8021957981091414, 1.9417963586934661, 2.0809122900372414, 2.2177469032378383, 2.330494778091476, 2.4344448129936076, 2.535326894155903, 2.6252398674624358]","[0.89615414 1.10489822 1.29195064 1.46380056 1.62417273 1.77545059
 1.91927356 2.05682921 2.18901202 2.31651658 2.43989569 2.55959819
 2.6759948 ]",$\phi$,mean (short)
Trace,4.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.0710480321502848, 0.08264456164840271, 0.08823312487945426, 0.09000092639071108, 0.09251845063544678, 0.09404823074032662, 0.0958577756841558, 0.09902610727788527, 0.10168093866697109, 0.1038567523463431, 0.10641165725293021]","[0.07458975 0.08029623 0.08484147 0.08865483 0.09195977 0.09488864
 0.09752674 0.09993257 0.10214807 0.10420446 0.10612562]",$\phi$,dfa (short)
Trace,4.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.09704481951672493, 0.107588602764855, 0.11315073629186945, 0.11665548976233653, 0.12044595444149189, 0.12456208466651761, 0.12798225993440746, 0.1305750078864542, 0.13325403369520014, 0.13423808919680094, 0.13516377080381026]","[0.09925548 0.10624908 0.11179228 0.11642537 0.12042845 0.12396681
 0.12714677 0.13004101 0.13270158 0.13516713 0.13746719]",$\phi$,mean (short)
Artificial,4.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.07847429018437257, 0.09138543239894004, 0.11319567923382766, 0.12781530184992096, 0.14091299481947525, 0.15779660770315124, 0.17082649580961518, 0.1831971618223241, 0.19262085047278388, 0.1999413990386117, 0.2066362646076289]","[0.07735772 0.09565439 0.11209105 0.12722117 0.14136312 0.15472094
 0.16743518 0.17960778 0.19131558 0.20261833 0.2135636 ]",$\phi$,dfa (short)
Artificial,4.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.12829111225184692, 0.15460797241610613, 0.17859215861245342, 0.19490709749776247, 0.21444206160158558, 0.22581291881348, 0.2350869869624599, 0.24580124761802727, 0.2523692232262713, 0.25952917387099816, 0.26530960988073077]","[0.13411465 0.15597553 0.17459789 0.19105165 0.20592569 0.21958449
 0.23227188 0.24416033 0.25537708 0.26601909 0.27616226]",$\phi$,mean (short)
White Noise,4.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.3919767141673775, 0.5089348852597608, 0.6144830947970826, 0.6649668887227485, 0.7217851767112793, 0.7829576294696716, 0.8062158853037568, 0.8491469253624289, 0.8917890371433417, 0.9117337510818773, 0.9511611964983735]","[0.42481747 0.50662979 0.57785733 0.64185654 0.70050855 0.75499444
 0.80611386 0.85443827 0.90039298 0.94430482 0.98643139]",$\phi$,dfa (short)
White Noise,4.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.6654534574970641, 0.836323228827631, 0.9619601366145162, 1.0282837767020596, 1.1255636087602032, 1.1944688674029447, 1.2230594763199172, 1.2871800090080323, 1.3404794273155851, 1.3747217432657846, 1.4329066267667887]","[0.7083909  0.82452516 0.92352442 1.01104232 1.0901925  1.16290293
 1.23046393 1.2937885  1.35355032 1.410263   1.46432859]",$\phi$,mean (short)
Trace,5.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.07387758983263375, 0.08030046695827492, 0.09465815126295339, 0.10739553387411105, 0.11740182340732365, 0.12694691659870597, 0.13511153985999244, 0.13915126546750078, 0.14203619680482393, 0.14517785026954216, 0.1455420396328423, 0.14715430814276104, 0.14961172115098556]","[0.07462546 0.08634668 0.09628727 0.10504024 0.11293082 0.12015968
 0.12686076 0.13312862 0.13903285 0.14462643 0.14995075 0.15503888
 0.1599177 ]",$\phi$,dfa (short)
Trace,5.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.10941867855537998, 0.12613082660033315, 0.13976071594218661, 0.15088657669786978, 0.15554877362402994, 0.1617057376957211, 0.16802531620961828, 0.17107539078217518, 0.17702886194041176, 0.1838482721239985, 0.18861400766260503, 0.1954064874329384, 0.2020971630891848]","[0.11290794 0.12594273 0.13665105 0.14585158 0.15398157 0.16130526
 0.16799594 0.17417411 0.17992734 0.1853215  0.19040753 0.19522571
 0.19980852]",$\phi$,mean (short)
Artificial,5.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.06717686436754254, 0.09458034229474489, 0.10945388810015844, 0.11397438540272366, 0.12040697005333074, 0.12719285564844693, 0.133426606489728, 0.13807487957171619, 0.1426367321773585, 0.14779368681094496, 0.15219018346093238, 0.15501618152163327, 0.15759620296974522]","[0.07786357 0.08987966 0.10004931 0.10898977 0.11703892 0.12440501
 0.13122685 0.13760233 0.14360347 0.14928503 0.15468978 0.15985184
 0.16479897]",$\phi$,dfa (short)
Artificial,5.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.11522750626424025, 0.1380331527715614, 0.14590908613057807, 0.1556760974766216, 0.16401068063195062, 0.16808916621144002, 0.17247008900249444, 0.17543286555926, 0.17667648329013172, 0.17844323357697403, 0.1798921031357855, 0.1804912275173078, 0.18107006937088643]","[0.12522103 0.13562466 0.14395529 0.15097309 0.15707551 0.1624987
 0.16739538 0.17187048 0.17599944 0.1798385  0.18343076 0.18681005
 0.19000347]",$\phi$,mean (short)
White Noise,5.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.5206190697307845, 0.6184806805301215, 0.6728760169311037, 0.7844180161121046, 0.8362679470187836, 0.9109005905979594, 0.9927584087168859, 1.0404529740482895, 1.0869692290102053, 1.143976726925455, 1.1742054233238597, 1.1865791604494094, 1.2000526925417772]","[0.52165725 0.61736955 0.70014679 0.77414338 0.8416749  0.90418882
 0.96266161 1.01778889 1.07008701 1.11995172 1.16769431 1.21356484
 1.25776782]",$\phi$,dfa (short)
White Noise,5.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29],"[0.8308432940731509, 0.9858313932490597, 1.1028796486076156, 1.2371963569922968, 1.3427781384016888, 1.4143138132044863, 1.4869655390428618, 1.524853385806875, 1.5290105759618535, 1.5341798918907579, 1.5394909681582838, 1.5346902969915421, 1.546027449394273]","[0.89835571 1.01285409 1.10779603 1.18995674 1.26298277 1.3290913
 1.3897439  1.44596135 1.49848834 1.54788688 1.5945929  1.6389522
 1.68124429]",$\phi$,mean (short)
Trace,6.0,[ 5  7  9 11 13 15 17 19 21],"[0.098567518388425, 0.10908371995901868, 0.12220094987168553, 0.12033299997784884, 0.12498218156128452, 0.13005324810667823, 0.12950142665184006, 0.1341531654830491, 0.13886540077560192]","[0.10155549 0.10925532 0.11538488 0.12052524 0.12497873 0.12892428
 0.13247723 0.13571663 0.13869917]",$\phi$,dfa (short)
Trace,6.0,[ 5  7  9 11 13 15 17 19 21],"[0.1270772180589816, 0.1327678415305302, 0.13941497283767693, 0.14046881888524654, 0.14890868788233477, 0.1568417881018909, 0.15997728975925535, 0.16777883303076463, 0.17517698347649668]","[0.12325112 0.13273529 0.1402922  0.14663404 0.15213161 0.15700451
 0.16139438 0.16539832 0.16908599]",$\phi$,mean (short)
Artificial,6.0,[ 5  7  9 11 13 15 17 19 21],"[0.085280804142288, 0.08804198587863798, 0.10190675289997612, 0.1164296015320961, 0.12297921354631633, 0.13271339041219132, 0.14471009453782346, 0.1505085301236094, 0.15695074661856606]","[0.08003002 0.0935828  0.10518247 0.11546872 0.12479501 0.13338077
 0.14137322 0.14887668 0.15596829]",$\phi$,dfa (short)
Artificial,6.0,[ 5  7  9 11 13 15 17 19 21],"[0.111051053505111, 0.12580400679537324, 0.13979808636229413, 0.15474251119812882, 0.165583041927788, 0.17082884355046873, 0.17772029266910655, 0.18183715656404223, 0.18489288443191043]","[0.11267124 0.12754339 0.13991853 0.15065658 0.16022172 0.16889683
 0.17686873 0.18426814 0.19119053]",$\phi$,mean (short)
White Noise,6.0,[ 5  7  9 11 13 15 17 19 21],"[0.45460378036243393, 0.5580832311941302, 0.6114582365656261, 0.7209255283563936, 0.7674284871267391, 0.8198060621709461, 0.8889689017834738, 0.9237520673229357, 0.9717110445392512]","[0.46014057 0.54980316 0.6279945  0.69834048 0.762876   0.82288011
 0.87921955 0.93251422 0.9832258 ]",$\phi$,dfa (short)
White Noise,6.0,[ 5  7  9 11 13 15 17 19 21],"[0.7463296682486696, 0.8467190044025141, 0.9825116170906635, 1.1005463967000255, 1.1773517576457129, 1.254067338302464, 1.3306622751684039, 1.391068395746293, 1.4498001580673368]","[0.74137168 0.86996689 0.9803657  1.07849413 1.16763502 1.24983058
 1.32645291 1.39847608 1.46662093]",$\phi$,mean (short)
Trace,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.0632993026495587, 0.08508238467023363, 0.09690239776336082, 0.10825313569677082, 0.12087346169839773, 0.1248237811851366, 0.1335494001669519, 0.14367417634671056, 0.1473388779923674, 0.15399347935404137, 0.16033109376612725, 0.1619046379436365, 0.16757843959456967, 0.17269028405396386, 0.1733827650384011, 0.17678100075865136]","[0.07077745 0.08371537 0.0948992  0.10489287 0.11401053 0.12244851
 0.13033923 0.13777698 0.14483175 0.15155717 0.15799541 0.16418035
 0.17013969 0.17589643 0.18146989 0.18687652]",$\phi$,dfa (short)
Trace,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.09764676437472086, 0.12169732151651738, 0.12897838740813294, 0.14181535527833344, 0.15635698402562784, 0.16000509724855547, 0.16788675717714077, 0.1750950347621245, 0.17656392435823065, 0.18187029883544537, 0.18699462002615677, 0.18864155923676396, 0.1933944261524963, 0.1978877844320121, 0.19933567645447042, 0.20336465347768398]","[0.10580787 0.119108   0.13012156 0.13964253 0.14809778 0.15574662
 0.16275985 0.1692567  0.17532409 0.1810276  0.18641806 0.19153578
 0.19641334 0.20107746 0.20555042 0.20985096]",$\phi$,mean (short)
Artificial,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.06851120689439368, 0.10521202510357573, 0.12638611925104917, 0.14887138671279537, 0.17051093638025872, 0.18697811575229503, 0.20903997898883506, 0.22534898357046024, 0.24096020314541197, 0.2598532179567457, 0.27411166058925235, 0.28591100881100945, 0.2995528018964371, 0.30668999922137713, 0.3122608876754004, 0.31693780086484447]","[0.07882021 0.10183356 0.12330683 0.14366077 0.16314509 0.18192392
 0.20011265 0.2177965  0.23504073 0.25189678 0.26840614 0.28460291
 0.30051557 0.31616824 0.33158156 0.3467734 ]",$\phi$,dfa (short)
Artificial,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.1460783629934371, 0.1810997957355564, 0.21048812775196368, 0.24409268539868487, 0.26671216434915, 0.28282644313621397, 0.3036386072939703, 0.3163269743250585, 0.328920582987489, 0.34229197645575776, 0.3498956865424593, 0.3571931289077472, 0.36431566044563646, 0.36783978790339583, 0.3723103838194412, 0.3767866774463307]","[0.15959326 0.18755787 0.21159685 0.23298552 0.25243117 0.27037416
 0.28711056 0.30285069 0.31775028 0.33192843 0.34547861 0.35847579
 0.37098117 0.38304548 0.39471132 0.40601486]",$\phi$,mean (short)
White Noise,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.5280061540900269, 0.7372664820404292, 0.8200274914500882, 0.9167417277182254, 1.0234645334843093, 1.0736517659990494, 1.1442726050272036, 1.2125251462946702, 1.2525897118614133, 1.3065688366388097, 1.3398454924217464, 1.3672599656384234, 1.3931308718698105, 1.421751805050258, 1.4490461313338308, 1.4733920455177538]","[0.60536475 0.7134462  0.80658259 0.88960698 0.96520508 1.03505178
 1.10027469 1.16167574 1.21984929 1.27525031 1.32823619 1.37909375
 1.42805731 1.47532121 1.52104873 1.56537867]",$\phi$,dfa (short)
White Noise,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.854977986465922, 1.052086880184627, 1.1655487372623201, 1.282288658110006, 1.3831040290797934, 1.4724662902234187, 1.5580187829208652, 1.6309658110533907, 1.6857018105171953, 1.7404828183420613, 1.7734472900250469, 1.8132580068291961, 1.855810067457693, 1.8919977464541404, 1.9333350991582905, 1.9674276035157408]","[0.91129317 1.04720657 1.16178691 1.26221529 1.35241028 1.43478057
 1.51092844 1.58198169 1.6487687  1.71191848 1.77192158 1.82916909
 1.88397855 1.93661188 1.98728801 2.03619208]",$\phi$,mean (short)
Trace,8.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.07901830032443681, 0.09648035285405614, 0.11403311545000971, 0.12676167486203002, 0.1321580347595436, 0.14225167283942317, 0.14963731961399754, 0.1536030168105985, 0.16119591167992264, 0.16812446902233638, 0.16998740847929383, 0.17551680976525588, 0.1805166120236493, 0.1817292605495716, 0.1858451243721775, 0.18864449568792754]","[0.08576467 0.09903434 0.11026834 0.12014677 0.12904207 0.1371838
 0.144725   0.15177364 0.15840914 0.16469189 0.17066907 0.17637833
 0.18185029 0.18711021 0.19217925 0.19707531]",$\phi$,dfa (short)
Trace,8.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.11326593409313117, 0.12798078689974757, 0.14483952672051656, 0.15851778861172425, 0.162286057555868, 0.17248458801815517, 0.18046331418645653, 0.18224975899358684, 0.18749885137756783, 0.19173208691487376, 0.19228410586086783, 0.19618885442765807, 0.20016815488613635, 0.201255416593479, 0.20545506654364135, 0.2091709580789427]","[0.11967785 0.13240573 0.14278773 0.15165911 0.15946332 0.16646709
 0.17284467 0.17871682 0.18417105 0.18927301 0.19407334 0.198612
 0.20292116 0.20702713 0.21095173 0.21471326]",$\phi$,mean (short)
Artificial,8.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.07528246807797147, 0.09086610592514137, 0.10858994988202564, 0.13033570017993987, 0.14665840798871765, 0.16302076625796477, 0.17843348850435092, 0.18701067795752513, 0.19663772489016415, 0.20705827334562946, 0.2126997000652863, 0.2184579961256351, 0.2223671498893144, 0.22317311660664182, 0.22606212130559097, 0.22914854063630027]","[0.07950149 0.0971274  0.11279708 0.1271055  0.1403919  0.15287226
 0.16469448 0.1759653  0.18676485 0.19715519 0.20718556 0.21689586
 0.22631896 0.23548235 0.24440929 0.2531197 ]",$\phi$,dfa (short)
Artificial,8.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.13944394933415394, 0.167309575516565, 0.19788098745675145, 0.22363065831205575, 0.23852551505766587, 0.25706303078816267, 0.2710291548548694, 0.27787572068757904, 0.2877594849487302, 0.2952930396818186, 0.2999492730868296, 0.3087357301429087, 0.31601987996446584, 0.3217076241606868, 0.33058606261771356, 0.3380951241816407]","[0.15097813 0.17470144 0.19482175 0.21253893 0.22851096 0.24314394
 0.25670886 0.26939704 0.28134933 0.29267293 0.30345161 0.31375226
 0.3236293  0.33312768 0.34228503 0.3511332 ]",$\phi$,mean (short)
