div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
,0.8731105074261992,,3.1043563232548737,0.48333333333333334,2.345859914631024,5.450216237885898,1.8064355326059294,1,0
0.491952204006364,0.9615644154592868,0.5116164825747896,4.250298663484957,0.45,2.7884204608991863,7.0387191243841425,2.1368098121317485,1,1
0.27174185354271696,0.5116693611033496,0.5310887737282928,2.273600061125187,0.2333333333333334,3.7381847083870565,6.011784769512244,2.192868690442926,1,2
0.372543923166147,0.71282106596661,0.522633155714842,3.0424184994420704,0.33333333333333326,3.1419580455686082,6.184376545010679,2.1384631978998305,1,3
0.3709418389533774,0.7400490457740676,0.5012395341519347,3.1918253158518355,0.3833333333333333,3.0998540184413037,6.291679334293139,1.9305627281062634,1,4
0.35375557920014333,0.691995739099959,0.5112106321062813,3.0100111437067456,0.3666666666666667,3.216373369494023,6.2263845132007685,1.8872611066362517,1,5
0.3726019592125361,0.7147480998720489,0.5213052812301812,3.1929600476297253,0.3999999999999999,3.245847129701371,6.438807177331096,1.7868702496801225,1,6
0.28773065851547647,0.5293664295834107,0.5435377886389745,2.248933603117008,0.2666666666666666,3.4997350146393016,5.7486686177563096,1.9851241109377906,1,7
0.31964909247121487,0.5837760066034506,0.5475543510789528,2.3154042934110137,0.30000000000000027,3.1477085145634964,5.46311280797451,1.9459200220115003,1,8
0.3294207779774834,0.5963999510518239,0.5523487676290211,2.3144968532567223,0.3666666666666667,3.0175436269030413,5.332040480159764,1.6265453210504286,1,9
0.313278942453689,0.5746936995523363,0.5451233286491933,2.110970601982394,0.33333333333333304,2.9066196550369336,5.017590257019328,1.7240810986570103,1,10
0.45187072543557233,0.861873082686219,0.524289172632259,3.394600102076095,0.4333333333333331,2.6306682444603475,6.025268346536443,1.9889378831220448,1,11
0.3239357793387777,0.6215734811450585,0.521154439764749,2.52740390941964,0.3333333333333339,3.140095349571475,5.667499258991115,1.8647204434351723,1,12
0.29387431858001245,0.540163138827917,0.544047339508729,2.060259604880883,0.31666666666666643,3.083387893521809,5.143647498402692,1.7057783331407919,1,13
0.4590557779148547,0.8840973939337183,0.5192366599705989,3.593671146648818,0.4666666666666668,2.67077034713674,6.264441493785558,1.8944944155722532,1,14
0.38560573491308925,0.7062252531684915,0.5460095531603587,3.281287831872375,0.34999999999999964,3.4204449008210625,6.701732732693437,2.0177864376242636,1,15
0.32868527156621075,0.5999133684469279,0.5478878932421862,2.7718849930659473,0.2666666666666666,3.671798227987607,6.443683221053554,2.24967513167598,1,16
0.31240341520877457,0.6148642409250474,0.5080851908687545,2.597589629036743,0.3333333333333339,3.273940019266786,5.871529648303529,1.844592722775139,1,17
0.31310763874364533,0.5724615529788096,0.5469496372540418,2.268070244807148,0.25,3.2114310112659665,5.479501256073115,2.2898462119152385,1,18
0.27808170161212364,0.5138593875784097,0.5411630269568467,1.8352084195409581,0.2666666666666666,2.96530348595037,4.800511905491328,1.9269727034190367,1,19
0.5138067736289601,0.9656752122147295,0.5320699621672685,3.948811703348925,0.5166666666666666,2.5542081879382934,6.503019891287218,1.8690487978349606,1,20
0.27790312196724676,0.5560509759104091,0.49977993746390353,2.223742919229015,0.2666666666666666,3.2500788745940468,5.4738217938230616,2.0851911596640345,1,21
0.3677390219264922,0.6597258525278574,0.5574118711847269,2.638202913894262,0.3000000000000007,3.051173248626651,5.689376162520913,2.199086175092853,1,22
0.27594065086924874,0.5613838210793088,0.49153652190889474,1.9555199908503091,0.29999999999999893,2.7965361707569043,4.7520561616072134,1.8712794035977027,1,23
0.5267256095656533,0.9421805213743533,0.5590495638747888,3.925408200687927,0.45000000000000107,2.6566349246550156,6.582043125342943,2.0937344919430023,1,24
0.31642928124047126,0.5820894561822834,0.5436093677350176,2.622080436355139,0.29999999999999893,3.578060301772296,6.200140738127435,1.9402981872742846,1,25
0.31389631173690336,0.599872404412092,0.5232717981827136,2.472753830813295,0.3000000000000007,3.24435879302584,5.717112623839135,1.9995746813736353,1,26
0.3075612407782999,0.5888429637722774,0.5223145383414018,2.1874512564652755,0.25,2.9861310407663386,5.173582297231614,2.3553718550891096,1,27
0.4434975897047643,0.8847893616323276,0.501246521416765,3.4703732905561706,0.4166666666666661,2.5932401297507024,6.063613420306873,2.123494467917589,1,28
0.2896571986303518,0.5449455955983847,0.5315341585838305,2.1229308814662167,0.23333333333333428,3.223017657340436,5.3459485388066526,2.335481123993068,1,29
0.6502287814638746,,0.5288863776644719,6.554678333669116,0.6833333333333318,2.8273993578701266,9.382077691539243,1.7991658596679727,1,30
0.47492912954595673,0.8555862633038451,0.5550920461392386,6.70051424046806,0.5,5.207916702833822,11.908430943301882,1.7111725266076903,1,31
0.18605467791977312,0.4117083554753141,0.45190891913032577,2.505921739377995,0.23333333333333428,5.3815261561256795,7.887447895503675,1.7644643806084819,1,32
0.27708318801079457,0.4932389769951625,0.561762555138687,2.6176743070106356,0.2833333333333332,4.4308728833014035,7.048547190312039,1.7408434482182213,1,33
,0.7239866899575469,,,0.36666666666666714,,,1.9745091544296707,1,34
0.11409180899570832,0.4649247092594063,,2.033700293874433,0.34999999999999964,3.650917000504915,5.684617294379348,1.3283563121697337,1,35
0.2569744772727972,0.4394285010421911,0.5847924671780089,1.710013221474755,0.3000000000000007,3.324321372542877,5.034334594017632,1.4647616701406336,1,36
0.356915369201747,0.6531049966967238,0.5464900299445793,2.4088972244126077,0.4499999999999993,2.751213663035727,5.160110887448335,1.451344437103833,1,37
