dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,0.0,0.23452603006349648,-2.6948800749154658,0.018845041783123892,$\phi$,dfa (short)
Trace,0.0,0.34245343665059996,-2.6051730010955603,0.010375971213959058,$\phi$,mean (short)
Artificial,0.0,0.5535992847277719,-3.606101661772458,0.030459631337729283,$\phi$,dfa (short)
Artificial,0.0,0.4044624494262243,-2.9353376269141065,0.0324860118264351,$\phi$,mean (short)
White Noise,0.0,0.5022732740378257,-1.3216847328810382,0.06916632124523497,$\phi$,dfa (short)
White Noise,0.0,0.4931059921372047,-0.7077188290847962,0.03268967523706473,$\phi$,mean (short)
Trace,1.0,0.2698303338638965,-2.732552602574384,0.025912627165653953,$\phi$,dfa (short)
Trace,1.0,0.25468649618773587,-2.458476911701,0.008969888744701006,$\phi$,mean (short)
Artificial,1.0,0.22446681672310348,-2.556004795932638,0.04823500475608268,$\phi$,dfa (short)
Artificial,1.0,0.34380513758269704,-2.5193709064909395,0.030085280388375112,$\phi$,mean (short)
White Noise,1.0,0.480563921952709,-1.417915725349527,0.054672282751298866,$\phi$,dfa (short)
White Noise,1.0,0.3615884808541166,-0.8582462694495381,0.013241184594650134,$\phi$,mean (short)
Trace,2.0,0.2983706911346722,-3.068961780862491,0.011899957194303505,$\phi$,dfa (short)
Trace,2.0,0.26853805243256806,-2.7977044553598036,0.010972261867187423,$\phi$,mean (short)
Artificial,2.0,0.43235510034830976,-2.9756204139638416,0.039550352486749075,$\phi$,dfa (short)
Artificial,2.0,0.49512022480554285,-2.624839102151412,0.008700592483075743,$\phi$,mean (short)
White Noise,2.0,0.5328275309610038,-1.412209618245303,0.027731990691421113,$\phi$,dfa (short)
White Noise,2.0,0.3838010662860543,-0.7177871065658012,0.018137655816738495,$\phi$,mean (short)
Trace,3.0,0.7996493137836974,-3.5968696548036707,0.03088237776076363,$\phi$,dfa (short)
Trace,3.0,0.6811198862374347,-2.812701979219664,0.025934109405399898,$\phi$,mean (short)
Artificial,3.0,0.6786955542378703,-3.23885119661194,0.031716690736850156,$\phi$,dfa (short)
Artificial,3.0,0.3296588974160298,-2.1296738598976424,0.038328469547134876,$\phi$,mean (short)
White Noise,3.0,0.5307208432454251,-1.5751138086865306,0.04242878575540633,$\phi$,dfa (short)
White Noise,3.0,0.35786729017017915,-0.8835123808625591,0.028747866846685902,$\phi$,mean (short)
Trace,4.0,0.41243422460921936,-3.1527461450085563,0.06086927602478247,$\phi$,dfa (short)
Trace,4.0,0.1536414925630948,-2.357928356868522,0.010220695704006242,$\phi$,mean (short)
Artificial,4.0,0.5307791301645419,-3.1197997448604333,0.03155868379140562,$\phi$,dfa (short)
Artificial,4.0,0.5583670122333879,-2.659100452533012,0.0188582706919426,$\phi$,mean (short)
White Noise,4.0,0.6357373437666015,-1.802218865424706,0.061672627127143366,$\phi$,dfa (short)
White Noise,4.0,0.4366120671179525,-0.719020647901997,0.02101848864922146,$\phi$,mean (short)
Trace,5.0,0.38158237516199367,-2.8368022153304913,0.006679683173982858,$\phi$,dfa (short)
Trace,5.0,0.3362725077499448,-2.4213316543627084,0.00503899954229344,$\phi$,mean (short)
Artificial,5.0,0.3805792463661776,-2.765685123024909,0.017358149248927035,$\phi$,dfa (short)
Artificial,5.0,0.3899160038861621,-2.4261104475188677,0.0074846889679359525,$\phi$,mean (short)
White Noise,5.0,0.32017597541061227,-0.9490598014581062,0.013815936932464743,$\phi$,dfa (short)
White Noise,5.0,0.22350158506772924,-0.41981637745793604,0.006822584759650075,$\phi$,mean (short)
Trace,6.0,0.30536238686915984,-2.7973373533661676,0.018223492139531252,$\phi$,dfa (short)
Trace,6.0,0.28211866053846885,-2.4760121590635285,0.005548727267487464,$\phi$,mean (short)
Artificial,6.0,0.3856871772230319,-2.5275080874582008,0.01615170960154175,$\phi$,dfa (short)
Artificial,6.0,0.33534128630277665,-2.085586699860102,0.004261271067093682,$\phi$,mean (short)
White Noise,6.0,0.494332356165776,-1.442634803758283,0.010446185923877265,$\phi$,dfa (short)
White Noise,6.0,0.48258577636818,-0.9036959516890511,0.009902465414001676,$\phi$,mean (short)
Trace,7.0,0.9090701568945043,-3.0442789107800783,0.09251914290328189,$\phi$,dfa (short)
Trace,7.0,0.8107338585308514,-2.6726563629623015,0.09329361373888063,$\phi$,mean (short)
Artificial,7.0,0.43387137618745913,-2.9822006345550425,0.0586866754078972,$\phi$,dfa (short)
Artificial,7.0,0.31449281455518213,-2.4715902309980438,0.049430566450144896,$\phi$,mean (short)
White Noise,7.0,0.6946216535474804,-1.7626025155007188,0.02654658571994968,$\phi$,dfa (short)
White Noise,7.0,0.3429772306761386,-0.6408536059032679,0.06208604757521608,$\phi$,mean (short)
Trace,8.0,0.1570251087286775,-2.2681532334661463,0.02857790175351594,$\phi$,dfa (short)
Trace,8.0,0.08099504574729105,-1.9148594077635719,0.016565784772701923,$\phi$,mean (short)
Artificial,8.0,0.44835927085880495,-2.9897824184416653,0.03604848366112197,$\phi$,dfa (short)
Artificial,8.0,0.30173236824835226,-2.3286290144972086,0.023186076001100838,$\phi$,mean (short)
White Noise,8.0,0.5014254809456028,-1.3731438643790959,0.05307134482765337,$\phi$,dfa (short)
White Noise,8.0,0.25934986588631054,-0.47115018146576126,0.03412067750312256,$\phi$,mean (short)
Trace,9.0,0.5238443991757765,-3.3539027942624835,0.0493781742522461,$\phi$,dfa (short)
Trace,9.0,0.4747425670863293,-2.6861458847620248,0.013318561926782888,$\phi$,mean (short)
Artificial,9.0,0.6322624319983613,-3.5572566274716224,0.019322451928062197,$\phi$,dfa (short)
Artificial,9.0,0.6309126564576841,-2.9534152535544016,0.010659244326874737,$\phi$,mean (short)
White Noise,9.0,0.43354618799062816,-1.42267617052626,0.016912737104542074,$\phi$,dfa (short)
White Noise,9.0,0.419520408121464,-1.1144254035072987,0.0055756645947211084,$\phi$,mean (short)
Trace,10.0,0.3380676859929675,-2.899971428021652,0.012746429062239132,$\phi$,dfa (short)
Trace,10.0,0.3003006625658627,-2.544304068715937,0.005873422926040376,$\phi$,mean (short)
Artificial,10.0,0.4095422458783597,-2.935343477763232,0.012343336688817265,$\phi$,dfa (short)
Artificial,10.0,0.2998389204558848,-2.261239912805826,0.017165627709024408,$\phi$,mean (short)
White Noise,10.0,0.4358061798109419,-1.3635520972711,0.012656259648416362,$\phi$,dfa (short)
White Noise,10.0,0.2890827079745436,-0.6580787253039482,0.012058322650392573,$\phi$,mean (short)
Trace,11.0,0.3822107459216827,-3.173879091954531,0.008830021445508143,$\phi$,dfa (short)
Trace,11.0,0.5022164971457824,-2.979042117701169,0.008239112167863044,$\phi$,mean (short)
Artificial,11.0,0.5991082085994954,-3.279344462763313,0.02551678227306202,$\phi$,dfa (short)
Artificial,11.0,0.6496689760760863,-2.875052036719021,0.0114969864931627,$\phi$,mean (short)
White Noise,11.0,0.28817853865038867,-0.9941870992549547,0.02516496204431917,$\phi$,dfa (short)
White Noise,11.0,0.18041943447277373,-0.4780866310801936,0.019207480480016453,$\phi$,mean (short)
Trace,12.0,0.25129110159430407,-2.6848390934188764,0.04226800515925056,$\phi$,dfa (short)
Trace,12.0,0.18100460565968177,-2.4229689194470985,0.035027612699633975,$\phi$,mean (short)
Artificial,12.0,0.48003918888035374,-3.375891106459117,0.08789628469880136,$\phi$,dfa (short)
Artificial,12.0,0.22974537191138095,-2.5420141175459374,0.022051465209074275,$\phi$,mean (short)
White Noise,12.0,0.5993207844725019,-1.648081972506275,0.07659950005729646,$\phi$,dfa (short)
White Noise,12.0,0.3247043812303913,-0.7659931529200936,0.018514420068561112,$\phi$,mean (short)
Trace,13.0,0.4854741102774325,-3.2586617584861006,0.051217482907510756,$\phi$,dfa (short)
Trace,13.0,0.26117318212452345,-2.4414795292915854,0.0254067671076992,$\phi$,mean (short)
Artificial,13.0,0.3441737233135375,-2.661141787903932,0.020940273240675513,$\phi$,dfa (short)
Artificial,13.0,0.25345591710940996,-2.142344492473277,0.011682523287445082,$\phi$,mean (short)
White Noise,13.0,0.7340337324759076,-2.0135231229852706,0.027290928975628792,$\phi$,dfa (short)
White Noise,13.0,0.4922061884401286,-0.8129848953737997,0.03254383133184347,$\phi$,mean (short)
Trace,14.0,0.49520124725884307,-3.184240625682305,0.019429211450152327,$\phi$,dfa (short)
Trace,14.0,0.43605684921943455,-2.7911614177523667,0.019181611141925653,$\phi$,mean (short)
Artificial,14.0,0.712164864389839,-3.421772196602154,0.055491914707688536,$\phi$,dfa (short)
Artificial,14.0,0.6266105030787097,-2.7689260758748957,0.01040824727301158,$\phi$,mean (short)
White Noise,14.0,0.5311670724599606,-1.6129860451902092,0.04469320149344658,$\phi$,dfa (short)
White Noise,14.0,0.34513990610069956,-0.8008411977935822,0.009595400942350464,$\phi$,mean (short)
Trace,15.0,0.3822107459216827,-3.173879091954531,0.008830021445508143,$\phi$,dfa (short)
Trace,15.0,0.5022164971457824,-2.979042117701169,0.008239112167863044,$\phi$,mean (short)
Artificial,15.0,0.41132178144886417,-2.9121734679126936,0.027487701824745542,$\phi$,dfa (short)
Artificial,15.0,0.3025307551568005,-2.3199931908082316,0.016664427039422048,$\phi$,mean (short)
White Noise,15.0,0.5023687924787603,-1.3718696602001188,0.016368501453010907,$\phi$,dfa (short)
White Noise,15.0,0.3200392699848407,-0.5502279054711215,0.02307308750776593,$\phi$,mean (short)
Trace,16.0,0.29221659734631983,-2.7627695304287814,0.008357776056389784,$\phi$,dfa (short)
Trace,16.0,0.24935916967743083,-2.3502716050732393,0.00817660080414259,$\phi$,mean (short)
Artificial,16.0,0.5932489559687097,-3.3826893969334932,0.0039695572511388956,$\phi$,dfa (short)
Artificial,16.0,0.49368576718354934,-2.492536533195514,0.010929679843280922,$\phi$,mean (short)
White Noise,16.0,0.5112748825474137,-1.5382888100047767,0.002227880711673934,$\phi$,dfa (short)
White Noise,16.0,0.3999441676582649,-0.7898434878652333,0.0075839327257666575,$\phi$,mean (short)
Trace,17.0,0.2480467213926397,-2.591296448001449,0.020738347486974867,$\phi$,dfa (short)
Trace,17.0,0.19922793382520265,-2.2766454275068355,0.013409858866599986,$\phi$,mean (short)
Artificial,17.0,0.3704203041719135,-2.775463002380098,0.019783138315215214,$\phi$,dfa (short)
Artificial,17.0,0.2425461809731945,-2.1078080995163413,0.01688865828037928,$\phi$,mean (short)
White Noise,17.0,0.4602603091278431,-1.386997465124788,0.015164564189424074,$\phi$,dfa (short)
White Noise,17.0,0.35731026000293015,-0.7855931289734754,0.01337666357127911,$\phi$,mean (short)
Trace,18.0,0.6959037404381141,-3.6625490870065875,0.023815808609103498,$\phi$,dfa (short)
Trace,18.0,0.6011743116646394,-2.8265558970922915,0.015279194394461147,$\phi$,mean (short)
Artificial,18.0,0.6203498339799522,-3.2176707627324936,0.017405214589682583,$\phi$,dfa (short)
Artificial,18.0,0.3953722781986135,-2.2059272733434296,0.03105534184264723,$\phi$,mean (short)
White Noise,18.0,0.5121965828564037,-1.549847462638978,0.02008187008512612,$\phi$,dfa (short)
White Noise,18.0,0.48626536699408957,-0.8871134113290469,0.008415815405399115,$\phi$,mean (short)
Trace,19.0,0.2845314836374945,-2.8586559258794777,0.03813162222148053,$\phi$,dfa (short)
Trace,19.0,0.20056398691476474,-2.3983222690170085,0.01464170774738302,$\phi$,mean (short)
Artificial,19.0,0.47804973781847077,-3.076671274458139,0.07756906778850169,$\phi$,dfa (short)
Artificial,19.0,0.1141098413189473,-1.9648609096233847,0.058778352064700536,$\phi$,mean (short)
White Noise,19.0,0.44205600625570635,-1.4712410665441238,0.015247647490591282,$\phi$,dfa (short)
White Noise,19.0,0.32687011815229755,-0.8788638323671285,0.01567196363302313,$\phi$,mean (short)
Trace,20.0,0.41261265745397113,-3.307940215723328,0.012369731360722377,$\phi$,dfa (short)
Trace,20.0,0.2901549692492181,-2.69357961579171,0.01778350470008992,$\phi$,mean (short)
Artificial,20.0,0.36730939875735596,-2.8578668286062063,0.04536699450130927,$\phi$,dfa (short)
Artificial,20.0,0.33263423015054555,-2.3488841998868653,0.01100454538223617,$\phi$,mean (short)
White Noise,20.0,0.7983721094564473,-2.0133173255585475,0.03579808321309541,$\phi$,dfa (short)
White Noise,20.0,0.39549790677604973,-0.5223814189498143,0.04046648559604352,$\phi$,mean (short)
Trace,21.0,0.3373307041001957,-2.8933406014034664,0.015625446722764183,$\phi$,dfa (short)
Trace,21.0,0.3511376694037314,-2.708661109294921,0.012180148686289262,$\phi$,mean (short)
Artificial,21.0,0.4735952455093068,-2.814173738796068,0.021066070053338756,$\phi$,dfa (short)
Artificial,21.0,0.3471412379023284,-2.2295254574597663,0.01855965767800372,$\phi$,mean (short)
White Noise,21.0,0.5997099635232276,-1.6019683875310777,0.019606230288979957,$\phi$,dfa (short)
White Noise,21.0,0.7062304968782026,-1.0118602555080156,0.0054326630958075614,$\phi$,mean (short)
Trace,22.0,0.3884525937954402,-3.1063729179278403,0.012488372855758016,$\phi$,dfa (short)
Trace,22.0,0.37352071311488305,-2.77249035333661,0.01513015800244656,$\phi$,mean (short)
