lineage_ID,dataset,variable,ws,length,num_of_ind_means,ebp,cv_means,var_means
2.0,Trace,fold_growth,12,36,3,0.00962004008152571,0.00028967952577422005,0.0001850835010036064
2.0,Trace,fold_growth,13,39,3,0.03714908214281713,0.0010856836331275723,0.0006990193595628308
2.0,Trace,fold_growth,14,42,3,0.05416375334869443,0.0014946912083098278,0.0009678265676452911
2.0,Artificial,fold_growth,3,45,15,0.27651187482300804,0.015457235364336089,0.010636568428468541
2.0,Artificial,fold_growth,4,44,11,0.13034430638361386,0.007280829631601959,0.0049726957574247315
2.0,Artificial,fold_growth,5,45,9,0.07457458215401322,0.0041687788970706605,0.0028686567136161495
2.0,Artificial,fold_growth,6,42,7,0.058308895333318754,0.0034133397519944017,0.002329143711628185
2.0,Artificial,fold_growth,7,42,6,0.05169919156487243,0.0030264148326870515,0.002065119674129314
2.0,Artificial,fold_growth,8,40,5,0.024988937439624284,0.0015299007235721695,0.0010465590176158266
2.0,Artificial,fold_growth,9,45,5,0.027762167361950803,0.0015519274006313172,0.0010679259003144076
2.0,Artificial,fold_growth,10,40,4,0.03164309484255978,0.001937289002890187,0.0013252410724852216
2.0,Artificial,fold_growth,11,44,4,0.021337884565043513,0.0011919009470167505,0.0008140501951556637
2.0,Artificial,fold_growth,12,36,3,0.005989459220537037,0.0003849981559461952,0.00026740540899048896
2.0,Artificial,fold_growth,13,39,3,0.0026640707026988723,0.0001637164623269865,0.00011266133389738635
2.0,Artificial,fold_growth,14,42,3,0.008693864361365539,0.0005089294292656496,0.0003472756496460693
2.0,White Noise,fold_growth,3,45,15,0.26756117392078343,3.867389863430035,0.28804154981821
2.0,White Noise,fold_growth,4,44,11,0.2842569446422949,4.570980497822064,0.31249182276196
2.0,White Noise,fold_growth,5,45,9,0.0763506320951051,1.1035893448371101,0.08219486435945016
2.0,White Noise,fold_growth,6,42,7,0.10564424114987599,0.9618161311327502,0.111240840632971
2.0,White Noise,fold_growth,7,42,6,0.03943768491606677,0.35905224093559873,0.04152693204031461
2.0,White Noise,fold_growth,8,40,5,0.10067134172332326,0.9017738258106118,0.10974951048049664
2.0,White Noise,fold_growth,9,45,5,0.012918570691325704,0.18672794938636847,0.013907418138579625
2.0,White Noise,fold_growth,10,40,4,0.03511278014269596,0.3145263144614476,0.03827912061469417
2.0,White Noise,fold_growth,11,44,4,0.014929231440005053,0.24006880762617416,0.016412132871522437
2.0,White Noise,fold_growth,12,36,3,0.08254217636476009,1.1022225003369013,0.08282328061918968
2.0,White Noise,fold_growth,13,39,3,0.011232211799863017,0.14881835640709792,0.011733836906427611
2.0,White Noise,fold_growth,14,42,3,0.017055560402580407,0.15527882014352545,0.017959094182500884
3.0,Trace,fold_growth,3,39,13,0.1584237482583077,0.007354733723265724,0.005409255560763604
3.0,Trace,fold_growth,4,40,10,0.345972459061921,0.019139097528168947,0.014353899410433904
3.0,Trace,fold_growth,5,40,8,0.1558827626038671,0.008623389863242988,0.006467351477349794
3.0,Trace,fold_growth,6,36,6,0.06000320006055982,0.002984776644783273,0.0021882379714227283
3.0,Trace,fold_growth,7,35,5,0.005745647481597613,0.00028161444720384147,0.0002043952608632868
3.0,Trace,fold_growth,8,40,5,0.20284084605084696,0.011221097615081093,0.008415574778511677
3.0,Trace,fold_growth,9,36,4,0.025030160853883442,0.0012450909194249194,0.0009128171223535815
3.0,Trace,fold_growth,10,40,4,0.07317918282327074,0.004048251473206464,0.003036098977447747
3.0,Trace,fold_growth,11,33,3,0.0028968318354404515,0.00014986301769047495,0.0001082386199295176
3.0,Trace,fold_growth,12,36,3,4.3280486901933844e-05,2.1529282829809e-06,1.578382565677982e-06
3.0,Artificial,fold_growth,3,39,13,0.34146572266936537,0.01879386379559853,0.012807808347650535
3.0,Artificial,fold_growth,4,40,10,0.3491137113808708,0.018725121179523022,0.012775395541669426
3.0,Artificial,fold_growth,5,40,8,0.24408552145790008,0.013091811689057258,0.008932015503731877
3.0,Artificial,fold_growth,6,36,6,0.2184891516847602,0.012803980378786632,0.008673246401707227
3.0,Artificial,fold_growth,7,35,5,0.02617372552044055,0.0015785015219005804,0.0010684356911781552
3.0,Artificial,fold_growth,8,40,5,0.3078033041066299,0.0165093892934107,0.011263690971750312
3.0,Artificial,fold_growth,9,36,4,0.032479750762276695,0.0019033901146181175,0.0012893312059434074
3.0,Artificial,fold_growth,10,40,4,0.009603292569967281,0.0005150838000140018,0.0003514209184120562
3.0,Artificial,fold_growth,11,33,3,0.04528747521628267,0.0028772265465849085,0.001954617453138958
3.0,Artificial,fold_growth,12,36,3,0.09211703196469344,0.005398275661437634,0.0036567202987563938
3.0,White Noise,fold_growth,3,39,13,0.3375263080257838,3.271044533761583,0.3145788023144732
3.0,White Noise,fold_growth,4,40,10,0.1898313068191957,1.3268495718034747,0.1876783388634395
3.0,White Noise,fold_growth,5,40,8,0.14204760228333616,0.9928594151483565,0.14043657225339853
3.0,White Noise,fold_growth,6,36,6,0.12610846918003293,1.4282328111941858,0.10815482286312754
3.0,White Noise,fold_growth,7,35,5,0.10295839576387915,1.0504769059700436,0.0904260193474439
3.0,White Noise,fold_growth,8,40,5,0.09245136320938316,0.646200322499246,0.09140282792934444
3.0,White Noise,fold_growth,9,36,4,0.030787768141124053,0.34868475470761334,0.026404615259428877
3.0,White Noise,fold_growth,10,40,4,0.052482780657091194,0.36683493470464523,0.05188754825376943
3.0,White Noise,fold_growth,11,33,3,0.13805983854100454,2.180436805638338,0.12487478283110982
3.0,White Noise,fold_growth,12,36,3,0.0917076815938978,1.038629052771757,0.0786515618060215
4.0,Trace,fold_growth,3,33,11,0.08741525331986927,0.0037961638767599754,0.0024415748325230715
4.0,Trace,fold_growth,4,32,8,0.16489696968170972,0.00724224030898873,0.0046832737139910555
4.0,Trace,fold_growth,5,30,6,0.05146795785810144,0.002269495385361853,0.0014409561778429612
4.0,Trace,fold_growth,6,30,5,0.040027389556292765,0.001765020017630026,0.0011206528617880257
4.0,Trace,fold_growth,7,28,4,0.0299648556801584,0.001415749053902145,0.0008969140606985011
4.0,Trace,fold_growth,8,32,4,0.03452144816476266,0.001516174759949154,0.0009804509511060497
4.0,Trace,fold_growth,9,27,3,0.022003865388662953,0.0010509057786349221,0.0006705111139845842
4.0,Trace,fold_growth,10,30,3,0.04190720607438238,0.001847911103475971,0.0011732823683330595
4.0,Artificial,fold_growth,3,33,11,0.3931940863040534,0.013361592119282869,0.009235376681107667
4.0,Artificial,fold_growth,4,32,8,0.3318978327708782,0.010456435983487705,0.007312540725028172
4.0,Artificial,fold_growth,5,30,6,0.08308632622649917,0.0021420577565674412,0.0015355509617391422
4.0,Artificial,fold_growth,6,30,5,0.0751588922574162,0.0019376797055165502,0.0013890409472974814
4.0,Artificial,fold_growth,7,28,4,0.06201947642348951,0.0015934353289015156,0.0011542647593908418
4.0,Artificial,fold_growth,8,32,4,0.04612686463606696,0.0014532261423924476,0.0010162903847641444
4.0,Artificial,fold_growth,9,27,3,0.05503063127887479,0.0014655166965382607,0.0010598023554450528
4.0,Artificial,fold_growth,10,30,3,0.025501932807805064,0.0006574681474001457,0.0004713112160294637
4.0,White Noise,fold_growth,3,33,11,0.2232356103587364,0.4290295182823713,0.21646115160502513
4.0,White Noise,fold_growth,4,32,8,0.1399585750670045,0.23625628524190495,0.1301075535363494
4.0,White Noise,fold_growth,5,30,6,0.08051095552105486,0.11614360733931241,0.07003772612721842
4.0,White Noise,fold_growth,6,30,5,0.12284646430893925,0.17721602509100826,0.10686604037032646
4.0,White Noise,fold_growth,7,28,4,0.08137945354589753,0.12212384865078475,0.07327777066857463
4.0,White Noise,fold_growth,8,32,4,0.10434485787777735,0.17613875030162396,0.09700051730361084
4.0,White Noise,fold_growth,9,27,3,0.10452870400714125,0.15771608582924931,0.09696768704483748
4.0,White Noise,fold_growth,10,30,3,0.07213640639093001,0.1040626384883263,0.0627525762414836
5.0,Trace,fold_growth,3,189,63,0.18912566376190568,0.012962920534000662,0.009031473655530439
5.0,Trace,fold_growth,4,188,47,0.12080547033425465,0.008318876932834039,0.005798060637813924
5.0,Trace,fold_growth,5,185,37,0.070827767997832,0.004912651591411819,0.0034205206766371454
5.0,Trace,fold_growth,6,186,31,0.07669772095452562,0.005293354855234695,0.0036845928541255754
5.0,Trace,fold_growth,7,189,27,0.08355956979204146,0.005727282281653478,0.003990288986873535
5.0,Trace,fold_growth,8,184,23,0.08565050230862262,0.005947046734151927,0.004146074951156224
5.0,Trace,fold_growth,9,189,21,0.05456453243589822,0.0037399244707048583,0.0026056650769593326
5.0,Trace,fold_growth,10,180,18,0.028464413055227605,0.002005948916763362,0.001395759480677484
5.0,Trace,fold_growth,11,187,17,0.03401255353853162,0.0023397711792333864,0.0016273230068607693
5.0,Trace,fold_growth,12,180,15,0.033300727421683066,0.002346774478340741,0.0016329093426971123
5.0,Trace,fold_growth,13,182,14,0.05255678539339321,0.0036633154959635258,0.0025507153178045395
5.0,Trace,fold_growth,14,182,13,0.024154052787358344,0.0016835869089773894,0.0011722580057097493
5.0,Trace,fold_growth,15,180,12,0.028591964032648545,0.002014937710753008,0.0014020139741623674
5.0,Trace,fold_growth,16,176,11,0.03548411533646987,0.0024875329016016043,0.0017299564245133964
5.0,Trace,fold_growth,17,187,11,0.02913087534572037,0.0020039537014632357,0.0013937602069888718
5.0,Trace,fold_growth,18,180,10,0.02962754119329431,0.0020879170790467356,0.0014527937544142893
5.0,Trace,fold_growth,19,171,9,0.009064961190273757,0.0006512221872715772,0.00045248521418745795
5.0,Trace,fold_growth,20,180,9,0.0183783477944357,0.0012951620248982441,0.0009011867950166883
5.0,Trace,fold_growth,21,189,9,0.026544040657971606,0.0018193632892347634,0.0012675794450382096
5.0,Trace,fold_growth,22,176,8,0.00996183217136862,0.0006983515032441573,0.00048566902123303306
5.0,Trace,fold_growth,23,184,8,0.015229676325876932,0.001057455524658135,0.0007372213568743837
5.0,Trace,fold_growth,24,168,7,0.009600745322975786,0.0007010186218682495,0.00048736440871627844
5.0,Trace,fold_growth,25,175,7,0.009686571906131302,0.0006829088960766449,0.0004746386083614957
5.0,Trace,fold_growth,26,182,7,0.018031690258496234,0.0012568457116988658,0.0008751240815811962
5.0,Trace,fold_growth,27,189,7,0.014310972180688525,0.00098089276437969,0.000683403646358814
5.0,Trace,fold_growth,28,168,6,0.00781191450993241,0.0005704033759545662,0.00039655765963962213
5.0,Trace,fold_growth,29,174,6,0.007051196227602197,0.0004997402155032095,0.0003474370743928638
5.0,Trace,fold_growth,30,180,6,0.006258713622184801,0.0004410651217853933,0.00030689755864842666
5.0,Trace,fold_growth,31,186,6,0.00436265420856154,0.0003010920865600593,0.0002095838614476878
5.0,Trace,fold_growth,32,160,5,0.005821815029350682,0.00043858637148222484,0.0003042558416585162
5.0,Trace,fold_growth,33,165,5,0.009879839321472158,0.0007310715597557137,0.0005076790700798919
5.0,Trace,fold_growth,34,170,5,0.0184683588153465,0.0013339779619660913,0.0009271539897588379
5.0,Trace,fold_growth,35,175,5,0.011902877727761066,0.0008391597324596795,0.0005832368122540392
5.0,Trace,fold_growth,36,180,5,0.010507896850330073,0.0007405142787762363,0.00051525730119124
5.0,Trace,fold_growth,37,185,5,0.009764341277171735,0.0006772598949589114,0.00047155419655931847
5.0,Trace,fold_growth,38,152,4,0.0039811552465059226,0.00030149013568887904,0.00021101068506946435
5.0,Trace,fold_growth,39,156,4,0.006517413146120848,0.00048810578818933456,0.0003400184360316833
5.0,Trace,fold_growth,40,160,4,0.006195666384809678,0.0004667504592517329,0.000323793813620336
5.0,Trace,fold_growth,41,164,4,0.005038885683098137,0.00037519154872213043,0.0002604454639236465
5.0,Trace,fold_growth,42,168,4,0.0035280504637085095,0.00025760802841336,0.00017909507755107723
5.0,Trace,fold_growth,43,172,4,0.002193991554109608,0.00015668746457740674,0.00010887953106677831
5.0,Trace,fold_growth,44,176,4,0.003643092923912646,0.0002553907128835936,0.00017761164253528682
5.0,Trace,fold_growth,45,180,4,0.008709992432426048,0.0006138120554582574,0.00042709661676846363
5.0,Trace,fold_growth,46,184,4,0.006450271838348928,0.00044786740342074284,0.00031223763756531525
5.0,Trace,fold_growth,47,188,4,0.005425228696318937,0.0003735907797244812,0.00026038394509976103
5.0,Trace,fold_growth,48,144,3,0.0018334715268508986,0.00012616608356547237,8.856074229004802e-05
5.0,Trace,fold_growth,49,147,3,0.00045555318029151596,3.511827927305065e-05,2.4573212571079933e-05
5.0,Trace,fold_growth,50,150,3,0.002537792876840528,0.00019457013923934,0.00013598984374928595
5.0,Trace,fold_growth,51,153,3,0.004794673503616334,0.0003611080488482621,0.0002525894624659653
5.0,Trace,fold_growth,52,156,3,0.009360814457433728,0.0007010554059411299,0.0004883608604272405
5.0,Trace,fold_growth,53,159,3,0.004137958140740441,0.00031185959929400456,0.0002167080916565324
5.0,Trace,fold_growth,54,162,3,0.005801964208596556,0.0004339229279251465,0.00030200273442885416
5.0,Trace,fold_growth,55,165,3,0.004204423508554073,0.00031111178555221804,0.0002160458027293824
5.0,Trace,fold_growth,56,168,3,0.0036466895403987013,0.0002662707102409934,0.00018511757492150412
5.0,Trace,fold_growth,57,171,3,0.004333129271209888,0.0003112897962272005,0.00021629181694556585
5.0,Trace,fold_growth,58,174,3,0.00356175673895743,0.00025243278201915513,0.00017550019899293756
5.0,Trace,fold_growth,59,177,3,0.0037929754739078627,0.00026439697548637334,0.00018387413251151703
5.0,Trace,fold_growth,60,180,3,0.004662113612860041,0.0003285492566946432,0.0002286078853099657
5.0,Trace,fold_growth,61,183,3,0.0017896535965018325,0.00012427502121736044,8.646730218047972e-05
5.0,Trace,fold_growth,62,186,3,0.0025595487544960455,0.00017664931445426614,0.00012296186813939044
5.0,Artificial,fold_growth,3,189,63,0.3554945195116241,0.020222947847781496,0.013376517432403085
5.0,Artificial,fold_growth,4,188,47,0.3096951722556623,0.01749703152381986,0.011598189053684477
5.0,Artificial,fold_growth,5,185,37,0.2870524779825882,0.016314061861620086,0.010838441349143439
5.0,Artificial,fold_growth,6,186,31,0.2055718212945993,0.011619291285090344,0.0077205543372760865
5.0,Artificial,fold_growth,7,189,27,0.16994068250871405,0.009667382676704651,0.006394513493977961
5.0,Artificial,fold_growth,8,184,23,0.14579610996123327,0.008331506435992352,0.0055348001414825
5.0,Artificial,fold_growth,9,189,21,0.164543219931614,0.009360338268939944,0.006191418232896277
5.0,Artificial,fold_growth,10,180,18,0.09082000954393714,0.005224942914132369,0.003473796534644253
5.0,Artificial,fold_growth,11,187,17,0.1218438362537898,0.006859947566998475,0.004555352664512668
5.0,Artificial,fold_growth,12,180,15,0.08056348730422634,0.004634877536809411,0.0030814923321593113
5.0,Artificial,fold_growth,13,182,14,0.07779814250970407,0.004428450275565844,0.002946901470606546
5.0,Artificial,fold_growth,14,182,13,0.07824108770763846,0.00445366374108796,0.002963679709945977
5.0,Artificial,fold_growth,15,180,12,0.0686375251077122,0.0039487680331240895,0.002625333316557064
5.0,Artificial,fold_growth,16,176,11,0.013196488101969555,0.0007619868001835672,0.000505232695275687
5.0,Artificial,fold_growth,17,187,11,0.03578466460993474,0.00201471761292433,0.0013378745473839114
5.0,Artificial,fold_growth,18,180,10,0.03613133734472365,0.002078662796727737,0.0013819962703201718
5.0,Artificial,fold_growth,19,171,9,0.05279077837842761,0.0031242242399061653,0.002073758747936099
5.0,Artificial,fold_growth,20,180,9,0.012252987471475461,0.0007049235117627478,0.0004686674845245311
5.0,Artificial,fold_growth,21,189,9,0.01577513005356186,0.0008973967666320683,0.0005935852469674888
5.0,Artificial,fold_growth,22,176,8,0.02442543391982113,0.0014103644918136873,0.0009351372666147146
5.0,Artificial,fold_growth,23,184,8,0.008787279084168511,0.0005021483238755657,0.0003335880054086094
5.0,Artificial,fold_growth,24,168,7,0.009766013571204662,0.0005797722461782117,0.0003859460587278164
5.0,Artificial,fold_growth,25,175,7,0.02592315249571293,0.0015030796493342045,0.0009972711563077173
5.0,Artificial,fold_growth,26,182,7,0.024853656659503644,0.001414727641715471,0.0009414270700705455
5.0,Artificial,fold_growth,27,189,7,0.021670238998591624,0.0012327506869009542,0.0008154059030986658
5.0,Artificial,fold_growth,28,168,6,0.010289162673062874,0.0006108296809912,0.00040662054709679653
5.0,Artificial,fold_growth,29,174,6,0.007845319855989427,0.00045740807042980996,0.0003035312855020958
5.0,Artificial,fold_growth,30,180,6,0.009235610658991074,0.0005313315723341301,0.00035325510824798704
5.0,Artificial,fold_growth,31,186,6,0.013793359492602637,0.0007796256351440251,0.0005180300528816656
5.0,Artificial,fold_growth,32,160,5,0.002893556667704298,0.00017787214385117179,0.00011822921628131566
5.0,Artificial,fold_growth,33,165,5,0.0031644436647372525,0.00018919669718755891,0.0001256676777737907
5.0,Artificial,fold_growth,34,170,5,0.0008554855317899178,5.053400494694015e-05,3.360210770253999e-05
5.0,Artificial,fold_growth,35,175,5,0.0021955187895043044,0.00012730086021677087,8.446224132139689e-05
5.0,Artificial,fold_growth,36,180,5,0.004913785998866467,0.00028269377492103705,0.00018794859041044103
5.0,Artificial,fold_growth,37,185,5,0.011628773199829792,0.0006608984067654713,0.00043907572989664777
5.0,Artificial,fold_growth,38,152,4,0.005497320906965937,0.0003407594035794346,0.0002244936168546523
5.0,Artificial,fold_growth,39,156,4,0.002718081109656012,0.00016613778500706902,0.00010949342806918979
5.0,Artificial,fold_growth,40,160,4,0.0003484078385102284,2.141725782047145e-05,1.4235762566216673e-05
5.0,Artificial,fold_growth,41,164,4,0.00038394781642135304,2.309101776099043e-05,1.5339804991294235e-05
5.0,Artificial,fold_growth,42,168,4,0.0020978426529468,0.000124541189520116,8.290528144699793e-05
5.0,Artificial,fold_growth,43,172,4,0.0022447174295937198,0.00013205944993236444,8.769011099635194e-05
5.0,Artificial,fold_growth,44,176,4,0.0013519638427693624,7.806460283641322e-05,5.1760463156534425e-05
5.0,Artificial,fold_growth,45,180,4,0.0013551206958831333,7.79611047532792e-05,5.183233960249884e-05
5.0,Artificial,fold_growth,46,184,4,0.00033725253150474084,1.9272267535351834e-05,1.2802984658397955e-05
5.0,Artificial,fold_growth,47,188,4,0.0021343627988928485,0.00012058635884923371,7.993260944434302e-05
5.0,Artificial,fold_growth,48,144,3,0.0018087615137212304,0.00011011194760656268,7.325208663538762e-05
5.0,Artificial,fold_growth,49,147,3,0.003870897689871748,0.00023496162472149052,0.00015573390433426488
5.0,Artificial,fold_growth,50,150,3,0.005535602899109929,0.0003442758677559639,0.00022676991796669998
5.0,Artificial,fold_growth,51,153,3,0.0037459558337094787,0.00023087506676198704,0.00015202916671434825
5.0,Artificial,fold_growth,52,156,3,0.002945273916983697,0.00018002453387739106,0.00011864551673151794
5.0,Artificial,fold_growth,53,159,3,0.0016285439768042235,9.989678152351826e-05,6.623321054656727e-05
5.0,Artificial,fold_growth,54,162,3,0.004856127897211238,0.0002952812436368253,0.00019610362965189027
5.0,Artificial,fold_growth,55,165,3,0.005735906045745186,0.00034294005335792465,0.00022778664089673217
5.0,Artificial,fold_growth,56,168,3,0.0033434657621353382,0.00019848924443938067,0.00013213143970967827
5.0,Artificial,fold_growth,57,171,3,0.0020952051676526996,0.00012399686031210584,8.230509529513255e-05
5.0,Artificial,fold_growth,58,174,3,0.003493406708058166,0.0002036771541366195,0.00013515806217499475
5.0,Artificial,fold_growth,59,177,3,0.0020298575063595523,0.00011654155514907925,7.727499200605517e-05
5.0,Artificial,fold_growth,60,180,3,0.0003097967717293857,1.7822839431496125e-05,1.1849491730749973e-05
5.0,Artificial,fold_growth,61,183,3,0.00032696726234930434,1.8780345666662347e-05,1.2467512731193762e-05
5.0,Artificial,fold_growth,62,186,3,0.0003608810731959688,2.039765120692703e-05,1.3553423408703264e-05
5.0,White Noise,fold_growth,3,189,63,0.31158847320364413,5.575860634672133,0.29069441619974423
5.0,White Noise,fold_growth,4,188,47,0.3171925820774086,5.427596186575851,0.2970907139799185
5.0,White Noise,fold_growth,5,185,37,0.17856787712177558,2.607249612513764,0.16643772092058598
5.0,White Noise,fold_growth,6,186,31,0.15304368456004747,2.5646868040377635,0.1436196839471756
5.0,White Noise,fold_growth,7,189,27,0.2003456921633386,3.5851764565424107,0.18691119547125226
5.0,White Noise,fold_growth,8,184,23,0.13325853866311235,1.8227775819135976,0.1244014526899974
5.0,White Noise,fold_growth,9,189,21,0.14258972674008547,2.551636252985112,0.13302814749408198
5.0,White Noise,fold_growth,10,180,18,0.08929064046440216,1.1833705715729865,0.08379942441196726
5.0,White Noise,fold_growth,11,187,17,0.15620319427773038,2.890817249641167,0.1466115426126709
5.0,White Noise,fold_growth,12,180,15,0.10267044475034645,1.3606933745346805,0.09635639446028837
5.0,White Noise,fold_growth,13,182,14,0.08861670032082831,1.2967455370685015,0.08339116387247052
5.0,White Noise,fold_growth,14,182,13,0.11422667338748123,1.6715012903113384,0.10749097184364201
5.0,White Noise,fold_growth,15,180,12,0.05757173677715796,0.7629993323163146,0.054031177055410606
5.0,White Noise,fold_growth,16,176,11,0.05349037685101118,0.7608279169038963,0.05106201114987472
5.0,White Noise,fold_growth,17,187,11,0.072811278553685,1.347501893189062,0.06834030454829534
5.0,White Noise,fold_growth,18,180,10,0.0602905482506252,0.7990317929484995,0.056582786444437684
5.0,White Noise,fold_growth,19,171,9,0.06241127650474882,1.0337623796749107,0.05791382856670943
5.0,White Noise,fold_growth,20,180,9,0.052943561245681725,0.7016620331824082,0.04968762611213029
5.0,White Noise,fold_growth,21,189,9,0.03361005701236992,0.6014503421693574,0.03135628157613349
5.0,White Noise,fold_growth,22,176,8,0.0525246422809416,0.7470916550847905,0.05014011917064892
5.0,White Noise,fold_growth,23,184,8,0.03129424943307378,0.4280585460540494,0.029214263711531695
5.0,White Noise,fold_growth,24,168,7,0.04314746387264744,0.7767823723088186,0.04007281497553745
5.0,White Noise,fold_growth,25,175,7,0.05059881282043975,0.7030386398087256,0.04854436391862304
5.0,White Noise,fold_growth,26,182,7,0.0443653964810697,0.6492075385205899,0.041749264357910675
5.0,White Noise,fold_growth,27,189,7,0.02827694003654379,0.5060144722224752,0.026380785179001075
5.0,White Noise,fold_growth,28,168,6,0.05149710836344628,0.9271007473271379,0.047827471420209926
