dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,22.0,[ 5  7  9 11],"[0.4661141754011585, 0.5514656924037287, 0.6052228088332615, 0.6041618659415411]",[0.4776551  0.53644985 0.58503839 0.62697683],$r$,dfa (short)
Shuffled,22.0,[ 5  7  9 11],"[0.5009652924541314, 0.5603634524605563, 0.6085475802875259, 0.6350559145166755]",[0.50341356 0.55802635 0.60264815 0.64082656],$r$,dfa (short)
Trace,23.0,[5 7 9],"[0.4444563362707887, 0.5541599967525109, 0.5946207021449043]",[0.45129967 0.53470565 0.6069103 ],$r$,dfa (short)
Shuffled,23.0,[5 7 9],"[0.5318165475313422, 0.5873087074569596, 0.6137951351387688]",[0.5344099  0.5806645  0.61780577],$r$,dfa (short)
Trace,24.0,[5 7 9],"[0.42441304792016704, 0.6570303162507191, 0.6744323118916048]",[0.4455735  0.58635962 0.7198286 ],$r$,dfa (short)
Shuffled,24.0,[5 7 9],"[0.49408174624844525, 0.5818557491620386, 0.6769544016638558]",[0.49174594 0.5883405  0.67267305],$r$,dfa (short)
Trace,25.0,[ 5  7  9 11],"[0.4829228413530537, 0.5778637362931748, 0.5697571015481421, 0.5566638084939156]",[0.50581271 0.53669887 0.56099224 0.58117731],$r$,dfa (short)
Shuffled,25.0,[ 5  7  9 11],"[0.496138993719581, 0.5782355854308905, 0.6994982433639658, 0.7891902851946542]",[0.48804077 0.5970987  0.69417342 0.78290006],$r$,dfa (short)
Trace,26.0,[ 5  7  9 11],"[0.5108310721251971, 0.5185955096231023, 0.5498774357860745, 0.5680776767992168]",[0.50510307 0.52949562 0.54848007 0.56412643],$r$,dfa (short)
Shuffled,26.0,[ 5  7  9 11],"[0.38270497139771015, 0.5330925236560803, 0.6107898670012608, 0.6723343904386601]",[0.39655452 0.50397723 0.60279579 0.69544024],$r$,dfa (short)
Trace,31.0,[ 5  7  9 11],"[0.5549706305427319, 0.5923444341375551, 0.6914341873535502, 0.6979037760575151]",[0.54986285 0.61274605 0.66436203 0.70868135],$r$,dfa (short)
Shuffled,31.0,[ 5  7  9 11],"[0.5076706240342319, 0.5937821662893045, 0.6767465578633685, 0.7249313934801795]",[0.50912025 0.59447818 0.66744359 0.73208464],$r$,dfa (short)
Trace,32.0,[ 5  7  9 11],"[0.4426378420956466, 0.5233304052772279, 0.630932813869514, 0.6297351401021501]",[0.4475518  0.52684588 0.59510678 0.65590925],$r$,dfa (short)
Shuffled,32.0,[ 5  7  9 11],"[0.40007317123216435, 0.5547113923023688, 0.5948120462473145, 0.6914026643798697]",[0.41361968 0.51716955 0.61109245 0.69819425],$r$,dfa (short)
Trace,33.0,[ 5  7  9 11],"[0.4717832731145594, 0.5736677524343149, 0.7117057727113963, 0.7359808793532777]",[0.4747738  0.58080689 0.67518067 0.76143265],$r$,dfa (short)
Shuffled,33.0,[ 5  7  9 11],"[0.4040283812029429, 0.5829912825817907, 0.6962312325080421, 0.815753577075826]",[0.41440411 0.55774328 0.6962952  0.83125567],$r$,dfa (short)
Trace,34.0,[5 7 9],"[0.5590514827288952, 0.6543502003740519, 0.6905219756401421]",[0.56485711 0.63872852 0.7001396 ],$r$,dfa (short)
Shuffled,34.0,[5 7 9],"[0.530854119287115, 0.6210074492021667, 0.6395514544994985]",[0.53845454 0.60069927 0.65184051],$r$,dfa (short)
Trace,37.0,[ 5  7  9 11],"[0.4515085570612916, 0.5492578294597884, 0.5473091138206849, 0.61883555441291]",[0.46065416 0.52067331 0.57054997 0.61378487],$r$,dfa (short)
Shuffled,37.0,[ 5  7  9 11],"[0.4809614380902795, 0.6186534733043237, 0.7048136070735841, 0.7243481470387001]",[0.49662428 0.59444622 0.67988387 0.75684002],$r$,dfa (short)
Trace,38.0,[5 7 9],"[0.45137435863115233, 0.651599354447039, 0.6292653560917315]",[0.47455649 0.57957313 0.67290722],$r$,dfa (short)
Shuffled,38.0,[5 7 9],"[0.5500626460038279, 0.6508630448185408, 0.772977140822294]",[0.54595407 0.66237666 0.76525697],$r$,dfa (short)
Trace,39.0,[5 7 9],"[0.5082849899871044, 0.6136338743650918, 0.7067897169699876]",[0.50823149 0.61378497 0.70669011],$r$,dfa (short)
Shuffled,39.0,[5 7 9],"[0.46775902565570987, 0.5283162701110299, 0.6672125551819774]",[0.45708347 0.55762835 0.64690426],$r$,dfa (short)
Trace,40.0,[5 7 9],"[0.4533677468001121, 0.6531653396047781, 0.7154194901508178]",[0.46691243 0.60970726 0.74417952],$r$,dfa (short)
Shuffled,40.0,[5 7 9],"[0.43212151670629084, 0.4921865060282375, 0.5374208199145513]",[0.43277229 0.49045723 0.5385047 ],$r$,dfa (short)
Trace,43.0,[5 7 9],"[0.4288981938475191, 0.5110934312484735, 0.6156471692768843]",[0.42508159 0.52189066 0.60832348],$r$,dfa (short)
Shuffled,43.0,[5 7 9],"[0.5152568647684589, 0.5662978713079381, 0.6573047609784093]",[0.50874622 0.58339329 0.64620879],$r$,dfa (short)
Trace,44.0,[5 7 9],"[0.5093774126158447, 0.490086377811136, 0.4616424021861083]",[0.51193873 0.48437074 0.46475291],$r$,dfa (short)
Shuffled,44.0,[5 7 9],"[0.3190772134345459, 0.620405188201787, 0.6463684323872019]",[0.34352666 0.52201263 0.71352615],$r$,dfa (short)
