intercept,slope,std_error,variable,lineage,kind
2.3917225668956847,-0.13647876685381052,0.07187575270196743,div_then_fold,1.0,Trace
2.353986014964513,-0.1266799026696198,0.11604897036494272,div_and_fold,1.0,Trace
2.220280879979751,-0.056784464638184075,0.11425208917799502,fold_then_div,1.0,Trace
2.1284329400527358,-0.055504716796348594,0.08914270096056841,fold_growth,1.0,Trace
1.7787201620508253,0.07007661974354698,0.08854195029119004,division_ratio,1.0,Trace
2.0432686655851815,0.00475897496614894,0.08756984973309118,added_length,1.0,Trace
2.0218062772227188,0.023519411247862575,0.06995163017029007,generationtime,1.0,Trace
0.6878241505883669,0.5695901235804642,0.04000153269898082,length_birth,1.0,Trace
1.0233190248874697,0.39466336696802684,0.06396781452125178,length_final,1.0,Trace
1.432316227625021,0.2931643143377612,0.06426673788580861,growth_rate,1.0,Trace
2.419868484476277,-0.10230886434169312,0.18816659702714983,div_then_fold,2.0,Trace
2.4308145786730995,-0.12473252302972236,0.1670445771681363,div_and_fold,2.0,Trace
2.357116896672041,-0.06184883098283658,0.11573059122770842,fold_then_div,2.0,Trace
1.9814460357198622,-0.002159688681929253,0.1412118880902314,fold_growth,2.0,Trace
0.6623409863470278,0.46243228242752354,0.058480384657858535,division_ratio,2.0,Trace
2.3481550408018568,-0.06711006364131838,0.16179986026848578,added_length,2.0,Trace
2.013415548974713,0.011546387411231094,0.13733716817616604,generationtime,2.0,Trace
0.7747349850951342,0.500398783553937,0.058325145249059976,length_birth,2.0,Trace
1.3301218538912034,0.24137369552571344,0.09700415979541727,length_final,2.0,Trace
1.1818244065559207,0.27031016366287525,0.1549783425593731,growth_rate,2.0,Trace
2.1462465764240255,-0.019746585979308225,0.026151565389790063,div_then_fold,15.0,Trace
2.763776765948132,-0.12043113277427439,0.03277620595934625,div_and_fold,15.0,Trace
2.7424207512126464,-0.11785482601499715,0.029601490818242898,fold_then_div,15.0,Trace
2.568696768042378,-0.09049537000576614,0.028698178914156797,fold_growth,15.0,Trace
2.3034215492545274,-0.05698476561443165,0.02908464186071679,division_ratio,15.0,Trace
2.6273810887113482,-0.1035021905103764,0.03731911390543821,added_length,15.0,Trace
2.3740046728747983,-0.06186864049500202,0.02788218047602083,generationtime,15.0,Trace
2.526032736547213,-0.11411241320630626,0.06031674245057393,length_birth,15.0,Trace
2.3036000149618574,-0.07484373896654858,0.05430594453579965,length_final,15.0,Trace
1.474081942342778,0.09416578038789739,0.04057299356685529,growth_rate,15.0,Trace
2.797889517434814,-0.13578506567718585,0.04312815590199901,div_then_fold,16.0,Trace
2.7248778988118936,-0.12280843830557762,0.03725780127637293,div_and_fold,16.0,Trace
3.0940468707855784,-0.17478935437681759,0.047414202020688634,fold_then_div,16.0,Trace
2.6308610446231904,-0.10942322079987465,0.03764913943617843,fold_growth,16.0,Trace
2.1723529167807114,-0.041331768180738616,0.03351161209294446,division_ratio,16.0,Trace
3.021206024713119,-0.1646179510196225,0.04595586798900586,added_length,16.0,Trace
2.6096667172058967,-0.10588397486694519,0.037491865559430106,generationtime,16.0,Trace
3.1010343641645735,-0.19228594624836856,0.06322490885464764,length_birth,16.0,Trace
2.8090140142342084,-0.1459145564037353,0.05007254529782639,length_final,16.0,Trace
1.5578203443872651,0.07082112542001881,0.0427147501080783,growth_rate,16.0,Trace
2.375381588385188,-0.05807498259976712,0.0851713275582901,div_then_fold,17.0,Trace
2.3547746093357453,-0.06738304751785915,0.10483943515577786,div_and_fold,17.0,Trace
2.3262792214164003,-0.07989845204862318,0.10430317986087388,fold_then_div,17.0,Trace
2.253553848868042,-0.06595770155920579,0.10080107973885274,fold_growth,17.0,Trace
1.7967082900488769,0.07489557859463364,0.03642795915891896,division_ratio,17.0,Trace
2.3629113682002387,-0.0732889487962202,0.08945414134001833,added_length,17.0,Trace
2.101946637383282,0.009679919218172635,0.08569751157114618,generationtime,17.0,Trace
1.2797707149700768,0.22006863419524234,0.0987591050383143,length_birth,17.0,Trace
1.6282477308472443,0.1320771854158643,0.10420947567978807,length_final,17.0,Trace
1.3029109036584912,0.23970041811972265,0.06623212099996129,growth_rate,17.0,Trace
2.3815749954589744,-0.13260545824788988,0.08218319268383471,div_then_fold,18.0,Trace
2.262300889426421,-0.12276522818407751,0.09465170944507897,div_and_fold,18.0,Trace
2.6526072559234906,-0.17520001766219606,0.11333251537783379,fold_then_div,18.0,Trace
2.1281732624091854,-0.08468904805665117,0.09290110259454049,fold_growth,18.0,Trace
1.230809212239673,0.16860169456722393,0.060952987081827635,division_ratio,18.0,Trace
1.434032367663611,0.09676748692475583,0.07484922358996259,added_length,18.0,Trace
2.1883296828162284,-0.09891349702260703,0.09668523224613897,generationtime,18.0,Trace
1.5384306060473232,0.0868143291316298,0.07979120884674563,length_birth,18.0,Trace
0.8101211770051211,0.36084528078895617,0.05906948372738301,length_final,18.0,Trace
0.7876587310188025,0.420265550141135,0.09750804464649072,growth_rate,18.0,Trace
2.4934559954956885,-0.23225401290678097,0.11204274454905419,div_then_fold,21.0,Trace
2.2392335941543067,-0.0886346769389853,0.1017185679330412,div_and_fold,21.0,Trace
2.431472913589671,-0.2040968274771038,0.1611218888161842,fold_then_div,21.0,Trace
1.8536405080706966,-0.03489178308289549,0.11630054947537907,fold_growth,21.0,Trace
1.8685224639648623,-0.03172004913466593,0.08157294405359322,division_ratio,21.0,Trace
1.8511504923966733,-0.04745107037797804,0.1730034393337695,added_length,21.0,Trace
2.303864937517957,-0.15474241226636648,0.09811852285986034,generationtime,21.0,Trace
1.7263605533321917,0.06188125345964865,0.145345206114331,length_birth,21.0,Trace
1.6992369380657375,0.012518967802064875,0.25221374944213537,length_final,21.0,Trace
1.8581449502453284,-0.13308536473819751,0.08352286384171131,growth_rate,21.0,Trace
2.3446631518861594,-0.13750317360363187,0.13173901486036413,div_then_fold,22.0,Trace
2.484433485053387,-0.24887209536432903,0.21234666909984073,div_and_fold,22.0,Trace
2.4380576201578386,-0.11120712699894492,0.15388765793801518,fold_then_div,22.0,Trace
2.0772529391755166,-0.13123042849680644,0.15808633495367716,fold_growth,22.0,Trace
1.4143482277082824,0.09189177099321676,0.08671371201229275,division_ratio,22.0,Trace
2.3929276078296993,-0.2293911259952221,0.1796388554405761,added_length,22.0,Trace
2.320188809022772,-0.18260045717773024,0.12615321981153882,generationtime,22.0,Trace
1.5555087657484636,0.07759480759851227,0.16534382696082242,length_birth,22.0,Trace
2.1820290507919484,-0.13950679490484652,0.1775923462678903,length_final,22.0,Trace
1.4398095460250577,0.1425315146932301,0.14009999326545314,growth_rate,22.0,Trace
1.9871409472472654,-0.07207555930015451,0.16250858710705074,div_then_fold,43.0,Trace
2.077973240626882,-0.08063717425487936,0.14738231204418245,div_and_fold,43.0,Trace
2.1857100207569333,-0.06072022301205889,0.16451907796164547,fold_then_div,43.0,Trace
2.167628464489588,-0.09679074097579057,0.1641066624301647,fold_growth,43.0,Trace
2.127872269420337,-0.0035299199964783207,0.050555974156507553,division_ratio,43.0,Trace
1.9856592737875551,-0.06905913170267157,0.14656310735947872,added_length,43.0,Trace
2.1249115035645523,-0.06378222105101487,0.13132643195231047,generationtime,43.0,Trace
1.9628439476945316,0.01828662404672778,0.18885851912227825,length_birth,43.0,Trace
1.6793241597197799,0.057702199895049225,0.16503032022480546,length_final,43.0,Trace
1.0622442865376447,0.2883214954646482,0.05291923276983938,growth_rate,43.0,Trace
2.2712203219435056,-0.05815329422615378,0.09953203923626533,div_then_fold,44.0,Trace
2.2497508095039995,-0.034012953064288025,0.10699150450367666,div_and_fold,44.0,Trace
2.21762595829063,0.036491416606598784,0.07577182485660901,fold_then_div,44.0,Trace
2.10388280121724,0.018981910841379658,0.09343003411102657,fold_growth,44.0,Trace
1.8180545654615479,0.10253871172273965,0.06464245914140627,division_ratio,44.0,Trace
1.9965281488306805,0.046691029986510806,0.08500677562567803,added_length,44.0,Trace
2.142415817668788,0.0047587764712131424,0.09558295236648912,generationtime,44.0,Trace
1.8324741190244958,0.10668289599462608,0.11125241231319626,length_birth,44.0,Trace
1.683626074159306,0.1634926306833475,0.10693059295285441,length_final,44.0,Trace
1.5915450366213688,0.12046336927852845,0.05549879450512502,growth_rate,44.0,Trace
1.7057109240441453,0.04788088701801214,0.050312169550444534,div_then_fold,45.0,Trace
1.834980835091883,-0.0008866031695885702,0.07463796115611641,div_and_fold,45.0,Trace
2.0276065966336034,-0.022474164950707323,0.06862739012789972,fold_then_div,45.0,Trace
1.8659782758597914,0.017462616934997545,0.05604161398464316,fold_growth,45.0,Trace
1.9348022575742132,0.00034930468061238393,0.06919346821096736,division_ratio,45.0,Trace
1.0953234408397858,0.2296902458250462,0.04953063683069025,added_length,45.0,Trace
2.0207760321564376,-0.011866799416312147,0.0570597086919229,generationtime,45.0,Trace
0.9215762368678393,0.33488780937735146,0.06710948350586424,length_birth,45.0,Trace
0.706320621296116,0.43247380215779235,0.04052466473235901,length_final,45.0,Trace
2.0736972184328764,-0.052106095795893606,0.10005149722014951,growth_rate,45.0,Trace
2.493214810028578,-0.07633916228454651,0.05690051401145021,div_then_fold,46.0,Trace
2.4770640543435984,-0.07236753459178398,0.04613285086323182,div_and_fold,46.0,Trace
2.470991001045909,-0.08282536350957403,0.08079285756652285,fold_then_div,46.0,Trace
2.3267103151369266,-0.04332606005957876,0.05020196951249187,fold_growth,46.0,Trace
1.2883870631860634,0.20488957314956227,0.05118646519607789,division_ratio,46.0,Trace
2.4349483785626953,-0.05591095751918128,0.043289927018998864,added_length,46.0,Trace
2.47571076677567,-0.0768849411593026,0.054561373940718236,generationtime,46.0,Trace
1.2352867760159527,0.24837808399925962,0.048314951004403195,length_birth,46.0,Trace
1.584226467925511,0.14966621731708415,0.03197150360602958,length_final,46.0,Trace
1.7048090381674268,0.09368315590874307,0.04970169615560304,growth_rate,46.0,Trace
2.144388930484752,-0.043587174169841654,0.1528366887717359,div_then_fold,47.0,Trace
1.6231113655417075,0.06966617349433893,0.13637500165445443,div_and_fold,47.0,Trace
2.006707727911601,-0.07437421700437458,0.1569834957381149,fold_then_div,47.0,Trace
1.867251779572077,0.0021749750987127637,0.14415985404262074,fold_growth,47.0,Trace
2.10267505383077,-0.06512319791424047,0.10301061861031097,division_ratio,47.0,Trace
1.4215559031012628,0.1616524142020051,0.13239966886706395,added_length,47.0,Trace
1.8745881894913372,0.010585198687598128,0.11834999949318598,generationtime,47.0,Trace
1.0397246840323642,0.31826180103710433,0.09696476129869847,length_birth,47.0,Trace
0.7843841445665894,0.5066864988216934,0.10075257172000299,length_final,47.0,Trace
0.9949081943984565,0.3968097130964081,0.08292707637819749,growth_rate,47.0,Trace
2.4067934822253103,-0.07408021166306983,0.0762430786656896,div_then_fold,48.0,Trace
2.3430592872807545,-0.05452896669981432,0.08627305875013286,div_and_fold,48.0,Trace
2.386655481931628,-0.08929831112028704,0.07464394835968717,fold_then_div,48.0,Trace
2.427221930221709,-0.09865925915320362,0.06227675643764659,fold_growth,48.0,Trace
1.9520139446031883,0.026404946826670113,0.09471818925570744,division_ratio,48.0,Trace
2.270574516099434,-0.028084685233678172,0.06879608356890472,added_length,48.0,Trace
2.0570851321215313,0.04088935846955601,0.032304617359129394,generationtime,48.0,Trace
1.6461472144869913,0.1193127821458533,0.09221379004155963,length_birth,48.0,Trace
1.5826729405798352,0.17921625342450137,0.08119765291386705,length_final,48.0,Trace
0.9578321734866005,0.46905001752832914,0.08968674518207134,growth_rate,48.0,Trace
2.332223975925049,-0.12209189768224019,0.12781232959334585,div_then_fold,0.0,Artificial
2.453807141837307,-0.23191877029495947,0.22572860712929926,div_and_fold,0.0,Artificial
2.3042472059338803,-0.10978088270989046,0.12500205763841216,fold_then_div,0.0,Artificial
2.1942266669046004,-0.08224439106885331,0.1134088532368172,fold_growth,0.0,Artificial
1.5797819962902333,0.1784947207852768,0.12773894413336806,division_ratio,0.0,Artificial
2.162138219170817,-0.010917184936833656,0.08585186863881741,added_length,0.0,Artificial
2.234916398166623,-0.11453888983099607,0.08083572454652299,generationtime,0.0,Artificial
1.8558827258418786,0.02071294489344177,0.07035283203671629,length_birth,0.0,Artificial
2.0556356069279436,0.04582596312323072,0.05927097620604817,length_final,0.0,Artificial
2.140849395775895,-0.049787995567499424,0.07571106777659324,growth_rate,0.0,Artificial
1.7130591574926965,-0.0016454815893961834,0.08632234990397668,div_then_fold,1.0,Artificial
1.8498902305955864,-0.020563387042983897,0.11769456004551299,div_and_fold,1.0,Artificial
1.8592911965680472,-0.0396409196343607,0.09018477067743981,fold_then_div,1.0,Artificial
2.1489827887039468,-0.11085801594447806,0.09828726214523645,fold_growth,1.0,Artificial
1.8958494664844212,-0.011126157211743926,0.09350087949400013,division_ratio,1.0,Artificial
1.8503763866216283,0.004557137148601455,0.10124216406340145,added_length,1.0,Artificial
1.8096242463605117,-0.03180086369861147,0.12779360657842742,generationtime,1.0,Artificial
2.503493302239602,-0.18084682293917667,0.08790997929781437,length_birth,1.0,Artificial
1.9757216815434298,0.011005654913169587,0.12761259112705334,length_final,1.0,Artificial
1.8856650585162866,0.07766446083245579,0.06648613355377102,growth_rate,1.0,Artificial
