MSD,RMSD,NRMSD,CV_NRMSD,distance,dataset,n,variable,lineage,kind
2.703880840102716,1.644348150515187,0.48302616707534535,-1.6919042866904337,1,1015_NL,25,div_then_fold,1.0,Trace
2.1194065166717406,1.4558181605790403,0.4276456088954496,-1.49792182741456,2,1015_NL,24,div_then_fold,1.0,Trace
2.0748018073345817,1.4404172337675574,0.42312159696718016,-1.48207549092968,3,1015_NL,23,div_then_fold,1.0,Trace
1.408297709807756,1.186717198749456,0.3485973817252434,-1.2210382059446505,4,1015_NL,22,div_then_fold,1.0,Trace
2.1928805591890117,1.4808377896275513,0.43499510815882814,-1.5236650482922782,5,1015_NL,21,div_then_fold,1.0,Trace
1.6908533433198514,1.3003281675484275,0.38197052766121226,-1.3379349136557332,6,1015_NL,20,div_then_fold,1.0,Trace
2.018589396932949,1.4207707052627983,0.41735044238716185,-1.4618607658513119,7,1015_NL,19,div_then_fold,1.0,Trace
1.6346427643240062,1.278531487419847,0.3755677674828541,-1.3155078524925534,8,1015_NL,18,div_then_fold,1.0,Trace
1.946504823233815,1.3951719690539282,0.4098308307835794,-1.4355216894750131,9,1015_NL,17,div_then_fold,1.0,Trace
1.9548772511491865,1.3981692498224907,0.4107112800003914,-1.4386056544973576,10,1015_NL,16,div_then_fold,1.0,Trace
2.566038796586811,1.601886012357562,0.4301012837050944,10.085833396004734,1,1015_NL,25,div_and_fold,1.0,Trace
2.1125244314272242,1.4534525900170339,0.39024738336455544,9.151263297647944,2,1015_NL,24,div_and_fold,1.0,Trace
2.1566701585358845,1.4685605736692935,0.39430382877509323,9.246386549171936,3,1015_NL,23,div_and_fold,1.0,Trace
1.5328541787199033,1.2380848834873575,0.3324218412645227,7.795259942739379,4,1015_NL,22,div_and_fold,1.0,Trace
2.0550421172308835,1.4335418086790783,0.3849014020981215,9.025900555349352,5,1015_NL,21,div_and_fold,1.0,Trace
1.4593962210499172,1.2080547260161343,0.3243588397908846,7.606183340051036,6,1015_NL,20,div_and_fold,1.0,Trace
2.464908276362443,1.570002635782005,0.42154069881440176,9.885088510437077,7,1015_NL,19,div_and_fold,1.0,Trace
1.350018510292482,1.1619029693965335,0.311967240379812,7.315601535473576,8,1015_NL,18,div_and_fold,1.0,Trace
2.764977415102888,1.6628221237110385,0.4464624351946154,10.469500811894731,9,1015_NL,17,div_and_fold,1.0,Trace
1.5590968442174213,1.2486379956646447,0.33525531821576654,7.8617047024840625,10,1015_NL,16,div_and_fold,1.0,Trace
2.872877390188853,1.6949564567235504,0.500684575804133,-3.662596322747122,1,1015_NL,25,fold_then_div,1.0,Trace
1.4066724474211338,1.186032228660391,0.3503500287227216,-2.562872492753144,2,1015_NL,24,fold_then_div,1.0,Trace
2.5294735167957607,1.5904318648705957,0.4698083543381484,-3.4367312958087246,3,1015_NL,23,fold_then_div,1.0,Trace
1.5437277964010039,1.2424684287341083,0.3670210970453428,-2.6848243092967894,4,1015_NL,22,fold_then_div,1.0,Trace
2.3718463742559077,1.5400799895641486,0.4549345755878174,-3.3279269707127828,5,1015_NL,21,fold_then_div,1.0,Trace
1.6180326989985836,1.2720191425440828,0.3757502809426431,-2.748679835086629,6,1015_NL,20,fold_then_div,1.0,Trace
2.5358936585154748,1.59244895005004,0.4704041946816715,-3.4410899734205267,7,1015_NL,19,fold_then_div,1.0,Trace
2.0701612754062158,1.438805502980238,0.42501842455402306,-3.1090850289750236,8,1015_NL,18,fold_then_div,1.0,Trace
2.148418919380841,1.4657485866890136,0.43297732307561726,-3.167305780855569,9,1015_NL,17,fold_then_div,1.0,Trace
1.8077883708684641,1.344540207977606,0.3971727657146927,-2.9053891042391684,10,1015_NL,16,fold_then_div,1.0,Trace
2.4185099305331152,1.5551559183995396,0.4429838802732413,-10.279471869987097,1,1015_NL,25,fold_growth,1.0,Trace
1.9032905639352136,1.379597971850935,0.3929764569308037,-9.119046119907777,2,1015_NL,24,fold_growth,1.0,Trace
2.1216871279469927,1.4566012247513018,0.4149107204730542,-9.628032236812013,3,1015_NL,23,fold_growth,1.0,Trace
1.4744703146343234,1.2142776925540235,0.345885218075365,-8.026290634451422,4,1015_NL,22,fold_growth,1.0,Trace
2.212071527983829,1.487303441797883,0.42365620192566805,-9.830971744511901,5,1015_NL,21,fold_growth,1.0,Trace
1.5190004599863958,1.2324773669266287,0.3510693686019457,-8.146589209367725,6,1015_NL,20,fold_growth,1.0,Trace
2.2061979258895867,1.4853275483507289,0.4230933715780026,-9.817911226998637,7,1015_NL,19,fold_growth,1.0,Trace
1.6622937194959304,1.2892997011928338,0.3672551270983229,-8.522180865333372,8,1015_NL,18,fold_growth,1.0,Trace
2.529723458435884,1.590510439587205,0.4530545637305195,-10.513162782728168,9,1015_NL,17,fold_growth,1.0,Trace
1.8380157403133772,1.3557343915064548,0.3861789511031634,-8.961309522589154,10,1015_NL,16,fold_growth,1.0,Trace
1.9418262015946743,1.3934942416797689,0.3445516244807351,-1.4019316691836543,1,1015_NL,25,division_ratio,1.0,Trace
1.511209798237167,1.2293127341068126,0.3039565481237867,-1.2367560638052018,2,1015_NL,24,division_ratio,1.0,Trace
1.7638366715838165,1.328095128966226,0.32838121641511775,-1.3361365732964214,3,1015_NL,23,division_ratio,1.0,Trace
1.9881981199305099,1.4100347938723037,0.34864139676488637,-1.4185723722816068,4,1015_NL,22,division_ratio,1.0,Trace
2.340655085424006,1.5299199604632936,0.3782838794279482,-1.5391834280593963,5,1015_NL,21,division_ratio,1.0,Trace
2.2629492469545176,1.5043102229774674,0.3719516848703088,-1.5134186269235261,6,1015_NL,20,division_ratio,1.0,Trace
2.7987542297049033,1.6729477665799681,0.4136485486669193,-1.683077249053674,7,1015_NL,19,division_ratio,1.0,Trace
1.8497939392251141,1.3600712993167359,0.336287557976788,-1.3683063552250165,8,1015_NL,18,division_ratio,1.0,Trace
1.5319606314424354,1.2377239722338884,0.30603628815707506,-1.2452182308918616,9,1015_NL,17,division_ratio,1.0,Trace
2.1133002240442966,1.4537194447500166,0.3594427456148436,-1.462521528073505,10,1015_NL,16,division_ratio,1.0,Trace
2.2839245048636174,1.5112658617409505,0.37253589573765644,2.314835368400438,1,1015_NL,25,added_length,1.0,Trace
2.117650275749771,1.455214855528135,0.358718994069254,2.228980949994937,2,1015_NL,24,added_length,1.0,Trace
2.068499464403183,1.438227890288317,0.3545316075400632,2.202961684335339,3,1015_NL,23,added_length,1.0,Trace
1.6270561297919537,1.2755611039036718,0.31443329095216604,1.9538017979646902,4,1015_NL,22,added_length,1.0,Trace
2.0620232119713324,1.4359746557552233,0.3539761720165438,2.199510361095298,5,1015_NL,21,added_length,1.0,Trace
1.550202208324333,1.2450711659677662,0.30691734248307717,1.9070997659125253,6,1015_NL,20,added_length,1.0,Trace
2.291408224236538,1.5137398139166909,0.37314573945419477,2.318624769154544,7,1015_NL,19,added_length,1.0,Trace
1.79669812324691,1.3404096848526983,0.3304188463747781,2.053131633019958,8,1015_NL,18,added_length,1.0,Trace
2.8889084397217046,1.69967892253852,0.41898081992329095,2.6034313249718153,9,1015_NL,17,added_length,1.0,Trace
2.2023447621696803,1.4840299060900628,0.365822072980497,2.27311752442014,10,1015_NL,16,added_length,1.0,Trace
2.2188679245283014,1.489586494477008,0.3429285639896452,6.858571279792927,1,1015_NL,25,generationtime,1.0,Trace
1.729559748427678,1.3151272746117304,0.30276503540974986,6.055300708195016,2,1015_NL,24,generationtime,1.0,Trace
2.4364232977850677,1.5609046408365463,0.3593472342771109,7.186944685542241,3,1015_NL,23,generationtime,1.0,Trace
1.9554030874785626,1.398357281769778,0.3219260219931964,6.438520439863949,4,1015_NL,22,generationtime,1.0,Trace
