label,generation,cv,var,param
Shuffled,1,0.20919351363091024,0.019791517037987573,fold_growth
Shuffled,2,0.14672972230575254,0.00954176965120903,fold_growth
Shuffled,3,0.12392168904967552,0.006861267488220307,fold_growth
Shuffled,4,0.10786902502738238,0.005191695781532949,fold_growth
Shuffled,5,0.09418447923020411,0.003959824959654702,fold_growth
Shuffled,6,0.08149031053203348,0.0029635883768458523,fold_growth
Shuffled,7,0.07574566925163032,0.0025708111154223766,fold_growth
Shuffled,8,0.06942201194068862,0.0021505444538981577,fold_growth
Shuffled,9,0.06482284714445677,0.001880524590709113,fold_growth
Shuffled,10,0.06028194053703634,0.0016261522643722037,fold_growth
Shuffled,11,0.057293214692501614,0.001471729090695504,fold_growth
Shuffled,12,0.05588020506283909,0.0013970507085054812,fold_growth
Shuffled,13,0.05483623340897587,0.0013462210847623487,fold_growth
Shuffled,14,0.05375661965489563,0.0012941077373874092,fold_growth
Shuffled,15,0.051410744621385375,0.0011789288658671467,fold_growth
Shuffled,16,0.05082006763049986,0.0011484068148489052,fold_growth
Shuffled,17,0.049658125609287916,0.0010990960698585934,fold_growth
Shuffled,18,0.05040295563222337,0.0011306074498976927,fold_growth
Shuffled,19,0.049586561360964364,0.0010966891205449688,fold_growth
Shuffled,20,0.048557552187934706,0.001049388384525458,fold_growth
Shuffled,21,0.04825978763077401,0.001038325505169297,fold_growth
Shuffled,22,0.048335504924556356,0.0010398109299938553,fold_growth
Shuffled,23,0.04837683464610075,0.0010459566043753647,fold_growth
Shuffled,24,0.047338034801489536,0.0010047323977578292,fold_growth
Shuffled,25,0.046756835239018704,0.0009802982239470186,fold_growth
Shuffled,26,0.04632262960489925,0.0009617261634536309,fold_growth
Shuffled,27,0.04487100760525825,0.0009017129655196848,fold_growth
Shuffled,28,0.04478413030711619,0.0008980563091397874,fold_growth
Shuffled,29,0.04540108610489429,0.0009187200287625054,fold_growth
Shuffled,30,0.04719742388457933,0.000989492156917676,fold_growth
Shuffled,31,0.04564100559100387,0.0009257495079662669,fold_growth
Shuffled,32,0.04536860606014492,0.0009147778609535233,fold_growth
Shuffled,33,0.041554523559806066,0.0007687007194995658,fold_growth
Shuffled,34,0.04092150638160583,0.0007473801096630383,fold_growth
Shuffled,35,0.038814813212151536,0.0006671412665014671,fold_growth
Shuffled,36,0.03994872767707467,0.0007028693871388084,fold_growth
Shuffled,37,0.0386450084801369,0.0006585998020923349,fold_growth
Shuffled,38,0.03800285884867574,0.0006368685291697099,fold_growth
Shuffled,39,0.03753654046568461,0.0006204914481999668,fold_growth
Shuffled,40,0.03735531219185668,0.0006121044778433928,fold_growth
Shuffled,41,0.03681918612418096,0.000598567068449205,fold_growth
Shuffled,42,0.03703652036318525,0.000606429820597831,fold_growth
Shuffled,43,0.03586927635570121,0.0005688450209604101,fold_growth
Shuffled,44,0.03558647410847915,0.000560635942712434,fold_growth
Shuffled,45,0.0348721962216864,0.0005362063488898651,fold_growth
Shuffled,46,0.03641411239468475,0.0005816617530617203,fold_growth
Shuffled,47,0.03506293166170121,0.000539867802680175,fold_growth
Shuffled,48,0.03249780053380927,0.00046582134392054444,fold_growth
Shuffled,49,0.030800529598492533,0.0004167538649589926,fold_growth
Shuffled,50,0.030865290252648375,0.0004175276185080578,fold_growth
Shuffled,1,0.06925475344983119,0.0012523054638724955,division_ratio
Shuffled,2,0.05460096811742266,0.0007793850907396045,division_ratio
Shuffled,3,0.047805508336602236,0.0005965710861667215,division_ratio
Shuffled,4,0.04232573665321971,0.0004692476067320706,division_ratio
Shuffled,5,0.03944006135321119,0.0004072127079275281,division_ratio
Shuffled,6,0.036384154719637234,0.00034639551341412707,division_ratio
Shuffled,7,0.035132975603771786,0.0003228465197138774,division_ratio
Shuffled,8,0.033810874294679626,0.0002986992145551603,division_ratio
Shuffled,9,0.03228711802996506,0.0002722051347030161,division_ratio
Shuffled,10,0.03138485403917596,0.00025745445795464405,division_ratio
Shuffled,11,0.029784351125241585,0.00023189348164292332,division_ratio
Shuffled,12,0.029597563276195362,0.00022894484336531573,division_ratio
Shuffled,13,0.02883519273915756,0.00021753816434934785,division_ratio
Shuffled,14,0.02912368757284651,0.00022222239087756624,division_ratio
Shuffled,15,0.027929623951473227,0.0002046937168257326,division_ratio
Shuffled,16,0.02818250621585006,0.00020881683965276725,division_ratio
Shuffled,17,0.02748288881114514,0.00019873882448730632,division_ratio
Shuffled,18,0.027495878113992636,0.00019895788248565656,division_ratio
Shuffled,19,0.02709654140453961,0.0001928270539087985,division_ratio
Shuffled,20,0.02710249155886126,0.0001930803477757866,division_ratio
Shuffled,21,0.027279863143479483,0.00019568969920982055,division_ratio
Shuffled,22,0.027178305349082162,0.00019406559452491085,division_ratio
Shuffled,23,0.027291287768383233,0.00019541932951801377,division_ratio
Shuffled,24,0.026853219353371455,0.00018952301025785246,division_ratio
Shuffled,25,0.026813823604677413,0.0001889460876786601,division_ratio
Shuffled,26,0.026661563431729252,0.0001871474668498166,division_ratio
Shuffled,27,0.026011336664779106,0.00017823744007584527,division_ratio
Shuffled,28,0.0251638345905619,0.00016686663320468668,division_ratio
Shuffled,29,0.024794361270563718,0.00016247964713568644,division_ratio
Shuffled,30,0.024666426726901343,0.000161030729930597,division_ratio
Shuffled,31,0.02391017653488541,0.0001514336567485402,division_ratio
Shuffled,32,0.02446860696529966,0.00015855288082518943,division_ratio
Shuffled,33,0.02330331231788159,0.00014359950227188335,division_ratio
Shuffled,34,0.023160760511088244,0.00014142536784795485,division_ratio
Shuffled,35,0.022568912687805313,0.00013476238314000927,division_ratio
Shuffled,36,0.02283394680159115,0.00013826882267094554,division_ratio
Shuffled,37,0.02261481361637344,0.00013569273223297952,division_ratio
Shuffled,38,0.0224666981153562,0.00013361017217475667,division_ratio
Shuffled,39,0.02264311645789585,0.0001358517582446708,division_ratio
Shuffled,40,0.022996445373401245,0.00014023485655623765,division_ratio
Shuffled,41,0.023213451759384916,0.00014271435722910264,division_ratio
Shuffled,42,0.023382974328482596,0.0001447347050458605,division_ratio
Shuffled,43,0.023600198976860096,0.0001474258594289325,division_ratio
Shuffled,44,0.023515373615641787,0.0001464385714806522,division_ratio
Shuffled,45,0.023564149374229022,0.00014738531720666828,division_ratio
Shuffled,46,0.02336649156473835,0.0001453400091371202,division_ratio
Shuffled,47,0.023058284583485897,0.0001415456978866949,division_ratio
Shuffled,48,0.0204691879453182,0.00011089660142120372,division_ratio
Shuffled,49,0.020558860227388415,0.00011227005794221791,division_ratio
Shuffled,50,0.020347856029801818,0.00010997040971733952,division_ratio
Shuffled,1,0.2629891979573498,0.4745175794183477,added_length
Shuffled,2,0.1885377959845723,0.23882101336323996,added_length
Shuffled,3,0.18317810847392488,0.23158944494442502,added_length
Shuffled,4,0.16351573072482753,0.18437027271408252,added_length
Shuffled,5,0.1471294059076738,0.14924751867365205,added_length
Shuffled,6,0.13373332615076303,0.1236365776219173,added_length
Shuffled,7,0.13172826479526925,0.12033320725380861,added_length
Shuffled,8,0.13214907541240675,0.1206431423220775,added_length
Shuffled,9,0.12649350414994529,0.11099058385152065,added_length
Shuffled,10,0.12276340519986019,0.10457675752175026,added_length
Shuffled,11,0.11959882068377606,0.09960292642391169,added_length
Shuffled,12,0.11005160850529251,0.08323017813920257,added_length
Shuffled,13,0.11010247079645157,0.08355152985125613,added_length
Shuffled,14,0.10852946448190302,0.08076496417731106,added_length
Shuffled,15,0.10446999230829838,0.07424238781150355,added_length
Shuffled,16,0.10515499899782668,0.07494046622366114,added_length
