dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,0.0,0.23550158951484915,-2.7296092529355933,0.011091800109059646,$\phi$,dfa (short)
Trace,0.0,0.30444311856641776,-2.64437910887558,0.005855314510661927,$\phi$,mean (short)
Artificial,0.0,0.4224571240362311,-3.3737090764353654,0.0213290041940882,$\phi$,dfa (short)
Artificial,0.0,0.5953342731387973,-3.201488265210328,0.010284979237103274,$\phi$,mean (short)
White Noise,0.0,0.6416357251860341,-1.906295506473774,0.011824386749144782,$\phi$,dfa (short)
White Noise,0.0,0.4377798675460747,-0.9732648938063756,0.033407398748633264,$\phi$,mean (short)
Trace,1.0,0.5809887714491304,-3.596750658372093,0.022056761780081896,$\phi$,dfa (short)
Trace,1.0,0.5085795417773761,-2.91046074402856,0.009207869003023042,$\phi$,mean (short)
Artificial,1.0,0.47674565792351986,-3.3977592838898305,0.010935217693913181,$\phi$,dfa (short)
Artificial,1.0,0.46601861926270494,-2.871199795754268,0.011462792692035683,$\phi$,mean (short)
White Noise,1.0,0.4281472398261137,-1.3391314393357863,0.014903313351991718,$\phi$,dfa (short)
White Noise,1.0,0.4102309517346083,-0.931321304758211,0.0028252971286973224,$\phi$,mean (short)
Trace,2.0,0.5166767863788674,-3.497974456408145,0.007775242867576676,$\phi$,dfa (short)
Trace,2.0,0.4405582692729896,-2.847610052735257,0.01840656088312293,$\phi$,mean (short)
Artificial,2.0,0.32852719927564583,-2.875718724693109,0.040347573739218295,$\phi$,dfa (short)
Artificial,2.0,0.2835653901459316,-2.497850075505599,0.017754182733477727,$\phi$,mean (short)
White Noise,2.0,0.5510083990520874,-1.7042583281148116,0.016608896708887474,$\phi$,dfa (short)
White Noise,2.0,0.4667976195995965,-1.0781941457629585,0.01439700130025984,$\phi$,mean (short)
Trace,3.0,0.37800853301814924,-3.215361328940912,0.0336167446743943,$\phi$,dfa (short)
Trace,3.0,0.35293423566850923,-2.8284662186326877,0.011883443535033384,$\phi$,mean (short)
Artificial,3.0,0.4220403484688166,-3.292562138819191,0.016351008907953542,$\phi$,dfa (short)
Artificial,3.0,0.47999436497650094,-2.953154115075243,0.006838751948782553,$\phi$,mean (short)
