value,variable,lineage_ID,kind
0.04229147366890795,fold_growth,0.0,Trace
0.056685115702024835,fold_growth,0.0,Trace
0.01883246058214416,fold_growth,1.0,Trace
0.0228057903604868,fold_growth,1.0,Trace
0.015475383703551282,fold_growth,2.0,Trace
0.017387345517781205,fold_growth,2.0,Trace
0.022491773936404225,fold_growth,3.0,Trace
0.01879509695040127,fold_growth,3.0,Trace
0.03591180306961028,fold_growth,4.0,Trace
0.03148192877758027,fold_growth,4.0,Trace
0.003225688066217036,fold_growth,5.0,Trace
0.003097861596494833,fold_growth,5.0,Trace
0.06148965103022852,fold_growth,6.0,Trace
0.08818168301789697,fold_growth,6.0,Trace
0.010412547799337979,fold_growth,7.0,Trace
0.010322868815238917,fold_growth,7.0,Trace
0.04832485163929878,fold_growth,8.0,Trace
0.06544847850963709,fold_growth,8.0,Trace
0.029456368025983504,fold_growth,9.0,Trace
0.023744276842337375,fold_growth,9.0,Trace
0.013085957810758608,fold_growth,10.0,Trace
0.011373807194809515,fold_growth,10.0,Trace
0.11936378948808923,fold_growth,11.0,Trace
0.08020809086027025,fold_growth,11.0,Trace
0.014484579380916518,fold_growth,12.0,Trace
0.014903844749161066,fold_growth,12.0,Trace
0.0011267537182169107,fold_growth,13.0,Trace
0.0011706175590393553,fold_growth,13.0,Trace
0.10581419252548407,fold_growth,14.0,Trace
0.07192484617405559,fold_growth,14.0,Trace
0.03298741521302395,fold_growth,15.0,Trace
0.04245468702671984,fold_growth,15.0,Trace
0.013136997145518858,fold_growth,16.0,Trace
0.014413980582253183,fold_growth,16.0,Trace
0.08467729194869489,fold_growth,17.0,Trace
0.05980246684310653,fold_growth,17.0,Trace
0.008776102480763437,fold_growth,18.0,Trace
0.00998365830159964,fold_growth,18.0,Trace
0.05463812766696541,fold_growth,19.0,Trace
0.04103542472232646,fold_growth,19.0,Trace
0.012022533888864428,fold_growth,20.0,Trace
0.013988642424620279,fold_growth,20.0,Trace
0.020456601188726387,fold_growth,21.0,Trace
0.021263541249855522,fold_growth,21.0,Trace
0.09398051286558173,fold_growth,22.0,Trace
0.1475108380754322,fold_growth,22.0,Trace
0.009317613404886682,fold_growth,23.0,Trace
0.010642279626577933,fold_growth,23.0,Trace
0.006290584875840333,fold_growth,24.0,Trace
0.0069953637513008315,fold_growth,24.0,Trace
0.12053927812903842,fold_growth,25.0,Trace
0.08069081078708995,fold_growth,25.0,Trace
0.16222626462184553,fold_growth,26.0,Trace
0.1009718804604901,fold_growth,26.0,Trace
0.05515009214176436,fold_growth,27.0,Trace
0.041633566436043434,fold_growth,27.0,Trace
0.39612545251239206,fold_growth,28.0,Trace
0.19760098921994218,fold_growth,28.0,Trace
0.028224702631895582,fold_growth,29.0,Trace
0.024164564020325408,fold_growth,29.0,Trace
0.032935799850657865,division_ratio,0.0,Trace
0.028006773515991013,division_ratio,0.0,Trace
0.0753871208943333,division_ratio,1.0,Trace
0.11269113633214412,division_ratio,1.0,Trace
0.029565600591970553,division_ratio,2.0,Trace
0.03536461300191596,division_ratio,2.0,Trace
0.0418799126497017,division_ratio,3.0,Trace
0.05538114633394209,division_ratio,3.0,Trace
0.05044652375766456,division_ratio,4.0,Trace
0.05241069429408629,division_ratio,4.0,Trace
