MSD,RMSD,NRMSD,CV_NRMSD,distance,dataset,n,variable,lineage,kind
2.4070502061278938,1.5514671140981022,0.44696171848841104,-1.625274226833031,1,071318_SL,21,div_then_fold,1.0,Trace
1.9455293907215132,1.3948223509542401,0.4018339733426872,-1.4611774864041613,2,071318_SL,20,div_then_fold,1.0,Trace
2.29596601889882,1.515244540956614,0.4365263677212094,-1.587328456651071,3,071318_SL,19,div_then_fold,1.0,Trace
1.5653167717420235,1.2511262013650035,0.36043659058352434,-1.3106453569762717,4,071318_SL,18,div_then_fold,1.0,Trace
3.107701816036857,1.7628674981509123,0.5078639948478308,-1.8467314479507138,5,071318_SL,17,div_then_fold,1.0,Trace
1.524391148802284,1.2346623622684398,0.3556935278729786,-1.2933982924943885,6,071318_SL,16,div_then_fold,1.0,Trace
2.6373984135076407,1.6240069006958193,0.3878594472464372,-9.749956437056937,1,071318_SL,21,div_and_fold,1.0,Trace
1.1708577226638557,1.0820617924424907,0.2584274047871439,-6.496311890052789,2,071318_SL,20,div_and_fold,1.0,Trace
2.7054717926358105,1.6448318432702507,0.3928330410854763,-9.874981942070447,3,071318_SL,19,div_and_fold,1.0,Trace
1.4047489387653762,1.1852210505915663,0.2830647956916467,-7.115643170358098,4,071318_SL,18,div_and_fold,1.0,Trace
2.1993072043239343,1.483006137655517,0.35418441914729193,-8.90343829932876,5,071318_SL,17,div_and_fold,1.0,Trace
1.5267640035586942,1.235622921266312,0.2951022086433511,-7.418237970426001,6,071318_SL,16,div_and_fold,1.0,Trace
2.627060291469218,1.620820869642669,0.3608020643645013,1.01593897813557,1,071318_SL,21,fold_then_div,1.0,Trace
2.216019542173615,1.4886300890999131,0.33137579807987727,0.9330811071524808,2,071318_SL,20,fold_then_div,1.0,Trace
1.628373134600754,1.2760772447625395,0.2840605725297657,0.7998518752734964,3,071318_SL,19,fold_then_div,1.0,Trace
1.2606083020150276,1.122768142590013,0.24993327223043613,0.7037569301026732,4,071318_SL,18,fold_then_div,1.0,Trace
2.155301597079101,1.4680945463692388,0.3268044932868275,0.920209321819497,5,071318_SL,17,fold_then_div,1.0,Trace
0.833650428888588,0.9130445930449334,0.20324786051162133,0.5723011149620612,6,071318_SL,16,fold_then_div,1.0,Trace
1.4430193122627297,1.2012573880158781,0.3367973349794204,1.141692957432403,1,071318_SL,21,fold_growth,1.0,Trace
1.2642428889025237,1.1243855606074473,0.31524472946419396,1.0686328248973394,2,071318_SL,20,fold_growth,1.0,Trace
1.7505753315632278,1.3230930925536675,0.370956492711173,1.2574874301426684,3,071318_SL,19,fold_growth,1.0,Trace
1.414991437597864,1.1895341262855237,0.33351047627000496,1.130550994444946,4,071318_SL,18,fold_growth,1.0,Trace
2.1895460445862196,1.4797114734252146,0.4148676926026917,1.406339877777436,5,071318_SL,17,fold_growth,1.0,Trace
1.8631822060455119,1.3649843244687874,0.38270156533987987,1.2973014824288782,6,071318_SL,16,fold_growth,1.0,Trace
0.8391820550403217,0.9160688047523078,0.24745179352253605,1.1824687175355237,1,071318_SL,21,division_ratio,1.0,Trace
1.147704217507871,1.071309580610512,0.28938598909240854,1.3828547149474806,2,071318_SL,20,division_ratio,1.0,Trace
0.8595130438216098,0.9270992631976415,0.25043138054865643,1.1967069188409478,3,071318_SL,19,division_ratio,1.0,Trace
1.5738978598140578,1.2545508597956712,0.33888378112124157,1.6193839792053444,4,071318_SL,18,division_ratio,1.0,Trace
2.1754599687800873,1.474944056152669,0.39841718236335627,1.9038692262717793,5,071318_SL,17,division_ratio,1.0,Trace
2.249380323688061,1.4997934270052196,0.40512958360818735,1.9359449868818406,6,071318_SL,16,division_ratio,1.0,Trace
1.8895830885434852,1.3746210708931699,0.33000543432658974,1.3389293001991454,1,071318_SL,21,added_length,1.0,Trace
1.471964903151371,1.2132456071016169,0.2912640086742217,1.1817439191665797,2,071318_SL,20,added_length,1.0,Trace
2.2739922674668063,1.5079762158160208,0.3620200188923249,1.4688219045322743,3,071318_SL,19,added_length,1.0,Trace
1.5748093164240975,1.2549140673464847,0.30126736058842823,1.2223304658865322,4,071318_SL,18,added_length,1.0,Trace
2.4045006691405897,1.5506452428394413,0.3722635769850345,1.5103830385075636,5,071318_SL,17,added_length,1.0,Trace
1.8326248477198022,1.3537447498401618,0.32499365359507304,1.3185950287914805,6,071318_SL,16,added_length,1.0,Trace
2.1352163461538423,1.4612379498746404,0.30168121013747884,1.3916262274083748,1,071318_SL,21,generationtime,1.0,Trace
1.8810396634615372,1.3715099939342539,0.2831563433739374,1.3061728097571994,2,071318_SL,20,generationtime,1.0,Trace
1.7389296558704448,1.31868482052022,0.2722502741450106,1.2558641678302143,3,071318_SL,19,generationtime,1.0,Trace
2.7841546474359,1.6685786308819552,0.3444879190395998,1.5890894329891267,4,071318_SL,18,generationtime,1.0,Trace
2.196655825791858,1.4821119477933702,0.30599077036555117,1.4115058116862567,5,071318_SL,17,generationtime,1.0,Trace
2.472768930288464,1.572504031883055,0.3246527503102715,1.497591719173193,6,071318_SL,16,generationtime,1.0,Trace
1.07189984619875,1.0353259613275183,0.2374525850673702,-1.3667670896347213,1,071318_SL,21,length_birth,1.0,Trace
1.1937257240030386,1.0925775597196927,0.25058327100132427,-1.442346765441435,2,071318_SL,20,length_birth,1.0,Trace
1.0715007366351066,1.0351331975331033,0.237408374583908,-1.3665126159519192,3,071318_SL,19,length_birth,1.0,Trace
1.1272880624398065,1.0617382268901343,0.24351025286436756,-1.401634770618388,4,071318_SL,18,length_birth,1.0,Trace
1.601820337204889,1.265630410982957,0.290273038688645,-1.670799398437141,5,071318_SL,17,length_birth,1.0,Trace
1.4881912941557127,1.2199144618192346,0.27978806032123754,-1.6104483040742867,6,071318_SL,16,length_birth,1.0,Trace
1.675971315400668,1.2945931080461799,0.3111006488970171,2.346998049217634,1,071318_SL,21,length_final,1.0,Trace
1.455454157207214,1.2064220477126626,0.28991246713302393,2.187150676854801,2,071318_SL,20,length_final,1.0,Trace
2.012547619603497,1.418642879516722,0.3409107600123589,2.571890774072825,3,071318_SL,19,length_final,1.0,Trace
1.9955355646594495,1.4126342642947074,0.33946684370929564,2.560997615352205,4,071318_SL,18,length_final,1.0,Trace
2.218842074518386,1.4895778175437449,0.3579569694448977,2.7004903781770495,5,071318_SL,17,length_final,1.0,Trace
