dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.03328637407764281, 0.04385964434307447, 0.049946203078326715, 0.0557612310970542, 0.06069779233566245, 0.0642247582528495, 0.06624522243785451, 0.0679372927918331, 0.06850442921104473, 0.06913081961250411, 0.06955345912121876, 0.069821339608553]","[0.0378253  0.04353065 0.04834664 0.05257195 0.05636975 0.05984044
 0.06305081 0.06604795 0.06886643 0.07153253 0.07406674 0.07648542]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.05165334112787208, 0.06100600852010593, 0.06679186801084823, 0.06892170232887025, 0.07077677821353229, 0.07173862083090671, 0.07212466446786207, 0.07252293671502305, 0.07258819584051719, 0.07289455570277094, 0.07328403757858827, 0.07363410164990988]","[0.05706134 0.06055571 0.06330459 0.06558886 0.06755321 0.06928261
 0.07083149 0.07223693 0.0735254  0.0747165  0.07582515 0.07686303]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.040393724911068726, 0.04730779681284301, 0.052771190295015376, 0.056355567620555144, 0.06045413093982468, 0.06421721832397852, 0.06571706121003766, 0.06848427038360812, 0.06974548580904853, 0.07061949922012467, 0.0715123247463579, 0.07192804464042686]","[0.04238694 0.04757088 0.05185232 0.05554603 0.05882088 0.06177928
 0.06448857 0.06699571 0.0693349  0.07153192 0.07360672 0.07557513]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,7.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.05383548346957506, 0.06387212614411926, 0.06902755754114297, 0.07266359720613794, 0.07548425158669173, 0.07853907085681572, 0.08060895445274506, 0.08173617241717247, 0.08257635984084874, 0.083405838824455, 0.08402790688774292, 0.08537061713614558]","[0.05785737 0.06296501 0.067072   0.07054288 0.07356893 0.0762641
 0.07870225 0.08093424 0.08299669 0.08491693 0.08671596 0.08841027]",$f_n e^{\phi_{n}}$,mean (short)
Trace,8.0,[ 5  7  9 11 13 15 17 19 21],"[0.0487776564969179, 0.05918246590987353, 0.060862635708674374, 0.06354136313849511, 0.06305909389033419, 0.06297518884795307, 0.06318732724502844, 0.06314642296044139, 0.06377513749152978]","[0.05352581 0.05623897 0.05835481 0.06010129 0.06159499 0.06290401
 0.06407172 0.06512759 0.06609255]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,8.0,[ 5  7  9 11 13 15 17 19 21],"[0.06993829565347247, 0.06842723973068575, 0.06918419254175884, 0.06863859955176584, 0.06856248362252838, 0.06974383738457332, 0.070153104315076, 0.07050617216890138, 0.07120745211915479]","[0.0686681  0.06902629 0.06929505 0.0695104  0.06969019 0.06984457
 0.06997987 0.07010033 0.0702089 ]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,8.0,[ 5  7  9 11 13 15 17 19 21],"[0.05896975318362806, 0.06134948249191115, 0.06929344269465246, 0.07505355014298479, 0.07497628757965055, 0.08020193821690756, 0.08262666233991321, 0.08287500449539023, 0.0872606808544616]","[0.05817237 0.06394366 0.06862481 0.07260751 0.07609876 0.07922261
 0.08205984 0.08466628 0.08708231]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,8.0,[ 5  7  9 11 13 15 17 19 21],"[0.07830075515387691, 0.08117098421301874, 0.09202595165535533, 0.09741984091467941, 0.09994655729115144, 0.10622167809539727, 0.11060254263143436, 0.11367304287394484, 0.11994329326931123]","[0.0761918  0.08438365 0.09107177 0.09679078 0.10182472 0.10634453
 0.11046197 0.1142545  0.11777828]",$f_n e^{\phi_{n}}$,mean (short)
Trace,9.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.029914934125232353, 0.04066773573783401, 0.045989240935433946, 0.05120409558251512, 0.05215497453775589, 0.05451784772694338, 0.057365695122608966, 0.05832642992386169, 0.059796768330489976, 0.060281547427307056, 0.060188789789887634]","[0.03430897 0.0392224  0.04334603 0.04694784 0.05017353 0.05311236
 0.0558236  0.05834886 0.06071864 0.06295607 0.06507917]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,9.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.049463831607583254, 0.05302643847181396, 0.05604440661336116, 0.05946788542940674, 0.06050022166141312, 0.06184683075968816, 0.0642682478897108, 0.06445915208877662, 0.06543802085365746, 0.06552227492283659, 0.06544723873281509]","[0.05032657 0.05350113 0.05600219 0.05808294 0.05987397 0.06145205
 0.06286637 0.0641505  0.06532839 0.0664178  0.06743226]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,9.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.025773630887872854, 0.032989775770187614, 0.03877750911903325, 0.04289012693640088, 0.046960914643572896, 0.05174367076978187, 0.05608346557225048, 0.060368693074634966, 0.06404545813258479, 0.06641196255117794, 0.06681144542956244]","[0.02661984 0.03258124 0.03788943 0.04274241 0.04725326 0.05149403
 0.05551409 0.05934911 0.0630259  0.0665652  0.0699835 ]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,9.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.04393481112954484, 0.053688385013143304, 0.06399767331588989, 0.0697654493682457, 0.07353563172574658, 0.07732282667756255, 0.0780974105063422, 0.07806420111850854, 0.07832628275506548, 0.07778141043685532, 0.0775316642356396]","[0.04923376 0.05525131 0.06022093 0.06450816 0.06830909 0.07174261
 0.07488694 0.07779659 0.08051127 0.0830609  0.08546866]",$f_n e^{\phi_{n}}$,mean (short)
Trace,10.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.03553473663907364, 0.04506919991714112, 0.050760218030166074, 0.0552076681554292, 0.05903830117549386, 0.06137682058427509, 0.06468309326187896, 0.0678812173623183, 0.07012240164249132, 0.07303921105601874, 0.07598626816609173, 0.07815109439257176, 0.080564803162449, 0.0827785074460806]","[0.03807897 0.04403328 0.04908038 0.0535227  0.05752601 0.06119258
 0.06459064 0.06776833 0.07076111 0.07359593 0.07629387 0.07887176
 0.08134327 0.08371971]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,10.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.05162175852828087, 0.05927502008736354, 0.06462755954100363, 0.06924809922488777, 0.07433144479490517, 0.07847809152574776, 0.08154846136568555, 0.08395345969820883, 0.08646749977936093, 0.08848301315612343, 0.09034362053567462, 0.0921417884940772, 0.0937497084612829, 0.09541365805172053]","[0.0530919  0.05940196 0.06459954 0.0690744  0.07303517 0.07660813
 0.07987623 0.08289722 0.08571313 0.08835557 0.09084903 0.09321289
 0.09546279 0.09761155]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,10.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.037175631446459335, 0.04357344736074653, 0.049271009607769166, 0.053577865879701606, 0.056594429870980685, 0.05950867211429407, 0.062256643965285886, 0.06344919301764415, 0.06426332292210055, 0.06621030004880951, 0.06741467586262763, 0.06897381031608403, 0.0715693429998171, 0.07357083122712117]","[0.0392816  0.04418467 0.04824204 0.0517477  0.05485962 0.05767373
 0.06025319 0.06264207 0.06487248 0.06696867 0.0689494  0.07082956
 0.07262117 0.07433412]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,10.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.060470905313359205, 0.07003769133754156, 0.0821596077402208, 0.09112470584834177, 0.09679144041361128, 0.10391440130309174, 0.11027834734793242, 0.11545356992026196, 0.121093722649941, 0.1265539989272891, 0.13022122979214987, 0.13374729894068654, 0.13717636786929518, 0.13941509237692776]","[0.06162689 0.07204794 0.08096557 0.08887234 0.09604039 0.10263864
 0.1087804  0.11454598 0.11999473 0.12517197 0.13011322 0.13484691
 0.13939623 0.1437804 ]",$f_n e^{\phi_{n}}$,mean (short)
