dataset,trap_ID,trace,max_gen,generation,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
SL,0,A,26,16,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,17,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,18,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,19,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,20,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,21,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,22,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,23,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,24,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,A,26,25,0.659160536937838,0.5179493653572517,2.321245173219196,0.44999999999999996,2.509591235617122,4.830836408836319,1.4663863363216536
SL,0,B,25,0,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,1,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,2,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,3,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,4,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,5,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,6,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,7,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,8,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,9,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,10,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,11,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,12,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,13,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,14,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,15,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,16,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,17,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,18,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,19,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,20,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,21,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,22,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,23,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,0,B,25,24,0.6816649620085141,0.4979857816175406,2.2415669645820877,0.466,2.3050579154175295,4.546624879999618,1.4704366253272811
SL,1,A,11,0,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,1,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,2,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,3,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,4,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,5,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,6,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,7,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,8,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,9,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,A,11,10,0.7342970110229969,0.49213648043637903,2.921052798870139,0.5863636363636363,2.726654258441462,5.647707057311601,1.2529176520718144
SL,1,B,11,0,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,1,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,2,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,3,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,4,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,5,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,6,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,7,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,8,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,9,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,1,B,11,10,0.7208955797090809,0.49507514424341176,2.932941717149798,0.5909090909090908,2.773320506806913,5.706262223956711,1.2252979074816854
SL,2,A,23,0,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,1,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,2,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,3,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,4,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,5,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,6,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,7,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,8,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,9,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,10,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,11,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,12,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,13,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,14,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,15,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,16,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,17,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,18,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,19,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,20,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,21,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,A,23,22,0.6806079312576931,0.49886468224691155,2.3276161043043646,0.4413043478260871,2.2883256493702886,4.615941753674653,1.5521725150348316
SL,2,B,21,0,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,1,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,2,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,3,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,4,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,5,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,6,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,7,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,8,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,9,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,10,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,11,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,12,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,13,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,14,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,15,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,16,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,17,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,18,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,19,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,2,B,21,20,0.6654692280876042,0.5143953897157589,2.5600525221524246,0.49523809523809526,2.663435577485182,5.223488099637606,1.3723090280350196
SL,3,A,35,0,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,1,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,2,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,3,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,4,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,5,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,6,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,7,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,8,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,9,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,10,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,11,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,12,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,13,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,14,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,15,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,16,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,17,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,18,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,19,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,20,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,21,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,22,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,23,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,24,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,25,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,26,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,27,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,28,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,29,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,30,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,31,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,32,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,33,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,A,35,34,0.6516280791510888,0.5202835332792649,2.6600391078714387,0.5342857142857144,2.9024941906922095,5.562533298563649,1.2308911577493629
SL,3,B,30,0,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,1,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,2,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,3,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,4,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,5,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,6,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,7,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,8,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,9,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,10,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,11,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,12,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,13,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,14,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,15,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,16,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,17,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,18,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,19,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,20,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,21,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,22,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,23,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,24,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,25,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,26,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,27,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,28,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,3,B,30,29,0.7219042870788499,0.4916749113026431,3.259414139097032,0.62,2.8567274732294483,6.116141612326479,1.2063766738320278
SL,4,A,11,0,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,1,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,2,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,3,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,4,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,5,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,6,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,7,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,8,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,9,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,A,11,10,0.6792988817321279,0.5170716868116971,2.853828195542248,0.5681818181818182,3.0013297683445086,5.855157963886756,1.2052529573248822
SL,4,B,12,0,0.6876637889538473,0.49659891058737604,2.387109938876789,0.5333333333333333,2.5226536675389277,4.909763606415717,1.299696535542602
SL,4,B,12,1,0.6876637889538473,0.49659891058737604,2.387109938876789,0.5333333333333333,2.5226536675389277,4.909763606415717,1.299696535542602
SL,4,B,12,2,0.6876637889538473,0.49659891058737604,2.387109938876789,0.5333333333333333,2.5226536675389277,4.909763606415717,1.299696535542602
