value,type,lineage_ID
0,outsider,1
291,end,1
279,end,1
262,end,1
233,end,1
202,end,1
175,end,1
150,end,1
132,end,1
114,end,1
94,end,1
79,end,1
55,end,1
35,end,1
16,end,1
280,start,1
217,end,1
234,start,1
263,start,1
16,outsider,1
0,start,1
36,start,1
56,start,1
80,start,1
17,start,1
115,start,1
133,start,1
151,start,1
176,start,1
203,start,1
95,start,1
218,start,1
1608.0,end,2
1630.0,end,2
1658.0,end,2
1672.0,end,2
1740.0,end,2
1715.0,end,2
1765.0,end,2
1590.0,end,2
1780.0,end,2
1695.0,end,2
1565.0,end,2
1415.0,end,2
1519.0,end,2
1495.0,end,2
1474.0,end,2
1458.0,end,2
1436.0,end,2
1395.0,end,2
1373.0,end,2
1353.0,end,2
1328.0,end,2
1795.0,end,2
1540.0,end,2
1821.0,end,2
2198.0,end,2
1868.0,end,2
2375.0,end,2
2355.0,end,2
2335.0,end,2
2313.0,end,2
2297.0,end,2
2286.0,end,2
2282.0,end,2
2232.0,end,2
2212.0,end,2
1307.0,end,2
2157.0,end,2
2136.0,end,2
2111.0,end,2
2088.0,end,2
2069.0,end,2
2050.0,end,2
2024.0,end,2
2007.0,end,2
1998.0,end,2
1945.0,end,2
1926.0,end,2
1907.0,end,2
1887.0,end,2
1845.0,end,2
1282.0,end,2
937.0,end,2
1245.0,end,2
653.0,end,2
627.0,end,2
603.0,end,2
581.0,end,2
553.0,end,2
534.0,end,2
516.0,end,2
496.0,end,2
478.0,end,2
458.0,end,2
673.0,end,2
436.0,end,2
382.0,end,2
361.0,end,2
343.0,end,2
319.0,end,2
299.0,end,2
279.0,end,2
251.0,end,2
237.0,end,2
217.0,end,2
193.0,end,2
409.0,end,2
692.0,end,2
709.0,end,2
727.0,end,2
1218.0,end,2
1195.0,end,2
1172.0,end,2
1151.0,end,2
1132.0,end,2
1115.0,end,2
1083.0,end,2
1062.0,end,2
1042.0,end,2
1026.0,end,2
996.0,end,2
978.0,end,2
964.0,end,2
2401.0,end,2
916.0,end,2
892.0,end,2
875.0,end,2
858.0,end,2
828.0,end,2
807.0,end,2
786.0,end,2
768.0,end,2
748.0,end,2
1261.0,end,2
2426.0,end,2
2774.0,end,2
2467.0,end,2
2469.0,rises,2
2486.0,rises,2
2470.0,rises,2
2487.0,rises,2
2471.0,rises,2
2488.0,rises,2
2472.0,rises,2
3926.0,end,2
3899.0,end,2
3886.0,end,2
2485.0,rises,2
3862.0,end,2
3821.0,end,2
3803.0,end,2
3786.0,end,2
3762.0,end,2
3741.0,end,2
3726.0,end,2
3707.0,end,2
3682.0,end,2
3663.0,end,2
3640.0,end,2
3843.0,end,2
2468.0,rises,2
2484.0,rises,2
2467.0,rises,2
2460.0,singularities,2
2473.0,singularities,2
2452.0,rises,2
2453.0,rises,2
2454.0,rises,2
2455.0,rises,2
2456.0,rises,2
2457.0,rises,2
2458.0,rises,2
2459.0,rises,2
2468.0,rises,2
2461.0,rises,2
2471.0,rises,2
2462.0,rises,2
2474.0,rises,2
2463.0,rises,2
2477.0,rises,2
2464.0,rises,2
2480.0,rises,2
2465.0,rises,2
2482.0,rises,2
2466.0,rises,2
2483.0,rises,2
3622.0,end,2
3603.0,end,2
3582.0,end,2
3566.0,end,2
2960.0,end,2
2942.0,end,2
