div_then_fold,div_and_fold,fold_then_div,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
,,-0.015609854444458504,0.3579804724434752,,-0.47506901287677383,0.058928571428571275,-2.460979653425089,-2.936048666301864,0.3953071390470988,1.0,0.0
,0.05055783045160789,-0.04952867012187623,0.16404389582313428,-0.09233741069720769,-0.8395878753944102,0.13392857142857123,-1.9885585092802227,-2.8281463846746338,-0.15421062210527658,1.0,1.0
-0.14970794611700544,0.10597737178439554,-0.09170055043356817,0.1461441757587807,-0.005687690500123743,-0.38240131096783303,0.13392857142857134,-1.4857608082939824,-1.8681621192618163,-0.18404348887919952,1.0,2.0
-0.21184734995296484,-0.029310777142512734,-0.36780710183805787,-0.0840034901150356,-0.01561641659081403,-1.330559768535326,-0.09107142857142853,-1.0037268083294428,-2.33428657686477,-0.059188334063147385,1.0,3.0
-0.23645671126743106,-0.045288129599795945,-0.39373523395112164,-0.09280562188276376,-0.03780000312695553,-1.6304166071006048,-0.16607142857142848,-1.38931764046003,-3.0197342475606357,0.2504276253371447,1.0,4.0
0.21118802089994193,0.1784509217597492,0.17906633345340217,0.34570511274549,-0.048812802631561514,0.47450470834113556,0.20892857142857152,-1.8104207115412803,-1.335916003200146,-0.02517214960498171,1.0,5.0
-0.35246627951795695,-0.07294338093272704,-0.45332955575506984,-0.16660863060967357,-0.010230942129238585,-1.606226363883363,-0.24107142857142866,-0.6717421071826024,-2.2779684710659662,0.4775614378523816,1.0,6.0
-0.1370481570924844,-0.0013256314438959138,-0.13518315863786534,0.0005521407074856599,-0.047699852364973205,-1.1615389397655718,-0.09107142857142875,-1.41623970002072,-2.5777786397862927,0.16629334813024332,1.0,7.0
-0.3794981230694867,-0.07095446643866485,-0.43224427326256676,-0.20309644117697,0.04748574563042707,-1.9944012154145172,-0.16607142857142893,-1.053952239573623,-3.048353454988141,-0.11720843897687394,1.0,8.0
0.03737830573665146,0.05248994985322325,-0.15389228273498157,0.0611646313712777,-0.013946057137969148,-1.0376573479909883,0.05892857142857072,-1.6515487849164838,-2.689206132907473,-0.17005636775708566,1.0,9.0
-0.37938084632928737,-0.12460540468835665,-0.41631444835903664,-0.26538395975055595,0.0013449684588558997,-2.4175670851672013,-0.16607142857142893,-1.3695467240523884,-3.7871138092195906,-0.32483350088882723,1.0,10.0
0.26206938854016304,0.2349018750504282,0.16321807426571455,0.31156036400202447,0.03337859130024978,0.1730909780999501,0.20892857142857107,-1.8625282469586826,-1.6894372688587334,-0.07575696255826303,1.0,11.0
-0.27897250875901436,-0.10078457702611521,-0.4163023127418959,-0.22477237666379352,0.0028496441990276677,-1.9827741481776102,-0.2410714285714291,-0.7872022531484082,-2.7699764013260193,0.21905589983407392,1.0,12.0
0.4158465388162853,0.2715570943266182,0.006940013650998722,0.41211639915305776,0.00931064555991179,1.6899342508421116,0.28392857142857125,-1.3738909539656863,0.3160432968764244,-0.07560794562446183,1.0,13.0
-0.05059443331803881,-0.015932019894581262,-0.28372772377924094,0.04802028436402772,-0.10933424646753748,-0.1386499697052641,-0.2410714285714291,-0.5719242292209299,-0.7105741989261949,1.4314677266243927,1.0,14.0
-0.46623892184431814,-0.10944364569112772,-0.45252708305395295,-0.1969127743423727,-0.05950439534716767,-1.782801919008203,-0.24107142857142821,-0.6815541585144027,-2.4643560775226065,0.34287635459593746,1.0,15.0
0.1780950422298777,0.20428556732475817,0.20918429815302608,0.36265429979309616,-0.0310406216964223,1.2114891884140784,0.05892857142857161,-1.421099496010196,-0.20961030759611798,0.40420966733208985,1.0,16.0
-0.36270891696781027,-0.09812329781426216,-0.5540630155463151,-0.21292078512367113,-0.008076578341172258,-1.5671049381162412,-0.24107142857142733,-0.02262878241620303,-1.589733720532445,0.27172964001238253,1.0,17.0
-0.025605619343432418,0.020642846983433105,-0.2119776614500417,0.10082842477104392,-0.09178797545601491,-0.5095780081851724,-0.09107142857142875,-1.3397990476192105,-1.8493770558043838,0.433696772299732,1.0,18.0
-0.18747770514527096,0.05264999297804179,-0.20036530952175058,0.10661620089371115,-0.049974075911963345,-0.33806390992040125,-0.09107142857142875,-1.205772058906084,-1.5438359688264862,0.4491308419601783,1.0,19.0
-0.06281058098247572,0.0744582658525133,-0.17160894950267047,0.14452370448118124,-0.04721234649810069,0.10586422752342939,-0.09107142857142875,-1.0284742859797134,-0.9226100584562849,0.5502175181934317,1.0,20.0
-0.25972466885337886,-0.035855926169174046,-0.3771757034539388,-0.06001781066981193,-0.05295617263768204,-1.0092902000908626,-0.16607142857142804,-0.7435667340319152,-1.7528569341227787,0.35972032938031484,1.0,21.0
-0.4245944944583606,-0.1370116187026622,-0.5321523226613373,-0.2531020139126981,-0.05595195771322381,-2.2937473812964715,-0.3160714285714284,-1.1929739987374441,-3.4867213800339165,0.847226565708751,1.0,22.0
0.0904896320854851,0.1413252697449216,0.20151632327233715,0.2876478763158792,-0.056510821881312956,-0.2971811231657475,-0.01607142857142768,-2.0895538333693033,-2.3867349565350517,0.5407326589215129,1.0,23.0
4.994098252003326,1.1861110924450418,6.489182452276147,1.886946193631628,0.03263545920761313,33.706392945791514,1.333928571428572,-1.0195461057232378,32.68684684006828,-0.037578216519724705,1.0,24.0
-0.40913957680206425,-0.17727057249556702,-0.7900095496487034,-0.38485015281757107,0.07736405076968877,2.4943239813081304,-0.09107142857142875,21.994030368754682,24.488354350062814,-0.8614461012699077,1.0,25.0
-0.9176465055980265,-0.6958559616442381,-0.7498527341731757,-1.6077339634313752,-0.19349729771132224,-11.443677748384559,0.28392857142857125,7.864574305260968,-3.579103443123591,-2.768741762403706,1.0,26.0
-0.8972458348929248,-0.8587026688710544,,-0.984296155759002,0.8236085597149873,-5.617305407173238,-0.016071428571429458,1.7837031976616382,-3.833602209511601,-2.2858096345782197,1.0,27.0
,,-0.09765138568571474,-0.013259021731075737,,0.3917782253774291,0.027439024390243705,0.6023009095010936,0.9940791348785218,-0.18321513411241752,2.0,0.0
,0.025035996472121846,0.0058607592752242255,0.08741875028491364,-0.03837942447719134,0.8863505695539668,0.10243902439024372,0.21072201303872706,1.097072582592693,-0.21395827963313518,2.0,1.0
-0.2535323958683159,-0.12477030495069671,-0.2850719319258167,-0.20511143908605445,-0.035045439457765504,-1.1872051366757628,-0.12256097560975632,0.2916627016781588,-0.8955424349976049,-0.01800643346510289,2.0,2.0
0.18450561426923517,0.0910723360987939,0.2102805114436006,0.2456424083729145,-0.057234616293285356,0.8930383724528559,0.17743902439024384,-0.884531807822746,0.00850656463010857,-0.12630645772505456,2.0,3.0
