dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33],"[0.48276001325590284, 0.6494008487178378, 0.728389457361902, 0.7680996470932316, 0.7765062301636348, 0.7850602819072445, 0.7877688483180251, 0.7894383896519274]","[0.53311723 0.61587089 0.67405403 0.71993902 0.75827102 0.79143121
 0.82079932 0.84725261]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33],"[0.4488140082595755, 0.6645037644504714, 0.8369064611899112, 0.9607619377604416, 1.0400554397058923, 1.1087185865356721, 1.1670094257396495, 1.202855890870963]","[0.47953671 0.6516125  0.7894057  0.90798256 1.01379745 1.11033053
 1.19971466 1.28336996]",$r$,dfa (short)
Trace,2.0,[ 5  9 13 17 21 25 29 33],"[0.5158453053495288, 0.645306611972651, 0.6848132678350574, 0.695633703892416, 0.7086530852777517, 0.712954297932662, 0.7030701064989289, 0.7074914162533302]","[0.5591201  0.6110376  0.64594152 0.67265621 0.69447478 0.7130094
 0.72917643 0.74354935]",$r$,dfa (short)
Shuffled,2.0,[ 5  9 13 17 21 25 29 33],"[0.4785328052944242, 0.6463274451246082, 0.7440832890711785, 0.8129043572296536, 0.8844013029633241, 0.9496183472937461, 1.0240797212847055, 1.0945211649298192]","[0.48908909 0.62655799 0.73157713 0.81913642 0.89542413 0.9636913
 1.02589025 1.08329935]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33],"[0.44265112517753946, 0.6644789704319733, 0.7813974095181279, 0.818625562714524, 0.8579478944242696, 0.9032037849628659, 0.9363547493366263, 0.9724894056733848]","[0.4917294  0.61731888 0.71172031 0.78957572 0.8568531  0.91665981
 0.97084891 1.02062678]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33],"[0.45243196432763466, 0.7626287701285588, 0.996570067493069, 1.179018041649258, 1.2956000429899819, 1.3757534433182228, 1.438038128403056, 1.4919154548327356]","[0.50458965 0.72860032 0.91686617 1.08423777 1.23732294 1.37978113
 1.51390242 1.64123814]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33],"[0.4455304684193769, 0.5870992601623781, 0.7389407222695211, 0.8574890909762088, 0.9328865731253381, 0.9919887527998007, 0.9970947337226818, 0.9917146529581163]","[0.46212281 0.60331571 0.71282381 0.80505792 0.8860385  0.95895496
 1.02573517 1.08764827]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33],"[0.4273575236751439, 0.6831962056417551, 0.8286492213584712, 0.9305962134525373, 1.0376993122712097, 1.1125740245349744, 1.185395790924738, 1.2768038344148915]","[0.4620971  0.6401232  0.7848854  0.91075224 1.02395377 1.12787784
 1.22461452 1.31556308]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33],"[0.35851281140238406, 0.5244880891134079, 0.6109813812261418, 0.6809187909459758, 0.7306581918115472, 0.7806722349840467, 0.825261948869677, 0.8729037422967707]","[0.38155473 0.49754898 0.58742909 0.66308381 0.72947629 0.78923446
 0.84394617 0.89465635]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33],"[0.40464498529759046, 0.5827538385738993, 0.7177011162098992, 0.8940794140229849, 1.0263121162139999, 1.1651419476219027, 1.312969460063704, 1.4410180441977776]","[0.39317226 0.58511571 0.75034114 0.89962131 1.03784033 1.16773912
 1.29105082 1.40895956]",$r$,dfa (short)
Trace,6.0,[ 5  9 13 17 21 25 29 33],"[0.4967372113714736, 0.599278354191929, 0.6959986609072409, 0.7185915869885089, 0.7237590634099054, 0.7265889146705118, 0.7265464285096799, 0.7292142336426152]","[0.5305462  0.59661691 0.64207288 0.67740429 0.70659813 0.73163126
 0.75363855 0.77333601]",$r$,dfa (short)
Shuffled,6.0,[ 5  9 13 17 21 25 29 33],"[0.4652110519783746, 0.7446156469851138, 0.8839014549925774, 1.055877217507126, 1.2007767289971905, 1.3209542955316276, 1.4259610121112232, 1.4742447587336571]","[0.49137946 0.70289277 0.87933396 1.03540632 1.17761402 1.30954427
 1.43343468 1.55079703]",$r$,dfa (short)
Trace,7.0,[ 5  9 13 17 21 25 29 33],"[0.501850727262843, 0.6749710336328753, 0.7883295543160624, 0.8064029825952704, 0.8311465263279324, 0.8620809060694465, 0.868082646471109, 0.8715017248300575]","[0.5493751  0.64749848 0.71760979 0.77350175 0.82057581 0.86156672
 0.89807014 0.93110639]",$r$,dfa (short)
Shuffled,7.0,[ 5  9 13 17 21 25 29 33],"[0.4793142406113219, 0.6544265331197562, 0.7983872068892484, 0.9056760558304053, 0.9770695118715711, 1.0380255487460266, 1.1005119257102776, 1.1499008370206274]","[0.4960223  0.65103136 0.77176807 0.87375082 0.96348456 1.04442345
 1.11865926 1.18757109]",$r$,dfa (short)
