lineage_ID,max_gen,generation,div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate
1.0,23,0,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,1,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,2,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,3,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,4,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,5,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,6,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,7,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,8,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,9,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,10,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,11,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,12,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,13,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,14,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,15,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,16,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,17,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,18,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,19,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,20,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,21,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
1.0,23,22,1.095071578561297,0.6559360608705849,0.5704166499549308,1.9197734016140136,0.46956521739130436,2.526230782828948,4.446004184442962,1.5074195023428922
2.0,22,0,1.0821183390895268,0.7303639216854753,0.5257333226903471,2.2858512273728127,0.5159090909090909,2.4351517339228863,4.721002961295699,1.457666394476031
2.0,22,1,1.0821183390895268,0.7303639216854753,0.5257333226903471,2.2858512273728127,0.5159090909090909,2.4351517339228863,4.721002961295699,1.457666394476031
