div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,dataset,trap_ID,trace,lineage_ID,generation
,-0.11671274703122747,,-0.3051789276380512,-0.1195652173913041,0.18511231019384677,-0.12006661744420555,-0.0186493715224334,SL,1,A,1.0,0.0
0.011200056907297251,0.10289168107714708,-0.10088257298471504,0.06907469619199147,-0.06956521739130406,-0.4633737587599822,-0.39429906256799185,0.40063527678370425,SL,1,A,1.0,1.0
0.14498053258678234,0.26220719532006864,-0.04038528859518287,0.8362955565562606,0.08043478260869585,-0.3872950325616902,0.44900052399456936,0.1563521035703488,SL,1,A,1.0,2.0
-0.013522779531849716,0.05027374983796373,-0.09565798814007331,0.2064885576336304,0.03043478260869603,-0.1383349438400483,0.06815361379358098,-0.1332669420435173,SL,1,A,1.0,3.0
0.032888948045479593,0.2088906617309787,-0.14608010748779438,0.38990711932297817,-0.019565217391304235,-0.5499404594785424,-0.16003334015556536,0.4310851443769512,SL,1,A,1.0,4.0
0.05899960904296825,0.1856902867342205,-0.09556903092304969,0.3899933388675014,-0.019565217391304235,-0.4638610737420632,-0.07386773487456288,0.3730842068850557,SL,1,A,1.0,5.0
-0.004981524119269332,0.07583556330982577,-0.10381449758872607,-0.005645877184395909,-0.06956521739130406,-0.4505640289789552,-0.4562099061633522,0.32333208316278617,SL,1,A,1.0,6.0
0.07590859595120181,0.258769305053707,-0.12288778144529011,0.4289611128461972,0.030434782608695587,-0.7206373662510246,-0.2916762534048285,0.3300565139914693,SL,1,A,1.0,7.0
0.08251884354254108,0.20865206288336335,-0.08083952116776871,0.4564941550605093,-0.01956521739130468,-0.47889888967579664,-0.02240473461528847,0.430488647257915,SL,1,A,1.0,8.0
0.0618877863763867,0.18589331777936646,-0.09181157045656319,0.5143940192126404,0.030434782608695143,-0.3750615540148021,0.13933246519783715,0.16810987560404733,SL,1,A,1.0,9.0
0.0006722945618213849,0.03571296886339104,-0.05836536734944242,0.07190933252474463,-0.0695652173913045,-0.14766175406374016,-0.07575242153899664,0.20869609903011765,SL,1,A,1.0,10.0
-0.01483425631300156,-0.02103466959082123,-0.02650884847238255,-0.07857717825568389,-0.01956521739130379,-0.14404662188008155,-0.22262380013576655,-0.14372818392755016,SL,1,A,1.0,11.0
-0.09845761044862802,-0.24114326994966312,0.13137272569651104,-0.5571618654827699,0.08043478260869585,0.3720529842059461,-0.1851088812768249,-0.8503488269691147,SL,1,A,1.0,12.0
-0.05534692932714674,-0.13510107740200378,0.04133227284841556,-0.35557923236832223,-0.01956521739130379,0.052321801331957296,-0.30325743103636604,-0.42889420345550633,SL,1,A,1.0,13.0
-0.18880281761121823,-0.365734686124763,0.15585526314589793,-0.9306339102225085,0.530434782608696,0.40242048901117666,-0.528213421211333,-1.277738165953462,SL,1,A,1.0,14.0
0.1067653400780208,0.007905183976612551,0.158830434731266,0.26090652659895786,-0.01956521739130379,0.23596372283870348,0.4968702494376602,-0.07137855000896565,SL,1,A,1.0,15.0
-0.0691202121040741,-0.06689303725567425,-0.08108894629041896,-0.1304879099459162,0.08043478260869585,-0.0464254838470306,-0.1769133937929479,-0.501848361581137,SL,1,A,1.0,16.0
-0.036011341235900496,-0.08709896236827197,0.013641487249325901,-0.2216315724828528,0.030434782608695143,-0.04951901292522187,-0.2711505854080758,-0.4385396358351501,SL,1,A,1.0,17.0
0.08519933270808094,-0.18395631584448335,0.5100713490466237,-0.629495055641293,-0.3195652173913045,1.7674811679155433,1.1379861122742492,2.223106988394073,SL,1,A,1.0,18.0
-0.17376034219828188,-0.3180945899870561,0.06071015075017616,-0.7268412195902811,-0.11956521739130521,1.0421163048043267,0.31527508521404446,-0.6899221813751926,SL,1,A,1.0,19.0
0.0058265974417009425,-0.004692919545469354,-0.006865818601892393,0.13228113155345356,-0.0695652173913045,0.17803562873931345,0.3103167602927659,0.09325070357623066,SL,1,A,1.0,20.0
-0.029192967802691594,-0.04516785786215338,-0.02607066256407986,0.002419187869879158,0.030434782608695143,0.09113391039258678,0.09355309826246483,-0.3453594035993308,SL,1,A,1.0,21.0
0.017182843449780383,0.0029081563949426847,0.005014318599161904,0.18210801457332448,0.030434782608695143,0.0889816605855831,0.2710896751589065,-0.23852381636133946,SL,1,A,1.0,22.0
,0.23200126645803443,,0.8991001629977149,-0.015909090909090817,-0.04939330368031891,0.8497068593173944,0.5525735271316767,SL,1,B,2.0,0.0
-0.007502424256874363,0.23360892732621708,-0.1736507981282155,0.6198383170964619,0.08409090909090905,-0.36148159486619447,0.25835672223026585,0.20227885573589655,SL,1,B,2.0,1.0
0.06545154189196273,0.3403638349169873,-0.14284523202668048,1.048529199778833,0.23409090909090907,-0.4556557664815073,0.5928734332973242,0.013556731587816895,SL,1,B,2.0,2.0
-0.06554129308923895,-0.11357285261949812,-0.02084510698612796,-0.40033764235134606,-0.16590909090909106,0.2926608343460133,-0.1076768080053343,0.37200844755254625,SL,1,B,2.0,3.0
-0.30150002516467334,-0.5338020505738984,-0.05515766946763334,-1.792713812798049,-0.3659090909090908,-0.24040688634913066,-2.0331206991471813,-0.30601908843248227,SL,1,B,2.0,4.0
0.29472267205033126,-0.03571273671800357,0.5022131444658763,-0.20890973039045435,-0.11590909090909124,0.058531135322187566,-0.15037859506826834,0.34273274701689016,SL,1,B,2.0,5.0
-0.0044040095066789076,0.0001477185518126145,-0.02350744535481808,-0.16910576561080348,-0.06590909090909097,-0.12930360568936639,-0.2984093713001714,0.21577682003595022,SL,1,B,2.0,6.0
0.07410970882567958,0.19209843386630487,-0.0559371438545162,0.436506669673143,0.034090909090909116,-0.3424363097734666,0.09407035989967483,0.27849813181235583,SL,1,B,2.0,7.0
-0.09371345161376893,-0.17591589455835405,-0.0073738351083979525,-0.6765128019637421,-0.11590909090909035,0.0770009420051112,-0.5995118599586324,-0.05784770395554362,SL,1,B,2.0,8.0
0.04954806109522503,0.013840329898269443,0.047251074526939885,-0.011623136288972935,0.08409090909090894,-0.11023020985314824,-0.12185334614212273,-0.19730041231491713,SL,1,B,2.0,9.0
0.03840070871129847,0.008635608444902299,0.035087636267228106,0.1660531315678886,0.08409090909090983,0.1347225283671607,0.30077565993504773,-0.20676354223013216,SL,1,B,2.0,10.0
0.023722101771814996,0.026368820647256985,-0.003009001556025348,0.24290399652414396,-0.015909090909090706,0.21436456917692048,0.4572685657010629,0.09561253644105983,SL,1,B,2.0,11.0
0.018768077423404694,0.029316344276118733,-0.012890245011803247,0.32631056241069634,0.034090909090909116,0.25604018214789415,0.5823507445585889,-0.04706604736801645,SL,1,B,2.0,12.0
-0.0792723036823727,-0.19144052309929444,0.04415984922245553,-0.4757233794332698,-0.11590909090909124,0.6081262255556541,0.13240284612238273,-0.10220378550108422,SL,1,B,2.0,13.0
0.024490796910803636,0.05537984663145368,-0.02563201085178457,0.19891766627903817,-0.015909090909091594,0.016677659706685777,0.2155953259857224,0.16008148307261094,SL,1,B,2.0,14.0
-0.039190322192292126,-0.026784983515163563,-0.055962458134644844,-0.14002338094633404,0.08409090909090805,-0.07652586297658237,-0.21654924392291797,-0.27116461852115714,SL,1,B,2.0,15.0
0.05599155985007509,0.038449813893853935,0.034274450669336765,0.24185052473710988,0.08409090909090983,0.0737229762574465,0.31557350099455483,-0.15255589595931096,SL,1,B,2.0,16.0
-0.0028579048200161328,0.00199902727457546,-0.02268797673599754,0.13489088124542303,0.08409090909090983,0.13079496771548849,0.26568584896090996,-0.21883005344890805,SL,1,B,2.0,17.0
-0.00369151127520434,-0.010369669617886434,-0.013224963623962083,0.037434164917162116,-0.015909090909089818,0.14709001219379791,0.18452417711095848,0.013971446962960599,SL,1,B,2.0,18.0
-0.03536897179806692,-0.036167642291025204,-0.04164476373959236,-0.13921488895408962,0.08409090909090983,-0.02753827318207902,-0.1667531621361702,-0.2882239981136365,SL,1,B,2.0,19.0
-0.02663413107354179,-0.06411923598667446,-0.0008194254182140037,-0.30239364629008647,-0.015909090909091594,-0.04317171614928794,-0.34556536243937597,-0.10547203385656312,SL,1,B,2.0,20.0
0.014471119942132793,0.015675616794014857,-0.007798079153423787,-0.035777092200473204,0.13409090909090876,-0.1735885037932774,-0.20936559599375215,-0.29364354764800993,SL,1,B,2.0,21.0
,-0.16928073355630513,,-0.6356152816350198,-0.0555555555555558,-0.10392703762707223,-0.7395423192620925,-0.2919959907328933,SL,2,A,3.0,0.0
0.0012896250737411963,0.05187980741007603,-0.04839082707291176,-0.20106262624102533,0.09444444444444422,-0.547314185049667,-0.7483768112906928,-0.18752632397850078,SL,2,A,3.0,1.0
-0.0632110284304232,-0.1936302111875376,0.09528637991757083,-0.7082512168681436,-0.10555555555555585,-0.05797583595708433,-0.7662270528252284,-0.22080406738285308,SL,2,A,3.0,2.0
0.14657460306452713,0.43312594227872103,-0.09990070056567507,0.946762188295609,0.14444444444444415,-0.7375511693847874,0.20921101891082117,0.30969891380561765,SL,2,A,3.0,3.0
-0.03299105539745534,-0.011227276487097426,-0.05003539507592791,-0.026336026884392183,0.044444444444444065,-0.05482952997803592,-0.08116555686242855,-0.1967215123206918,SL,2,A,3.0,4.0
-0.10029397795526296,-0.17759335377277224,-0.007114323181637627,-0.6463407789930606,-0.1055555555555554,-0.031086179488304833,-0.6774269584813659,-0.18071192384594092,SL,2,A,3.0,5.0
0.1167815706396867,-0.14264989885417478,0.3857182348925585,-0.4833373526594298,-0.35555555555555585,1.0087577562208665,0.5254204035614363,1.9985927861312522,SL,2,A,3.0,6.0
-0.21001948892153927,-0.39459121530347285,0.04696016867106967,-1.1743707169049684,-0.25555555555555576,0.5682429416190282,-0.6061277752859406,-0.34801796618158787,SL,2,A,3.0,8.0
0.04383526975419888,0.032853042916763164,0.02919104771666814,0.05668192520660709,0.1444444444444446,-0.1992657305284835,-0.14258380532187687,-0.30610554675124146,SL,2,A,3.0,9.0
0.12456194526870945,0.38372164604806924,-0.09847712526952829,1.2293323103074818,0.1444444444444446,-0.43544153910041294,0.7938907712070682,0.23369230421999831,SL,2,A,3.0,10.0
-0.073352883516557,-0.13965860885936943,0.003567279754432384,-0.22215173094911345,-0.1055555555555554,0.5191296996025647,0.29697796865345083,-0.08587506156243396,SL,2,A,3.0,11.0
-0.002972560862076923,-0.02905130023858904,0.013923341342922724,0.17896613227728642,0.09444444444444389,0.27801623280164556,0.45698236507893153,-0.322411503392942,SL,2,A,3.0,12.0
-0.032917351443594534,0.01698448608189429,-0.072310089296727,0.07675815362653893,-0.005555555555555758,-0.028168362026844473,0.04858979159969401,-0.02511804539899165,SL,2,A,3.0,13.0
0.024038748215451988,0.0635955956096883,-0.02498541070717175,0.21927764790977733,-0.05555555555555558,-0.03307454683429034,0.18620310107548654,0.2255069629693136,SL,2,A,3.0,15.0
-0.08640569848409607,-0.08999731295414293,-0.07176809411300455,-0.38028781135758205,0.04444444444444495,-0.16194248793452282,-0.5422302992921053,-0.33993976044259444,SL,2,A,3.0,16.0
0.07189436449171244,0.0810398850492845,0.02773103064174809,0.2524577272426063,0.09444444444444389,-0.1659740906364502,0.08648363660615566,-0.13892619457981925,SL,2,A,3.0,17.0
0.12257417511658308,0.3055602163242416,-0.06136638723551291,1.3314402052923486,0.29444444444444495,-0.16768697183273407,1.1637532334596141,-0.1606744643806357,SL,2,A,3.0,18.0
-0.04938625661360657,-0.021080710505276268,-0.0680291304188737,0.1860772523344818,-0.05555555555555469,0.3500910361345895,0.5361682884690708,0.037337393824945275,SL,2,A,3.0,19.0
,0.004035896290713548,,-0.3139731202428506,-0.08684210526315778,-0.14777220825319137,-0.461745328496042,0.24592984286399133,SL,2,B,4.0,0.0
-0.02477399295323618,0.08938504051522334,-0.12671601041123676,-0.26282309339003995,0.16315789473684222,-0.5914915277946327,-0.8543146211846726,-0.200260437448057,SL,2,B,4.0,1.0
-0.058047393697730654,-0.15698615542627603,0.06518912211880623,-0.7686989047278332,0.01315789473684198,-0.10597595899761858,-0.8746748637254518,-0.37641252171186035,SL,2,B,4.0,2.0
-0.06651366684575422,-0.11301420226171799,-0.013188333216064163,-0.8014441837038544,-0.036842105263158065,-0.39285225165208715,-1.1942964353559415,-0.1810138545535631,SL,2,B,4.0,3.0
0.001770201906721225,-0.060955815358565646,0.05686053226876275,-0.5947242257098213,0.06315789473684202,-0.35991867179865267,-0.954642897508474,-0.28173453441907004,SL,2,B,4.0,4.0
-0.16299609544443114,-0.29704937626730327,0.027806132138666784,-1.2777260311227683,-0.13684210526315815,-0.3004704569540171,-1.5781964880767854,-0.3998150350575751,SL,2,B,4.0,5.0
-0.23288613232257221,-0.4215307459735149,0.07796189153151556,-1.6728628953970819,-0.3368421052631579,-0.5549663026996423,-2.227829198096724,-0.08869559604858979,SL,2,B,4.0,6.0
0.21301560738202835,-0.07326938477525924,0.4761012684533946,-0.6034831232036306,-0.13684210526315727,-0.14880608362551362,-0.7522892068291442,0.23955636920540457,SL,2,B,4.0,7.0
-0.013173168823973569,-0.07841066119869888,0.05028859444254863,-0.4868243659858047,0.06315789473684202,-0.09145615471605462,-0.5782805207018593,-0.3134706177647668,SL,2,B,4.0,8.0
0.2781039374500744,0.40550854322948704,0.024914913411579254,1.8009638030506485,0.313157894736842,-0.0735564356635594,1.727407367387089,-0.0029750013172240575,SL,2,B,4.0,9.0
-0.016394245912556837,-0.11594897786385433,0.09470295248326677,0.3600035461146067,-0.03684210526315851,1.8018053970156398,2.1618089431302465,-0.187535578113865,SL,2,B,4.0,10.0
