dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,-0.06574174873120973,-0.36527481293647557,0.001861699336785802,$r$,dfa (short)
Shuffled,1.0,0.5449874985788713,-1.7362998261965168,0.10401542765804901,$r$,dfa (short)
Trace,2.0,0.08400323074958276,-0.8207299668069301,0.11763134868110799,$r$,dfa (short)
Shuffled,2.0,0.3442713746384749,-1.335994812382122,0.23550103716325246,$r$,dfa (short)
Trace,4.0,0.632812582916558,-1.8751965007852078,0.019151434718183327,$r$,dfa (short)
Shuffled,4.0,0.36553090466827215,-1.259743969851213,0.08047228836126713,$r$,dfa (short)
Trace,5.0,0.29421047160493036,-1.0839326252299046,0.01336845304859964,$r$,dfa (short)
Shuffled,5.0,0.5664890392051882,-1.6664564475865713,0.09226355622399761,$r$,dfa (short)
Trace,6.0,0.35195850698892034,-1.0997712462053375,0.04853149557439859,$r$,dfa (short)
Shuffled,6.0,0.6850169569176021,-1.908482041239552,0.066138838709291,$r$,dfa (short)
Trace,7.0,0.13627111049386226,-0.831192647400299,0.04008015974067655,$r$,dfa (short)
Shuffled,7.0,0.49896497058037276,-1.482016209690356,0.06641639765091095,$r$,dfa (short)
Trace,8.0,0.3226620047315713,-1.1083407499924065,0.05471020511906294,$r$,dfa (short)
Shuffled,8.0,0.4251957334945921,-1.3485290500834697,0.02808485657515598,$r$,dfa (short)
Trace,9.0,0.5284794866905015,-1.7735795930196896,0.044513113448490405,$r$,dfa (short)
Shuffled,9.0,0.20367942521361296,-1.289136191434842,0.023655905249489687,$r$,dfa (short)
Trace,10.0,0.22248887470816556,-1.0781575013441445,0.03933593551047614,$r$,dfa (short)
Shuffled,10.0,0.6874338923501456,-1.9933900534808255,0.045462885311845336,$r$,dfa (short)
Trace,11.0,0.17781417846330766,-0.9255127470905117,0.010566128722169707,$r$,dfa (short)
Shuffled,11.0,0.7339994203975734,-2.0739220274988437,0.06626307364392135,$r$,dfa (short)
Trace,12.0,0.264980844282606,-1.137359987151794,0.042970453640864735,$r$,dfa (short)
Shuffled,12.0,0.87415650200417,-2.2766725021534597,0.11368145884522432,$r$,dfa (short)
Trace,1.0,0.600707404898807,-1.71750349992207,0.33131436983615875,$\phi$,dfa (short)
Shuffled,1.0,0.37137752189462814,-1.2974131541437557,0.15496415472133337,$\phi$,dfa (short)
Trace,2.0,0.5578409022494722,-1.7262533361202634,0.12626421906933827,$\phi$,dfa (short)
Shuffled,2.0,0.328909201094197,-1.206739509160283,0.2189873665605573,$\phi$,dfa (short)
Trace,3.0,0.778766130642889,-2.0732254643756822,0.28372685342018994,$\phi$,dfa (short)
Shuffled,3.0,0.30663913769726703,-1.1621488180721435,0.11583957600098613,$\phi$,dfa (short)
Trace,4.0,0.4292876030037774,-1.394033600252207,0.06992228410551925,$\phi$,dfa (short)
Shuffled,4.0,0.34966901125666555,-1.240672911497457,0.0056365289964075225,$\phi$,dfa (short)
Trace,5.0,0.3668499897940984,-1.151478176267501,0.0443153067056763,$\phi$,dfa (short)
Shuffled,5.0,0.6392834157661147,-1.7737368603068404,0.012659515430738781,$\phi$,dfa (short)
Trace,6.0,0.30773628860265606,-0.9718001739316984,0.04492106628921181,$\phi$,dfa (short)
Shuffled,6.0,0.527152710894059,-1.4529694411372547,0.05006559357614872,$\phi$,dfa (short)
Trace,7.0,0.1505185691220808,-0.956363716569701,0.04496604972638402,$\phi$,dfa (short)
Shuffled,7.0,0.5064525320643363,-1.630778558245865,0.04781498619935663,$\phi$,dfa (short)
Trace,8.0,0.30364639796683685,-1.1001009479719315,0.009327626778519327,$\phi$,dfa (short)
Shuffled,8.0,0.4191610805664077,-1.2850085308735093,0.01759145472494395,$\phi$,dfa (short)
Trace,9.0,0.258431964693368,-1.0114507103761121,0.08266337069612209,$\phi$,dfa (short)
Shuffled,9.0,0.27017710856019217,-1.058078982792723,0.022583520957744716,$\phi$,dfa (short)
Trace,10.0,0.4355925098820733,-1.2872192291729647,0.048587544846433905,$\phi$,dfa (short)
Shuffled,10.0,0.38379969501924555,-1.3197422749773868,0.032997850362425994,$\phi$,dfa (short)
Trace,11.0,0.4125984082777627,-1.497137226582445,0.011712998425773674,$\phi$,dfa (short)
Shuffled,11.0,0.7189007453004757,-1.9252110241682185,0.09670405937853652,$\phi$,dfa (short)
Trace,12.0,0.21757799638722772,-0.8857477341412145,0.06490463910912878,$\phi$,dfa (short)
Shuffled,12.0,1.114092496778411,-2.7104003842466584,0.12683357941248136,$\phi$,dfa (short)
