dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,13.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.08407251588886713, 0.08861227934525619, 0.09776174644491588, 0.09850409789661185, 0.10111315307021718, 0.10482063802431987, 0.10417969481239424, 0.10487230096722092, 0.10538347688868396, 0.10422246393388675, 0.10229260586990667, 0.1015916848865774, 0.10065407516546425, 0.09929720592170936]","[0.08960589 0.09241459 0.09456972 0.09632659 0.09781402 0.09910642
 0.10025081 0.10127885 0.10221291 0.10306941 0.10386075 0.10459654
 0.1052844  0.10593045]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,13.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.06101671669733135, 0.073674087982747, 0.08684406381865942, 0.09433028256203141, 0.10262308677054373, 0.10850230802809757, 0.11384064259252888, 0.11988037315142674, 0.1235277964379228, 0.12879299558948162, 0.13326406673407956, 0.13647048898280167, 0.13986471546635976, 0.14121932955191138]","[0.06442799 0.07502761 0.0840672  0.09206109 0.09929263 0.10593732
 0.11211265 0.11790175 0.12336601 0.1285522  0.13349696 0.13822959
 0.14277396 0.14714983]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,13.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.09617374035577245, 0.11619478216542908, 0.13072362640355153, 0.14523754058061802, 0.15380620485720298, 0.16138046863994998, 0.16909953812312042, 0.17408304771299313, 0.17950580000483055, 0.1829222313880394, 0.18453749365274913, 0.18729835863627683, 0.18851365982526916, 0.18828194908198648]","[0.10439077 0.11787238 0.1290659  0.13876227 0.14738764 0.15520135
 0.16237448 0.16902659 0.17524493 0.18109541 0.18662915 0.19188673
 0.19690096 0.20169878]",$f_n e^{\phi_{n}}$,mean (short)
Trace,1.0,[ 5  7  9 11 13],"[0.15219240725366512, 0.2280996220374618, 0.2804491350312765, 0.28711435999789914, 0.3319145667402426]",[0.16323124 0.21219228 0.25812035 0.3018335  0.34381939],$\phi$,dfa (short)
Trace,1.0,[ 5  7  9 11 13],"[0.25179474755331566, 0.3295167306647165, 0.3871679267440844, 0.4269848557432739, 0.47056557515480374]",[0.25819834 0.32102741 0.37773855 0.43013384 0.47925389],$\phi$,mean (short)
Shuffled,1.0,[ 5  7  9 11 13],"[0.16560073534766284, 0.23469726554400738, 0.2583900324101937, 0.3178437820998439, 0.3314569616583911]",[0.17231886 0.22009771 0.26424035 0.30576356 0.34526592],$\phi$,dfa (short)
Shuffled,1.0,[ 5  7  9 11 13],"[0.2892608912712339, 0.37563709784025817, 0.3932566477285595, 0.41568164809031455, 0.4113440488872817]",[0.3082404  0.34814381 0.38128273 0.40999454 0.43553885],$\phi$,mean (short)
Trace,2.0,[ 5  7  9 11 13 15 17 19],"[0.09966716193476546, 0.12406219493761989, 0.1358473363783201, 0.1493356859354193, 0.15645160552299275, 0.15986158253644783, 0.17038730856001763, 0.17411241322722798]","[0.10498269 0.12013635 0.13286513 0.14399056 0.15395957 0.16304621
 0.17143245 0.17924612]",$\phi$,dfa (short)
Trace,2.0,[ 5  7  9 11 13 15 17 19],"[0.15176459230625872, 0.1718945639605973, 0.1753063821154097, 0.18960964626852952, 0.19912684229636315, 0.1991615361316745, 0.20729780813394683, 0.213414116911752]","[0.15436075 0.16764306 0.17830409 0.18730153 0.19513705 0.20210921
 0.20841134 0.21417641]",$\phi$,mean (short)
Shuffled,2.0,[ 5  7  9 11 13 15 17 19],"[0.10668261723119456, 0.12186552627273081, 0.1393202743928465, 0.1470238901962893, 0.159666940148586, 0.1688322218303829, 0.1801594668482936, 0.19158127277618714]","[0.10618407 0.12277866 0.13684396 0.14922323 0.16037868 0.17059543
 0.1800637  0.18891772]",$\phi$,dfa (short)
Shuffled,2.0,[ 5  7  9 11 13 15 17 19],"[0.16900138762790287, 0.2067590524664748, 0.2416846540027146, 0.2768978211802872, 0.29945544033203175, 0.32465364066969743, 0.35056865321338704, 0.3686242463876071]","[0.17034311 0.20766307 0.24077945 0.27097558 0.29898214 0.32526369
 0.35013807 0.37383444]",$\phi$,mean (short)
Trace,3.0,[ 5  7  9 11],"[0.10089948344849616, 0.10092149953836807, 0.11465216382800364, 0.12264216294175347]",[0.09780952 0.10679875 0.11404782 0.1201878 ],$\phi$,dfa (short)
Trace,3.0,[ 5  7  9 11],"[0.11770046202133255, 0.11863746987345185, 0.1304381516877274, 0.13955031389775524]",[0.11481814 0.12372117 0.13081842 0.13677669],$\phi$,mean (short)
Shuffled,3.0,[ 5  7  9 11],"[0.06496226263229152, 0.0909843278541462, 0.1096717654327805, 0.1359422884336377]",[0.06538459 0.08906127 0.11218486 0.13488965],$\phi$,dfa (short)
Shuffled,3.0,[ 5  7  9 11],"[0.13431615800549893, 0.1734559322858894, 0.19588917315997398, 0.21680397698985726]",[0.13699527 0.16781474 0.19527703 0.22039831],$\phi$,mean (short)
Trace,4.0,[ 5  7  9 11 13 15 17 19],"[0.09892103925262982, 0.10472784630110807, 0.13455976659061025, 0.14078738081571218, 0.14738244848607346, 0.15132818819331648, 0.15322425917387072, 0.1571918550398839]","[0.10007873 0.11339901 0.12449221 0.13412418 0.14270861 0.15049775
 0.15765828 0.16430685]",$\phi$,dfa (short)
Trace,4.0,[ 5  7  9 11 13 15 17 19],"[0.1371898382688809, 0.15319174667899021, 0.16922311858973174, 0.17087654690622603, 0.17872467634326938, 0.18330864603699817, 0.18366471856747013, 0.18690556433316813]","[0.14180594 0.1530154  0.16196217 0.16948019 0.17600428 0.18179225
 0.18701053 0.1917733 ]",$\phi$,mean (short)
