dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,5.0,[ 5  9 13],"[0.4873435984405401, 0.6325819364050521, 0.6905923654632329]",[0.49307911 0.61363939 0.70362943],$r$,dfa (short)
Shuffled,5.0,[ 5  9 13],"[0.48640596974452066, 0.606427548127456, 0.6351047457037585]",[0.49337791 0.58441112 0.64971816],$r$,dfa (short)
Trace,6.0,[ 5  9 13],"[0.29525424566475944, 0.5030043597317407, 0.6719968124493971]",[0.29725955 0.49423467 0.67930701],$r$,dfa (short)
Shuffled,6.0,[ 5  9 13],"[0.29303135425221294, 0.34778660671624223, 0.37815645016144017]",[0.29409915 0.34451502 0.38036148],$r$,dfa (short)
Trace,19.0,[ 5  9 13],"[0.49755778979922205, 0.6352889096108011, 0.7373505209490929]",[0.49785847 0.63429242 0.7380629 ],$r$,dfa (short)
Shuffled,19.0,[ 5  9 13],"[0.3575188235593323, 0.5744924856804831, 0.6853203712337252]",[0.36425303 0.54730057 0.70607012],$r$,dfa (short)
Trace,20.0,[ 5  9 13],"[0.5051656155418272, 0.5987779226283061, 0.6969592498623667]",[0.50161511 0.60985311 0.68914576],$r$,dfa (short)
Shuffled,20.0,[ 5  9 13],"[0.4234768715656392, 0.6541407376472402, 0.8611298617189348]",[0.42328691 0.65490382 0.8605125 ],$r$,dfa (short)
Trace,23.0,[ 5  9 13 17 21],"[0.5121597327534718, 0.6609834566237692, 0.7668369017527278, 0.8137643374543645, 0.8359637470795034]",[0.52629826 0.64694728 0.73611658 0.80882883 0.8711262 ],$r$,dfa (short)
Shuffled,23.0,[ 5  9 13 17 21],"[0.520277844551574, 0.6831461138197334, 0.7683749709660194, 0.8384830964514685, 0.8759306346242376]",[0.5335768  0.66129831 0.7563181  0.83414374 0.90104489],$r$,dfa (short)
Trace,24.0,[ 5  9 13 17 21],"[0.45812437651566096, 0.6825594998822486, 0.778283512677304, 0.8539729596353315, 0.8872741601426648]",[0.48400168 0.63468429 0.75196698 0.85098449 0.93807738],$r$,dfa (short)
Shuffled,24.0,[ 5  9 13 17 21],"[0.4986868086276083, 0.6888637875551041, 0.7728437929372677, 0.8257697721295262, 0.8845581393958758]",[0.51827251 0.65245285 0.75353668 0.83702794 0.90925703],$r$,dfa (short)
Trace,41.0,[ 5  9 13 17 21],"[0.4430397288267983, 0.5496964321338282, 0.609193486218204, 0.6515141172644956, 0.6737242933230796]",[0.45179111 0.53744861 0.59911118 0.64851408 0.69028021],$r$,dfa (short)
Shuffled,41.0,[ 5  9 13 17 21],"[0.4171071035542157, 0.652679941193749, 0.8732894437688788, 0.9578137734895009, 0.938316522234959]",[0.44288303 0.63083401 0.78709107 0.9249951  1.05043201],$r$,dfa (short)
Trace,42.0,[ 5  9 13 17 21],"[0.44400462908425514, 0.5959189770316999, 0.6916817887951311, 0.828096056650529, 0.9159164554901226]",[0.44135774 0.59328453 0.71389851 0.81709174 0.9087754 ],$r$,dfa (short)
Shuffled,42.0,[ 5  9 13 17 21],"[0.4587973055226342, 0.7200450018194005, 0.9243652395665947, 1.0626458613095837, 1.1138156172638911]",[0.47818899 0.69480224 0.87775557 1.04094862 1.19059017],$r$,dfa (short)
Trace,49.0,[ 5  9 13],"[0.5176050688339511, 0.7150588118020305, 0.7949876470433027]",[0.5253856  0.68786749 0.81417491],$r$,dfa (short)
Shuffled,49.0,[ 5  9 13],"[0.4706071096997612, 0.720470297706433, 0.8651794261293649]",[0.47673365 0.69665826 0.88325306],$r$,dfa (short)
Trace,50.0,[ 5  9 13],"[0.6107311541884056, 0.770613530683619, 0.9053727397311764]",[0.60924719 0.77550032 0.90185891],$r$,dfa (short)
Shuffled,50.0,[ 5  9 13],"[0.4771708997931914, 0.6739064796143368, 0.8133868954091351]",[0.47923669 0.66638416 0.81902286],$r$,dfa (short)
Trace,51.0,[ 5  9 13],"[0.5172100141482381, 0.6382559939497155, 0.6358142467470386]",[0.52818484 0.60436555 0.65751619],$r$,dfa (short)
Shuffled,51.0,[ 5  9 13],"[0.5264438603472041, 0.767643252334928, 0.8939983184174984]",[0.53331274 0.74221629 0.91271621],$r$,dfa (short)
Trace,52.0,[ 5  9 13],"[0.5558092732839741, 0.6759903771044488, 0.7298704945540853]",[0.55976917 0.66363462 0.73820011],$r$,dfa (short)
Shuffled,52.0,[ 5  9 13],"[0.5110913451614794, 0.7088395177043769, 0.9236834108530947]",[0.5063486  0.72622097 0.91002053],$r$,dfa (short)
Trace,55.0,[ 5  9 13],"[0.45951807582753024, 0.5514071696937708, 0.6124439038397155]",[0.46016431 0.54939728 0.61382121],$r$,dfa (short)
Shuffled,55.0,[ 5  9 13],"[0.5042926338572467, 0.6152508290861555, 0.6938173009412282]",[0.50462422 0.6142009  0.69454665],$r$,dfa (short)
Trace,56.0,[ 5  9 13],"[0.3144210304779384, 0.5996592163037604, 0.8375528732410247]",[0.31784252 0.58302984 0.85216866],$r$,dfa (short)
Shuffled,56.0,[ 5  9 13],"[0.510801139717687, 0.7207711635408839, 0.8796374066069823]",[0.51208886 0.71607101 0.88318469],$r$,dfa (short)
Trace,59.0,[ 5  9 13],"[0.5469394379258276, 0.6874536799128945, 0.7144616268193127]",[0.5558768  0.65910137 0.73321413],$r$,dfa (short)
Shuffled,59.0,[ 5  9 13],"[0.44596197744313154, 0.7362535961034361, 0.9724292469116158]",[0.44841848 0.7258191  0.98100534],$r$,dfa (short)
Trace,60.0,[ 5  9 13],"[0.5154269533927389, 0.664997494915276, 0.779045325105255]",[0.51551581 0.66469968 0.77926002],$r$,dfa (short)
Shuffled,60.0,[ 5  9 13],"[0.38140285988373795, 0.7566813545711611, 0.9467073451499605]",[0.39369577 0.6968107  0.99594915],$r$,dfa (short)
Trace,67.0,[ 5  9 13],"[0.3541537657020341, 0.5886743543844265, 0.8643391040330999]",[0.35053676 0.60458831 0.85027191],$r$,dfa (short)
Shuffled,67.0,[ 5  9 13],"[0.3916130287078793, 0.4497428170095447, 0.47094995405261586]",[0.39408104 0.44246063 0.47570307],$r$,dfa (short)
Trace,68.0,[ 5  9 13],"[0.4761998854055055, 0.5117165248772405, 0.5241204775963796]",[0.47775709 0.5073939  0.52686273],$r$,dfa (short)
Shuffled,68.0,[ 5  9 13],"[0.4972470918454108, 0.6522643916951725, 0.7388527453532534]",[0.50073862 0.64051224 0.74716289],$r$,dfa (short)
Trace,69.0,[ 5  9 13 17 21 25],"[0.5378269281265354, 0.7002882598553293, 0.775750636059638, 0.8029656586823212, 0.8315490832457572, 0.8589523350808568]",[0.56527791 0.6670136  0.73977372 0.79781346 0.8467195  0.8893218 ],$r$,dfa (short)
Shuffled,69.0,[ 5  9 13 17 21 25],"[0.41483864873159326, 0.72217788772337, 0.9559227145794252, 1.091722496618778, 1.1516762477451614, 1.1739542464587878]",[0.4583394  0.67448232 0.85888972 1.02450295 1.17714856 1.32008032],$r$,dfa (short)
Trace,70.0,[ 5  9 13 17 21 25],"[0.47733110598282835, 0.6120968166343276, 0.6806214744380102, 0.718137808535631, 0.7471540728563808, 0.7755894355566961]",[0.49584324 0.58988542 0.6575869  0.71182968 0.75768856 0.79774356],$r$,dfa (short)
Shuffled,70.0,[ 5  9 13 17 21 25],"[0.43214688070941576, 0.6415488880316714, 0.8281898524707483, 0.9603253790982684, 0.99598048504824, 1.0200486967163367]",[0.45560946 0.63104481 0.7736839  0.89769513 1.00922123 1.11160232],$r$,dfa (short)
Trace,79.0,[ 5  9 13 17],"[0.434432069639645, 0.6050704471348776, 0.6717678741561551, 0.7022907546371223]",[0.4502551  0.56930156 0.65929804 0.7338059 ],$r$,dfa (short)
Shuffled,79.0,[ 5  9 13 17],"[0.43293983947920334, 0.6914325313158284, 0.7089424422125428, 0.7343872049764979]",[0.46646553 0.60080572 0.70387833 0.79006392],$r$,dfa (short)
Trace,80.0,[ 5  9 13 17],"[0.5365218748689232, 0.6165076541711635, 0.6699056203766681, 0.7187809517963455]",[0.53613897 0.61634408 0.67251391 0.71669473],$r$,dfa (short)
Shuffled,80.0,[ 5  9 13 17],"[0.3601774244796885, 0.6566505572958948, 0.7257882019925946, 0.787766933751412]",[0.38953017 0.56737597 0.71787958 0.85230459],$r$,dfa (short)
Trace,81.0,[ 5  9 13],"[0.392835156046542, 0.6380224957855242, 0.8116289175516874]",[0.39667612 0.62209358 0.82435081],$r$,dfa (short)
Shuffled,81.0,[ 5  9 13],"[0.49200733656041873, 0.5627693527869724, 0.5674181689873439]",[0.49782832 0.54583018 0.57818672],$r$,dfa (short)
Trace,82.0,[ 5  9 13],"[0.6029684458954399, 0.6580597540642292, 0.6594038049688288]",[0.60791263 0.64424305 0.66806767],$r$,dfa (short)
Shuffled,82.0,[ 5  9 13],"[0.5349746365086802, 0.7300626673597563, 0.8547266501222559]",[0.53804132 0.71929936 0.86257184],$r$,dfa (short)
Trace,102.0,[ 5  9 13],"[0.3833249215499255, 0.6269864268873092, 0.6864180217219957]",[0.39646083 0.57442659 0.72440101],$r$,dfa (short)
Shuffled,102.0,[ 5  9 13],"[0.3744085903392728, 0.638266081071193, 0.7363523590951313]",[0.38565    0.59104181 0.77200785],$r$,dfa (short)
Trace,111.0,[ 5  9 13 17 21 25],"[0.5594402841416947, 0.727763825406285, 0.7821775445906367, 0.8105441766166765, 0.8532083872746683, 0.8702701698887358]",[0.58765491 0.68653708 0.75669117 0.81235237 0.85906425 0.89962251],$r$,dfa (short)
Shuffled,111.0,[ 5  9 13 17 21 25],"[0.45156125790113727, 0.6761194417658902, 0.8074988184929041, 0.8825456884297869, 0.9561503707813758, 0.9953596400348269]",[0.47968779 0.63885018 0.76427572 0.87105235 0.96556279 1.05121825],$r$,dfa (short)
