dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[ 5  9 13 17 21 25 29 33 37],"[0.4288731429519355, 0.6172751001441504, 0.7292077454564426, 0.854101265617035, 0.9232226025886425, 0.9529997506074993, 0.9976608732478477, 1.0357907220408005, 1.0501708775237464]","[0.46264026 0.60063294 0.70718296 0.7966573  0.87503712 0.94548318
 1.00990239 1.06954808 1.12529529]",$r$,dfa (short)
Shuffled,1.0,[ 5  9 13 17 21 25 29 33 37],"[0.5010933935584673, 0.5761801153104368, 0.7246620696709222, 0.8898397265556834, 1.047824783270399, 1.2136575674606436, 1.34556148991801, 1.4404165183215636, 1.5102206554427253]","[0.44381679 0.63374922 0.79196825 0.93179124 1.05910288 1.17714622
 1.287943   1.39285846 1.49286797]",$r$,dfa (short)
Trace,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.3803963328834903, 0.5783629630505374, 0.6836073793642647, 0.7202395254018316, 0.7716767327321626, 0.8086177795999946, 0.8335697611769862, 0.8666325810606329, 0.9003064652313765, 0.9259571341360332, 0.9638437491950337, 1.0048053189831365]","[0.43430138 0.54156125 0.6217506  0.68764574 0.7444321  0.7948015
 0.84035549 0.88213472 0.92085867 0.95704827 0.99109445 1.02329912]",$r$,dfa (short)
Shuffled,3.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.3702663376370865, 0.6645029535784311, 0.8063127154982712, 0.9256091111593343, 1.033687059370063, 1.125272419813906, 1.2031821027981906, 1.2587030546863305, 1.2884841484868006, 1.3085578714953887, 1.333322100611491, 1.356904513301605]","[0.44835122 0.61323874 0.74596675 0.86058658 0.96314252 1.05690307
 1.14387585 1.22540011 1.30242272 1.3756428  1.44559418 1.51269556]",$r$,dfa (short)
Trace,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.5017521545313078, 0.6751823245455638, 0.754703774328595, 0.8234873475283103, 0.8482306660451764, 0.8723394543466149, 0.889005833871499, 0.8988827546563398, 0.9106015172426666, 0.916596063121755, 0.9214898848098086, 0.9264211362437299]","[0.56660557 0.65382446 0.71509172 0.76337978 0.80370091 0.83856903
 0.86944029 0.89724018 0.92259664 0.94595694 0.96765188 0.98793359]",$r$,dfa (short)
Shuffled,4.0,[ 5  9 13 17 21 25 29 33 37 41 45 49],"[0.46430474811993244, 0.7148648213101968, 0.9007079562580701, 1.0692929415552108, 1.1998514681427488, 1.2967574761109966, 1.3497700579574754, 1.3773237624952075, 1.3961709088798793, 1.400551282917285, 1.4069146459782325, 1.4212761118268524]","[0.54089646 0.71719681 0.8556391  0.97321834 1.07710413 1.17112075
 1.25759223 1.33805525 1.41358816 1.48498193 1.55283703 1.61762196]",$r$,dfa (short)
Trace,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.4066653783738845, 0.5046623380873495, 0.577510741524075, 0.6245120367102646, 0.6590335022557599, 0.6951083544757763, 0.7239796930204914, 0.7480548612356495, 0.7817047860226645, 0.8062270365182794, 0.8290075376951391, 0.8562357748290654, 0.8747545448007532, 0.8965488064746389]","[0.41731465 0.50215346 0.5637914  0.61347992 0.65568365 0.69268392
 0.72582141 0.75595847 0.78368619 0.80942931 0.83350447 0.85615471
 0.87757109 0.89790685]",$r$,dfa (short)
Shuffled,5.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57],"[0.3727713264453284, 0.6322899863549637, 0.8431963276183027, 0.9946171498843895, 1.091327372578652, 1.1806180486431512, 1.2715554695767308, 1.3676259646991262, 1.4651163514590355, 1.5607389368550575, 1.6475720135228982, 1.7194848992534264, 1.7710092028537168, 1.805651024982336]","[0.42879824 0.61595251 0.77259512 0.91146618 1.03821614 1.15596715
 1.26666953 1.37164252 1.47182997 1.56793601 1.66050325 1.74996082
 1.83665535 1.92087181]",$r$,dfa (short)
Trace,6.0,[ 5  9 13 17 21 25 29 33 37 41 45],"[0.4146950202225909, 0.6290363783527683, 0.7042004267284406, 0.7362264919466427, 0.7519721982901368, 0.7638515624001136, 0.7833151796193069, 0.7974448381412106, 0.8067944529403787, 0.8204673177642067, 0.8321005819501255]","[0.49190098 0.57493872 0.63387374 0.6806453  0.71990427 0.75399664
 0.78428731 0.81164695 0.83666815 0.85977415 0.88127873]",$r$,dfa (short)
Shuffled,6.0,[ 5  9 13 17 21 25 29 33 37 41 45],"[0.3712278954772994, 0.6392110428632268, 0.7695672556054096, 0.8673990584708586, 0.9424703419830585, 0.9960233735271755, 1.0691276699654872, 1.1340914046047537, 1.193305896111482, 1.2665484310520996, 1.3326020746055582]","[0.42719877 0.58312725 0.70844153 0.81654185 0.91318515 1.00148175
 1.0833408  1.16003512 1.2324642  1.30129185 1.36702478]",$r$,dfa (short)
