dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,1.0,[5 7 9],"[0.6244950037778593, 0.6102820003150774, 0.6008784921905409]",[0.62432633 0.61066769 0.60066122],$r$,dfa (short)
Shuffled,1.0,[5 7 9],"[0.4171670433707166, 0.5270264341534798, 0.5717541544100291]",[0.42351079 0.50874767 0.58342469],$r$,dfa (short)
Trace,2.0,[5 7 9],"[0.5124951194508589, 0.497984433937743, 0.5415582412077965]",[0.50382213 0.5182657  0.52932323],$r$,dfa (short)
Shuffled,2.0,[5 7 9],"[0.4421607501057707, 0.5564631635077394, 0.5350996603242925]",[0.45753065 0.51372167 0.56014854],$r$,dfa (short)
Trace,4.0,[5 7 9],"[0.42337255468884716, 0.5287175796731646, 0.613554893297168]",[0.42455066 0.52529248 0.61584182],$r$,dfa (short)
Shuffled,4.0,[5 7 9],"[0.5169710355520976, 0.5622758849754558, 0.6434198920419032]",[0.51096986 0.57784265 0.63343969],$r$,dfa (short)
Trace,5.0,[ 5  7  9 11 13],"[0.5387195129126408, 0.6084373648934531, 0.6449738673606231, 0.6814591084421394, 0.7192191897435978]",[0.54312318 0.59964019 0.64565747 0.68492446 0.71942884],$r$,dfa (short)
Shuffled,5.0,[ 5  7  9 11 13],"[0.4432880704637569, 0.5982430824826659, 0.6974068912010742, 0.7457164194243718, 0.7550086358570103]",[0.4701387  0.56886071 0.65589615 0.73486016 0.80780002],$r$,dfa (short)
Trace,6.0,[ 5  7  9 11 13],"[0.5686778897987639, 0.6779772479611802, 0.7494144041327588, 0.7720935057180586, 0.7966988489938801]",[0.58665646 0.66041186 0.72148812 0.77428783 0.82117791],$r$,dfa (short)
Shuffled,6.0,[ 5  7  9 11 13],"[0.42794901723735657, 0.5835266471645782, 0.7029320439280374, 0.7635854658717077, 0.8248728479982189]",[0.44664563 0.56242325 0.66808094 0.76652872 0.85946237],$r$,dfa (short)
Trace,7.0,[ 5  7  9 11 13 15 17 19],"[0.5059190387571141, 0.5791679852116759, 0.6260929460675059, 0.6300665513038358, 0.6218295682076675, 0.634510142353193, 0.6296776801143272, 0.617104311903501]","[0.54233426 0.56777997 0.58756147 0.6038504  0.6177545  0.62991925
 0.64075538 0.65054118]",$r$,dfa (short)
Shuffled,7.0,[ 5  7  9 11 13 15 17 19],"[0.4471913313853301, 0.6392926191722492, 0.7387646950072512, 0.8053654277499834, 0.8378326288774, 0.8769365103956273, 0.8944436638631196, 0.9192144579896236]","[0.50714259 0.59985027 0.67998937 0.75160041 0.81693452 0.87739848
 0.93394101 0.98723783]",$r$,dfa (short)
Trace,8.0,[ 5  7  9 11 13 15 17 19 21],"[0.4882148796641106, 0.6508059342293583, 0.723991182159868, 0.7688323035313356, 0.784893900957777, 0.7971614423696186, 0.8218274919305156, 0.819143193576009, 0.818554412825036]","[0.55486175 0.61849295 0.67073587 0.71560206 0.75523294 0.79092207
 0.82351752 0.85360889 0.88162451]",$r$,dfa (short)
