dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,5.0,[ 5  7  9 11],"[0.3495030251226002, 0.4872852435982823, 0.629072281803437, 0.7606835382963067]",[0.34970835 0.48793162 0.62575118 0.76325933],$x_\tau$,dfa (short)
Shuffled,5.0,[ 5  7  9 11],"[0.452872167027211, 0.49128931454669544, 0.5566833773238749, 0.6770019745649469]",[0.43611919 0.51443338 0.58196982 0.64220892],$x_\tau$,dfa (short)
Trace,1.0,[ 5  7  9 11],"[0.3388876006104376, 0.5610406695533751, 0.6673558700920312, 0.8461713241553269]",[0.35307969 0.51614581 0.68538972 0.85957363],$\alpha$,dfa (short)
Shuffled,1.0,[ 5  7  9 11],"[0.5101636893357168, 0.6265980623682337, 0.7387616979737212, 0.8174662081396711]",[0.51148324 0.62705337 0.73010602 0.82442458],$\alpha$,dfa (short)
Trace,2.0,[5 7 9],"[0.3959991187970423, 0.43726844415819094, 0.506231910374415]",[0.39138052 0.44943264 0.49834265],$\alpha$,dfa (short)
Shuffled,2.0,[5 7 9],"[0.5316274675142683, 0.5149228052905904, 0.5718440298193261]",[0.52065619 0.54065923 0.55609945],$\alpha$,dfa (short)
Trace,3.0,[5 7 9],"[0.5095927374764061, 0.6934551158274626, 0.7927505889282395]",[0.51760523 0.66860812 0.80948322],$\alpha$,dfa (short)
Shuffled,3.0,[5 7 9],"[0.5379333896208786, 0.6425278421478574, 0.6804367171622113]",[0.54454434 0.6244317  0.69165576],$\alpha$,dfa (short)
Trace,4.0,[5 7 9],"[0.38555274695539454, 0.5941293642959401, 0.6615618824065684]",[0.39925163 0.54754179 0.69322038],$\alpha$,dfa (short)
Shuffled,4.0,[5 7 9],"[0.5164551519063553, 0.5904055931723659, 0.7590790664774367]",[0.50394419 0.62525852 0.73456128],$\alpha$,dfa (short)
Trace,5.0,[ 5  7  9 11],"[0.21328649128150706, 0.4103892193279159, 0.4416945488731825, 0.6324362754531606]",[0.22757776 0.35130431 0.48586552 0.62946086],$\alpha$,dfa (short)
Shuffled,5.0,[ 5  7  9 11],"[0.2212574116195277, 0.44824208995417564, 0.6088475854009798, 0.6258638941893776]",[0.24644837 0.38926298 0.54766821 0.71930382],$\alpha$,dfa (short)
