0,2.4345
0.05,2.4382
0.1,2.4394
0.15,2.4622
0.2,2.5106
0.25,2.5859
0.3,2.699
0.35,2.7388
0.4,2.8015
0.45,2.887
0.5,2.9134
0.55,2.9508
0.6,2.8138
0.65,2.8921
0.7,3.0096
0.75,3.0961
0.8,2.9641
0.85,3.4171
0.9,3.356
0.95,3.4329
1,3.5259
1.05,3.6541
1.1,3.8651
1.15,4.1882
1.2,2.1573
1.25,2.1604
1.3,2.2096
1.35,2.3926
1.4,2.4852
1.45,2.5368
1.5,2.4763
1.55,2.6855
1.6,2.8406
1.65,2.9284
1.7,3.0974
1.75,3.2516
1.8,3.3608
1.85,1.6651
1.9,1.6278
1.95,1.7418
2,1.851
2.05,1.8324
2.1,1.8301
2.15,2.0083
2.2,1.9086
2.25,2.1939
2.3,2.1597
2.35,2.1733
2.4,2.404
2.45,2.4974
2.5,2.6159
2.55,2.727
2.6,2.6207
2.65,2.7472
2.7,2.9711
2.75,2.9864
2.8,3.3631
2.85,3.4164
2.9,3.7286
2.95,4.087
3,4.2094
3.05,4.4546
3.1,1.9588
3.15,2.1575
3.2,2.2913
3.25,2.5224
3.3,2.5085
3.35,2.9371
3.4,3.014
3.45,3.2534
3.5,3.2838
3.55,3.6195
3.6,3.9174
3.65,4.253
3.7,1.9408
3.75,1.9836
3.8,2.2201
3.85,2.3965
3.9,2.3867
3.95,2.6397
4,2.7762
4.05,2.9149
4.1,2.9595
4.15,3.417
4.2,3.6305
4.25,3.735
4.3,3.9285
4.35,4.4215
4.4,4.8269
4.45,5.1816
4.5,2.5186
4.55,2.6832
4.6,2.9965
4.65,2.8223
4.7,3.0833
4.75,3.2457
4.8,3.2553
4.85,3.4694
4.9,3.5524
4.95,3.9078
5,4.1201
5.05,4.1261
5.1,4.2558
5.15,2.3946
5.2,2.3459
5.25,2.4033
5.3,2.6129
5.35,2.6732
5.4,2.805
5.45,2.5504
5.5,2.8889
5.55,2.7535
5.6,3.0833
5.65,3.2132
5.7,3.2879
5.75,3.4684
5.8,3.5227
5.85,3.6251
5.9,3.9913
5.95,4.3509
6,2.2833
6.05,2.3282
6.1,2.4895
6.15,2.6925
6.2,2.6536
6.25,2.6882
6.3,2.8678
6.35,3.1943
6.4,3.3829
6.45,3.2402
6.5,3.2432
6.55,3.7785
6.6,3.9253
6.65,1.8644
6.7,2.0109
6.75,2.1844
6.8,2.2399
6.85,2.3078
6.9,2.4688
6.95,2.7309
7,2.7791
7.05,3.0443
7.1,3.0513
7.15,3.057
7.2,3.4089
7.25,3.5787
7.3,3.6556
7.35,4.1744
7.4,4.4064
7.45,4.5869
7.5,4.9471
7.55,2.4964
7.6,2.6556
7.65,2.7247
7.7,2.9344
7.75,2.7481
7.8,3.0129
7.85,3.0499
7.9,3.5416
7.95,3.5265
8,3.8603
8.05,3.9939
8.1,4.2363
8.15,4.3151
8.2,4.6198
8.25,4.7995
8.3,2.5042
8.35,2.5272
8.4,2.6719
8.45,2.6077
8.5,2.8945
8.55,3.1137
8.6,3.1475
8.65,3.2588
8.7,3.3077
8.75,3.7086
8.8,3.7594
8.85,3.8426
8.9,4.0768
8.95,4.4804
9,4.7654
9.05,2.1481
9.1,2.2329
9.15,2.5114
9.2,2.4926
9.25,2.6477
9.3,2.5429
9.35,2.7166
9.4,2.8994
9.45,3.1159
9.5,3.3585
9.55,3.2782
9.6,3.3333
9.65,3.4867
9.7,3.6728
9.75,3.6493
9.8,3.8753
9.85,4.083
9.9,4.2647
9.95,4.4215
10,2.1411
10.05,2.324
10.1,2.4889
10.15,2.7733
10.2,2.8693
10.25,2.9825
10.3,3.0934
10.35,3.2749
10.4,3.351
10.45,3.3575
10.5,3.6229
10.55,3.7912
10.6,3.8472
10.65,4.1098
10.7,4.4954
10.75,4.7217
10.8,4.9456
10.85,2.6675
10.9,2.9257
10.95,3.0296
11,2.9535
11.05,3.1023
11.1,3.2493
11.15,3.5262
11.2,3.5468
11.25,3.6771
11.3,4.0608
11.35,4.3908
11.4,4.3579
11.45,4.7309
11.5,4.9383
11.55,2.9288
11.6,3.0055
11.65,3.0312
11.7,3.0415
11.75,3.187
11.8,3.4164
11.85,3.7888
11.9,3.8571
11.95,3.915
12,4.103
12.05,4.2354
12.1,4.3162
12.15,4.7322
12.2,2.5886
12.25,2.8056
12.3,2.9878
12.35,2.9447
12.4,3.0437
12.45,3.3515
12.5,3.1143
12.55,3.2113
12.6,3.6233
12.65,3.8139
12.7,2.1019
12.75,2.0803
12.8,2.3085
12.85,2.2386
12.9,2.3729
12.95,2.2968
13,2.5916
13.05,2.6259
13.1,2.745
13.15,2.8772
13.2,2.9523
13.25,3.1388
13.3,3.2017
13.35,3.2939
13.4,3.2716
13.45,3.5005
13.5,3.5959
13.55,3.7958
13.6,4.0664
13.65,2.1934
13.7,2.2809
13.75,2.4267
13.8,2.5271
13.85,2.5107
13.9,2.6202
13.95,2.8461
14,2.8959
14.05,3.0899
14.1,3.2589
14.15,3.3122
14.2,3.523
14.25,3.7704
14.3,3.8342
14.35,4.0029
14.4,4.0113
14.45,4.3218
14.5,4.5706
14.55,2.4236
14.6,2.5271
14.65,2.5656
14.7,2.7034
14.75,2.9436
14.8,2.8375
14.85,3.0009
14.9,3.0979
14.95,3.214
15,3.3553
