0,3.9557
0.05,4.0284
0.1,3.9296
0.15,3.9566
0.2,4.1134
0.25,4.2353
0.3,4.4419
0.35,2.3436
0.4,2.5098
0.45,2.5421
0.5,2.5177
0.55,2.5589
0.6,2.6897
0.65,2.754
0.7,2.918
0.75,2.8718
0.8,2.935
0.85,3.1357
0.9,3.1505
0.95,3.3104
1,3.3207
1.05,3.5041
1.1,3.5318
1.15,3.7525
1.2,4.022
1.25,4.3049
1.3,4.4717
1.35,4.2895
1.4,2.6174
1.45,2.7384
1.5,2.7865
1.55,2.8965
1.6,3.1357
1.65,3.2337
1.7,3.2158
1.75,3.3699
1.8,3.4351
1.85,3.5387
1.9,3.7187
1.95,3.8466
2,4.075
2.05,4.2378
2.1,4.4101
2.15,4.3985
2.2,4.5654
2.25,4.7456
2.3,4.8216
2.35,5.1854
2.4,5.2193
2.45,5.4535
2.5,5.8762
2.55,6.1066
2.6,6.476
2.65,6.8613
2.7,3.3674
2.75,3.4689
2.8,3.8943
2.85,3.8923
2.9,4.1077
2.95,4.3966
3,4.6711
3.05,4.8118
3.1,5.1952
3.15,5.3552
3.2,2.7575
3.25,2.9638
3.3,3.1267
3.35,3.1044
3.4,3.1978
3.45,3.2409
3.5,3.4832
3.55,3.693
3.6,3.8485
3.65,4.0385
3.7,4.1783
3.75,4.3858
3.8,4.6751
3.85,4.8558
3.9,5.0748
3.95,2.6826
4,2.7036
4.05,2.9676
4.1,2.9508
4.15,3.1163
4.2,3.2871
4.25,3.2987
4.3,3.6058
4.35,3.4734
4.4,3.7207
4.45,3.7985
4.5,3.9889
4.55,4.2461
4.6,4.4098
4.65,4.7297
4.7,4.901
4.75,5.3895
4.8,5.71
4.85,3.0914
4.9,3.2143
4.95,3.478
5,3.4032
5.05,3.583
5.1,3.7561
5.15,3.937
5.2,4.1192
5.25,4.3548
5.3,4.579
5.35,4.8048
5.4,5.0326
5.45,5.3529
5.5,5.578
5.55,5.8907
5.6,3.0187
5.65,3.2411
5.7,3.465
5.75,3.5305
5.8,3.7252
5.85,3.85
5.9,4.1745
5.95,4.2524
6,4.5373
6.05,4.918
6.1,5.0158
6.15,5.3712
6.2,5.7246
6.25,5.9426
6.3,6.3029
6.35,3.4462
6.4,3.2984
6.45,3.394
6.5,3.7777
6.55,3.9073
6.6,4.0896
6.65,4.3204
6.7,4.5236
6.75,4.6741
6.8,4.9024
6.85,5.0588
6.9,5.2421
6.95,5.4775
7,5.8987
7.1,3.5224
7.15,3.6588
7.2,3.9442
7.25,4.1078
7.3,4.0958
7.35,4.3892
7.4,4.4074
7.45,4.3853
7.5,4.6369
7.55,4.8153
7.6,5.2351
7.65,3.1478
7.7,3.3252
7.75,3.4031
7.8,3.3492
7.85,3.5244
7.9,3.7171
7.95,3.7506
8,3.9065
8.05,4.3098
8.1,4.3102
8.15,4.6806
8.2,5.1863
8.25,3.3568
8.3,3.2896
8.35,3.4098
8.4,3.5333
8.45,3.7977
8.5,4.0804
8.55,4.2661
8.6,4.4387
8.65,4.7739
8.7,5.1502
8.75,2.5571
8.8,2.4833
8.85,2.6501
8.9,2.8095
8.95,2.8862
9,3.2439
9.05,3.1754
9.1,3.5644
9.15,3.7142
9.2,3.9701
9.25,4.1802
9.3,4.4936
9.35,4.7453
9.4,5.0799
9.45,5.4205
9.5,3.0692
9.55,3.0956
9.6,3.102
9.65,3.2752
9.7,3.5203
9.75,3.4909
9.8,3.4947
9.85,3.6095
9.9,3.9016
9.95,4.0211
10,4.2073
10.05,4.1983
10.1,4.3715
10.15,4.7559
10.2,2.8637
10.25,2.8129
10.3,2.9604
10.35,3.0649
10.4,2.827
10.45,3.1875
10.5,3.2234
10.55,3.4241
10.6,3.6838
10.65,3.6646
10.7,4.0945
10.75,4.3444
10.8,4.3626
10.85,4.8465
10.9,5.0265
10.95,2.8845
11,2.9525
11.05,2.9113
11.1,3.1756
11.15,3.189
11.2,3.3485
11.25,3.7482
11.3,3.8679
11.35,3.8772
11.4,3.9338
11.45,4.1011
11.5,4.4808
11.55,4.67
11.6,2.6784
11.65,2.7377
11.7,2.8604
11.75,2.9655
11.8,3.0408
11.85,3.3035
11.9,3.3094
11.95,3.5335
12,3.7336
12.05,3.8746
12.1,4.0037
12.15,4.1215
12.2,4.6006
12.25,4.821
12.3,2.7835
12.35,3.0419
12.4,3.0089
12.45,3.1605
12.5,3.4021
12.55,3.4135
12.6,3.7825
12.65,3.7704
12.7,4.1115
12.75,4.2285
12.8,4.3342
12.85,4.7072
12.9,5.0375
12.95,2.7147
13,2.8927
13.05,3.0303
13.1,2.8805
13.15,3.154
13.2,3.4023
13.25,3.6795
13.3,3.6618
13.35,3.888
13.4,4.0253
13.45,4.2516
13.5,4.4987
13.55,2.3994
13.6,2.6274
13.65,2.8765
13.7,2.8688
13.75,2.9896
13.8,3.245
13.85,3.4296
13.9,3.6429
13.95,3.7942
14,4.0903
14.05,4.0839
14.1,4.4008
14.15,4.7046
14.2,4.9201
14.25,5.2719
14.3,2.7068
14.35,2.9968
14.4,3.0898
14.45,3.0628
14.5,3.0503
14.55,3.0725
14.6,3.1124
14.65,3.3798
14.7,3.6906
14.75,3.8042
14.8,3.8957
14.85,4.1947
14.9,4.4774
14.95,4.7834
15,4.9318
15.05,5.3736
15.1,5.5481
15.15,5.954
15.2,3.0278
15.25,3.148
15.3,3.4021
15.35,3.5054
15.4,3.7304
15.45,3.9113
15.5,3.9827
15.55,4.2053
15.6,4.4045
15.65,4.4919
15.7,4.8068
15.75,5.1185
15.8,2.7357
15.85,2.9266
15.9,3.1126
15.95,3.1413
16,3.333
16.05,3.7689
16.1,3.7464
16.15,3.9895
16.2,4.2455
16.25,4.6077
16.3,4.8026
16.35,4.8943
16.4,5.2094
16.45,5.6329
16.5,2.8578
16.55,3.0412
16.6,3.2872
16.65,3.2732
16.7,3.6368
16.75,3.7482
16.8,3.9991
16.85,4.1877
16.9,4.6288
16.95,4.8119
17,5.2282
17.05,5.3103
17.1,5.6276
17.15,2.8347
17.2,3.0471
17.25,3.0655
17.3,3.2322
17.35,3.4175
17.4,3.5997
17.45,3.7309
17.5,3.9858
17.55,4.2731
17.6,4.5447
17.65,5.0535
17.7,5.4185
17.75,2.6963
17.8,2.7147
17.85,2.7993
17.9,3.0898
17.95,3.2787
18,3.5582
18.05,3.9782
18.1,3.9847
18.15,4.2599
18.2,4.5998
18.25,4.9694
18.3,5.3248
18.35,5.6693
18.4,2.3568
18.45,2.4304
18.5,2.7156
18.55,2.9332
18.6,3.2502
18.65,3.2216
18.7,3.7797
18.75,3.9868
18.8,4.0377
18.85,4.2897
18.9,2.1406
18.95,2.1383
19,2.2632
19.05,2.4641
19.1,2.5808
19.15,2.6978
19.2,2.8496
19.25,3.0769
19.3,3.2275
19.35,3.3979
19.4,3.515
19.45,3.6692
19.5,3.9295
19.55,4.1539
19.6,4.5401
19.65,2.3337
19.7,2.1807
19.75,2.319
19.8,2.4043
19.85,2.5533
19.9,2.7591
19.95,2.8887
20,3.0082
20.05,2.9372
20.1,3.2765
20.15,3.3871
20.2,3.682
20.25,3.5763
20.3,4.0327
20.35,2.2091
20.4,2.3478
20.45,2.4094
20.5,2.657
20.55,2.6978
20.6,2.7426
20.65,2.8113
