fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,dataset,trap_ID,trace,lineage_ID,max_gen,generation
0.6743746114730746,0.5120596296627211,2.642077823490504,0.5404761904761909,2.7437860666895184,5.385863890180023,1.2566985312036014,CTRL,216,B,431.0,21,14
0.6743746114730746,0.5120596296627211,2.642077823490504,0.5404761904761909,2.7437860666895184,5.385863890180023,1.2566985312036014,CTRL,216,B,431.0,21,15
0.6743746114730746,0.5120596296627211,2.642077823490504,0.5404761904761909,2.7437860666895184,5.385863890180023,1.2566985312036014,CTRL,216,B,431.0,21,16
0.6743746114730746,0.5120596296627211,2.642077823490504,0.5404761904761909,2.7437860666895184,5.385863890180023,1.2566985312036014,CTRL,216,B,431.0,21,17
0.6743746114730746,0.5120596296627211,2.642077823490504,0.5404761904761909,2.7437860666895184,5.385863890180023,1.2566985312036014,CTRL,216,B,431.0,21,18
0.6743746114730746,0.5120596296627211,2.642077823490504,0.5404761904761909,2.7437860666895184,5.385863890180023,1.2566985312036014,CTRL,216,B,431.0,21,19
0.6743746114730746,0.5120596296627211,2.642077823490504,0.5404761904761909,2.7437860666895184,5.385863890180023,1.2566985312036014,CTRL,216,B,431.0,21,20
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,0
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,1
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,2
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,3
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,4
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,5
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,6
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,7
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,8
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,9
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,10
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,11
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,12
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,13
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,14
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,15
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,16
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,17
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,18
0.6748015492382419,0.5115037582004514,2.302332912542526,0.5275000000000001,2.3906118680370367,4.692944780579564,1.3001263695545529,CTRL,217,A,432.0,20,19
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,0
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,1
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,2
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,3
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,4
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,5
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,6
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,7
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,8
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,9
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,10
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,11
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,12
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,13
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,14
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,15
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,16
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,17
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,18
0.618793120493549,0.5440670877129125,2.5056338332796133,0.43000000000000005,2.9418171523318417,5.4474509856114555,1.443264033430457,CTRL,217,B,432.0,20,19
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,0
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,1
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,2
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,3
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,4
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,5
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,6
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,7
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,8
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,9
0.6129132355347283,0.5423815219169169,2.1840519335179356,0.45909090909090916,2.571782698738204,4.755834632256139,1.3370371287962526,CTRL,218,A,433.0,11,10
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,0
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,1
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,2
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,3
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,4
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,5
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,6
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,7
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,8
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,9
0.6691689650518096,0.5099402840714475,2.505073805900703,0.5363636363636363,2.62924475698101,5.134318562881712,1.2518513067074215,CTRL,218,B,433.0,11,10
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,0
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,1
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,2
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,3
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,4
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,5
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,6
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,7
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,8
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,9
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,10
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,11
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,12
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,13
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,14
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,15
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,16
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,17
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,18
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,19
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,20
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,21
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,22
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,23
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,24
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,25
0.6646411981901584,0.5118559369597698,2.4310573537939493,0.5666666666666663,2.5913188398319655,5.022376193625916,1.1793350088291572,CTRL,219,A,434.0,27,26
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,0
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,1
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,2
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,3
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,4
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,5
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,6
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,7
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,8
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,9
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,10
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,11
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,12
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,13
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,14
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,15
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,16
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,17
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,18
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,19
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,20
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,21
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,22
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,23
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,24
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,25
0.6696721415435799,0.5137932985233213,2.44448510155003,0.45,2.573487156496535,5.017972258046564,1.5134316464925444,CTRL,219,B,434.0,27,26
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,0
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,1
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,2
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,3
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,4
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,5
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,6
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,7
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,8
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,9
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,10
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,11
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,12
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,13
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,14
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,15
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,16
0.7228721124200317,0.49905684957117963,2.6490420605268357,0.6611111111111111,2.523779749009458,5.172821809536295,1.1043079602149632,CTRL,220,A,435.0,18,17
0.6268341279203313,0.544135126323837,2.659635010203211,0.41944444444444434,3.0894239915257393,5.74905900172895,1.4777722891240899,CTRL,220,B,435.0,18,0
0.6268341279203313,0.544135126323837,2.659635010203211,0.41944444444444434,3.0894239915257393,5.74905900172895,1.4777722891240899,CTRL,220,B,435.0,18,1
0.6268341279203313,0.544135126323837,2.659635010203211,0.41944444444444434,3.0894239915257393,5.74905900172895,1.4777722891240899,CTRL,220,B,435.0,18,2
0.6268341279203313,0.544135126323837,2.659635010203211,0.41944444444444434,3.0894239915257393,5.74905900172895,1.4777722891240899,CTRL,220,B,435.0,18,3
