fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,dataset,trap_ID,trace,lineage_ID,generation
0.605369949935552,,2.4493793004612976,0.44999999999999996,2.9442139026974226,5.39359320315872,1.345266555412338,NL,131,A,261,0
0.754944986198876,0.5156012612957325,3.135498394655617,0.55,2.780943458464726,5.916441853120343,1.3726272476343198,NL,131,A,261,1
0.6616200377385537,0.5289768891588629,2.935400792367521,0.5,3.129661006352897,6.065061798720418,1.3232400754771074,NL,131,A,261,2
0.7931770961928595,0.5552679393961731,4.07633248841114,0.6499999999999999,3.367734367285934,7.4440668556970735,1.2202724556813225,NL,131,A,261,3
0.5254783304805392,0.5192964706831064,2.672217862333598,0.4500000000000002,3.865677645692579,6.537895508026177,1.1677296232900867,NL,131,A,261,4
0.5649745464953567,0.5297628022583472,2.630217989807642,0.5500000000000003,3.463533845204208,6.09375183501185,1.0272264481733753,NL,131,A,261,5
0.6039054502531319,0.5336538173008447,2.6966792466248073,0.5999999999999996,3.251953928438101,5.948633175062908,1.0065090837552204,NL,131,A,261,6
0.6137664671107369,0.5322217010788859,2.6827866025116474,0.6499999999999995,3.1659916675262747,5.848778270037922,0.9442561032472884,NL,131,A,261,7
0.5288084206995202,0.537739040667444,2.191860256195489,0.5,3.1451164160067853,5.336976672202274,1.0576168413990403,NL,131,A,261,8
0.623232545188163,0.48174528777152426,2.223833114390471,0.5999999999999996,2.5710633627799964,4.794896477170467,1.038720908646939,NL,131,A,261,9
0.6462978093740133,0.526185790253995,2.2920560458408024,0.5499999999999998,2.5230063920260393,4.815062437866842,1.17508692613457,NL,131,A,261,10
,0.49067925726281686,5.038453610357788,,2.36265126068659,7.401104871044378,1.1418448919391981,NL,131,A,261,11
0.5581618901425798,0.49970437889594466,2.764370394692361,0.45000000000000107,3.6983645127289817,6.462734907421343,1.2403597558723964,NL,131,A,261,12
0.5872747648255017,0.49602817039866787,2.561605818194642,0.5,3.2056985718998128,5.767304390094455,1.1745495296510033,NL,131,A,261,13
0.7826825188851885,0.4878933271554016,3.3409494960127755,0.6500000000000004,2.813829327601138,6.154778823613913,1.2041269521310585,NL,131,A,261,14
0.6046118725303792,0.44620772839597034,2.2809245656020205,0.45000000000000107,2.746309877664387,5.027234443266408,1.343581938956395,NL,131,A,261,15
0.766312609218833,0.49199273218980283,2.8488613717243765,0.7000000000000011,2.4733628091013222,5.322224180825699,1.0947322988840456,NL,131,A,261,16
0.5687507123838887,,2.3990756485624036,0.35,3.1317098705836797,5.530785519146083,1.6250020353825394,NL,131,B,262,0
0.715926929456498,0.5192826792110128,3.0043916059027915,0.5,2.8720411225236506,5.876432728426442,1.431853858912996,NL,131,B,262,1
0.7963936887608137,0.4684849573422149,3.3518831703672323,0.5499999999999998,2.7530203361012573,6.10490350646849,1.4479885250196618,NL,131,B,262,2
0.6021123491232893,0.4934869067796001,2.488396997511343,0.44999999999999973,3.0126899475950695,5.501086945106413,1.338027442496199,NL,131,B,262,3
0.6045455949388923,0.47776879690980195,2.1825501513855294,0.5,2.6282476914597086,4.810797842845238,1.2090911898777845,NL,131,B,262,4
0.7026456589429018,0.5182800509248647,2.540932099463033,0.7000000000000002,2.4933405509790596,5.034272650442093,1.0037795127755738,NL,131,B,262,5
0.8057935450034219,0.508786720931427,3.172186670837735,0.8500000000000001,2.5613710740931963,5.733557744930931,0.9479924058863787,NL,131,B,262,6
0.8239013364149429,0.48261018945402306,3.540124857268273,0.8500000000000005,2.767073389526698,6.307198246794971,0.9692956898999322,NL,131,B,262,7
0.6023409084819799,0.5137124853170805,2.6775725124871106,0.5499999999999998,3.240086486748577,5.917658999235687,1.0951652881490546,NL,131,B,262,8
0.6546546572501967,0.526346993697694,2.8795098481311694,0.6000000000000005,3.1147420239758086,5.994251872106978,1.0910910954169935,NL,131,B,262,9
0.6493412758359046,0.5390242279999371,2.9540798031056195,0.5999999999999996,3.2310469877996413,6.185126790905261,1.0822354597265083,NL,131,B,262,10
0.7704233770572773,0.48292692902688067,3.466912225965897,0.75,2.986964286773763,6.45387651273966,1.027231169409703,NL,131,B,262,11
0.6846938289783561,0.5021706821200812,3.1863847763349495,0.6999999999999993,3.2409475707212456,6.427332347056195,0.9781340413976526,NL,131,B,262,12
0.591635785120426,0.5175764615808331,2.684401480653341,0.5999999999999996,3.326635933593377,6.011037414246718,0.9860596418673774,NL,131,B,262,13
0.5465633688627987,0.47769739524527377,2.08842982497542,0.5,2.871456915507543,4.959886740482963,1.0931267377255973,NL,131,B,262,14
0.6861821811733201,0.4855375874376338,2.3747816140149323,0.6500000000000004,2.408211441938007,4.782993055952939,1.0556648941127995,NL,131,B,262,15
0.612084861877422,,2.1875409657941467,0.40000000000000036,2.591036784866582,4.7785777506607285,1.5302121546935534,NL,132,A,263,0
0.633842907570157,0.5484907594939289,2.319170575056923,0.4500000000000002,2.6210057397606934,4.9401763148176165,1.4085397946003484,NL,132,A,263,1
