time division length width area intensity CMx CMy
704 0 53.1295 11.632 618 60.4628 963.866 411.867
705 1 109.135 13.1122 1431 60.8686 963.6 386.504
706 1 56.1504 10.6143 596 65.4581 962.945 354.342
707 0 59.1789 10.9329 647 64.5981 963.692 353.58
708 0 60.0986 11.3647 683 64.5271 962.922 351.482
709 0 62.0874 11.6127 721 63.2968 963.205 349.87
710 0 58.1033 12.6155 733 58.5239 963.726 413.357
711 0 60.0212 11.8292 710 58.8845 963.582 413.59
712 0 62.0608 12.3427 766 58.1057 963.86 414.999
713 0 68.0873 14.452 984 54.5315 963.514 418.914
714 0 66.0955 12.7694 844 56.8128 963.851 417.475
715 0 74.0798 13.1345 973 59.4317 963.206 344.708
716 0 76.1043 13.4421 1023 59.3294 962.441 343.788
717 0 79.0931 13.8444 1095 58.832 963.167 341.831
718 0 81.119 13.7329 1114 58.2388 963.211 341.737
719 0 84.1697 13.5322 1139 58.1493 962.375 340.232
720 0 83.1162 14.2692 1186 57.9309 962.888 338.512
721 0 86.1145 14.0859 1213 57.8714 961.89 334.272
722 0 89.2039 14.2483 1271 57.7042 962.544 333.753
723 0 88.2111 14.6013 1288 57.8781 962.69 331.967
724 0 94.1579 14.3482 1351 57.3331 962.608 330.611
725 0 95.1844 14.2986 1361 57.4453 962.4 328.318
726 0 98.2441 14.4843 1423 57.09 962.221 326.488
727 0 99.1792 14.3377 1422 57.5211 962.361 322.027
728 0 101.303 15.1625 1536 57.9368 962.497 319.649
729 1 125.315 15.6166 1957 50.6009 962.559 429.189
730 0 125.249 15.5052 1942 51.2219 962.464 429.145
731 0 128.336 15.8725 2037 51.3402 962.297 427.498
732 0 132.351 16.2597 2152 51.1678 962.64 427.413
733 1 74.3183 12.7963 951 52.2503 962.601 456.717
734 0 75.4185 12.8616 970 53.2031 963.076 457.43
735 0 75.3187 12.7857 963 53.7664 962.864 455.69
736 0 76.1841 13.4411 1024 54.4053 963.12 455.331
737 0 76.2437 13.4306 1024 54.9131 963.113 455.142
738 1 144.279 13.8343 1996 57.2901 963.096 421.394
739 0 148.49 14.075 2090 57.2507 963.14 420.323
740 0 149.333 14.4911 2164 57.5596 963.246 419.6
741 0 151.29 13.4972 2042 59.2738 963.144 417.206
742 0 154.23 13.2788 2048 59.6846 963.459 416.572
743 0 157.577 13.6759 2155 59.9926 962.97 417.45
744 0 161.313 12.7144 2051 61.1731 962.319 417.397
745 0 163.614 12.0833 1977 62.2959 962.801 414.842
746 0 164.424 12.0785 1986 63.2221 963.393 414.592
747 0 172.296 11.7182 2019 63.8791 963.197 413.29
748 0 172.261 12.185 2099 64.3087 962.981 412.422
749 0 171.424 12.6062 2161 64.8311 963.289 414.182
750 0 174.458 13.6538 2382 64.4207 962.717 412.817
751 0 179.404 12.5416 2250 66.1347 963.374 410.453
752 0 183.403 13.2332 2427 66.5917 963.585 410.231
753 0 186.4 13.868 2585 66.4476 962.28 409.318
754 0 188.359 13.9043 2619 67.6079 962.527 409.215
755 1 293.537 18.8732 5540 63.5652 962.636 349.69
756 0 298.639 19.388 5790 64.5566 962.379 344.244
757 0 299.4 17.3413 5192 67.9376 962.807 348.222
758 0 303.596 17.4838 5308 68.8721 961.973 346.384
759 0 312.433 17.3189 5411 70.3964 962.878 342.192
760 0 316.657 16.5289 5234 72.64 962.808 343.322
761 1 270.602 15.2105 4116 75.0483 963.215 374.905
762 0 271.325 14.4108 3910 78.0166 962.095 372.262
763 0 282.546 14.2526 4027 78.9295 961.755 367.581
764 1 219.319 15.0785 3307 79.4545 961.67 394.839
765 0 226.335 14.5227 3287 81.3623 962.077 392.915
766 0 231.396 15.7609 3647 78.986 962.223 392.138
767 0 236.356 14.5712 3444 80.2546 962.033 389.616
768 0 237.377 13.8893 3297 82.8668 962.118 385.359
769 0 236.633 14.8881 3523 82.8427 962.401 385.311
770 0 241.314 14.1185 3407 84.0995 962.084 380.338
771 0 244.541 15.1345 3701 83.2764 962.111 381.218
772 0 252.711 14.0833 3559 85.3996 962.024 377.155
773 0 255.541 14.6748 3750 86.0064 961.969 370.896
774 0 261.654 14.0529 3677 86.808 960.988 364.117
775 0 269.458 14.9337 4024 85.9669 961.086 364.569
776 0 272.568 15.5081 4227 85.8973 961.438 361.639
777 0 275.845 15.1716 4185 87.1228 961.725 363.293
778 0 283.581 15.2478 4324 87.0962 961.841 359.205
779 0 290.144 15.4509 4483 87.6618 961.248 360.215
780 0 293.601 15.1464 4447 88.787 961.781 354.448
781 0 299.784 15.3511 4602 88.8468 961.514 350.274
782 0 305.78 14.6511 4480 90.594 961.831 346.583
783 0 307.749 15.2039 4679 90.3291 961.664 342.402
784 0 315.863 17.9413 5667 85.3907 962.555 337.811
785 0 321.886 17.3012 5569 86.8432 962.107 333.733
786 0 325.475 16.8462 5483 88.0494 961.599 325.764
787 0 333.945 16.7423 5591 89.184 961.733 324.843
788 0 340.757 16.6071 5659 89.3624 961.764 319.071
789 0 348.62 16.835 5869 89.5376 961.923 318.851
790 1 290.84 14.3 4159 96.3328 962.045 358.757
791 0 295.924 14.5003 4291 96.705 961.694 353.112
792 0 303.571 14.5831 4427 96.0398 962.042 348.338
793 0 308.561 15.3454 4735 94.9054 962.483 341.83
794 0 317.812 17.3751 5522 90.4118 962.516 334.595
795 0 322.751 18.0883 5838 89.16 962.469 329.861
796 0 293.317 15.0622 4418 97.6227 962.732 309.607
797 0 332.017 16.6377 5524 91.8001 963.206 327.98
798 0 308.447 15.4322 4760 96.4691 962.561 306.036
799 1 228.265 12.6783 2894 106.66 962.968 352.161
800 0 236.375 12.6621 2993 106.462 962.699 351.169
801 0 243.426 13.0841 3185 106.71 962.732 349.459
802 0 246.552 13.2345 3263 106.507 963.222 346.012
803 0 254.383 13.4325 3417 106.575 963.347 346.082
804 0 256.31 13.1442 3369 107.296 962.684 344.27
805 0 264.606 13.4237 3552 106.33 963.264 343.425
806 0 271.435 13.3034 3611 106.512 963.135 340.906
807 0 275.548 13.9903 3855 105.715 962.905 336.835
808 0 282.518 15.7406 4447 101.418 963.32 330.066
809 0 288.566 15.9478 4602 100.937 962.254 327.632
810 0 295.42 16.2684 4806 99.7724 962.537 323.908
