time division length width area intensity CMx CMy
0 0 71.0844 11.5637 822 63.5827 669.285 464.631
1 0 75.044 11.3267 850 63.3259 669.518 464.441
2 0 78.0733 11.4508 894 62.5984 669.326 463.746
3 0 80.1331 11.2064 898 63.4265 669.4 460.58
4 0 81.3165 11.9779 974 62.4014 670.829 460.921
5 0 85.1568 11.1911 953 63.5016 670.437 458.26
6 1 44.0451 10.3303 455 61.7033 670.921 480.259
7 0 46.0878 9.80737 452 63.9314 670.885 475.414
8 0 47.0728 10.6218 500 62.198 671.048 478.398
9 0 47.0844 10.6405 501 63.2794 671.766 476.068
10 0 49.0721 10.9431 537 62.5549 671.484 475.49
11 0 47.1322 10.8418 511 64.1311 670.82 473.806
12 0 51.199 10.801 553 63.0127 671.45 472.658
13 0 55.2444 10.9513 605 61.8463 671.693 473.294
14 0 56.1454 10.5797 594 62.9276 671.551 470.022
15 0 57.1247 11.1861 639 62.0344 671.416 469.782
16 0 59.1277 11.5682 684 61.8699 671.893 469.482
17 0 61.054 11.4489 699 61.9599 672.346 467.989
18 0 63.1179 11.2646 711 62.1744 672.522 467.257
19 0 64.0657 10.6453 682 63.3284 671.782 465.883
20 0 66.1089 11.1483 737 62.4776 672.624 465.034
21 0 70.0923 11.5705 811 61.529 672.888 464.633
22 0 69.0709 11.5678 799 62.8861 672.045 461.622
23 0 74.101 12.0106 890 61.0303 672.136 464.004
24 0 76.0606 11.2279 854 62.7026 673.322 460.601
25 0 75.04 10.9275 820 64.4988 672.507 458.452
26 0 78.1066 11.3819 889 63.7064 672.574 458.971
27 0 79.0425 11.1839 884 64.836 672.984 456.962
28 0 81.1325 11.512 934 64.8876 672.229 455.313
29 0 86.2674 11.4875 991 64.553 672.868 455.211
30 0 85.1433 11.1224 947 65.6505 673.04 454.956
31 0 89.1483 10.6564 950 66.2684 672.969 452.424
32 0 90.1357 11.5936 1045 65.6297 674.118 452.561
33 0 94.1964 11.4017 1074 65.621 673.384 452.172
34 0 92.0654 11.1008 1022 67.3875 673.296 449.95
35 0 98.106 11.141 1093 67.0851 673.274 449.758
36 0 100.119 11.9458 1196 66.3997 673.542 449.493
37 0 104.317 12.0499 1257 65.5306 673.374 448.598
38 0 105.098 11.2752 1185 66.7688 672.931 447.668
39 0 108.212 11.7731 1274 66.2928 673.625 445.232
40 0 111.155 12.0013 1334 66.003 673.478 444.487
41 0 114.182 11.8845 1357 66.6153 673.212 442.607
42 0 118.176 12.016 1420 66.2585 672.661 440.894
43 0 119.291 12.197 1455 66.7485 673.559 439.126
44 0 124.079 11.678 1449 66.9558 673.694 439.079
45 0 127.13 11.8934 1512 67.006 673.042 435.917
46 0 130.168 11.585 1508 67.5975 673.681 434.912
47 0 131.154 11.9706 1570 67.7236 673.426 432.567
48 0 136.174 11.97 1630 67.7644 673.02 431.969
49 0 140.245 12.6635 1776 67.0997 673.543 431.143
50 0 141.281 11.8912 1680 69.1988 673.479 428.283
51 0 145.223 11.8852 1726 69.7845 673.127 425.143
52 0 151.2 11.832 1789 69.4315 672.822 427.666
53 0 156.273 12.5101 1955 69.0834 672.938 423.246
54 0 159.222 12.4669 1985 69.6398 672.791 422.342
55 0 161.288 11.8359 1909 71.5877 672.887 421.246
56 1 253.429 12.5005 3168 70.0603 672.682 378.8
