time division length width area intensity CMx CMy
0 0 262.351 12.5138 3283 63.1069 504.784 348.744
1 0 269.465 11.7677 3171 63.831 505.035 344.105
2 0 277.513 12.0571 3346 63.4871 505.195 341.307
3 0 285.665 12.1261 3464 63.1036 504.586 337.519
4 0 291.466 12.6292 3681 63.182 505.55 335.445
5 0 298.618 12.5177 3738 63.236 504.944 328.799
6 1 218.326 11.3821 2485 68.0897 506.703 366.35
7 0 224.342 11.6741 2619 67.7384 506.082 365.11
8 0 228.478 11.5241 2633 68.4827 506.316 362.855
9 0 233.412 11.9531 2790 68.5943 507.166 360.295
10 0 243.382 11.6525 2836 68.3015 506.392 356.42
11 0 251.389 11.4126 2869 68.7348 506.741 352.11
12 0 258.294 12.2845 3173 67.7274 507.632 348.338
13 0 266.326 11.6549 3104 68.5461 507.526 342.605
14 0 273.239 11.4112 3118 69.0513 507.822 338.887
15 1 233.205 11.4234 2664 70.5664 507.714 356.569
16 0 240.289 11.3239 2721 71.004 508.635 355.662
17 0 247.221 11.8032 2918 69.8105 508.623 352.103
18 0 256.37 11.2962 2896 70.0539 508.085 346.046
19 0 262.363 11.5527 3031 69.7829 508.642 343.505
20 0 272.377 11.5245 3139 69.3106 508.341 336.9
21 0 282.19 12.2329 3452 67.7787 508.436 335.178
22 1 350.432 12.7043 4452 64.9425 508.19 299.308
23 1 179.154 11.119 1992 71.3373 508.589 381.221
24 0 187.212 11.1425 2086 70.4655 507.933 379.626
25 0 191.21 11.4534 2190 70.5475 508.584 377.01
26 0 198.204 11.7707 2333 70.3065 509.11 375.437
27 0 199.193 11.898 2370 70.5629 508.743 372.32
28 0 208.184 11.8933 2476 70.2855 508.553 369.274
29 0 213.197 11.5433 2461 71.2101 509.068 365.017
30 0 219.303 11.3086 2480 71.5286 509.372 364.358
31 0 224.249 10.9075 2446 72.6599 509.861 361.599
32 0 231.258 11.6104 2685 71.5009 510.048 361.36
33 0 233.277 11.1241 2595 72.2374 509.171 356.472
34 0 241.193 11.2566 2715 72.2814 509.556 355.879
35 1 208.276 11.5904 2414 72.063 508.751 372.379
36 0 215.175 10.6472 2291 73.268 509.755 366.77
37 0 219.312 11.3947 2499 71.6791 509.408 364.149
38 0 226.188 11.5214 2606 70.6393 508.813 362.845
39 1 134.139 11.3762 1526 71.327 508.982 403.957
40 0 138.126 10.6352 1469 72.4452 508.754 402.912
41 0 144.137 10.6565 1536 72.2585 509.298 399.792
42 0 150.254 10.9481 1645 71.2906 509.303 397.605
43 0 154.243 11.1642 1722 70.4019 509.377 399.105
44 0 155.18 11.2064 1739 70.1673 509.464 393.25
45 0 164.158 11.1356 1828 69.4666 509.629 389.897
