time division length width area intensity CMx CMy
0 0 49.1571 10.6394 523 49.1281 610.382 463.323
1 0 47.1708 11.257 531 49.2825 611.153 463.546
2 0 51.1088 11.2309 574 47.8449 610.014 463.578
3 0 54.1048 10.7014 579 47.6235 609.907 462.378
4 0 55.0516 10.5719 582 47.4983 609.17 463.258
5 0 56.0876 10.5727 593 47.3862 609.02 462.26
6 0 55.1088 10.8694 599 47.5292 608.74 460.72
7 0 60.122 10.9278 657 46.5266 609.201 458.508
8 0 63.0795 11.0971 700 45.3414 607.889 459.241
9 1 88.1791 11.2158 989 40.3175 607.964 464.308
10 1 63.2965 22.1339 1401 35.2227 607.839 449.746
11 0 65.1765 23.6281 1540 34.1617 607.275 450.666
12 1 160.869 13.4954 2171 40.2211 606.877 438.408
13 1 144.282 10.3062 1487 48.4506 606.025 415.771
14 0 153.275 11.2543 1725 47.3386 606.332 417.209
15 1 118.248 9.98746 1181 47.4843 607.169 434.942
16 0 123.296 10.4221 1285 46.9704 607.163 433.434
17 0 125.224 10.7088 1341 46.9828 606.063 429.655
18 0 131.401 10.7153 1408 46.2891 606.552 428.576
19 0 134.24 10.7196 1439 46.3662 607.5 426.367
20 0 134.24 11.1145 1492 210.043 608.517 427.126
21 1 75.5109 9.30991 703 39.394 607.235 469.407
22 1 49.0733 11.1466 547 43.5192 606.85 467.146
23 0 51.3721 11.1734 574 43.2509 606.697 465.136
24 0 51.2982 10.7021 549 44.3042 606.945 464.481
25 0 58.3402 11.313 660 42.5364 606.08 465.823
26 0 57.1943 11.3648 650 43.1092 606.568 464.838
27 0 57.2869 11.6955 670 42.9701 606.716 463.434
28 0 58.321 11.6768 681 43.1336 605.872 460.247
29 0 62.1781 11.1776 695 43.2475 606.57 460.426
30 0 67.1877 10.9395 735 42.9932 606.38 460.97
31 0 67.3127 11.454 771 42.6342 606.752 459.678
32 0 69.323 11.7854 817 42.5349 605.995 458.562
33 0 70.3438 11.0457 777 43.4221 605.781 455.57
34 0 72.1855 10.9994 794 43.7166 606.019 455.71
35 0 74.1939 11.7126 869 42.7457 606.105 452.838
36 0 78.3799 11.4825 900 42.8756 606.164 451.067
37 0 82.1677 11.2575 925 42.3178 606.341 449.99
38 0 82.1301 11.9079 978 41.9407 606.256 449.349
39 0 85.1933 11.8202 1007 42.0953 606.47 449.263
40 0 86.3162 11.203 967 43.0486 605.933 445.612
41 0 90.5027 11.2593 1019 42.8862 605.414 446.009
42 0 106.315 5.8035 617 36.2723 602.817 477.548
43 1 48.0764 10.2753 494 41.4818 605.83 466.632
44 0 45.0358 10.858 489 41.4049 606.305 464.628
45 0 47.1203 11.1629 526 41.2395 605.428 465.348
46 0 49.1301 10.808 531 41.145 605.109 465.055
47 0 50.1537 10.5875 531 41.2655 605.175 463.689
48 0 51.0711 10.7497 549 41.2149 605.235 463.055
49 0 54.078 10.4294 564 41.4699 605.449 462.113
50 0 55.1706 11.546 637 40.1099 604.848 463.813
51 0 59.3451 11.1382 661 40.0076 604.885 462.525
52 0 58.4076 11.1801 653 40.2343 605.478 461.804
53 0 60.3345 10.9722 662 40.1858 605.16 459.272
54 0 64.1545 11.0514 709 40.0705 605.154 459.852
55 0 63.2378 11.5121 728 40.1552 605.161 455.665
56 0 65.4261 12.0288 787 40.2109 604.113 456.266
57 0 69.3703 11.3737 789 40.5209 605.071 454.66
58 0 71.234 11.1885 797 40.9335 605.558 453.947
59 1 114.398 10.3411 1183 35.6213 605.77 462.201
60 1 276.784 11.3843 3151 42.6579 605.428 356.284
61 0 278 11.7446 3265 42.0361 606.364 358.206
62 0 278.772 11.5184 3211 42.4541 605.257 359.203
63 1 301.903 18.3999 5555 33.4923 604.703 391.972
64 1 88.3569 10.9782 970 41.6021 604.602 447.511
65 0 89.3965 11.6112 1038 41.8497 606.015 445.927
66 0 91.275 11.6023 1059 42.2502 605.546 444.141
67 0 93.3361 11.3032 1055 42.7934 605.455 443.579
68 0 97.2645 11.3813 1107 42.5863 606.348 441.355
69 1 51.1915 10.6854 547 42.6527 606.91 463.631
70 0 56.2272 10.5821 595 42.4168 606.323 463.886
71 0 55.2941 11.5021 636 42.1572 605.443 463.093
72 0 57.1143 11.0305 630 42.6984 605.286 461.492
73 0 59.2561 11.5094 682 42.1979 606.041 459.793
74 0 59.2738 10.8817 645 43.2837 605.913 458.567
75 0 63.3354 10.9102 691 42.5326 605.792 457.815
76 0 63.1433 11.8619 749 42.0988 605.854 455.474
77 0 67.24 11.7043 787 41.8958 606.053 454.695
78 0 67.1077 12.0553 809 42.0816 606.056 453.632
79 0 69.1961 12.3995 858 41.796 606.097 453.251
80 0 70.3048 11.1657 785 43.0917 605.716 452.8
81 0 74.2527 12.3228 915 41.9836 606.486 450.554
82 0 75.3649 11.2519 848 43.1757 605.244 450.496
83 1 103.504 12.7049 1315 37.3384 605.294 455.264
84 1 81.2894 11.3299 921 43.4549 605.42 446.543
85 0 80.4565 11.5342 928 43.8545 605.849 445.498
86 0 85.2316 11.0053 938 44.4883 606.723 443.541
87 1 43.1155 9.81087 423 44.8558 606.603 466.024
88 0 44.0993 10.8165 477 43.566 606.073 465.629
89 0 47.0533 10.69 503 43.9503 606.03 464.944
90 0 45.1127 11.305 510 44.1196 606.857 462.549
91 0 47.2049 10.7404 507 44.9546 606.458 462.414
92 0 49.3823 10.9351 540 44.5667 606.278 461.835
93 0 51.1687 10.612 543 45.1105 606.825 461.853
94 0 54.1749 11.0014 596 43.9933 605.935 460.671
95 0 53.1337 10.3701 551 45.6352 606.55 461.18
96 0 56.2289 11.2753 634 44.0457 606.691 462.306
97 0 58.0871 11.1901 650 44.4785 606.231 460.965
98 0 58.1089 11.7538 683 43.9268 606.678 456.854
99 0 58.0639 11.7112 680 44.1926 606.568 456.822
100 0 62.1797 11.7723 732 43.7568 606.739 457.286
101 0 65.0318 11.1792 727 44.0646 607.183 455.029
102 0 66.081 11.5767 765 44.0693 606.736 455.458
103 0 69.0793 12.4495 860 42.6535 605.84 455.69
104 0 71.0707 11.8051 839 43.3504 607.167 452.579
105 0 72.1306 12.2001 880 43.4295 606.56 450.633
106 0 76.103 12.286 935 43.3797 607.078 450.093
107 0 81.1263 11.5129 934 44.1146 606.465 448.446
108 0 81.3211 11.2271 913 44.7338 606.765 447.659
109 0 81.1058 11.4295 927 45.4876 606.665 445.995
110 0 88.2517 11.2519 993 45.4532 606.915 446.908
111 1 43.0753 9.7968 422 46.154 606.9 466.742
112 0 44.12 10.1315 447 46.4049 607.255 467.902
113 0 49.0898 10.2873 505 45.8574 607.451 466.226
114 0 48.0585 10.7993 519 46.2543 606.632 465.006
115 0 50.164 11.901 597 44.8392 607.06 466.563
116 0 48.1026 11.2468 541 46.1331 607.17 464.854
117 0 53.149 11.289 600 45.6717 607.777 463.058
118 0 52.1146 11.8201 616 45.8604 607.487 463.86
119 0 56.0621 11.4338 641 45.6459 607.468 464.083
120 0 55.095 10.7995 595 47.3681 606.891 462.247
121 0 59.1624 11.3586 672 45.8824 607.177 465.058
122 0 58.0745 11.6574 677 46.4594 607.71 463.628
123 0 57.0525 11.8487 676 46.8787 608.111 460.229
124 0 60.0865 11.7164 704 46.6562 606.446 460.111
125 0 61.1593 11.936 730 46.9548 606.704 459.558
126 0 65.0985 11.2752 734 47.0027 606.944 458.379
127 0 67.1662 11.6874 785 46.828 606.692 455.904
128 0 70.1158 11.4668 804 46.6716 606.05 454.75
129 0 71.1476 11.6378 828 46.5676 606.727 453.06
