time division length width area intensity CMx CMy
1872 0 186.437 33.1908 6188 12.2141 242.245 467.226
1873 1 76.5722 5.77233 442 11.7692 242.93 524.697
1874 0 91.4317 30.9083 2826 11.494 238.398 499.64
1875 0 93.9569 30.2585 2843 11.426 237.603 500.832
1876 0 99.5 7.23618 720 12.4403 245.401 507.725
1877 0 93.0233 6.794 632 12.4604 240.821 510.535
1878 0 81.5744 6.8649 560 12.2982 241.212 511.857
1879 0 79.3813 4.83741 384 12.2109 242.841 519.326
1880 1 51.7996 6.62167 343 11.6239 238.131 526.598
1881 1 67.6901 14.8766 1007 70.4369 245.726 505.604
1882 1 66.5987 13.9642 930 11.5065 242.591 519.186
1883 0 66.4519 8.96889 596 11.7483 241.493 519.69
1884 0 67.2481 12.952 871 11.4845 240.343 517.458
1885 0 65.1959 8.48212 553 11.7902 245.427 517.024
1886 0 64.3535 13.3171 857 11.5519 244.38 513.09
1887 0 66.5855 18.6677 1243 11.4216 243.932 514.09
1888 0 73.5993 12.7719 940 11.617 245.006 515.687
1889 1 26.8407 10.879 292 11.0548 241.548 522.932
1890 0 21.4828 14.5232 312 43.0417 232.179 515.478
1891 0 6 12.3333 74 11.0811 222.257 531.486
1892 0 11.0041 7.99704 88 11.0909 222.682 531.909
1893 0 9.03641 14.4969 131 11.084 237 532.794
1894 1 0 0 0 -nan -nan -nan
1895 1 12.7797 18.7015 239 11.0586 240.18 535.439
1896 0 9.15724 34.1806 313 11.0767 240.061 526.735
1897 0 19.9708 17.0249 340 11.0824 231.529 526.232
1898 0 22.6757 13.6269 309 11.0615 227 525.744
1899 0 18.9124 12.9545 245 11.1061 232.673 534.326
1900 0 0 0 0 -nan -nan -nan
1901 0 3 8 24 10.4167 268.708 521.875
1902 1 35.1207 23.7182 833 11.078 240.779 524.827
1903 0 37.787 18.075 683 11.0703 232.139 518.859
1904 0 11.9542 7.11048 85 11.1882 240.282 534.106
1905 0 44.2044 17.6227 779 46.4211 237.392 522.154
1906 0 25.141 21.1209 531 11.0734 234.742 526.512
1907 0 21.1212 22.9627 485 11.0619 236.254 526.955
1908 1 57.3996 14.1987 815 11.546 241.086 520.739
1909 0 63.1891 11.157 705 11.7433 241.99 516.45
1910 0 65.035 22.4033 1457 59.5058 241.816 509.77
1911 1 0 0 2 13 241.5 485
1912 1 57.1894 26.5084 1516 11.2665 240.664 517.321
1913 0 84.6731 14.6446 1240 11.3226 242.023 513.773
1914 0 72.6136 19.8172 1439 11.3197 240.646 516.29
1915 0 50.3031 11.0331 555 11.7423 244.106 516.117
1916 0 59.3124 14.7187 873 11.4181 242.457 517.738
