time division length width area intensity CMx CMy
269 0 42.0347 11.1575 469 90.9638 511.352 413.356
270 1 34.1288 6.35827 217 12.0138 513.129 518.456
271 1 43.0338 11.6885 503 90.8867 512.217 414.435
272 1 92.5077 22.6792 2098 12.9795 509.428 484.475
273 0 92.6261 22.1536 2052 13.5263 509.58 481.652
274 1 0 0 0 -nan -nan -nan
275 0 0 0 0 -nan -nan -nan
276 0 0 0 0 -nan -nan -nan
277 1 84.4826 27.4613 2320 13.0056 508.724 486.189
278 0 84.9186 25.9425 2203 13.005 509.027 487.463
279 0 82.3552 27.5028 2265 12.9801 509.068 488.414
280 0 88.0168 24.5067 2157 13.0134 507.994 488.771
281 1 55.7215 11.9343 665 86.0526 509.83 427.585
282 0 54.5999 10.8425 592 86.6436 510.041 429.841
283 0 55.4758 10.5271 584 87.9829 509.783 433.801
284 0 56.4865 11.0115 622 87.3698 509.584 435.863
285 0 55.4032 11.7322 650 86.8169 509.654 435.223
286 0 52.5717 13.6005 715 85.4238 508.589 434.512
287 0 54.5566 13.069 713 86.7391 509.696 434.633
288 0 49.4259 10.2983 509 93.3242 507.627 429.358
289 0 52.3009 12.5428 656 90.5732 508.21 431.912
290 1 45.0594 11.6735 526 82.6502 506.515 438.741
291 0 32.6809 15.0547 492 85.0813 506.512 438.134
292 1 46.0914 7.637 352 57.9858 505.491 452.986
293 1 211.107 11.1129 2346 35.0656 509.265 435.288
294 1 147.733 9.30732 1375 53.0924 510.553 390.7
295 0 142.659 10.143 1447 52.1099 510.923 391.876
296 1 50.8941 10.2369 521 65.0499 511.196 397.532
297 0 52.0779 10.3307 538 65.4888 511.236 397.396
298 0 53.0065 11.2439 596 64.5587 511.029 400.302
299 0 53.9976 11.0375 596 65.3473 511.381 400.029
300 0 54.9622 10.9894 604 64.9139 510.589 401.533
301 0 56.0243 11.1916 627 64.4434 510.874 401.78
302 0 57.1564 11.2848 645 64.0403 510.997 401.943
303 0 57.7772 10.7655 622 64.0241 509.878 400.548
304 1 117.356 8.683 1019 52.893 511.876 415.157
305 0 110.992 10.5143 1167 59.6127 508.812 379.746
306 0 112.995 11.0359 1247 59.2229 509.281 381.557
307 1 21.0237 8.08611 170 14.5882 515.894 466.988
308 0 33.2796 5.8294 194 14.4278 516.825 469.304
309 0 27.8338 7.25738 202 14.4505 515.777 468.431
310 0 20.7949 7.02094 146 14.8219 516.068 469.568
311 0 24.0885 6.64216 160 14.7562 516.219 468.162
312 0 27.3348 6.47527 177 14.7006 515.305 467.525
313 1 0 0 0 -nan -nan -nan
314 1 26.506 8.30001 220 14.5818 516.205 467.086
315 0 28.4578 7.55505 215 14.5814 514.507 468.516
316 1 0 0 0 -nan -nan -nan
317 1 24.636 9.45771 233 14.6652 515.717 468.382
318 0 0 0 0 -nan -nan -nan
319 0 0 0 0 -nan -nan -nan
320 0 32.2383 8.40614 271 14.4022 514.934 467.483
321 1 0 0 0 -nan -nan -nan
322 1 8.077 11.638 94 12.0213 525.011 477.287
323 0 8.13535 12.7837 104 12.0385 525.125 476.067
324 1 0 0 0 -nan -nan -nan
325 0 0 0 0 -nan -nan -nan
326 1 24.1981 9.13294 221 14.0995 514.493 469.059
327 0 28.7608 7.89268 227 14.0881 515.811 470.471
328 0 42.071 6.27511 264 14.1856 515.765 467.428
