div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation
,0.048412284665652394,,0.3987516237198139,0.11159420289855082,0.09487200046680044,0.4936236241866139,-0.034784312185343835,1.0,0.0
0.13469098787565126,0.38893961029013224,-0.04152954231536299,2.227743854411043,0.611594202898551,-0.0006362272289792692,2.227107627182064,-0.03694307741444236,1.0,1.0
-0.17061836783332363,-0.48058543674285326,0.14895226248674365,-0.9929508238586924,-0.5717391304347825,2.0132398023428326,1.0202889784841398,-0.14455744961930916,1.0,2.0
-0.04646627631537431,-0.18082967651147575,0.05285700016294581,-0.10120583289626373,-0.221739130434782,0.7442159255047862,0.643010092608522,-0.034504867529691285,1.0,3.0
-0.07379816157265895,-0.03515673281712006,-0.08251531915331578,-0.26802101666804257,0.16159420289855086,-0.15029723430971687,-0.41831825097775965,-0.1279361580349878,1.0,4.0
-0.0393691961077669,-0.09580184815113624,0.00017266125021409007,-0.5757492832005997,-0.10507246376811574,-0.21083271326047082,-0.786581996461071,-0.029830722430545187,1.0,5.0
-0.06833398543827696,-0.10537112369688639,-0.03573979078422246,-0.8998267807717977,-0.021739130434782705,-0.5149998823392938,-1.414826663111092,-0.09200389998228853,1.0,6.0
0.062344189979037956,0.17734819939105972,-0.024713850888041622,-0.2554667369711425,0.31159420289855033,-0.7473041738851574,-1.0027709108563005,-0.04096598346654279,1.0,7.0
-0.022150860998167488,-0.08054569483135465,0.01455703474998038,-0.7479343710105653,-0.2884057971014493,-0.4291302395282388,-1.1770646105388045,0.1445159962847039,1.0,8.0
0.06139847281438526,0.10714353802939947,0.008343921475452709,-0.1937272746976899,0.09492753623188355,-0.5327499418187562,-0.7264772165164466,0.023720432449291118,1.0,9.0
0.039336173439612765,0.1593726421702113,-0.04071519102019133,0.05231805372407505,0.2782608695652171,-0.5084316532010182,-0.45611359947694385,-0.03751976602167029,1.0,10.0
-0.013979048615758771,-0.07242455931851133,0.02057789581419761,-0.42957488396228394,-0.2550724637681143,-0.14500971693454634,-0.5745846008968307,0.12004020589436448,1.0,11.0
-0.042975616085333845,-0.09446530775134454,-0.00590401481744135,-0.6671008258952771,-0.15507246376811468,-0.3068478445246101,-0.9739486704198876,0.0080719517599539,1.0,12.0
0.026296035662319528,0.02698418491073562,0.011358806358772067,-0.35752709345970635,-0.03840579710144931,-0.42683309199668096,-0.7843601854563875,0.04194243346348092,1.0,13.0
-0.012005807602068874,-0.04663596819532212,0.006536475144997056,-0.5488949409442374,-0.17173913043478217,-0.35550465304865275,-0.9043995939928906,0.07237700620951715,1.0,14.0
-0.03294618752184908,-0.0023616492072224826,-0.04634152768697353,-0.6691633502536298,0.011594202898551398,-0.6035040578234305,-1.2726674080770608,-0.018599798172796445,1.0,15.0
0.25297626791068695,0.6009225955696883,-0.02029363883268237,1.8349695686740195,0.9615942028985507,-0.6709678236863905,1.1640017449876288,-0.05060018598429494,1.0,16.0
-0.06087443914548085,-0.1604863270349285,0.013338418018676357,-0.13221656966072182,-0.3050724637681186,0.5927516172347977,0.4605350475740755,0.06266867937063314,1.0,17.0
-0.043721836933186875,-0.07529759100330291,-0.01914805224713989,-0.19275312047768622,-0.22173913043478288,0.09731016875023846,-0.09544295172744821,0.08496541795125978,1.0,18.0
-0.06913149282010594,-0.08624156264668081,-0.04842641177705054,-0.6119250302552541,-0.20507246376811716,-0.2779151866791012,-0.8898402169343558,0.057838483865924606,1.0,19.0
-0.05530105300552102,-0.08339315434407513,-0.0304937859608585,-0.8574628372675392,-0.055072463768118585,-0.5397142059250561,-1.3971770431925958,-0.05103291888208816,1.0,20.0
0.021274447969687138,0.058736033175973645,-0.012223075356779967,-0.592734237670592,0.028260869565217117,-0.7004263177450476,-1.29316055541564,0.02494740796117989,1.0,21.0
0.05769017335875548,0.13446386748632322,-0.009530975456228552,-0.2500678745418581,0.2949275362318864,-0.6450961551546044,-0.8951640296964629,-0.06347521172483606,1.0,22.0
0.12799693807790224,0.2182767496325494,0.02275655234037699,0.5713900688235944,0.31159420289854856,-0.3481936073159462,0.22319646150764783,-0.012075242119608087,1.0,23.0
0.11015668363371273,0.1292347634979486,0.05015984998905787,1.1523877931920814,0.12826086956521499,0.3223791778664067,1.4747669710584876,0.021443827248021297,1.0,24.0
-0.0685254545818692,-0.04864991734187574,-0.06851300313882763,0.0916992288527072,-0.13840579710145073,0.24804375991845795,0.3397429887711647,0.04285817156605887,1.0,25.0
0.08174623929323022,0.43615352012380926,-0.10087036175539155,1.7187283061884782,0.7115942028985542,-0.35432691911574143,1.3644013870727365,-0.048732171816443404,1.0,26.0
-0.05096623719185339,-0.23408562372292196,0.09397612410231693,-0.07182198900675729,-0.3550724637681193,1.1633542766183873,1.0915322876116296,0.016930910681631772,1.0,27.0
-0.1037186757146632,-0.1466329909040669,-0.06354618944914953,-0.47304799578979395,-0.3050724637681186,0.12585632743292807,-0.3471916683568663,0.0799853495342101,1.0,28.0
0.19278115540981977,0.47822322672945383,-0.025194194575935358,2.138929294588006,0.5615942028985486,-0.2843084327645,1.8546208618235056,0.03721632184834467,1.0,29.0
-0.14349476604641984,-0.3724795731324318,0.056002468260431204,-0.7921767468359384,-0.6050724637681157,1.1924255872216665,0.4002488403857276,0.11023382923052694,1.0,30.0
0.04865659378820819,0.15993939684087322,-0.031146068950103134,0.8587095222169125,0.19492753623188142,0.011506970476838685,0.8702164926937508,0.006873311804002968,1.0,31.0
