MSD,RMSD,NRMSD,CV_NRMSD,distance,dataset,n,variable,lineage,kind
0.9520401019827028,0.9757254234582098,0.22562638950981026,-0.6532892072243349,1,071318_SL,21,div_then_fold,1.0,Trace
1.554933451245602,1.2469697074290145,0.2883488183777586,-0.8348986631011488,2,071318_SL,20,div_then_fold,1.0,Trace
2.3464190076173774,1.531802535452066,0.3542134571948308,-1.0256062207162182,3,071318_SL,19,div_then_fold,1.0,Trace
2.933993039501273,1.7128902590362505,0.396088116063551,-1.1468520676872624,4,071318_SL,18,div_then_fold,1.0,Trace
4.1552775821685195,2.0384497987854693,0.4713703847818856,-1.364827871651948,5,071318_SL,17,div_then_fold,1.0,Trace
4.346646850713676,2.084861350477215,0.4821025749944172,-1.3959023574466192,6,071318_SL,16,div_then_fold,1.0,Trace
0.9986127958020106,0.9993061571920843,0.22735379266275488,0.7400007017979636,1,071318_SL,21,div_and_fold,1.0,Trace
1.2320303311185559,1.1099686171773309,0.2525307915253768,0.8219478582948998,2,071318_SL,20,div_and_fold,1.0,Trace
2.3838592870436575,1.5439751575215377,0.35127233562328797,1.1433359955821252,3,071318_SL,19,div_and_fold,1.0,Trace
2.957768679266731,1.719816466739033,0.3912782820188502,1.2735490351891727,4,071318_SL,18,div_and_fold,1.0,Trace
3.8120862109953237,1.9524564555951878,0.44420658973596266,1.4458223207892074,5,071318_SL,17,div_and_fold,1.0,Trace
4.663574772655266,2.159531146488808,0.49131849433126557,1.5991641324882828,6,071318_SL,16,div_and_fold,1.0,Trace
0.8727362259429482,0.934203524903941,0.21341973634100836,1.0929044274095172,1,071318_SL,21,fold_then_div,1.0,Trace
1.0717237349666366,1.0352409067297508,0.23650182799985472,1.2111058674465238,2,071318_SL,20,fold_then_div,1.0,Trace
1.1009822878551563,1.049277031033824,0.23970839473651195,1.2275264246234723,3,071318_SL,19,fold_then_div,1.0,Trace
1.0887851755999134,1.043448693324168,0.23837690511552276,1.2207079788378221,4,071318_SL,18,fold_then_div,1.0,Trace
1.490603282957196,1.220902650892853,0.27891644048162134,1.4283075122565152,5,071318_SL,17,fold_then_div,1.0,Trace
1.3527800980487847,1.163090752284096,0.265709254007215,1.3606746268497112,6,071318_SL,16,fold_then_div,1.0,Trace
0.9472825731054906,0.9732844255948466,0.12994491272972886,0.27914039446402983,1,071318_SL,21,fold_growth,1.0,Trace
2.559937337937807,1.5999804179857349,0.21361619513983549,0.45887836409002347,2,071318_SL,20,fold_growth,1.0,Trace
5.096899011859445,2.2576312834161927,0.3014203170056113,0.6474942683090508,3,071318_SL,19,fold_growth,1.0,Trace
8.166141678010078,2.857646177890132,0.3815293591813359,0.8195800326788896,4,071318_SL,18,fold_growth,1.0,Trace
11.743426926671155,3.426868384789698,0.4575272155676443,0.9828343776505757,5,071318_SL,17,fold_growth,1.0,Trace
15.400135226767208,3.924300603517423,0.5239402645713043,1.1254991754252972,6,071318_SL,16,fold_growth,1.0,Trace
0.9699913213893071,0.9848813742727126,0.12614517244635182,-0.3598827447045496,1,071318_SL,21,division_ratio,1.0,Trace
3.18580190035552,1.784881480758742,0.22861045814058248,-0.6522085431274603,2,071318_SL,20,division_ratio,1.0,Trace
6.457099652850446,2.541082378210208,0.3254658714978946,-0.9285297952415458,3,071318_SL,19,division_ratio,1.0,Trace
11.067925470093103,3.326849180545025,0.4261081329644999,-1.2156546418564933,4,071318_SL,18,division_ratio,1.0,Trace
16.304361454846198,4.037865953055673,0.5171762917535082,-1.475465289419058,5,071318_SL,17,division_ratio,1.0,Trace
21.547168662367493,4.641892788762736,0.5945410093153143,-1.6961810438112923,6,071318_SL,16,division_ratio,1.0,Trace
0.9498083575291931,0.974581119009184,0.1713724062784832,0.4362705663239726,1,071318_SL,21,added_length,1.0,Trace
2.041235400034238,1.4287180967686517,0.25122881344734055,0.6395646714644533,2,071318_SL,20,added_length,1.0,Trace
3.833812536458669,1.9580123943577754,0.344301042775511,0.8765028990344871,3,071318_SL,19,added_length,1.0,Trace
5.449387893556014,2.3343924035080335,0.4104845000425396,1.0449891507607096,4,071318_SL,18,added_length,1.0,Trace
7.6028541290991045,2.75732735254614,0.4848542764543941,1.2343156892459237,5,071318_SL,17,added_length,1.0,Trace
9.163740115315173,3.027167011467186,0.5323034530869952,1.3551092266108138,6,071318_SL,16,added_length,1.0,Trace
0.9474978146853145,0.973394994175188,0.18540471161981795,-3.0250242422181834,1,071318_SL,21,generationtime,1.0,Trace
1.698104239510494,1.303113287289518,0.2482068889645257,-4.04969134626345,2,071318_SL,20,generationtime,1.0,Trace
2.7446804839897054,1.6567077243707489,0.3155568086063136,-5.1485584562084465,3,071318_SL,19,generationtime,1.0,Trace
4.275950611888129,2.0678371821514694,0.39386555173154053,-6.426227422988508,4,071318_SL,18,generationtime,1.0,Trace
5.133111373920218,2.265637079039849,0.4315409384558115,-7.040931101121371,5,071318_SL,17,generationtime,1.0,Trace
6.170843804632889,2.484118315345082,0.4731555459418889,-7.719906275894236,6,071318_SL,16,generationtime,1.0,Trace
0.9726758986142886,0.9862433262711027,0.11787149986364757,-0.22659288532463945,1,071318_SL,21,length_birth,1.0,Trace
3.0016836069694746,1.7325367548682695,0.20706523474013724,-0.3980564347146463,2,071318_SL,20,length_birth,1.0,Trace
6.0262735427776315,2.4548469489517326,0.29339259805454976,-0.5640097513222173,3,071318_SL,19,length_birth,1.0,Trace
10.332569593132753,3.2144314572149075,0.384174824790308,-0.7385269731786196,4,071318_SL,18,length_birth,1.0,Trace
