dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,107.0,[ 5  9 13 17],"[0.5399388729938371, 0.6414949106687866, 0.6746365345324989, 0.7142115202947366]",[0.54694245 0.62436336 0.67827732 0.72052356],$\tau$,dfa (short)
Shuffled,107.0,[ 5  9 13 17],"[0.5589444961691249, 0.8334542199564978, 1.002027382205127, 1.0341923658807903]",[0.5807786  0.78948776 0.95666719 1.10056187],$\tau$,dfa (short)
Trace,108.0,[ 5  9 13 17],"[0.4409138602118864, 0.7187886547297313, 0.8291526667176186, 0.9777044772195331]",[0.45705576 0.66606563 0.84301261 1.00109845],$\tau$,dfa (short)
Shuffled,108.0,[ 5  9 13 17],"[0.4323489467710354, 0.6176093630228844, 0.8117392976680833, 0.9494001035334844]",[0.42951323 0.62948567 0.7995448  0.95193858],$\tau$,dfa (short)
Trace,111.0,[ 5  9 13],"[0.5112998408723229, 0.6184497804238043, 0.708508828886611]",[0.50996007 0.62268057 0.70554362],$\tau$,dfa (short)
Shuffled,111.0,[ 5  9 13],"[0.5058652929538124, 0.8059705639514005, 1.0670096408451326]",[0.50671534 0.802462   1.06987707],$\tau$,dfa (short)
Trace,113.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.46141010399139554, 0.6538061264108792, 0.7593038418312036, 0.848598609500083, 0.9492639999044095, 1.0213100229177299, 1.093376899256967, 1.1667770998339497, 1.2146239020764635, 1.2482479505732185, 1.2859214328367448, 1.3196818542511737, 1.35587779355244, 1.3947103558009366, 1.4306485563536406, 1.4702775838805704, 1.5131216833148546, 1.5510898865625764, 1.5866445514793683]","[0.49787659 0.64115485 0.75107035 0.8429694  0.92320829 0.995134
 1.06076016 1.12140718 1.17799513 1.23119472 1.28151235 1.32934117
 1.37499352 1.41872226 1.46073545 1.50120667 1.54028247 1.57808791
 1.61473068]",$\tau$,dfa (short)
Shuffled,113.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77],"[0.47838095363486677, 0.6605593636877962, 0.7859270514649616, 0.9025058323147953, 1.0003158215064094, 1.107014753273441, 1.2022625040817183, 1.2741992573724676, 1.3539542964894167, 1.4361780393710415, 1.5113369555770022, 1.5904545192961894, 1.6658030619753912, 1.732876755802208, 1.7956747058362472, 1.8533839044879177, 1.9018559442081513, 1.9442770476434752, 1.9827565399246265]","[0.47721459 0.64989659 0.78841989 0.90776688 1.01436491 1.11168298
 1.20184872 1.28627966 1.36597699 1.44167925 1.51394992 1.58323061
 1.64987516 1.71417231 1.77636136 1.83664331 1.89518893 1.95214478
 2.00763779]",$\tau$,dfa (short)
Trace,114.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81],"[0.45753613137802324, 0.641731091433438, 0.7291517945854674, 0.8063265388411617, 0.8767365336972592, 0.9343490155741716, 0.9831867165185634, 1.031631399902891, 1.0748265506839132, 1.1152439457777186, 1.1524728990052515, 1.1878557820331708, 1.219191284461463, 1.2464820565341896, 1.2763172268410012, 1.3059551899252286, 1.334180394703804, 1.3619800398502362, 1.3841463161647167, 1.4012281924315402]","[0.49631343 0.62087355 0.71423621 0.79108864 0.85740391 0.91628712
 0.96958776 1.01850866 1.06388209 1.10631105 1.14624833 1.18404378
 1.21997407 1.25426229 1.28709132 1.31861321 1.34895589 1.3782282
 1.40652362 1.43392305]",$\tau$,dfa (short)
Shuffled,114.0,[ 5  9 13 17 21 25 29 33 37 41 45 49 53 57 61 65 69 73 77 81],"[0.4968319335881292, 0.6947489032965959, 0.8237161368375031, 0.9269767026066585, 1.0127743721602591, 1.0760936531795626, 1.1270539955578698, 1.177776040679542, 1.2250291843767172, 1.267666486604845, 1.312018169554081, 1.3507831121572833, 1.385565481525344, 1.422126786548661, 1.457685972562258, 1.495392216415279, 1.5401555792666954, 1.5832134143870245, 1.622022584591718, 1.6598596249520086]","[0.54392821 0.6888836  0.79861235 0.88953755 0.96839041 1.03868933
 1.10253891 1.16131269 1.21596391 1.26718503 1.31549721 1.36130397
 1.40492502 1.44661861 1.48659677 1.52503605 1.56208521 1.59787098
 1.63250231 1.66607364]",$\tau$,dfa (short)
