dataset,lineage_ID,slope,intercept,std_err,variable,kind
Trace,1.0,0.6097886767104583,-1.8368911592922585,0.06160347584193467,$r$,dfa (short)
Shuffled,1.0,0.7060361911599127,-1.9763962887235251,0.0498708181133278,$r$,dfa (short)
Trace,2.0,-0.1645138878357043,-0.4047754332405454,0.03456829599737239,$r$,dfa (short)
Shuffled,2.0,0.26351650111917485,-0.8838997932742618,0.25815848664413105,$r$,dfa (short)
Trace,3.0,0.4085854037116317,-1.3906700407193868,0.00375376828935264,$r$,dfa (short)
Shuffled,3.0,0.28830548561842795,-1.0948049702219502,0.37963524457703146,$r$,dfa (short)
Trace,4.0,0.6564161426618751,-1.8653468275884544,0.23353742437463051,$r$,dfa (short)
Shuffled,4.0,0.6464792623320837,-2.1065512561556927,0.035444690484329064,$r$,dfa (short)
Trace,5.0,0.5848830169782919,-1.76518789481998,0.06463386546577474,$r$,dfa (short)
Shuffled,5.0,0.36949587200960887,-1.1656351839787114,0.05583717836615265,$r$,dfa (short)
Trace,1.0,0.9983839771830358,-2.7034008888948753,0.031538027808871924,$\phi$,dfa (short)
Shuffled,1.0,0.5260703397402332,-1.5348442141009146,0.06870598470212026,$\phi$,dfa (short)
Trace,2.0,-0.21691797640670016,-0.3081064413338824,0.025356190789880075,$\phi$,dfa (short)
Shuffled,2.0,0.40260578199479424,-1.3743502717678355,0.198583355961049,$\phi$,dfa (short)
Trace,3.0,0.6957554032816853,-1.7357345832353908,0.08233853291827199,$\phi$,dfa (short)
Shuffled,3.0,0.602506654214916,-1.7613535045287918,0.16136927055832934,$\phi$,dfa (short)
Trace,4.0,0.5049154835972555,-1.5248130175028787,0.015050047033556875,$\phi$,dfa (short)
Shuffled,4.0,0.41428019428131385,-1.61061070524144,0.02354016265961544,$\phi$,dfa (short)
Trace,5.0,0.5907608567296488,-1.8116253451641917,0.14554813912989806,$\phi$,dfa (short)
Shuffled,5.0,0.7628400253269385,-2.143976132677046,0.1524850383112668,$\phi$,dfa (short)
Trace,1.0,1.3714892831619134,-3.509597966646873,0.0103316854147898,$f$,dfa (short)
Shuffled,1.0,1.3036292556244686,-3.2429103484376043,0.17361900275314318,$f$,dfa (short)
Trace,2.0,-0.19066887423315382,-0.41639500870179535,0.007686373397085234,$f$,dfa (short)
Shuffled,2.0,0.3759981461765929,-1.2742905580599315,0.32361267159124363,$f$,dfa (short)
Trace,3.0,1.4324294656380108,-3.366326200763815,0.440625870209069,$f$,dfa (short)
Shuffled,3.0,0.38797907539076965,-1.3571637576721316,0.20366317393679154,$f$,dfa (short)
Trace,4.0,0.7396137377859596,-2.1805802461320694,0.11231402429855591,$f$,dfa (short)
Shuffled,4.0,1.190310835903726,-2.9031463005264646,0.220538899061827,$f$,dfa (short)
Trace,5.0,1.0465929423236975,-2.7606309543817296,0.22176118777251894,$f$,dfa (short)
Shuffled,5.0,0.6542176677559337,-1.8445819851891003,0.08343533548032693,$f$,dfa (short)
Trace,1.0,0.9886930120602014,-2.6132439194539163,0.0572115929298278,$\Delta$,dfa (short)
Shuffled,1.0,0.4527997463062819,-1.3784287989558743,0.05597189468656907,$\Delta$,dfa (short)
Trace,2.0,0.009756219827593235,-0.7135395790068765,0.09308076210691285,$\Delta$,dfa (short)
Shuffled,2.0,0.3253005750524076,-1.1857574637217292,0.14252816627230566,$\Delta$,dfa (short)
Trace,3.0,0.7793826546757058,-1.8634231628992892,0.03844304985507734,$\Delta$,dfa (short)
Shuffled,3.0,0.5652487521478655,-1.5637744483728366,0.09062685936124222,$\Delta$,dfa (short)
Trace,4.0,0.5502810195195117,-1.6230909203614416,0.1758203204658319,$\Delta$,dfa (short)
Shuffled,4.0,0.47843679254648747,-1.8882172292123842,0.08541577248841889,$\Delta$,dfa (short)
Trace,5.0,0.7297510002679041,-1.996629829524203,0.10853173152279662,$\Delta$,dfa (short)
Shuffled,5.0,0.5400413864864488,-1.7040612019160946,0.028419594004275985,$\Delta$,dfa (short)
Trace,1.0,0.9430251491392692,-2.4443213022204433,0.11466974011826221,$\tau$,dfa (short)
Shuffled,1.0,0.638262961955959,-1.738659753649662,0.12099214746469625,$\tau$,dfa (short)
Trace,2.0,0.11989609544396035,-0.7922137608483042,0.04740138657654419,$\tau$,dfa (short)
Shuffled,2.0,0.24085787129846262,-1.256594787925233,0.18461094927084362,$\tau$,dfa (short)
Trace,3.0,0.9277861396655007,-2.1477712286441464,0.10831813855326888,$\tau$,dfa (short)
Shuffled,3.0,0.6233558207775294,-1.709188093326985,0.240567337193659,$\tau$,dfa (short)
Trace,4.0,0.5522756778600719,-1.498769481798594,0.08214922131416062,$\tau$,dfa (short)
Shuffled,4.0,0.2248614073671345,-1.0746299536377273,0.04770588225742547,$\tau$,dfa (short)
Trace,5.0,1.0814028542024223,-2.663441091650484,0.10934551397064177,$\tau$,dfa (short)
Shuffled,5.0,0.6129291814491676,-1.7372725846338082,0.10330156152440809,$\tau$,dfa (short)
Trace,1.0,1.0146380302156919,-2.7171925030596507,0.06019502416223129,$x_0$,dfa (short)
Shuffled,1.0,0.8630386793449591,-2.2622269745889425,0.14265762554723446,$x_0$,dfa (short)
Trace,2.0,0.6080997993486599,-1.8068819805971512,0.0695189589047783,$x_0$,dfa (short)
Shuffled,2.0,0.533443592188994,-1.589253100300089,0.17803769910997563,$x_0$,dfa (short)
Trace,3.0,0.6730661869285103,-1.7938564421039285,0.2607672114237176,$x_0$,dfa (short)
Shuffled,3.0,0.6788781241247424,-1.862446751866727,0.1981688056067777,$x_0$,dfa (short)
Trace,4.0,1.1044320004126718,-2.7612991557117947,0.02622827645654049,$x_0$,dfa (short)
Shuffled,4.0,1.0092095508990997,-2.635260840659016,0.3947935757375025,$x_0$,dfa (short)
Trace,5.0,1.2167018778618868,-3.22274050026608,0.1047665633489317,$x_0$,dfa (short)
Shuffled,5.0,0.6258170324736865,-1.7823896779328936,0.07894518949348667,$x_0$,dfa (short)
Trace,1.0,0.8496091351123949,-2.330547959473194,0.08295349633534123,$x_\tau$,dfa (short)
Shuffled,1.0,0.6470622048355058,-1.7363777876719093,0.055481031668236244,$x_\tau$,dfa (short)
Trace,2.0,0.4477193523339328,-1.5070880048796913,0.10717074454643818,$x_\tau$,dfa (short)
Shuffled,2.0,0.39473544528168514,-1.2466894902744527,0.023270486896502705,$x_\tau$,dfa (short)
Trace,3.0,0.8472748860326956,-2.04660497142301,0.053768014789002665,$x_\tau$,dfa (short)
Shuffled,3.0,0.2918619971514733,-0.931423130411279,0.19273635040096493,$x_\tau$,dfa (short)
Trace,4.0,0.6505818965356663,-1.7511190680362099,0.18801832766460239,$x_\tau$,dfa (short)
Shuffled,4.0,0.7679800096453385,-2.1532443558615193,0.0577464581284434,$x_\tau$,dfa (short)
Trace,5.0,0.9899055699515499,-2.643847306908156,0.007737248555162427,$x_\tau$,dfa (short)
Shuffled,5.0,0.49082945326171457,-1.6197992291436076,0.10933602852062724,$x_\tau$,dfa (short)
Trace,1.0,1.128460138915754,-2.857248021838963,0.11759247472880834,$\alpha$,dfa (short)
Shuffled,1.0,0.6054491657819205,-1.644873306026879,0.017720693284150896,$\alpha$,dfa (short)
Trace,2.0,0.41104643710784616,-1.5996287193233818,0.08085453815708128,$\alpha$,dfa (short)
Shuffled,2.0,0.11204273921272333,-0.8329911873519799,0.14371868286363235,$\alpha$,dfa (short)
Trace,3.0,0.7607916671694124,-1.8829893799577457,0.10752157334784133,$\alpha$,dfa (short)
Shuffled,3.0,0.4068465997369617,-1.2626002467826347,0.08418285037844128,$\alpha$,dfa (short)
Trace,4.0,0.9387012377650316,-2.428944757956243,0.24062525189938255,$\alpha$,dfa (short)
Shuffled,4.0,0.6410623521212097,-1.7170398129577524,0.1690112596065999,$\alpha$,dfa (short)
Trace,5.0,1.2903319158715567,-3.5569724081925704,0.23238019552672962,$\alpha$,dfa (short)
Shuffled,5.0,1.3585152237763087,-3.5870486786564224,0.29914113435638684,$\alpha$,dfa (short)
