time,length,lineage_ID,filename
3.45,7.163111497999999,1,pos17-1
3.525,3.9205237669999997,1,pos17-1
3.6,4.038840933,1,pos17-1
3.675,5.071791166000001,1,pos17-1
3.75,5.832565786,1,pos17-1
2.025,3.713829187,1,pos17-1
3.825,3.03965396,1,pos17-1
1.95,3.5536629669999997,1,pos17-1
1.725,5.027549658,1,pos17-1
8.025,5.689809768,1,pos17-1
0.075,2.395785935,1,pos17-1
0.15,2.503252496,1,pos17-1
0.225,3.0073312619999997,1,pos17-1
0.3,3.6095280819999997,1,pos17-1
0.375,4.0834708719999995,1,pos17-1
0.45,4.332160717,1,pos17-1
0.525,4.831873792,1,pos17-1
0.6,2.38249124,1,pos17-1
0.675,2.736089925,1,pos17-1
0.75,3.063323617,1,pos17-1
0.825,3.1871632830000003,1,pos17-1
0.9,3.565829455,1,pos17-1
0.975,3.9138336110000003,1,pos17-1
1.05,4.17213529,1,pos17-1
1.125,4.770183488,1,pos17-1
1.2,5.279592699,1,pos17-1
1.275,2.906559145,1,pos17-1
1.35,3.324512535,1,pos17-1
1.425,3.6434713910000003,1,pos17-1
1.5,3.77389901,1,pos17-1
1.575,4.173760185,1,pos17-1
1.65,4.7066008660000005,1,pos17-1
1.8,5.561112294,1,pos17-1
3.9,3.491298946,1,pos17-1
1.875,6.358186296,1,pos17-1
4.05,3.4454499960000002,1,pos17-1
6.1499999999999995,5.356906497,1,pos17-1
6.2250000000000005,6.249938379,1,pos17-1
6.3,6.816566902000001,1,pos17-1
6.375,3.534488371,1,pos17-1
6.45,4.232968429,1,pos17-1
6.525,4.835999909,1,pos17-1
6.6,5.087014977,1,pos17-1
6.675,3.1074787560000003,1,pos17-1
6.75,3.774986684,1,pos17-1
6.825,3.557752877,1,pos17-1
6.975,4.174234982,1,pos17-1
6.075,3.786592147,1,pos17-1
7.05,5.08373875,1,pos17-1
7.2,5.564707038,1,pos17-1
7.275,7.048997891,1,pos17-1
7.35,7.59218039,1,pos17-1
7.425,8.80468575,1,pos17-1
7.5,3.464101615,1,pos17-1
7.575,5.503933269,1,pos17-1
7.65,6.1680180920000005,1,pos17-1
7.725,6.794423537,1,pos17-1
7.8,3.7237539610000003,1,pos17-1
3.975,4.159399908999999,1,pos17-1
7.875,4.433282444,1,pos17-1
7.125,5.883184407000001,1,pos17-1
6.0,4.080029597,1,pos17-1
6.9,4.013796246,1,pos17-1
4.65,3.077561545,1,pos17-1
4.2,5.80492132,1,pos17-1
5.925,4.12187129,1,pos17-1
4.275,3.5166928360000003,1,pos17-1
4.35,3.655583922,1,pos17-1
4.425,3.78444336,1,pos17-1
4.5,4.782288112,1,pos17-1
4.575,5.002143063,1,pos17-1
4.725,2.995798777,1,pos17-1
4.8,3.154765107,1,pos17-1
4.875,3.51946316,1,pos17-1
5.025,4.411636891000001,1,pos17-1
4.95,3.866036642,1,pos17-1
5.1,4.973752632,1,pos17-1
5.85,3.061481137,1,pos17-1
5.775,3.097004838,1,pos17-1
5.7,3.013207663,1,pos17-1
5.625,2.771691319,1,pos17-1
5.475,4.006625937,1,pos17-1
5.55,4.234077217,1,pos17-1
5.325,3.202002994,1,pos17-1
5.25,3.1469515180000003,1,pos17-1
5.175,5.61449414,1,pos17-1
5.4,3.567871295,1,pos17-1
4.125,5.045108636,1,pos17-1
11.925,6.184277367000001,2,pos17-3
12.0,7.3338988910000005,2,pos17-3
11.85,5.247212009,2,pos17-3
11.775,4.6677711319999995,2,pos17-3
11.7,4.177232665,2,pos17-3
13.125,7.1327873539999995,2,pos17-3
11.55,6.458205146,2,pos17-3
11.475,5.321467378,2,pos17-3
11.4,4.6037251910000005,2,pos17-3
12.075000000000001,8.012028647000001,2,pos17-3
11.325,4.22345145,2,pos17-3
11.625,7.339668538,2,pos17-3
12.15,9.300349591,2,pos17-3
12.975,5.456016102,2,pos17-3
12.299999999999999,5.774934437000001,2,pos17-3
12.375,7.082169179,2,pos17-3
12.450000000000001,3.774629525,2,pos17-3
12.525,4.141246616,2,pos17-3
12.6,4.995723518999999,2,pos17-3
12.674999999999999,5.581627117999999,2,pos17-3
12.75,7.009944948999999,2,pos17-3
12.825,7.792670746000001,2,pos17-3
12.9,8.889024057,2,pos17-3
13.05,5.924905559,2,pos17-3
13.2,8.043739371000001,2,pos17-3
11.25,3.5736698239999996,2,pos17-3
12.225,5.164125935,2,pos17-3
11.175,6.499623777,2,pos17-3
9.3,5.500018947,2,pos17-3
11.025,4.997872287,2,pos17-3
9.075,3.8504530189999997,2,pos17-3
13.275,4.5595158730000005,2,pos17-3
9.15,4.232934159,2,pos17-3
9.225,4.624731013,2,pos17-3
9.375,6.372315657000001,2,pos17-3
9.45,7.440073925,2,pos17-3
9.525,8.447244826,2,pos17-3
9.6,9.152541421,2,pos17-3
9.675,5.7427275579999995,2,pos17-3
9.75,5.761179747000001,2,pos17-3
9.825,7.120455362,2,pos17-3
9.9,3.799553958,2,pos17-3
11.1,5.704474423,2,pos17-3
9.975,4.050090141,2,pos17-3
10.125,5.225681933,2,pos17-3
10.2,5.981637015,2,pos17-3
10.275,6.6790416960000005,2,pos17-3
10.35,3.8599278260000003,2,pos17-3
10.425,3.7480422,2,pos17-3
10.5,4.151108918,2,pos17-3
10.575,4.866346695,2,pos17-3
10.65,5.564802672999999,2,pos17-3
10.725,3.029054341,2,pos17-3
10.8,3.578175192,2,pos17-3
10.875,3.995892371,2,pos17-3
10.95,4.421747744,2,pos17-3
10.05,4.9217745719999995,2,pos17-3
13.35,4.655512677,2,pos17-3
17.325,3.658774265,2,pos17-3
13.5,6.570855422,2,pos17-3
15.825,5.179266053,2,pos17-3
15.9,5.742916342999999,2,pos17-3
15.975,6.59334107,2,pos17-3
16.05,7.5165990570000005,2,pos17-3
16.125,4.117681457,2,pos17-3
16.2,4.356042228,2,pos17-3
16.275,5.134204387,2,pos17-3
16.35,5.756712702000001,2,pos17-3
16.425,6.1837117070000005,2,pos17-3
16.5,7.516853537,2,pos17-3
16.575,4.633709689,2,pos17-3
16.65,4.60835367,2,pos17-3
15.75,5.443437959,2,pos17-3
16.725,5.340007506,2,pos17-3
16.875,3.595737897,2,pos17-3
16.95,4.170384591,2,pos17-3
17.025,4.3821362210000006,2,pos17-3
17.1,4.915351858,2,pos17-3
17.175,5.927601291,2,pos17-3
17.25,6.81871208,2,pos17-3
17.4,3.99237016,2,pos17-3
17.475,4.748794124,2,pos17-3
17.55,5.610863357,2,pos17-3
17.625,6.310333085,2,pos17-3
17.7,7.004604241,2,pos17-3
9.0,3.132949736,2,pos17-3
16.8,6.15275628,2,pos17-3
13.425,5.874755448999999,2,pos17-3
15.675,7.848726499,2,pos17-3
15.525,6.3880979579999995,2,pos17-3
13.575,7.534939156,2,pos17-3
13.65,4.0613403439999995,2,pos17-3
13.725,4.610359504,2,pos17-3
13.8,5.101872265,2,pos17-3
13.875,5.656360887999999,2,pos17-3
13.95,6.265875997999999,2,pos17-3
14.025,7.038701334,2,pos17-3
14.1,7.6237716429999995,2,pos17-3
14.175,7.664487029,2,pos17-3
14.25,5.045443672,2,pos17-3
14.325,5.650379628,2,pos17-3
14.4,6.156486916,2,pos17-3
15.6,6.86463078,2,pos17-3
14.475,7.1318681139999995,2,pos17-3
14.625,7.7769190539999995,2,pos17-3
14.7,4.611890391,2,pos17-3
14.775,6.553129726,2,pos17-3
14.85,7.101756281,2,pos17-3
14.925,4.261930559,2,pos17-3
15.0,4.655086871,2,pos17-3
15.075,5.66262117,2,pos17-3
15.15,6.286275524,2,pos17-3
15.225,3.776859102,2,pos17-3
15.3,6.059105595,2,pos17-3
15.375,4.474784675,2,pos17-3
15.45,5.355345089,2,pos17-3
14.55,7.637858367000001,2,pos17-3
8.925,5.862663509,2,pos17-3
3.975,5.480124011,2,pos17-3
8.775,4.509549338999999,2,pos17-3
2.25,7.230799424,2,pos17-3
2.325,3.73873148,2,pos17-3
2.4,4.287265779,2,pos17-3
2.475,4.791336103,2,pos17-3
2.55,5.4616268020000005,2,pos17-3
2.625,5.936548677999999,2,pos17-3
2.7,6.709938042999999,2,pos17-3
2.775,7.544699014,2,pos17-3
2.85,8.473427312,2,pos17-3
2.925,4.867287042,2,pos17-3
3.0,5.052973608,2,pos17-3
3.0749999999999997,5.7339108,2,pos17-3
2.175,6.200023185,2,pos17-3
3.15,7.022174237000001,2,pos17-3
3.3,3.872812031,2,pos17-3
3.375,4.352100683,2,pos17-3
3.45,4.91092476,2,pos17-3
3.525,5.555082025,2,pos17-3
3.6,6.380428425,2,pos17-3
3.675,7.172714131,2,pos17-3
3.75,8.452815329,2,pos17-3
3.825,4.285206195,2,pos17-3
3.9,4.7430485860000005,2,pos17-3
4.05,6.634823738,2,pos17-3
4.125,7.281795827000001,2,pos17-3
4.2,4.372118674,2,pos17-3
3.225,7.58470451,2,pos17-3
4.275,4.876558325,2,pos17-3
2.1,5.514062535,2,pos17-3
1.95,4.432790303,2,pos17-3
0.0,4.668653462,2,pos17-3
0.075,5.178443886,2,pos17-3
0.15,5.920890975,2,pos17-3
0.225,6.361248476,2,pos17-3
0.3,7.264189922000001,2,pos17-3
0.375,8.373208553,2,pos17-3
0.45,4.264109691,2,pos17-3
0.525,4.748133856,2,pos17-3
0.6,5.306163011000001,2,pos17-3
0.675,5.992463179,2,pos17-3
0.75,6.524936935,2,pos17-3
0.825,7.39980085,2,pos17-3
2.025,4.720738921000001,2,pos17-3
0.9,8.438224421000001,2,pos17-3
1.05,4.7959059139999995,2,pos17-3
1.125,5.599476577999999,2,pos17-3
8.85,4.927625518,2,pos17-3
1.275,3.2283533789999996,2,pos17-3
1.35,3.5828133089999996,2,pos17-3
1.425,3.894099469,2,pos17-3
1.5,4.616708146000001,2,pos17-3
1.575,4.7612197389999995,2,pos17-3
1.65,5.601283652,2,pos17-3
1.725,6.52841063,2,pos17-3
1.8,7.452509782999999,2,pos17-3
1.875,3.904557242,2,pos17-3
0.975,4.389676457,2,pos17-3
4.35,5.488963097999999,2,pos17-3
1.2,6.363815736,2,pos17-3
4.5,7.140659691000001,2,pos17-3
6.825,4.7928111289999995,2,pos17-3
6.9,5.578680802999999,2,pos17-3
6.975,2.927101268,2,pos17-3
7.05,3.301863511,2,pos17-3
7.125,3.900474758,2,pos17-3
7.2,4.478715425,2,pos17-3
7.275,5.197155221,2,pos17-3
7.35,2.958294071,2,pos17-3
7.425,3.389019345,2,pos17-3
7.5,3.90824573,2,pos17-3
7.575,4.350270755,2,pos17-3
7.65,5.055067125,2,pos17-3
6.75,4.127742811,2,pos17-3
7.725,6.080056945,2,pos17-3
7.875,3.414440895,2,pos17-3
7.95,3.87668817,2,pos17-3
8.025,4.602611153,2,pos17-3
8.175,6.394546657999999,2,pos17-3
8.25,3.2236793169999998,2,pos17-3
8.325,3.799794362,2,pos17-3
8.4,4.3237470039999994,2,pos17-3
8.475,4.914663822,2,pos17-3
8.55,5.9874566,2,pos17-3
8.625,6.977870362000001,2,pos17-3
8.7,3.869729636,2,pos17-3
4.425,6.190512023999999,2,pos17-3
7.8,6.881339655,2,pos17-3
6.675,3.6682404,2,pos17-3
8.1,5.435764159,2,pos17-3
6.525,5.863837019,2,pos17-3
4.575,3.917970649,2,pos17-3
6.6,3.2401877889999997,2,pos17-3
4.65,4.379552671,2,pos17-3
4.725,4.393350368,2,pos17-3
4.8,5.537950005,2,pos17-3
4.95,3.494836672,2,pos17-3
5.025,3.8120250980000003,2,pos17-3
5.1,4.577526695,2,pos17-3
5.175,5.1411081130000005,2,pos17-3
5.25,6.161191967000001,2,pos17-3
5.325,6.768708312,2,pos17-3
5.4,8.222629895,2,pos17-3
5.475,4.230881883,2,pos17-3
4.875,6.290697864,2,pos17-3
5.625,5.563204447,2,pos17-3
5.7,6.468768271,2,pos17-3
5.775,7.247644715,2,pos17-3
5.85,8.418751647999999,2,pos17-3
5.925,4.480924892,2,pos17-3
6.0,4.927711333,2,pos17-3
6.075,5.649777631,2,pos17-3
6.1499999999999995,6.314805627999999,2,pos17-3
6.375,4.696648195,2,pos17-3
6.2250000000000005,7.414471271,2,pos17-3
6.3,3.923110613,2,pos17-3
5.55,4.844004421,2,pos17-3
6.45,5.533902779,2,pos17-3
8.775,5.295116665,3,pos20
8.7,4.605178091,3,pos20
8.475,7.426106343,3,pos20
8.55,3.7344810280000003,3,pos20
8.4,6.646057534,3,pos20
8.325,5.731792239,3,pos20
8.625,4.171904209,3,pos20
8.85,5.816315986,3,pos20
9.225,4.90783195,3,pos20
9.0,3.701889998,3,pos20
9.075,4.118412628,3,pos20
9.15,4.557924985,3,pos20
9.3,5.508880372999999,3,pos20
9.375,6.35030683,3,pos20
9.45,7.137789556,3,pos20
9.525,8.243354712,3,pos20
8.25,5.077751244,3,pos20
9.6,4.791384257,3,pos20
8.925,6.516290493,3,pos20
8.175,4.599171217,3,pos20
7.2,5.188599875,3,pos20
8.025,3.823398428,3,pos20
9.675,5.312732273,3,pos20
6.6,4.071136991,3,pos20
6.675,4.443658055,3,pos20
6.75,4.936573504,3,pos20
6.825,5.492754594,3,pos20
6.9,6.177151841000001,3,pos20
6.975,6.973980935,3,pos20
7.05,7.979854249,3,pos20
8.1,4.0850102,3,pos20
7.275,5.6617918,3,pos20
7.425,3.6006296989999997,3,pos20
7.5,3.7084587239999998,3,pos20
7.575,4.3096466630000005,3,pos20
7.65,4.802217444,3,pos20
7.725,5.167999633,3,pos20
7.8,5.9860644370000005,3,pos20
7.875,6.599802434,3,pos20
7.95,3.300708635,3,pos20
7.35,6.431891095,3,pos20
9.75,6.105174858,3,pos20
11.925,3.200029475,3,pos20
9.9,3.75277675,3,pos20
11.625,4.190726484,3,pos20
11.7,4.925495669,3,pos20
11.775,5.630215405,3,pos20
11.85,6.329465998,3,pos20
12.0,3.6868774510000004,3,pos20
12.075000000000001,4.077112046,3,pos20
12.15,4.817667285,3,pos20
12.225,5.435602621,3,pos20
11.55,3.801299872,3,pos20
12.299999999999999,2.861806262,3,pos20
12.450000000000001,3.8091420719999998,3,pos20
12.525,4.584240376,3,pos20
12.6,5.21446624,3,pos20
12.674999999999999,2.488872021,3,pos20
12.75,3.3911417889999997,3,pos20
12.825,3.798266145,3,pos20
12.9,4.233779659,3,pos20
6.525,3.636323435,3,pos20
12.375,3.386426057,3,pos20
9.825,6.807335127000001,3,pos20
11.475,3.43275258,3,pos20
11.325,6.086234005,3,pos20
9.975,4.189949448,3,pos20
10.05,4.637997133,3,pos20
10.125,5.250563468,3,pos20
10.2,5.841910897999999,3,pos20
10.275,6.656340869,3,pos20
10.35,3.349438198,3,pos20
10.425,3.3972400119999997,3,pos20
10.5,3.900956748,3,pos20
11.4,7.071271078,3,pos20
10.575,4.385843605,3,pos20
10.725,5.762009287000001,3,pos20
10.8,2.843724331,3,pos20
10.875,3.0901699889999996,3,pos20
10.95,3.29258158,3,pos20
11.025,3.966551122,3,pos20
11.1,4.238545954,3,pos20
11.175,4.820945481,3,pos20
11.25,5.52443839,3,pos20
10.65,5.014448055,3,pos20
6.45,3.138103438,3,pos20
7.125,4.548822148999999,3,pos20
6.3,5.180286416,3,pos20
1.65,4.381879612,3,pos20
1.725,5.112728603,3,pos20
1.8,5.7534639720000005,3,pos20
1.875,6.387780356,3,pos20
1.95,7.599381167000001,3,pos20
2.025,4.021987905,3,pos20
2.1,4.303083447,3,pos20
2.175,4.805287104,3,pos20
1.575,4.030731384,3,pos20
2.25,5.435198343,3,pos20
2.4,6.736820366,3,pos20
2.475,3.8381393939999997,3,pos20
2.55,4.144414154,3,pos20
2.625,4.3090409119999995,3,pos20
2.7,5.038574657,3,pos20
2.775,5.305474306,3,pos20
2.85,5.927442569,3,pos20
2.925,6.903747649,3,pos20
2.325,6.137520353999999,3,pos20
3.0,8.113589962,3,pos20
1.5,3.9108180239999997,3,pos20
1.35,6.072409352,3,pos20
6.375,5.932513698999999,3,pos20
0.0,4.226644329,3,pos20
0.075,3.437059398,3,pos20
0.15,4.324969437,3,pos20
0.225,5.051814855,3,pos20
0.3,5.042937767,3,pos20
0.375,6.106598583999999,3,pos20
0.45,3.714333233,3,pos20
1.425,3.678059914,3,pos20
0.525,4.82424635,3,pos20
0.675,6.090714489,3,pos20
0.75,6.588343261,3,pos20
0.9,7.437629969,3,pos20
0.975,7.437629969,3,pos20
1.05,3.817558156,3,pos20
1.125,4.435408609,3,pos20
1.2,4.447740404,3,pos20
1.275,5.571765355,3,pos20
0.6,5.191677611999999,3,pos20
3.0749999999999997,4.105267093,3,pos20
0.825,7.211289132999999,3,pos20
3.225,5.436762555,3,pos20
4.95,3.3578175160000003,3,pos20
5.025,3.670451784,3,pos20
5.1,3.816540493,3,pos20
5.175,4.259764908,3,pos20
5.25,4.989964344,3,pos20
5.325,5.511150638999999,3,pos20
5.4,6.234186082999999,3,pos20
5.475,3.058491216,3,pos20
4.875,2.9980555860000004,3,pos20
5.55,3.467235739,3,pos20
5.7,4.478414733999999,3,pos20
5.775,4.756709636,3,pos20
5.85,5.564645841,3,pos20
5.925,3.08391718,3,pos20
6.0,3.6287114160000002,3,pos20
6.075,3.816153122,3,pos20
6.1499999999999995,4.153143928,3,pos20
3.15,4.806723108,3,pos20
5.625,3.639449592,3,pos20
4.8,2.5219434240000003,3,pos20
6.2250000000000005,4.6362824730000005,3,pos20
4.65,4.593028183,3,pos20
3.3,6.23592102,3,pos20
4.725,1.953344419,3,pos20
3.375,6.690898157,3,pos20
3.45,7.763106894,3,pos20
3.525,3.737149132,3,pos20
3.675,5.038983597,3,pos20
3.75,5.418510426,3,pos20
3.825,6.123249277999999,3,pos20
3.9,3.1143948339999996,3,pos20
3.6,4.461122196,3,pos20
4.05,3.773889637,3,pos20
4.575,4.320113323,3,pos20
4.125,4.097062203,3,pos20
4.2,4.841111865,3,pos20
4.275,5.046530338,3,pos20
4.35,2.736364635,3,pos20
4.425,3.400957325,3,pos20
3.975,3.138103438,3,pos20
4.5,3.809669349,3,pos20
13.2,3.703029163,4,pos17-2
13.125,3.143960916,4,pos17-2
13.05,2.782702917,4,pos17-2
12.975,2.484457662,4,pos17-2
12.9,2.191300422,4,pos17-2
12.674999999999999,3.266897803,4,pos17-2
12.75,3.78917898,4,pos17-2
12.6,2.8714502669999997,4,pos17-2
12.525,2.39144817,4,pos17-2
13.275,4.677882166,4,pos17-2
12.450000000000001,5.0530803539999996,4,pos17-2
12.375,4.190301689,4,pos17-2
12.825,4.362848573,4,pos17-2
13.35,2.486859624,4,pos17-2
14.025,4.804573044,4,pos17-2
13.5,3.228158397,4,pos17-2
13.575,3.579101207,4,pos17-2
13.65,3.9312243319999998,4,pos17-2
13.725,4.635708515,4,pos17-2
13.8,5.047180515,4,pos17-2
13.875,5.171938488,4,pos17-2
13.95,5.094626923,4,pos17-2
14.1,3.917868639,4,pos17-2
14.175,4.513106337,4,pos17-2
14.25,4.9195159980000005,4,pos17-2
14.325,5.063475162,4,pos17-2
12.299999999999999,3.800201843,4,pos17-2
14.475,3.614493478,4,pos17-2
13.425,2.7247471689999996,4,pos17-2
12.225,3.1476105860000003,4,pos17-2
10.725,2.7241931060000004,4,pos17-2
12.075000000000001,2.469202459,4,pos17-2
14.55,3.7496746,4,pos17-2
9.9,3.199520865,4,pos17-2
9.975,3.7545270439999996,4,pos17-2
10.05,4.152550127,4,pos17-2
10.125,4.920153352,4,pos17-2
10.2,2.701253545,4,pos17-2
10.275,3.0682205560000004,4,pos17-2
10.35,3.544216829,4,pos17-2
10.425,3.942074223,4,pos17-2
10.5,4.264580138,4,pos17-2
10.575,4.862603297,4,pos17-2
10.65,2.6129704119999997,4,pos17-2
10.8,3.132863458,4,pos17-2
10.875,3.7296414010000003,4,pos17-2
10.95,4.139706884,4,pos17-2
11.025,4.793873315,4,pos17-2
11.1,2.358120854,4,pos17-2
11.175,2.7345333469999997,4,pos17-2
11.25,3.0751588080000003,4,pos17-2
11.325,3.6100414439999997,4,pos17-2
11.4,4.091396073,4,pos17-2
11.475,4.74264838,4,pos17-2
11.55,5.129626484,4,pos17-2
11.625,2.8229397730000003,4,pos17-2
11.7,3.106621785,4,pos17-2
11.775,3.268881481,4,pos17-2
11.85,3.86102222,4,pos17-2
11.925,4.356978894,4,pos17-2
12.0,2.226532879,4,pos17-2
12.15,2.9148649289999997,4,pos17-2
14.625,4.639741797,4,pos17-2
17.85,3.35300183,4,pos17-2
14.775,2.9705215380000003,4,pos17-2
17.4,2.583011764,4,pos17-2
17.475,2.963780353,4,pos17-2
17.55,3.9390035880000003,4,pos17-2
17.625,3.8629671219999997,4,pos17-2
17.7,5.054641483999999,4,pos17-2
17.775,2.8434130619999998,4,pos17-2
9.825,5.131795166,4,pos17-2
17.925,3.6503754089999996,4,pos17-2
18.0,4.102020862,4,pos17-2
18.075,4.780666704,4,pos17-2
18.15,2.5405653530000003,4,pos17-2
18.225,2.811643432,4,pos17-2
18.3,3.155951515,4,pos17-2
18.375,3.604957625,4,pos17-2
18.45,3.730494293,4,pos17-2
18.525,4.362658594,4,pos17-2
18.6,4.46437615,4,pos17-2
18.675,3.1574973219999998,4,pos17-2
18.75,3.231351171,4,pos17-2
18.825,3.41039961,4,pos17-2
18.9,4.001341353,4,pos17-2
18.975,4.689623012,4,pos17-2
19.05,2.4748982859999997,4,pos17-2
19.125,2.8393262060000004,4,pos17-2
19.2,3.000136557,4,pos17-2
19.275,3.5761415910000003,4,pos17-2
19.35,4.0442944139999994,4,pos17-2
19.425,2.552135132,4,pos17-2
19.5,2.698394366,4,pos17-2
17.325,2.278617621,4,pos17-2
17.25,4.694436476,4,pos17-2
17.175,3.846677512,4,pos17-2
17.1,3.8501537389999996,4,pos17-2
14.85,3.4361091939999997,4,pos17-2
14.925,4.071655751000001,4,pos17-2
15.0,4.656096821,4,pos17-2
15.075,4.823040121,4,pos17-2
15.15,2.639452703,4,pos17-2
15.225,2.852909017,4,pos17-2
15.3,3.306769798,4,pos17-2
15.375,4.0805938930000005,4,pos17-2
15.45,4.44007193,4,pos17-2
15.525,2.2182257290000003,4,pos17-2
15.6,2.894882215,4,pos17-2
15.675,3.047949418,4,pos17-2
15.75,3.549020542,4,pos17-2
15.825,4.374456937,4,pos17-2
14.7,4.980284838999999,4,pos17-2
15.9,5.023588121,4,pos17-2
16.05,2.68531046,4,pos17-2
16.125,3.001995805,4,pos17-2
16.2,3.654710155,4,pos17-2
16.275,4.071229712,4,pos17-2
16.35,2.047722105,4,pos17-2
16.425,2.093940322,4,pos17-2
16.5,2.525417328,4,pos17-2
16.575,2.912839252,4,pos17-2
16.65,3.730874866,4,pos17-2
16.725,4.12389113,4,pos17-2
16.8,4.74118815,4,pos17-2
16.875,2.302774898,4,pos17-2
16.95,2.774629069,4,pos17-2
17.025,3.026230113,4,pos17-2
15.975,2.165394199,4,pos17-2
9.75,4.791909283,4,pos17-2
14.4,3.254675452,4,pos17-2
9.6,4.18966047,4,pos17-2
2.475,4.306552485,4,pos17-2
2.55,5.198739729,4,pos17-2
2.625,2.54303563,4,pos17-2
2.7,3.054245649,4,pos17-2
2.775,3.813985596,4,pos17-2
